t              SphericalCavity.fdtd_Point probe_Ez_50_25_50.dat
   0.10136968128099388E-006   0.332933443E-003
   0.10138816927685035E-006   0.276261824E-003
   0.10140665727270681E-006   0.215225038E-003
   0.10142514526856328E-006   0.151928340E-003
   0.10144363326441974E-006   0.880461594E-004
   0.10146212126027621E-006   0.248190627E-004
   0.10148060925613267E-006  -0.369188783E-004
   0.10149909725198913E-006  -0.966393709E-004
   0.10151758524784560E-006  -0.153896865E-003
   0.10153607324370206E-006  -0.208170706E-003
   0.10155456123955853E-006  -0.258908462E-003
   0.10157304923541499E-006  -0.305624882E-003
   0.10159153723127146E-006  -0.347916910E-003
   0.10161002522712792E-006  -0.385467021E-003
   0.10162851322298438E-006  -0.418094045E-003
   0.10164700121884085E-006  -0.445770333E-003
   0.10166548921469731E-006  -0.468586426E-003
   0.10168397721055378E-006  -0.486753386E-003
   0.10170246520641024E-006  -0.500633323E-003
   0.10172095320226671E-006  -0.510675483E-003
   0.10173944119812317E-006  -0.517296139E-003
   0.10175792919397963E-006  -0.520920090E-003
   0.10177641718983610E-006  -0.522174174E-003
   0.10179490518569256E-006  -0.521882263E-003
   0.10181339318154903E-006  -0.520737201E-003
   0.10183188117740549E-006  -0.519050402E-003
   0.10185036917326196E-006  -0.516835775E-003
   0.10186885716911842E-006  -0.513837032E-003
   0.10188734516497489E-006  -0.509212725E-003
   0.10190583316083135E-006  -0.501342001E-003
   0.10192432115668781E-006  -0.488122663E-003
   0.10194280915254428E-006  -0.467284874E-003
   0.10196129714840074E-006  -0.436317205E-003
   0.10197978514425721E-006  -0.392503949E-003
   0.10199827314011367E-006  -0.333460979E-003
   0.10201676113597014E-006  -0.257602020E-003
   0.10203524913182660E-006  -0.164107827E-003
   0.10205373712768306E-006  -0.529448589E-004
   0.10207222512353953E-006   0.747104932E-004
   0.10209071311939599E-006   0.216269778E-003
   0.10210920111525246E-006   0.368129055E-003
   0.10212768911110892E-006   0.526006799E-003
   0.10214617710696539E-006   0.684794853E-003
   0.10216466510282185E-006   0.838541600E-003
   0.10218315309867831E-006   0.981062651E-003
   0.10220164109453478E-006   0.110665802E-002
   0.10222012909039124E-006   0.121035462E-002
   0.10223861708624771E-006   0.128791551E-002
   0.10225710508210417E-006   0.133605115E-002
   0.10227559307796064E-006   0.135270169E-002
   0.10229408107381710E-006   0.133707421E-002
   0.10231256906967356E-006   0.128951843E-002
   0.10233105706553003E-006   0.121149805E-002
   0.10234954506138649E-006   0.110561191E-002
   0.10236803305724296E-006   0.975444564E-003
   0.10238652105309942E-006   0.825285737E-003
   0.10240500904895589E-006   0.659983605E-003
   0.10242349704481235E-006   0.484943623E-003
   0.10244198504066881E-006   0.305966096E-003
   0.10246047303652528E-006   0.128831394E-003
   0.10247896103238174E-006  -0.410207722E-004
   0.10249744902823821E-006  -0.198504422E-003
   0.10251593702409467E-006  -0.338925282E-003
   0.10253442501995114E-006  -0.458378636E-003
   0.10255291301580760E-006  -0.554243103E-003
   0.10257140101166407E-006  -0.625304529E-003
   0.10258988900752053E-006  -0.671549700E-003
   0.10260837700337699E-006  -0.693999755E-003
   0.10262686499923346E-006  -0.694632356E-003
   0.10264535299508992E-006  -0.676174415E-003
   0.10266384099094639E-006  -0.641798601E-003
   0.10268232898680285E-006  -0.594975776E-003
   0.10270081698265932E-006  -0.539461384E-003
   0.10271930497851578E-006  -0.479130365E-003
   0.10273779297437224E-006  -0.417598261E-003
   0.10275628097022871E-006  -0.357872806E-003
   0.10277476896608517E-006  -0.302196335E-003
   0.10279325696194164E-006  -0.252026250E-003
   0.10281174495779810E-006  -0.208097146E-003
   0.10283023295365457E-006  -0.170545711E-003
   0.10284872094951103E-006  -0.139025302E-003
   0.10286720894536749E-006  -0.112783942E-003
   0.10288569694122396E-006  -0.907917274E-004
   0.10290418493708042E-006  -0.719312520E-004
   0.10292267293293689E-006  -0.551446137E-004
   0.10294116092879335E-006  -0.395258794E-004
   0.10295964892464982E-006  -0.244334842E-004
   0.10297813692050628E-006  -0.955784344E-005
   0.10299662491636274E-006   0.515487500E-005
   0.10301511291221921E-006   0.195949124E-004
   0.10303360090807567E-006   0.334292345E-004
   0.10305208890393214E-006   0.460010051E-004
   0.10307057689978860E-006   0.563949834E-004
   0.10308906489564507E-006   0.636557015E-004
   0.10310755289150153E-006   0.670467271E-004
   0.10312604088735799E-006   0.663090759E-004
   0.10314452888321446E-006   0.618125778E-004
   0.10316301687907092E-006   0.544548275E-004
   0.10318150487492739E-006   0.454105648E-004
   0.10319999287078385E-006   0.359884943E-004
   0.10321848086664032E-006   0.275754301E-004
   0.10323696886249678E-006   0.214315369E-004
   0.10325545685835325E-006   0.183815973E-004
   0.10327394485420971E-006   0.187191672E-004
   0.10329243285006617E-006   0.223646821E-004
   0.10331092084592264E-006   0.289532600E-004
   0.10332940884177910E-006   0.377055294E-004
   0.10334789683763557E-006   0.473346954E-004
   0.10336638483349203E-006   0.561965353E-004
   0.10338487282934850E-006   0.625356770E-004
   0.10340336082520496E-006   0.646336484E-004
   0.10342184882106142E-006   0.609174385E-004
   0.10344033681691789E-006   0.501596587E-004
   0.10345882481277435E-006   0.317446975E-004
   0.10347731280863082E-006   0.589058436E-005
   0.10349580080448728E-006  -0.262761951E-004
   0.10351428880034375E-006  -0.628779744E-004
   0.10353277679620021E-006  -0.101606318E-003
   0.10355126479205667E-006  -0.139947966E-003
   0.10356975278791314E-006  -0.175207897E-003
   0.10358824078376960E-006  -0.204544209E-003
   0.10360672877962607E-006  -0.225182273E-003
   0.10362521677548253E-006  -0.234686420E-003
   0.10364370477133900E-006  -0.231171143E-003
   0.10366219276719546E-006  -0.213480249E-003
   0.10368068076305192E-006  -0.181268886E-003
   0.10369916875890839E-006  -0.134898510E-003
   0.10371765675476485E-006  -0.753328932E-004
   0.10373614475062132E-006  -0.423829624E-005
   0.10375463274647778E-006   0.759208197E-004
   0.10377312074233425E-006   0.162078242E-003
   0.10379160873819071E-006   0.250907528E-003
   0.10381009673404717E-006   0.339016580E-003
   0.10382858472990364E-006   0.423030811E-003
   0.10384707272576010E-006   0.499716029E-003
   0.10386556072161657E-006   0.566096627E-003
   0.10388404871747303E-006   0.619516766E-003
   0.10390253671332950E-006   0.657733763E-003
   0.10392102470918596E-006   0.679072749E-003
   0.10393951270504243E-006   0.682561658E-003
   0.10395800070089889E-006   0.668007473E-003
   0.10397648869675535E-006   0.635998673E-003
   0.10399497669261182E-006   0.587805349E-003
   0.10401346468846828E-006   0.525247888E-003
   0.10403195268432475E-006   0.450628751E-003
   0.10405044068018121E-006   0.366644468E-003
   0.10406892867603768E-006   0.276172650E-003
   0.10408741667189414E-006   0.182055912E-003
   0.10410590466775060E-006   0.870116928E-004
   0.10412439266360707E-006  -0.644537795E-005
   0.10414288065946353E-006  -0.961433107E-004
   0.10416136865532000E-006  -0.180292554E-003
   0.10417985665117646E-006  -0.257377134E-003
   0.10419834464703293E-006  -0.326114299E-003
   0.10421683264288939E-006  -0.385536638E-003
   0.10423532063874585E-006  -0.434963091E-003
   0.10425380863460232E-006  -0.473812106E-003
   0.10427229663045878E-006  -0.501515402E-003
   0.10429078462631525E-006  -0.517597189E-003
   0.10430927262217171E-006  -0.521683542E-003
   0.10432776061802818E-006  -0.513410836E-003
   0.10434624861388464E-006  -0.492510910E-003
   0.10436473660974110E-006  -0.459125644E-003
   0.10438322460559757E-006  -0.414011447E-003
   0.10440171260145403E-006  -0.358435995E-003
   0.10442020059731050E-006  -0.293991674E-003
   0.10443868859316696E-006  -0.222550472E-003
   0.10445717658902343E-006  -0.146255028E-003
   0.10447566458487989E-006  -0.674188996E-004
   0.10449415258073635E-006   0.115363364E-004
   0.10451264057659282E-006   0.880373409E-004
   0.10453112857244928E-006   0.159436808E-003
   0.10454961656830575E-006   0.223332652E-003
   0.10456810456416221E-006   0.277826563E-003
   0.10458659256001868E-006   0.321476778E-003
   0.10460508055587514E-006   0.353201205E-003
   0.10462356855173160E-006   0.372405077E-003
   0.10464205654758807E-006   0.379092642E-003
   0.10466054454344453E-006   0.373674382E-003
   0.10467903253930100E-006   0.356734148E-003
   0.10469752053515746E-006   0.329113158E-003
   0.10471600853101393E-006   0.292095239E-003
   0.10473449652687039E-006   0.247296237E-003
   0.10475298452272686E-006   0.196373949E-003
   0.10477147251858332E-006   0.140926335E-003
   0.10478996051443978E-006   0.825744646E-004
   0.10480844851029625E-006   0.229675352E-004
   0.10482693650615271E-006  -0.363658946E-004
   0.10484542450200918E-006  -0.942137121E-004
   0.10486391249786564E-006  -0.149830637E-003
   0.10488240049372211E-006  -0.202984011E-003
   0.10490088848957857E-006  -0.253877050E-003
   0.10491937648543503E-006  -0.303004752E-003
   0.10493786448129150E-006  -0.350957911E-003
   0.10495635247714796E-006  -0.398159929E-003
   0.10497484047300443E-006  -0.444654754E-003
   0.10499332846886089E-006  -0.490099192E-003
   0.10501181646471736E-006  -0.533889048E-003
   0.10503030446057382E-006  -0.575257582E-003
   0.10504879245643028E-006  -0.613358279E-003
   0.10506728045228675E-006  -0.647348876E-003
   0.10508576844814321E-006  -0.676344847E-003
   0.10510425644399968E-006  -0.699295721E-003
   0.10512274443985614E-006  -0.715099392E-003
   0.10514123243571261E-006  -0.722965808E-003
   0.10515972043156907E-006  -0.722594268E-003
   0.10517820842742553E-006  -0.713970046E-003
   0.10519669642328200E-006  -0.697123411E-003
   0.10521518441913846E-006  -0.672134571E-003
   0.10523367241499493E-006  -0.639223959E-003
   0.10525216041085139E-006  -0.598702172E-003
   0.10527064840670786E-006  -0.550789642E-003
   0.10528913640256432E-006  -0.495424785E-003
   0.10530762439842078E-006  -0.432187953E-003
   0.10532611239427725E-006  -0.360453269E-003
   0.10534460039013371E-006  -0.279690779E-003
   0.10536308838599018E-006  -0.189661194E-003
   0.10538157638184664E-006  -0.904229746E-004
   0.10540006437770311E-006   0.176400790E-004
   0.10541855237355957E-006   0.133654597E-003
   0.10543704036941604E-006   0.256137399E-003
   0.10545552836527250E-006   0.383084174E-003
   0.10547401636112896E-006   0.512150582E-003
   0.10549250435698543E-006   0.640717684E-003
   0.10551099235284189E-006   0.765833538E-003
   0.10552948034869836E-006   0.884200796E-003
   0.10554796834455482E-006   0.992324902E-003
   0.10556645634041129E-006   0.108673680E-002
   0.10558494433626775E-006   0.116411445E-002
   0.10560343233212421E-006   0.122126727E-002
   0.10562192032798068E-006   0.125515484E-002
   0.10564040832383714E-006   0.126312056E-002
   0.10565889631969361E-006   0.124328013E-002
   0.10567738431555007E-006   0.119482016E-002
   0.10569587231140654E-006   0.111806660E-002
   0.10571436030726300E-006   0.101443951E-002
   0.10573284830311946E-006   0.886455819E-003
   0.10575133629897593E-006   0.737749797E-003
   0.10576982429483239E-006   0.572966994E-003
   0.10578831229068886E-006   0.397516065E-003
   0.10580680028654532E-006   0.217279710E-003
   0.10582528828240179E-006   0.383224542E-004
   0.10584377627825825E-006  -0.133430745E-003
   0.10586226427411471E-006  -0.292527024E-003
   0.10588075226997118E-006  -0.434289395E-003
   0.10589924026582764E-006  -0.555061270E-003
   0.10591772826168411E-006  -0.652316026E-003
   0.10593621625754057E-006  -0.724589161E-003
   0.10595470425339704E-006  -0.771381485E-003
   0.10597319224925350E-006  -0.793186075E-003
   0.10599168024510996E-006  -0.791497878E-003
   0.10601016824096643E-006  -0.768599624E-003
   0.10602865623682289E-006  -0.727256062E-003
   0.10604714423267936E-006  -0.670572335E-003
   0.10606563222853582E-006  -0.601956970E-003
   0.10608412022439229E-006  -0.524994335E-003
   0.10610260822024875E-006  -0.443274243E-003
   0.10612109621610522E-006  -0.360278238E-003
   0.10613958421196168E-006  -0.279232685E-003
   0.10615807220781814E-006  -0.202925105E-003
   0.10617656020367461E-006  -0.133659065E-003
   0.10619504819953107E-006  -0.733064517E-004
   0.10621353619538754E-006  -0.231951271E-004
   0.10623202419124400E-006   0.161391108E-004
   0.10625051218710047E-006   0.450235420E-004
   0.10626900018295693E-006   0.644713436E-004
   0.10628748817881339E-006   0.759523900E-004
   0.10630597617466986E-006   0.811970967E-004
   0.10632446417052632E-006   0.820309142E-004
   0.10634295216638279E-006   0.802822906E-004
   0.10636144016223925E-006   0.776529341E-004
   0.10637992815809572E-006   0.753768836E-004
   0.10639841615395218E-006   0.738985036E-004
   0.10641690414980864E-006   0.729869935E-004
   0.10643539214566511E-006   0.721418546E-004
   0.10645388014152157E-006   0.707657018E-004
   0.10647236813737804E-006   0.681046076E-004
   0.10649085613323450E-006   0.633891395E-004
   0.10650934412909097E-006   0.561558554E-004
   0.10652783212494743E-006   0.463408251E-004
   0.10654632012080389E-006   0.341569903E-004
   0.10656480811666036E-006   0.201014427E-004
   0.10658329611251682E-006   0.505239223E-005
   0.10660178410837329E-006  -0.983835434E-005
   0.10662027210422975E-006  -0.233861610E-004
   0.10663876010008622E-006  -0.345087501E-004
   0.10665724809594268E-006  -0.423630991E-004
   0.10667573609179914E-006  -0.466354795E-004
   0.10669422408765561E-006  -0.477295980E-004
   0.10671271208351207E-006  -0.466078891E-004
   0.10673120007936854E-006  -0.445276237E-004
   0.10674968807522500E-006  -0.429595129E-004
   0.10676817607108147E-006  -0.435219481E-004
   0.10678666406693793E-006  -0.476974055E-004
   0.10680515206279440E-006  -0.565021837E-004
   0.10682364005865086E-006  -0.703626429E-004
   0.10684212805450732E-006  -0.891211457E-004
   0.10686061605036379E-006  -0.112013957E-003
   0.10687910404622025E-006  -0.137694034E-003
   0.10689759204207672E-006  -0.164376805E-003
   0.10691608003793318E-006  -0.189960134E-003
   0.10693456803378965E-006  -0.212002575E-003
   0.10695305602964611E-006  -0.227728189E-003
   0.10697154402550257E-006  -0.234261097E-003
   0.10699003202135904E-006  -0.228992474E-003
   0.10700852001721550E-006  -0.209833815E-003
   0.10702700801307197E-006  -0.175328736E-003
   0.10704549600892843E-006  -0.124765065E-003
   0.10706398400478490E-006  -0.582883295E-004
   0.10708247200064136E-006   0.230672740E-004
   0.10710095999649782E-006   0.117341551E-003
   0.10711944799235429E-006   0.221525203E-003
   0.10713793598821075E-006   0.331567426E-003
   0.10715642398406722E-006   0.442691060E-003
   0.10717491197992368E-006   0.549758144E-003
   0.10719339997578015E-006   0.647441018E-003
   0.10721188797163661E-006   0.730453292E-003
   0.10723037596749307E-006   0.794089865E-003
   0.10724886396334954E-006   0.834766077E-003
   0.10726735195920600E-006   0.850200769E-003
   0.10728583995506247E-006   0.839400920E-003
   0.10730432795091893E-006   0.802682363E-003
   0.10732281594677540E-006   0.741601456E-003
   0.10734130394263186E-006   0.658709847E-003
   0.10735979193848832E-006   0.557344290E-003
   0.10737827993434479E-006   0.441549171E-003
   0.10739676793020125E-006   0.315935933E-003
   0.10741525592605772E-006   0.185376208E-003
   0.10743374392191418E-006   0.546726660E-004
   0.10745223191777065E-006  -0.716603390E-004
   0.10747071991362711E-006  -0.189527113E-003
   0.10748920790948358E-006  -0.295367936E-003
   0.10750769590534004E-006  -0.386270636E-003
   0.10752618390119650E-006  -0.459982897E-003
   0.10754467189705297E-006  -0.514799438E-003
   0.10756315989290943E-006  -0.549525255E-003
   0.10758164788876590E-006  -0.563672918E-003
   0.10760013588462236E-006  -0.557668682E-003
   0.10761862388047883E-006  -0.532781065E-003
   0.10763711187633529E-006  -0.490920909E-003
   0.10765559987219175E-006  -0.434617279E-003
   0.10767408786804822E-006  -0.367060042E-003
   0.10769257586390468E-006  -0.291868491E-003
   0.10771106385976115E-006  -0.212600644E-003
   0.10772955185561761E-006  -0.132367044E-003
   0.10774803985147408E-006  -0.537576634E-004
   0.10776652784733054E-006   0.210807484E-004
   0.10778501584318700E-006   0.904500921E-004
   0.10780350383904347E-006   0.153148605E-003
   0.10782199183489993E-006   0.208377707E-003
   0.10784047983075640E-006   0.255581981E-003
   0.10785896782661286E-006   0.294455240E-003
   0.10787745582246933E-006   0.325020577E-003
   0.10789594381832579E-006   0.347507274E-003
   0.10791443181418225E-006   0.362149760E-003
   0.10793291981003872E-006   0.369222951E-003
   0.10795140780589518E-006   0.369157409E-003
   0.10796989580175165E-006   0.362424267E-003
   0.10798838379760811E-006   0.349415612E-003
   0.10800687179346458E-006   0.330627779E-003
   0.10802535978932104E-006   0.306831818E-003
   0.10804384778517750E-006   0.278876076E-003
   0.10806233578103397E-006   0.247457676E-003
   0.10808082377689043E-006   0.213255742E-003
   0.10809931177274690E-006   0.177129565E-003
   0.10811779976860336E-006   0.139969678E-003
   0.10813628776445983E-006   0.102391852E-003
   0.10815477576031629E-006   0.646498229E-004
   0.10817326375617276E-006   0.267275173E-004
   0.10819175175202922E-006  -0.116021401E-004
   0.10821023974788568E-006  -0.507262230E-004
   0.10822872774374215E-006  -0.910504750E-004
   0.10824721573959861E-006  -0.132886882E-003
   0.10826570373545508E-006  -0.176532805E-003
   0.10828419173131154E-006  -0.222413903E-003
   0.10830267972716801E-006  -0.271007768E-003
   0.10832116772302447E-006  -0.322574022E-003
   0.10833965571888093E-006  -0.377012795E-003
   0.10835814371473740E-006  -0.433948066E-003
   0.10837663171059386E-006  -0.492798688E-003
   0.10839511970645033E-006  -0.552741054E-003
   0.10841360770230679E-006  -0.612720731E-003
   0.10843209569816326E-006  -0.671521819E-003
   0.10845058369401972E-006  -0.727747974E-003
   0.10846907168987618E-006  -0.779761642E-003
   0.10848755968573265E-006  -0.825712341E-003
   0.10850604768158911E-006  -0.863594352E-003
   0.10852453567744558E-006  -0.891292526E-003
   0.10854302367330204E-006  -0.906757137E-003
   0.10856151166915851E-006  -0.908287126E-003
   0.10857999966501497E-006  -0.894646626E-003
   0.10859848766087143E-006  -0.864947622E-003
   0.10861697565672790E-006  -0.818560715E-003
   0.10863546365258436E-006  -0.755222864E-003
   0.10865395164844083E-006  -0.675235235E-003
   0.10867243964429729E-006  -0.579581596E-003
   0.10869092764015376E-006  -0.469883496E-003
   0.10870941563601022E-006  -0.348240021E-003
   0.10872790363186668E-006  -0.217103996E-003
   0.10874639162772315E-006  -0.792273786E-004
   0.10876487962357961E-006   0.624841632E-004
   0.10878336761943608E-006   0.205232762E-003
   0.10880185561529254E-006   0.346496032E-003
   0.10882034361114901E-006   0.484037970E-003
   0.10883883160700547E-006   0.615903409E-003
   0.10885731960286193E-006   0.740356394E-003
   0.10887580759871840E-006   0.855626829E-003
   0.10889429559457486E-006   0.959665631E-003
   0.10891278359043133E-006   0.105019286E-002
   0.10893127158628779E-006   0.112488540E-002
   0.10894975958214426E-006   0.118141354E-002
   0.10896824757800072E-006   0.121747097E-002
   0.10898673557385719E-006   0.123105594E-002
   0.10900522356971365E-006   0.122079626E-002
   0.10902371156557011E-006   0.118600193E-002
   0.10904219956142658E-006   0.112660427E-002
   0.10906068755728304E-006   0.104329397E-002
   0.10907917555313951E-006   0.937724428E-003
   0.10909766354899597E-006   0.812442915E-003
   0.10911615154485244E-006   0.670627865E-003
   0.10913463954070890E-006   0.515961961E-003
   0.10915312753656536E-006   0.352644129E-003
   0.10917161553242183E-006   0.185273369E-003
   0.10919010352827829E-006   0.185807148E-004
   0.10920859152413476E-006  -0.142782606E-003
   0.10922707951999122E-006  -0.294380297E-003
   0.10924556751584769E-006  -0.432194851E-003
   0.10926405551170415E-006  -0.552849262E-003
   0.10928254350756061E-006  -0.653667084E-003
   0.10930103150341708E-006  -0.732592831E-003
   0.10931951949927354E-006  -0.788139820E-003
   0.10933800749513001E-006  -0.819436449E-003
   0.10935649549098647E-006  -0.826377189E-003
   0.10937498348684294E-006  -0.809845107E-003
   0.10939347148269940E-006  -0.771809835E-003
   0.10941195947855586E-006  -0.715144735E-003
   0.10943044747441233E-006  -0.643359846E-003
   0.10944893547026879E-006  -0.560484244E-003
   0.10946742346612526E-006  -0.470913452E-003
   0.10948591146198172E-006  -0.378996134E-003
   0.10950439945783819E-006  -0.288623763E-003
   0.10952288745369465E-006  -0.203123316E-003
   0.10954137544955111E-006  -0.125210470E-003
   0.10955986344540758E-006  -0.567300958E-004
   0.10957835144126404E-006   0.149487096E-005
   0.10959683943712051E-006   0.493614061E-004
   0.10961532743297697E-006   0.870641379E-004
   0.10963381542883344E-006   0.115027586E-003
   0.10965230342468990E-006   0.134011716E-003
   0.10967079142054637E-006   0.144962250E-003
   0.10968927941640283E-006   0.148748019E-003
   0.10970776741225929E-006   0.146225837E-003
   0.10972625540811576E-006   0.138521966E-003
   0.10974474340397222E-006   0.126989122E-003
   0.10976323139982869E-006   0.112792120E-003
   0.10978171939568515E-006   0.966878579E-004
   0.10980020739154162E-006   0.792471110E-004
   0.10981869538739808E-006   0.610828502E-004
   0.10983718338325454E-006   0.427758059E-004
   0.10985567137911101E-006   0.247835087E-004
   0.10987415937496747E-006   0.752445521E-005
   0.10989264737082394E-006  -0.865908441E-005
   0.10991113536668040E-006  -0.237363929E-004
   0.10992962336253687E-006  -0.379962585E-004
   0.10994811135839333E-006  -0.517287190E-004
   0.10996659935424979E-006  -0.650665461E-004
   0.10998508735010626E-006  -0.781468916E-004
   0.11000357534596272E-006  -0.911583047E-004
   0.11002206334181919E-006  -0.104129162E-003
   0.11004055133767565E-006  -0.116850868E-003
   0.11005903933353212E-006  -0.129072010E-003
   0.11007752732938858E-006  -0.140637523E-003
   0.11009601532524504E-006  -0.151447151E-003
   0.11011450332110151E-006  -0.161456104E-003
   0.11013299131695797E-006  -0.170815561E-003
   0.11015147931281444E-006  -0.180013260E-003
   0.11016996730867090E-006  -0.189869621E-003
   0.11018845530452737E-006  -0.201314426E-003
   0.11020694330038383E-006  -0.215007909E-003
   0.11022543129624029E-006  -0.231063925E-003
   0.11024391929209676E-006  -0.249021221E-003
   0.11026240728795322E-006  -0.267877884E-003
   0.11028089528380969E-006  -0.286037917E-003
   0.11029938327966615E-006  -0.301316963E-003
   0.11031787127552262E-006  -0.311087671E-003
   0.11033635927137908E-006  -0.312406395E-003
   0.11035484726723555E-006  -0.302121218E-003
   0.11037333526309201E-006  -0.277183921E-003
   0.11039182325894847E-006  -0.235131243E-003
   0.11041031125480494E-006  -0.174425411E-003
   0.11042879925066140E-006  -0.945861975E-004
   0.11044728724651787E-006   0.367457687E-005
   0.11046577524237433E-006   0.118286938E-003
   0.11048426323823080E-006   0.245809177E-003
   0.11050275123408726E-006   0.381591031E-003
   0.11052123922994372E-006   0.519982888E-003
   0.11053972722580019E-006   0.654609292E-003
   0.11055821522165665E-006   0.778821821E-003
   0.11057670321751312E-006   0.886244234E-003
   0.11059519121336958E-006   0.971163216E-003
   0.11061367920922605E-006   0.102870562E-002
   0.11063216720508251E-006   0.105501537E-002
   0.11065065520093897E-006   0.104758609E-002
   0.11066914319679544E-006   0.100559404E-002
   0.11068763119265190E-006   0.929982227E-003
   0.11070611918850837E-006   0.823308656E-003
   0.11072460718436483E-006   0.689579174E-003
   0.11074309518022130E-006   0.534147723E-003
   0.11076158317607776E-006   0.363547122E-003
   0.11078007117193422E-006   0.185161160E-003
   0.11079855916779069E-006   0.679788354E-005
   0.11081704716364715E-006  -0.163791876E-003
   0.11083553515950362E-006  -0.319451327E-003
   0.11085402315536008E-006  -0.454101886E-003
   0.11087251115121655E-006  -0.563016627E-003
   0.11089099914707301E-006  -0.642900646E-003
   0.11090948714292947E-006  -0.691930531E-003
   0.11092797513878594E-006  -0.709781074E-003
   0.11094646313464240E-006  -0.697545649E-003
   0.11096495113049887E-006  -0.657543191E-003
   0.11098343912635533E-006  -0.593109871E-003
   0.11100192712221180E-006  -0.508418074E-003
   0.11102041511806826E-006  -0.408286287E-003
   0.11103890311392473E-006  -0.297919702E-003
   0.11105739110978119E-006  -0.182546763E-003
   0.11107587910563765E-006  -0.670396112E-004
   0.11109436710149412E-006   0.442809542E-004
   0.11111285509735058E-006   0.147637402E-003
   0.11113134309320705E-006   0.239840068E-003
   0.11114983108906351E-006   0.318477803E-003
   0.11116831908491998E-006   0.381995633E-003
   0.11118680708077644E-006   0.429566891E-003
   0.11120529507663290E-006   0.461060466E-003
   0.11122378307248937E-006   0.477177236E-003
   0.11124227106834583E-006   0.479371898E-003
   0.11126075906420230E-006   0.469472463E-003
   0.11127924706005876E-006   0.449469575E-003
   0.11129773505591523E-006   0.421649689E-003
   0.11131622305177169E-006   0.388585293E-003
   0.11133471104762815E-006   0.352716539E-003
   0.11135319904348462E-006   0.315962796E-003
   0.11137168703934108E-006   0.279745407E-003
   0.11139017503519755E-006   0.245183357E-003
   0.11140866303105401E-006   0.213110397E-003
   0.11142715102691048E-006   0.183953161E-003
   0.11144563902276694E-006   0.157669696E-003
   0.11146412701862340E-006   0.133806752E-003
   0.11148261501447987E-006   0.111638205E-003
   0.11150110301033633E-006   0.903104519E-004
   0.11151959100619280E-006   0.689080698E-004
   0.11153807900204926E-006   0.464741242E-004
   0.11155656699790573E-006   0.221157970E-004
   0.11157505499376219E-006  -0.483833901E-005
   0.11159354298961865E-006  -0.348182657E-004
   0.11161203098547512E-006  -0.681432793E-004
   0.11163051898133158E-006  -0.105128500E-003
   0.11164900697718805E-006  -0.146129314E-003
   0.11166749497304451E-006  -0.191598025E-003
   0.11168598296890098E-006  -0.242041133E-003
   0.11170447096475744E-006  -0.297752151E-003
   0.11172295896061391E-006  -0.358553400E-003
   0.11174144695647037E-006  -0.423839490E-003
   0.11175993495232683E-006  -0.492727791E-003
   0.11177842294818330E-006  -0.563960231E-003
   0.11179691094403976E-006  -0.635704782E-003
   0.11181539893989623E-006  -0.705628656E-003
   0.11183388693575269E-006  -0.771164719E-003
   0.11185237493160916E-006  -0.829671626E-003
   0.11187086292746562E-006  -0.878518040E-003
   0.11188935092332208E-006  -0.915212440E-003
   0.11190783891917855E-006  -0.937447709E-003
   0.11192632691503501E-006  -0.943063467E-003
   0.11194481491089148E-006  -0.930198410E-003
   0.11196330290674794E-006  -0.897607999E-003
   0.11198179090260441E-006  -0.844801136E-003
   0.11200027889846087E-006  -0.772000174E-003
   0.11201876689431733E-006  -0.680207566E-003
   0.11203725489017380E-006  -0.571259065E-003
   0.11205574288603026E-006  -0.447584636E-003
   0.11207423088188673E-006  -0.311917916E-003
   0.11209271887774319E-006  -0.167308201E-003
   0.11211120687359966E-006  -0.172120053E-004
   0.11212969486945612E-006   0.134673159E-003
   0.11214818286531258E-006   0.284658337E-003
   0.11216667086116905E-006   0.429163920E-003
   0.11218515885702551E-006   0.564829330E-003
   0.11220364685288198E-006   0.688719738E-003
   0.11222213484873844E-006   0.798403227E-003
   0.11224062284459491E-006   0.891862263E-003
   0.11225911084045137E-006   0.967505504E-003
   0.11227759883630783E-006   0.102432317E-002
   0.11229608683216430E-006   0.106193987E-002
   0.11231457482802076E-006   0.108050054E-002
   0.11233306282387723E-006   0.108056352E-002
   0.11235155081973369E-006   0.106303999E-002
   0.11237003881559016E-006   0.102903624E-002
   0.11238852681144662E-006   0.979594188E-003
   0.11240701480730309E-006   0.915562385E-003
   0.11242550280315955E-006   0.837732514E-003
   0.11244399079901601E-006   0.747043232E-003
   0.11246247879487248E-006   0.644615851E-003
   0.11248096679072894E-006   0.531735423E-003
   0.11249945478658541E-006   0.410003006E-003
   0.11251794278244187E-006   0.281527580E-003
   0.11253643077829834E-006   0.148903258E-003
   0.11255491877415480E-006   0.150947453E-004
   0.11257340677001126E-006  -0.116543990E-003
   0.11259189476586773E-006  -0.242305614E-003
   0.11261038276172419E-006  -0.358470192E-003
   0.11262887075758066E-006  -0.461719726E-003
   0.11264735875343712E-006  -0.549276709E-003
   0.11266584674929359E-006  -0.618863502E-003
   0.11268433474515005E-006  -0.668772438E-003
   0.11270282274100651E-006  -0.698052754E-003
   0.11272131073686298E-006  -0.706638792E-003
   0.11273979873271944E-006  -0.695352792E-003
   0.11275828672857591E-006  -0.665830332E-003
   0.11277677472443237E-006  -0.620427716E-003
   0.11279526272028884E-006  -0.562109577E-003
