t              SphericalCavity.fdtd_Point probe_Ey_50_25_50.dat
   0.87503684388645642E-007  -0.157755530E-004
   0.87522172384502106E-007  -0.134507936E-004
   0.87540660380358570E-007  -0.104503542E-004
   0.87559148376215035E-007  -0.687047259E-005
   0.87577636372071499E-007  -0.285194346E-005
   0.87596124367927963E-007   0.146215370E-005
   0.87614612363784428E-007   0.594012454E-005
   0.87633100359640892E-007   0.104495102E-004
   0.87651588355497356E-007   0.148764339E-004
   0.87670076351353821E-007   0.191211420E-004
   0.87688564347210285E-007   0.230282440E-004
   0.87707052343066749E-007   0.263750117E-004
   0.87725540338923214E-007   0.289770487E-004
   0.87744028334779678E-007   0.307567061E-004
   0.87762516330636142E-007   0.317008744E-004
   0.87781004326492607E-007   0.318436541E-004
   0.87799492322349071E-007   0.312972443E-004
   0.87817980318205535E-007   0.301950513E-004
   0.87836468314062000E-007   0.285947699E-004
   0.87854956309918464E-007   0.265124272E-004
   0.87873444305774928E-007   0.240123481E-004
   0.87891932301631392E-007   0.211809056E-004
   0.87910420297487857E-007   0.180730713E-004
   0.87928908293344321E-007   0.147601068E-004
   0.87947396289200785E-007   0.113512360E-004
   0.87965884285057250E-007   0.790915419E-005
   0.87984372280913714E-007   0.443206272E-005
   0.88002860276770178E-007   0.945681904E-006
   0.88021348272626643E-007  -0.249621348E-005
   0.88039836268483107E-007  -0.590986792E-005
   0.88058324264339571E-007  -0.935195021E-005
   0.88076812260196036E-007  -0.127684061E-004
   0.88095300256052500E-007  -0.159485407E-004
   0.88113788251908964E-007  -0.186137149E-004
   0.88132276247765429E-007  -0.205101896E-004
   0.88150764243621893E-007  -0.214916508E-004
   0.88169252239478357E-007  -0.215677373E-004
   0.88187740235334822E-007  -0.207963749E-004
   0.88206228231191286E-007  -0.191211111E-004
   0.88224716227047750E-007  -0.164542653E-004
   0.88243204222904215E-007  -0.129407545E-004
   0.88261692218760679E-007  -0.896697748E-005
   0.88280180214617143E-007  -0.485323199E-005
   0.88298668210473608E-007  -0.696031293E-006
   0.88317156206330072E-007   0.343428474E-005
   0.88335644202186536E-007   0.731364480E-005
   0.88354132198043001E-007   0.106661919E-004
   0.88372620193899465E-007   0.133087469E-004
   0.88391108189755929E-007   0.151165414E-004
   0.88409596185612394E-007   0.159544852E-004
   0.88428084181468858E-007   0.156950955E-004
   0.88446572177325322E-007   0.142165545E-004
   0.88465060173181786E-007   0.113837195E-004
   0.88483548169038251E-007   0.715415763E-005
   0.88502036164894715E-007   0.170117846E-005
   0.88520524160751179E-007  -0.468993267E-005
   0.88539012156607644E-007  -0.118199450E-004
   0.88557500152464108E-007  -0.195193097E-004
   0.88575988148320572E-007  -0.274052909E-004
   0.88594476144177037E-007  -0.348583089E-004
   0.88612964140033501E-007  -0.412947775E-004
   0.88631452135889965E-007  -0.464001387E-004
   0.88649940131746430E-007  -0.501027062E-004
   0.88668428127602894E-007  -0.524062052E-004
   0.88686916123459358E-007  -0.532876365E-004
   0.88705404119315823E-007  -0.527393604E-004
   0.88723892115172287E-007  -0.508747471E-004
   0.88742380111028751E-007  -0.479392147E-004
   0.88760868106885216E-007  -0.441845186E-004
   0.88779356102741680E-007  -0.397638978E-004
   0.88797844098598144E-007  -0.347800960E-004
   0.88816332094454609E-007  -0.293891026E-004
   0.88834820090311073E-007  -0.237970562E-004
   0.88853308086167537E-007  -0.181740670E-004
   0.88871796082024002E-007  -0.126272298E-004
   0.88890284077880466E-007  -0.724969595E-005
   0.88908772073736930E-007  -0.212336045E-005
   0.88927260069593395E-007   0.275536195E-005
   0.88945748065449859E-007   0.749198625E-005
   0.88964236061306323E-007   0.121939347E-004
   0.88982724057162788E-007   0.168912284E-004
   0.89001212053019252E-007   0.215531145E-004
   0.89019700048875716E-007   0.260852212E-004
   0.89038188044732181E-007   0.302968656E-004
   0.89056676040588645E-007   0.339976687E-004
   0.89075164036445109E-007   0.371548376E-004
   0.89093652032301573E-007   0.398316079E-004
   0.89112140028158038E-007   0.419856042E-004
   0.89130628024014502E-007   0.435089569E-004
   0.89149116019870966E-007   0.444591678E-004
   0.89167604015727431E-007   0.450336265E-004
   0.89186092011583895E-007   0.452890417E-004
   0.89204580007440359E-007   0.450772459E-004
   0.89223068003296824E-007   0.442742130E-004
   0.89241555999153288E-007   0.428865023E-004
   0.89260043995009752E-007   0.409115346E-004
   0.89278531990866217E-007   0.382616854E-004
   0.89297019986722681E-007   0.348692920E-004
   0.89315507982579145E-007   0.307601549E-004
   0.89333995978435610E-007   0.260127672E-004
   0.89352483974292074E-007   0.207421890E-004
   0.89370971970148538E-007   0.151382719E-004
   0.89389459966005003E-007   0.944329986E-005
   0.89407947961861467E-007   0.386559032E-005
   0.89426435957717931E-007  -0.144959131E-005
   0.89444923953574396E-007  -0.636314144E-005
   0.89463411949430860E-007  -0.107030173E-004
   0.89481899945287324E-007  -0.143098814E-004
   0.89500387941143789E-007  -0.171098309E-004
   0.89518875937000253E-007  -0.191251329E-004
   0.89537363932856717E-007  -0.204209045E-004
   0.89555851928713182E-007  -0.210626749E-004
   0.89574339924569646E-007  -0.211264323E-004
   0.89592827920426110E-007  -0.207118646E-004
   0.89611315916282575E-007  -0.199033584E-004
   0.89629803912139039E-007  -0.187208134E-004
   0.89648291907995503E-007  -0.171401716E-004
   0.89666779903851968E-007  -0.151593913E-004
   0.89685267899708432E-007  -0.128274169E-004
   0.89703755895564896E-007  -0.102438535E-004
   0.89722243891421360E-007  -0.757070029E-005
   0.89740731887277825E-007  -0.500265196E-005
   0.89759219883134289E-007  -0.268570102E-005
   0.89777707878990753E-007  -0.733131856E-006
   0.89796195874847218E-007   0.636690970E-006
   0.89814683870703682E-007   0.110093129E-005
   0.89833171866560146E-007   0.475077798E-006
   0.89851659862416611E-007  -0.112366524E-005
   0.89870147858273075E-007  -0.341028203E-005
   0.89888635854129539E-007  -0.609628205E-005
   0.89907123849986004E-007  -0.884783094E-005
   0.89925611845842468E-007  -0.112520156E-004
   0.89944099841698932E-007  -0.129796490E-004
   0.89962587837555397E-007  -0.139211925E-004
   0.89981075833411861E-007  -0.141071141E-004
   0.89999563829268325E-007  -0.135965374E-004
   0.90018051825124790E-007  -0.124901217E-004
   0.90036539820981254E-007  -0.109336561E-004
   0.90055027816837718E-007  -0.903968612E-005
   0.90073515812694183E-007  -0.686762269E-005
   0.90092003808550647E-007  -0.448084756E-005
   0.90110491804407111E-007  -0.193281699E-005
   0.90128979800263576E-007   0.777874902E-006
   0.90147467796120040E-007   0.361441971E-005
   0.90165955791976504E-007   0.638171969E-005
   0.90184443787832969E-007   0.882910626E-005
   0.90202931783689433E-007   0.108489658E-004
   0.90221419779545897E-007   0.124373264E-004
   0.90239907775402362E-007   0.135027749E-004
   0.90258395771258826E-007   0.138922042E-004
   0.90276883767115290E-007   0.135952669E-004
   0.90295371762971754E-007   0.127608228E-004
   0.90313859758828219E-007   0.115128296E-004
   0.90332347754684683E-007   0.988356078E-005
   0.90350835750541147E-007   0.791251932E-005
   0.90369323746397612E-007   0.569854228E-005
   0.90387811742254076E-007   0.338399832E-005
   0.90406299738110540E-007   0.117704440E-005
   0.90424787733967005E-007  -0.662920797E-006
   0.90443275729823469E-007  -0.195686243E-005
   0.90461763725679933E-007  -0.271037356E-005
   0.90480251721536398E-007  -0.306331367E-005
   0.90498739717392862E-007  -0.317461104E-005
   0.90517227713249326E-007  -0.314862928E-005
   0.90535715709105791E-007  -0.299981320E-005
   0.90554203704962255E-007  -0.265804920E-005
   0.90572691700818719E-007  -0.202254796E-005
   0.90591179696675184E-007  -0.101142007E-005
   0.90609667692531648E-007   0.418899049E-006
   0.90628155688388112E-007   0.225206213E-005
   0.90646643684244577E-007   0.440930762E-005
   0.90665131680101041E-007   0.680687117E-005
   0.90683619675957505E-007   0.940907375E-005
   0.90702107671813970E-007   0.122019273E-004
   0.90720595667670434E-007   0.151293925E-004
   0.90739083663526898E-007   0.180678817E-004
   0.90757571659383363E-007   0.208481142E-004
   0.90776059655239827E-007   0.233062274E-004
   0.90794547651096291E-007   0.253234211E-004
   0.90813035646952756E-007   0.268001022E-004
   0.90831523642809220E-007   0.275999682E-004
   0.90850011638665684E-007   0.275652401E-004
   0.90868499634522149E-007   0.265864401E-004
   0.90886987630378613E-007   0.246265481E-004
   0.90905475626235077E-007   0.217102443E-004
   0.90923963622091541E-007   0.179332328E-004
   0.90942451617948006E-007   0.134364891E-004
   0.90960939613804470E-007   0.832653132E-005
   0.90979427609660934E-007   0.267319183E-005
   0.90997915605517399E-007  -0.338583368E-005
   0.91016403601373863E-007  -0.961595288E-005
   0.91034891597230327E-007  -0.157838058E-004
   0.91053379593086792E-007  -0.216837179E-004
   0.91071867588943256E-007  -0.270437922E-004
   0.91090355584799720E-007  -0.315445068E-004
   0.91108843580656185E-007  -0.350031332E-004
   0.91127331576512649E-007  -0.374358315E-004
   0.91145819572369113E-007  -0.388893932E-004
   0.91164307568225578E-007  -0.393414557E-004
   0.91182795564082042E-007  -0.388261069E-004
   0.91201283559938506E-007  -0.375035597E-004
   0.91219771555794971E-007  -0.355062039E-004
   0.91238259551651435E-007  -0.328428323E-004
   0.91256747547507899E-007  -0.295385507E-004
   0.91275235543364364E-007  -0.257348147E-004
   0.91293723539220828E-007  -0.215767323E-004
   0.91312211535077292E-007  -0.171460451E-004
   0.91330699530933757E-007  -0.125737361E-004
   0.91349187526790221E-007  -0.807691868E-005
   0.91367675522646685E-007  -0.383218003E-005
   0.91386163518503150E-007   0.580103006E-007
   0.91404651514359614E-007   0.345929948E-005
   0.91423139510216078E-007   0.620421542E-005
   0.91441627506072543E-007   0.820224523E-005
   0.91460115501929007E-007   0.944464409E-005
   0.91478603497785471E-007   0.992843434E-005
   0.91497091493641936E-007   0.966022162E-005
   0.91515579489498400E-007   0.867024210E-005
   0.91534067485354864E-007   0.694088976E-005
   0.91552555481211328E-007   0.439374344E-005
   0.91571043477067793E-007   0.101460614E-005
   0.91589531472924257E-007  -0.306352308E-005
   0.91608019468780721E-007  -0.762434865E-005
   0.91626507464637186E-007  -0.124478374E-004
   0.91644995460493650E-007  -0.173083863E-004
   0.91663483456350114E-007  -0.219420399E-004
   0.91681971452206579E-007  -0.260447832E-004
   0.91700459448063043E-007  -0.293306675E-004
   0.91718947443919507E-007  -0.316189944E-004
   0.91737435439775972E-007  -0.328304195E-004
   0.91755923435632436E-007  -0.328725073E-004
   0.91774411431488900E-007  -0.316030382E-004
   0.91792899427345365E-007  -0.289479794E-004
   0.91811387423201829E-007  -0.249744280E-004
   0.91829875419058293E-007  -0.198189537E-004
   0.91848363414914758E-007  -0.136415774E-004
   0.91866851410771222E-007  -0.666172582E-005
   0.91885339406627686E-007   0.871736120E-006
   0.91903827402484151E-007   0.875265778E-005
   0.91922315398340615E-007   0.167642120E-004
   0.91940803394197079E-007   0.245857591E-004
   0.91959291390053544E-007   0.318689126E-004
   0.91977779385910008E-007   0.383878105E-004
   0.91996267381766472E-007   0.440295771E-004
   0.92014755377622937E-007   0.486731587E-004
   0.92033243373479401E-007   0.521609691E-004
   0.92051731369335865E-007   0.543761744E-004
   0.92070219365192330E-007   0.553013015E-004
   0.92088707361048794E-007   0.550064215E-004
   0.92107195356905258E-007   0.535972140E-004
   0.92125683352761722E-007   0.511877370E-004
   0.92144171348618187E-007   0.479463743E-004
   0.92162659344474651E-007   0.441454977E-004
   0.92181147340331115E-007   0.400949066E-004
   0.92199635336187580E-007   0.360075319E-004
   0.92218123332044044E-007   0.319622013E-004
   0.92236611327900508E-007   0.279736014E-004
   0.92255099323756973E-007   0.240454028E-004
   0.92273587319613437E-007   0.201698367E-004
   0.92292075315469901E-007   0.163104069E-004
   0.92310563311326366E-007   0.123715217E-004
   0.92329051307182830E-007   0.820090281E-005
   0.92347539303039294E-007   0.369569352E-005
   0.92366027298895759E-007  -0.108492031E-005
   0.92384515294752223E-007  -0.597612052E-005
   0.92403003290608687E-007  -0.108628419E-004
   0.92421491286465152E-007  -0.156968727E-004
   0.92439979282321616E-007  -0.203735599E-004
   0.92458467278178080E-007  -0.246961899E-004
   0.92476955274034545E-007  -0.284894268E-004
   0.92495443269891009E-007  -0.316771184E-004
   0.92513931265747473E-007  -0.342159510E-004
   0.92532419261603938E-007  -0.360092345E-004
   0.92550907257460402E-007  -0.369526133E-004
   0.92569395253316866E-007  -0.370754060E-004
   0.92587883249173331E-007  -0.365936612E-004
   0.92606371245029795E-007  -0.357683894E-004
   0.92624859240886259E-007  -0.346902161E-004
   0.92643347236742724E-007  -0.332199343E-004
   0.92661835232599188E-007  -0.311495714E-004
   0.92680323228455652E-007  -0.284017024E-004
   0.92698811224312117E-007  -0.250572775E-004
   0.92717299220168581E-007  -0.212236500E-004
   0.92735787216025045E-007  -0.169465857E-004
   0.92754275211881509E-007  -0.122868905E-004
   0.92772763207737974E-007  -0.743304963E-005
   0.92791251203594438E-007  -0.267225096E-005
   0.92809739199450902E-007   0.172982209E-005
   0.92828227195307367E-007   0.556958412E-005
   0.92846715191163831E-007   0.867625204E-005
   0.92865203187020295E-007   0.109497778E-004
   0.92883691182876760E-007   0.124371745E-004
   0.92902179178733224E-007   0.133008998E-004
   0.92920667174589688E-007   0.136984336E-004
   0.92939155170446153E-007   0.137194056E-004
   0.92957643166302617E-007   0.134059655E-004
   0.92976131162159081E-007   0.127775802E-004
   0.92994619158015546E-007   0.118450280E-004
   0.93013107153872010E-007   0.106445204E-004
   0.93031595149728474E-007   0.926526445E-005
   0.93050083145584939E-007   0.782038569E-005
   0.93068571141441403E-007   0.636658797E-005
   0.93087059137297867E-007   0.485660757E-005
   0.93105547133154332E-007   0.322106553E-005
   0.93124035129010796E-007   0.153363919E-005
   0.93142523124867260E-007   0.581263748E-007
   0.93161011120723725E-007  -0.898571329E-006
   0.93179499116580189E-007  -0.113494411E-005
   0.93197987112436653E-007  -0.554611233E-006
   0.93216475108293118E-007   0.875313162E-006
   0.93234963104149582E-007   0.310922678E-005
   0.93253451100006046E-007   0.602324690E-005
   0.93271939095862511E-007   0.943556643E-005
   0.93290427091718975E-007   0.130585477E-004
   0.93308915087575439E-007   0.164605844E-004
   0.93327403083431903E-007   0.191718646E-004
   0.93345891079288368E-007   0.208287311E-004
   0.93364379075144832E-007   0.212109171E-004
   0.93382867071001296E-007   0.202652336E-004
   0.93401355066857761E-007   0.181712676E-004
   0.93419843062714225E-007   0.152754346E-004
   0.93438331058570689E-007   0.118839862E-004
   0.93456819054427154E-007   0.818867920E-005
   0.93475307050283618E-007   0.438352617E-005
   0.93493795046140082E-007   0.706262881E-006
   0.93512283041996547E-007  -0.266270990E-005
   0.93530771037853011E-007  -0.563251433E-005
   0.93549259033709475E-007  -0.812918734E-005
   0.93567747029565940E-007  -0.100813377E-004
   0.93586235025422404E-007  -0.114548448E-004
   0.93604723021278868E-007  -0.122116835E-004
   0.93623211017135333E-007  -0.122536076E-004
   0.93641699012991797E-007  -0.114795557E-004
   0.93660187008848261E-007  -0.989106502E-005
   0.93678675004704726E-007  -0.760496960E-005
   0.93697163000561190E-007  -0.479025402E-005
   0.93715650996417654E-007  -0.164182347E-005
   0.93734138992274119E-007   0.159677688E-005
   0.93752626988130583E-007   0.465727589E-005
   0.93771114983987047E-007   0.734151126E-005
   0.93789602979843512E-007   0.956002805E-005
   0.93808090975699976E-007   0.112368361E-004
   0.93826578971556440E-007   0.122337005E-004
   0.93845066967412905E-007   0.124390072E-004
   0.93863554963269369E-007   0.118699372E-004
   0.93882042959125833E-007   0.106072757E-004
   0.93900530954982298E-007   0.871171778E-005
   0.93919018950838762E-007   0.629724263E-005
   0.93937506946695226E-007   0.357898625E-005
   0.93955994942551690E-007   0.721178139E-006
   0.93974482938408155E-007  -0.227984333E-005
   0.93992970934264619E-007  -0.546971387E-005
   0.94011458930121083E-007  -0.880446169E-005
   0.94029946925977548E-007  -0.122318343E-004
   0.94048434921834012E-007  -0.157803479E-004
   0.94066922917690476E-007  -0.194796667E-004
   0.94085410913546941E-007  -0.232919137E-004
   0.94103898909403405E-007  -0.271472200E-004
   0.94122386905259869E-007  -0.308997114E-004
   0.94140874901116334E-007  -0.342298990E-004
   0.94159362896972798E-007  -0.367769026E-004
   0.94177850892829262E-007  -0.384129453E-004
   0.94196338888685727E-007  -0.392256625E-004
   0.94214826884542191E-007  -0.392256443E-004
   0.94233314880398655E-007  -0.382873113E-004
   0.94251802876255120E-007  -0.364136722E-004
   0.94270290872111584E-007  -0.338277096E-004
   0.94288778867968048E-007  -0.307144219E-004
   0.94307266863824513E-007  -0.270612254E-004
   0.94325754859680977E-007  -0.228397639E-004
   0.94344242855537441E-007  -0.181787291E-004
   0.94362730851393906E-007  -0.132653840E-004
   0.94381218847250370E-007  -0.821644244E-005
   0.94399706843106834E-007  -0.314478802E-005
   0.94418194838963299E-007   0.174822162E-005
   0.94436682834819763E-007   0.624559380E-005
   0.94455170830676227E-007   0.102304002E-004
   0.94473658826532692E-007   0.136687495E-004
   0.94492146822389156E-007   0.165296406E-004
   0.94510634818245620E-007   0.188040995E-004
   0.94529122814102085E-007   0.205814758E-004
   0.94547610809958549E-007   0.219916492E-004
   0.94566098805815013E-007   0.230232417E-004
   0.94584586801671477E-007   0.234969084E-004
   0.94603074797527942E-007   0.232967795E-004
   0.94621562793384406E-007   0.225284421E-004
   0.94640050789240870E-007   0.213435742E-004
   0.94658538785097335E-007   0.197181052E-004
   0.94677026780953799E-007   0.175455971E-004
   0.94695514776810263E-007   0.148606869E-004
   0.94714002772666728E-007   0.118290855E-004
   0.94732490768523192E-007   0.859657575E-005
   0.94750978764379656E-007   0.526956774E-005
   0.94769466760236121E-007   0.196233555E-005
   0.94787954756092585E-007  -0.123633345E-005
   0.94806442751949049E-007  -0.425310009E-005
   0.94824930747805514E-007  -0.690300203E-005
   0.94843418743661978E-007  -0.885512782E-005
   0.94861906739518442E-007  -0.978556818E-005
   0.94880394735374907E-007  -0.950496360E-005
   0.94898882731231371E-007  -0.793519212E-005
   0.94917370727087835E-007  -0.506599736E-005
   0.94935858722944300E-007  -0.973833266E-006
   0.94954346718800764E-007   0.417698311E-005
   0.94972834714657228E-007   0.101881324E-004
   0.94991322710513693E-007   0.168790793E-004
   0.95009810706370157E-007   0.240812733E-004
   0.95028298702226621E-007   0.315561847E-004
   0.95046786698083086E-007   0.389013621E-004
   0.95065274693939550E-007   0.455805530E-004
   0.95083762689796014E-007   0.510848113E-004
   0.95102250685652479E-007   0.550459299E-004
   0.95120738681508943E-007   0.572146237E-004
   0.95139226677365407E-007   0.574212427E-004
   0.95157714673221871E-007   0.555954975E-004
   0.95176202669078336E-007   0.517903427E-004
   0.95194690664934800E-007   0.461956661E-004
   0.95213178660791264E-007   0.391497379E-004
   0.95231666656647729E-007   0.310698160E-004
   0.95250154652504193E-007   0.223053576E-004
   0.95268642648360657E-007   0.130909848E-004
   0.95287130644217122E-007   0.364896187E-005
   0.95305618640073586E-007  -0.575498143E-005
   0.95324106635930050E-007  -0.148838826E-004
   0.95342594631786515E-007  -0.235564967E-004
   0.95361082627642979E-007  -0.315559701E-004
   0.95379570623499443E-007  -0.385898056E-004
   0.95398058619355908E-007  -0.443925819E-004
   0.95416546615212372E-007  -0.488343358E-004
   0.95435034611068836E-007  -0.519128953E-004
   0.95453522606925301E-007  -0.536820298E-004
   0.95472010602781765E-007  -0.542094494E-004
   0.95490498598638229E-007  -0.535736726E-004
   0.95508986594494694E-007  -0.518704946E-004
   0.95527474590351158E-007  -0.492439358E-004
   0.95545962586207622E-007  -0.459455732E-004
   0.95564450582064087E-007  -0.423210295E-004
   0.95582938577920551E-007  -0.386430002E-004
   0.95601426573777015E-007  -0.349551119E-004
   0.95619914569633480E-007  -0.311649128E-004
   0.95638402565489944E-007  -0.272767902E-004
   0.95656890561346408E-007  -0.234190138E-004
   0.95675378557202873E-007  -0.196461970E-004
   0.95693866553059337E-007  -0.158401526E-004
   0.95712354548915801E-007  -0.118172957E-004
   0.95730842544772266E-007  -0.743681221E-005
   0.95749330540628730E-007  -0.262338926E-005
   0.95767818536485194E-007   0.259246553E-005
   0.95786306532341658E-007   0.802732211E-005
   0.95804794528198123E-007   0.133970880E-004
   0.95823282524054587E-007   0.184361634E-004
   0.95841770519911051E-007   0.229640154E-004
   0.95860258515767516E-007   0.268626827E-004
   0.95878746511623980E-007   0.300153442E-004
   0.95897234507480444E-007   0.322997294E-004
   0.95915722503336909E-007   0.336849880E-004
   0.95934210499193373E-007   0.342990425E-004
   0.95952698495049837E-007   0.343125357E-004
   0.95971186490906302E-007   0.337870479E-004
   0.95989674486762766E-007   0.327354210E-004
   0.96008162482619230E-007   0.312609518E-004
   0.96026650478475695E-007   0.294758447E-004
   0.96045138474332159E-007   0.273223122E-004
   0.96063626470188623E-007   0.246400305E-004
   0.96082114466045088E-007   0.213981202E-004
   0.96100602461901552E-007   0.177346119E-004
   0.96119090457758016E-007   0.137982261E-004
   0.96137578453614481E-007   0.967011329E-005
   0.96156066449470945E-007   0.542055614E-005
   0.96174554445327409E-007   0.115588455E-005
   0.96193042441183874E-007  -0.295935297E-005
   0.96211530437040338E-007  -0.665651805E-005
   0.96230018432896802E-007  -0.958439705E-005
   0.96248506428753267E-007  -0.114765480E-004
   0.96266994424609731E-007  -0.123239679E-004
   0.96285482420466195E-007  -0.123423115E-004
   0.96303970416322660E-007  -0.117448089E-004
   0.96322458412179124E-007  -0.105719055E-004
   0.96340946408035588E-007  -0.877956427E-005
   0.96359434403892053E-007  -0.646828721E-005
   0.96377922399748517E-007  -0.392918173E-005
   0.96396410395604981E-007  -0.142530439E-005
   0.96414898391461445E-007   0.980358664E-006
   0.96433386387317910E-007   0.330273656E-005
   0.96451874383174374E-007   0.542542966E-005
   0.96470362379030838E-007   0.712398241E-005
   0.96488850374887303E-007   0.823500704E-005
   0.96507338370743767E-007   0.867188464E-005
   0.96525826366600231E-007   0.831523994E-005
   0.96544314362456696E-007   0.704569493E-005
   0.96562802358313160E-007   0.489919239E-005
   0.96581290354169624E-007   0.206245295E-005
   0.96599778350026089E-007  -0.131139791E-005
   0.96618266345882553E-007  -0.517570606E-005
   0.96636754341739017E-007  -0.945017109E-005
   0.96655242337595482E-007  -0.139055282E-004
   0.96673730333451946E-007  -0.182161857E-004
   0.96692218329308410E-007  -0.220300681E-004
   0.96710706325164875E-007  -0.249570403E-004
   0.96729194321021339E-007  -0.266204315E-004
   0.96747682316877803E-007  -0.268354543E-004
   0.96766170312734268E-007  -0.256945314E-004
   0.96784658308590732E-007  -0.234161453E-004
   0.96803146304447196E-007  -0.201761959E-004
   0.96821634300303661E-007  -0.161543503E-004
   0.96840122296160125E-007  -0.116565507E-004
   0.96858610292016589E-007  -0.707261370E-005
   0.96877098287873054E-007  -0.274403919E-005
   0.96895586283729518E-007   0.104949504E-005
   0.96914074279585982E-007   0.402654950E-005
   0.96932562275442447E-007   0.593858977E-005
   0.96951050271298911E-007   0.668720077E-005
   0.96969538267155375E-007   0.637151743E-005
   0.96988026263011839E-007   0.520692765E-005
   0.97006514258868304E-007   0.338609425E-005
   0.97025002254724768E-007   0.101258433E-005
   0.97043490250581232E-007  -0.183064094E-005
   0.97061978246437697E-007  -0.500596161E-005
   0.97080466242294161E-007  -0.838501728E-005
   0.97098954238150625E-007  -0.119256174E-004
   0.97117442234007090E-007  -0.155704511E-004
   0.97135930229863554E-007  -0.191167073E-004
   0.97154418225720018E-007  -0.222933177E-004
   0.97172906221576483E-007  -0.249004934E-004
   0.97191394217432947E-007  -0.267785199E-004
   0.97209882213289411E-007  -0.277479303E-004
   0.97228370209145876E-007  -0.277008676E-004
   0.97246858205002340E-007  -0.266746192E-004
   0.97265346200858804E-007  -0.247799308E-004
   0.97283834196715269E-007  -0.221540504E-004
   0.97302322192571733E-007  -0.189784023E-004
   0.97320810188428197E-007  -0.153916008E-004
   0.97339298184284662E-007  -0.113844708E-004
   0.97357786180141126E-007  -0.690247089E-005
   0.97376274175997590E-007  -0.200857312E-005
   0.97394762171854055E-007   0.314961471E-005
   0.97413250167710519E-007   0.842642294E-005
   0.97431738163566983E-007   0.136329836E-004
   0.97450226159423448E-007   0.185466870E-004
   0.97468714155279912E-007   0.230693731E-004
   0.97487202151136376E-007   0.272424804E-004
   0.97505690146992841E-007   0.310412215E-004
   0.97524178142849305E-007   0.343047541E-004
   0.97542666138705769E-007   0.369018671E-004
   0.97561154134562234E-007   0.387789587E-004
   0.97579642130418698E-007   0.397999938E-004
   0.97598130126275162E-007   0.397279364E-004
   0.97616618122131626E-007   0.384445630E-004
   0.97635106117988091E-007   0.360759259E-004
   0.97653594113844555E-007   0.328786227E-004
   0.97672082109701019E-007   0.291154538E-004
   0.97690570105557484E-007   0.250449029E-004
   0.97709058101413948E-007   0.209068130E-004
   0.97727546097270412E-007   0.168851657E-004
   0.97746034093126877E-007   0.131361703E-004
   0.97764522088983341E-007   0.980504683E-005
   0.97783010084839805E-007   0.693045513E-005
   0.97801498080696270E-007   0.439732457E-005
   0.97819986076552734E-007   0.209896120E-005
   0.97838474072409198E-007   0.104615310E-006
   0.97856962068265663E-007  -0.142498948E-005
   0.97875450064122127E-007  -0.243879572E-005
   0.97893938059978591E-007  -0.303579259E-005
   0.97912426055835056E-007  -0.335386198E-005
   0.97930914051691520E-007  -0.345782746E-005
   0.97949402047547984E-007  -0.327083171E-005
   0.97967890043404449E-007  -0.261139280E-005
   0.97986378039260913E-007  -0.139019664E-005
   0.98004866035117377E-007   0.254327460E-006
   0.98023354030973842E-007   0.212507075E-005
   0.98041842026830306E-007   0.419539720E-005
   0.98060330022686770E-007   0.650448510E-005
   0.98078818018543235E-007   0.890532920E-005
   0.98097306014399699E-007   0.111296267E-004
   0.98115794010256163E-007   0.130586668E-004
   0.98134282006112628E-007   0.147315204E-004
   0.98152770001969092E-007   0.161305306E-004
   0.98171257997825556E-007   0.171490865E-004
   0.98189745993682020E-007   0.177177371E-004
   0.98208233989538485E-007   0.177683760E-004
   0.98226721985394949E-007   0.171176289E-004
   0.98245209981251413E-007   0.155637317E-004
   0.98263697977107878E-007   0.130496937E-004
   0.98282185972964342E-007   0.957089105E-005
   0.98300673968820806E-007   0.500602937E-005
   0.98319161964677271E-007  -0.754731900E-006
   0.98337649960533735E-007  -0.754973189E-005
   0.98356137956390199E-007  -0.149887537E-004
   0.98374625952246664E-007  -0.227256714E-004
   0.98393113948103128E-007  -0.305413705E-004
   0.98411601943959592E-007  -0.381891987E-004
   0.98430089939816057E-007  -0.452933709E-004
   0.98448577935672521E-007  -0.514037238E-004
   0.98467065931528985E-007  -0.561063935E-004
   0.98485553927385450E-007  -0.591326243E-004
   0.98504041923241914E-007  -0.603916706E-004
   0.98522529919098378E-007  -0.598614097E-004
   0.98541017914954843E-007  -0.575043487E-004
   0.98559505910811307E-007  -0.533953389E-004
   0.98577993906667771E-007  -0.478559450E-004
   0.98596481902524236E-007  -0.413126509E-004
   0.98614969898380700E-007  -0.340697115E-004
   0.98633457894237164E-007  -0.263280490E-004
   0.98651945890093629E-007  -0.183250613E-004
   0.98670433885950093E-007  -0.103127159E-004
   0.98688921881806557E-007  -0.246595118E-005
   0.98707409877663022E-007   0.508643961E-005
   0.98725897873519486E-007   0.122051624E-004
   0.98744385869375950E-007   0.187656096E-004
   0.98762873865232415E-007   0.246621003E-004
   0.98781361861088879E-007   0.297738625E-004
   0.98799849856945343E-007   0.340165498E-004
   0.98818337852801807E-007   0.374240553E-004
   0.98836825848658272E-007   0.400967183E-004
   0.98855313844514736E-007   0.420856122E-004
   0.98873801840371200E-007   0.433858513E-004
   0.98892289836227665E-007   0.439986543E-004
   0.98910777832084129E-007   0.439476826E-004
   0.98929265827940593E-007   0.432887791E-004
   0.98947753823797058E-007   0.421507284E-004
   0.98966241819653522E-007   0.407160696E-004
