t              BoxCavity.fdtd_Point probe002_Ez_58_30_24.dat
   0.37900397729072333E-009   0.862083061E-011
   0.38054464386507586E-009  -0.285009343E-011
   0.38208531043942839E-009  -0.139682762E-010
   0.38362597701378093E-009  -0.207482451E-010
   0.38516664358813346E-009  -0.128451035E-010
   0.38670731016248600E-009   0.124116654E-010
   0.38824797673683853E-009   0.369862092E-010
   0.38978864331119106E-009   0.409861693E-010
   0.39132930988554360E-009   0.259021589E-010
   0.39286997645989613E-009   0.696240635E-011
   0.39441064303424866E-009  -0.598453318E-011
   0.39595130960860120E-009  -0.107097603E-010
   0.39749197618295373E-009  -0.869278607E-011
   0.39903264275730627E-009  -0.662660725E-011
   0.40057330933165880E-009  -0.117053537E-010
   0.40211397590601133E-009  -0.217936016E-010
   0.40365464248036387E-009  -0.273958495E-010
   0.40519530905471640E-009  -0.225541877E-010
   0.40673597562906894E-009  -0.873308457E-011
   0.40827664220342147E-009   0.852863700E-011
   0.40981730877777400E-009   0.228645436E-010
   0.41135797535212654E-009   0.294476526E-010
   0.41289864192647907E-009   0.257067059E-010
   0.41443930850083160E-009   0.114727091E-010
   0.41597997507518414E-009  -0.752213656E-011
   0.41752064164953667E-009  -0.203369092E-010
   0.41906130822388921E-009  -0.228051536E-010
   0.42060197479824174E-009  -0.227726813E-010
   0.42214264137259427E-009  -0.253211133E-010
   0.42368330794694681E-009  -0.234867386E-010
   0.42522397452129934E-009  -0.122261827E-010
   0.42676464109565188E-009   0.275390041E-011
   0.42830530767000441E-009   0.172684610E-010
   0.42984597424435694E-009   0.322313565E-010
   0.43138664081870948E-009   0.407688328E-010
   0.43292730739306201E-009   0.325186267E-010
   0.43446797396741454E-009   0.130522520E-010
   0.43600864054176708E-009  -0.185565799E-011
   0.43754930711611961E-009  -0.987892840E-011
   0.43908997369047215E-009  -0.196959844E-010
   0.44063064026482468E-009  -0.302820165E-010
   0.44217130683917721E-009  -0.328323826E-010
   0.44371197341352975E-009  -0.267559152E-010
   0.44525263998788228E-009  -0.164797585E-010
   0.44679330656223482E-009  -0.962537341E-012
   0.44833397313658735E-009   0.183831058E-010
   0.44987463971093988E-009   0.291763107E-010
   0.45141530628529242E-009   0.225893609E-010
   0.45295597285964495E-009   0.854291290E-011
   0.45449663943399748E-009   0.232029760E-011
   0.45603730600835002E-009   0.198354874E-011
   0.45757797258270255E-009  -0.580522609E-011
   0.45911863915705509E-009  -0.201356952E-010
   0.46065930573140762E-009  -0.236851112E-010
   0.46219997230576015E-009  -0.981622422E-011
   0.46374063888011269E-009   0.575123456E-011
   0.46528130545446522E-009   0.902946207E-011
   0.46682197202881776E-009   0.726843846E-011
   0.46836263860317029E-009   0.128363162E-010
   0.46990330517752282E-009   0.220531683E-010
   0.47144397175187536E-009   0.229883612E-010
   0.47298463832622789E-009   0.134197592E-010
   0.47452530490058042E-009   0.340011005E-012
   0.47606597147493296E-009  -0.101094246E-010
   0.47760663804928549E-009  -0.151940838E-010
   0.47914730462363803E-009  -0.148361583E-010
   0.48068797119799056E-009  -0.121141647E-010
   0.48222863777234309E-009  -0.960132408E-011
   0.48376930434669563E-009  -0.480425725E-011
   0.48530997092104816E-009   0.595292348E-011
   0.48685063749540070E-009   0.195532514E-010
   0.48839130406975323E-009   0.270651869E-010
   0.48993197064410576E-009   0.243475049E-010
   0.49147263721845830E-009   0.174847133E-010
   0.49301330379281083E-009   0.133954367E-010
   0.49455397036716336E-009   0.967937709E-011
   0.49609463694151590E-009   0.246504293E-011
   0.49763530351586843E-009  -0.132968506E-011
   0.49917597009022097E-009   0.581489154E-011
   0.50071663666457350E-009   0.150109699E-010
   0.50225730323892603E-009   0.127169802E-010
   0.50379796981327857E-009   0.370911635E-011
   0.50533863638763110E-009   0.223381296E-011
   0.50687930296198364E-009   0.797395917E-011
   0.50841996953633617E-009   0.107599658E-010
   0.50996063611068870E-009   0.912455181E-011
   0.51150130268504124E-009   0.701446280E-011
   0.51304196925939377E-009   0.507635600E-011
   0.51458263583374630E-009   0.696483279E-011
   0.51612330240809884E-009   0.172230563E-010
   0.51766396898245137E-009   0.278670524E-010
   0.51920463555680391E-009   0.289733862E-010
   0.52074530213115644E-009   0.306291034E-010
   0.52228596870550897E-009   0.464413924E-010
   0.52382663527986151E-009   0.613948198E-010
   0.52536730185421404E-009   0.491583059E-010
   0.52690796842856658E-009   0.156768071E-010
   0.52844863500291911E-009  -0.706828346E-011
   0.52998930157727164E-009  -0.541627463E-011
   0.53152996815162418E-009   0.688524801E-011
   0.53307063472597671E-009   0.174361411E-010
   0.53461130130032924E-009   0.264067067E-010
   0.53615196787468178E-009   0.338115404E-010
   0.53769263444903431E-009   0.375148697E-010
   0.53923330102338685E-009   0.408199828E-010
   0.54077396759773938E-009   0.466175223E-010
   0.54231463417209191E-009   0.491588228E-010
   0.54385530074644445E-009   0.444747919E-010
   0.54539596732079698E-009   0.419124666E-010
   0.54693663389514952E-009   0.515281325E-010
   0.54847730046950205E-009   0.659408500E-010
   0.55001796704385458E-009   0.692036498E-010
   0.55155863361820712E-009   0.599584826E-010
   0.55309930019255965E-009   0.515246179E-010
   0.55463996676691218E-009   0.510669250E-010
   0.55618063334126472E-009   0.528770500E-010
   0.55772129991561725E-009   0.524671383E-010
   0.55926196648996979E-009   0.539631603E-010
   0.56080263306432232E-009   0.605678979E-010
   0.56234329963867485E-009   0.678496634E-010
   0.56388396621302739E-009   0.707004386E-010
   0.56542463278737992E-009   0.713466508E-010
   0.56696529936173246E-009   0.776042217E-010
   0.56850596593608499E-009   0.943964976E-010
   0.57004663251043752E-009   0.115040200E-009
   0.57158729908479006E-009   0.121849780E-009
   0.57312796565914259E-009   0.105309185E-009
   0.57466863223349512E-009   0.845203421E-010
   0.57620929880784766E-009   0.904328418E-010
   0.57774996538220019E-009   0.120188470E-009
   0.57929063195655273E-009   0.133710432E-009
   0.58083129853090526E-009   0.113385357E-009
   0.58237196510525779E-009   0.949745282E-010
   0.58391263167961033E-009   0.109928497E-009
   0.58545329825396286E-009   0.132582598E-009
   0.58699396482831540E-009   0.125490729E-009
   0.58853463140266793E-009   0.103918464E-009
   0.59007529797702046E-009   0.108768827E-009
   0.59161596455137300E-009   0.142500359E-009
   0.59315663112572553E-009   0.173912038E-009
   0.59469729770007806E-009   0.184402174E-009
   0.59623796427443060E-009   0.180426993E-009
   0.59777863084878313E-009   0.180571197E-009
   0.59931929742313567E-009   0.200716235E-009
   0.60085996399748820E-009   0.229839259E-009
   0.60240063057184073E-009   0.231952318E-009
   0.60394129714619327E-009   0.200793826E-009
   0.60548196372054580E-009   0.182952195E-009
   0.60702263029489834E-009   0.210211390E-009
   0.60856329686925087E-009   0.248554288E-009
   0.61010396344360340E-009   0.253471272E-009
   0.61164463001795594E-009   0.233640357E-009
   0.61318529659230847E-009   0.224979230E-009
   0.61472596316666100E-009   0.239832376E-009
   0.61626662974101354E-009   0.264188615E-009
   0.61780729631536607E-009   0.276318801E-009
   0.61934796288971861E-009   0.267750710E-009
   0.62088862946407114E-009   0.265228561E-009
   0.62242929603842367E-009   0.303824466E-009
   0.62396996261277621E-009   0.361804531E-009
   0.62551062918712874E-009   0.375922099E-009
   0.62705129576148128E-009   0.341411316E-009
   0.62859196233583381E-009   0.328602118E-009
   0.63013262891018634E-009   0.374740711E-009
   0.63167329548453888E-009   0.427922947E-009
   0.63321396205889141E-009   0.427406166E-009
   0.63475462863324394E-009   0.384803744E-009
   0.63629529520759648E-009   0.359954677E-009
   0.63783596178194901E-009   0.387176763E-009
   0.63937662835630155E-009   0.438543868E-009
   0.64091729493065408E-009   0.456682997E-009
   0.64245796150500661E-009   0.432591823E-009
   0.64399862807935915E-009   0.431603892E-009
   0.64553929465371168E-009   0.504626507E-009
   0.64707996122806422E-009   0.600608674E-009
   0.64862062780241675E-009   0.628848806E-009
   0.65016129437676928E-009   0.589342575E-009
   0.65170196095112182E-009   0.569949921E-009
   0.65324262752547435E-009   0.616697027E-009
   0.65478329409982688E-009   0.671974532E-009
   0.65632396067417942E-009   0.659374888E-009
   0.65786462724853195E-009   0.591007465E-009
   0.65940529382288449E-009   0.560520907E-009
   0.66094596039723702E-009   0.628614938E-009
   0.66248662697158955E-009   0.737469030E-009
   0.66402729354594209E-009   0.775670361E-009
   0.66556796012029462E-009   0.729654615E-009
   0.66710862669464716E-009   0.711835257E-009
   0.66864929326899969E-009   0.803007438E-009
   0.67018995984335222E-009   0.925993726E-009
   0.67173062641770476E-009   0.945723388E-009
   0.67327129299205729E-009   0.862479255E-009
   0.67481195956640982E-009   0.819206036E-009
   0.67635262614076236E-009   0.906636322E-009
   0.67789329271511489E-009   0.103748854E-008
   0.67943395928946743E-009   0.106537523E-008
   0.68097462586381996E-009   0.987598892E-009
   0.68251529243817249E-009   0.953570556E-009
   0.68405595901252503E-009   0.106035913E-008
   0.68559662558687756E-009   0.121140609E-008
   0.68713729216123010E-009   0.124103716E-008
   0.68867795873558263E-009   0.114474197E-008
   0.69021862530993516E-009   0.109455056E-008
   0.69175929188428770E-009   0.120513355E-008
   0.69329995845864023E-009   0.136975176E-008
   0.69484062503299276E-009   0.140275647E-008
   0.69638129160734530E-009   0.130080025E-008
   0.69792195818169783E-009   0.125714583E-008
   0.69946262475605037E-009   0.139636891E-008
   0.70100329133040290E-009   0.159180491E-008
   0.70254395790475543E-009   0.162978520E-008
   0.70408462447910797E-009   0.150779178E-008
   0.70562529105346050E-009   0.145118417E-008
   0.70716595762781304E-009   0.160751001E-008
   0.70870662420216557E-009   0.183266757E-008
   0.71024729077651810E-009   0.187801485E-008
   0.71178795735087064E-009   0.173660897E-008
   0.71332862392522317E-009   0.166629488E-008
   0.71486929049957570E-009   0.183806081E-008
   0.71640995707392824E-009   0.208807549E-008
   0.71795062364828077E-009   0.213231144E-008
   0.71949129022263331E-009   0.196549776E-008
   0.72103195679698584E-009   0.188646943E-008
   0.72257262337133837E-009   0.209090989E-008
   0.72411328994569091E-009   0.238661269E-008
   0.72565395652004344E-009   0.244494380E-008
   0.72719462309439598E-009   0.226055907E-008
   0.72873528966874851E-009   0.217484586E-008
   0.73027595624310104E-009   0.240513520E-008
   0.73181662281745358E-009   0.272516254E-008
   0.73335728939180611E-009   0.276306400E-008
   0.73489795596615864E-009   0.252665933E-008
   0.73643862254051118E-009   0.241826625E-008
   0.73797928911486371E-009   0.268803935E-008
   0.73951995568921625E-009   0.307264658E-008
   0.74106062226356878E-009   0.314166937E-008
   0.74260128883792131E-009   0.289572100E-008
   0.74414195541227385E-009   0.278310730E-008
   0.74568262198662638E-009   0.308603965E-008
   0.74722328856097892E-009   0.351330010E-008
   0.74876395513533145E-009   0.358168006E-008
   0.75030462170968398E-009   0.328710614E-008
   0.75184528828403652E-009   0.313690229E-008
   0.75338595485838905E-009   0.346350304E-008
   0.75492662143274158E-009   0.394534494E-008
   0.75646728800709412E-009   0.402473077E-008
   0.75800795458144665E-009   0.368732311E-008
   0.75954862115579919E-009   0.351669738E-008
   0.76108928773015172E-009   0.389660926E-008
   0.76262995430450425E-009   0.444882620E-008
   0.76417062087885679E-009   0.453048932E-008
   0.76571128745320932E-009   0.414056567E-008
   0.76725195402756186E-009   0.395521482E-008
   0.76879262060191439E-009   0.439627179E-008
   0.77033328717626692E-009   0.501975261E-008
   0.77187395375061946E-009   0.510802467E-008
   0.77341462032497199E-009   0.467227279E-008
   0.77495528689932452E-009   0.446531834E-008
   0.77649595347367706E-009   0.495048535E-008
   0.77803662004802959E-009   0.563490499E-008
   0.77957728662238213E-009   0.571981174E-008
   0.78111795319673466E-009   0.521632382E-008
   0.78265861977108719E-009   0.497555375E-008
   0.78419928634543973E-009   0.552787682E-008
   0.78573995291979226E-009   0.631022967E-008
   0.78728061949414480E-009   0.640585940E-008
   0.78882128606849733E-009   0.582859583E-008
   0.79036195264284986E-009   0.554982771E-008
   0.79190261921720240E-009   0.616676532E-008
   0.79344328579155493E-009   0.704002456E-008
   0.79498395236590746E-009   0.714278192E-008
   0.79652461894026000E-009   0.649451515E-008
   0.79806528551461253E-009   0.618151486E-008
   0.79960595208896507E-009   0.687276458E-008
   0.80114661866331760E-009   0.785448862E-008
   0.80268728523767013E-009   0.797233213E-008
   0.80422795181202267E-009   0.724363858E-008
   0.80576861838637520E-009   0.688953072E-008
   0.80730928496072774E-009   0.766140928E-008
   0.80884995153508027E-009   0.875291573E-008
   0.81039061810943280E-009   0.886876883E-008
   0.81193128468378534E-009   0.803449662E-008
   0.81347195125813787E-009   0.761951835E-008
   0.81501261783249040E-009   0.846506687E-008
   0.81655328440684294E-009   0.967774128E-008
   0.81809395098119547E-009   0.981719772E-008
   0.81963461755554801E-009   0.890641161E-008
   0.82117528412990054E-009   0.846343173E-008
   0.82271595070425307E-009   0.941858413E-008
   0.82425661727860561E-009   0.107652509E-007
   0.82579728385295814E-009   0.108917533E-007
   0.82733795042731068E-009   0.983596760E-008
   0.82887861700166321E-009   0.931042177E-008
   0.83041928357601574E-009   0.103570867E-007
   0.83195995015036828E-009   0.118453212E-007
   0.83350061672472081E-009   0.119788002E-007
   0.83504128329907334E-009   0.108109388E-007
   0.83658194987342588E-009   0.102514068E-007
   0.83812261644777841E-009   0.114453842E-007
   0.83966328302213095E-009   0.131193394E-007
   0.84120394959648348E-009   0.132715918E-007
   0.84274461617083601E-009   0.119620696E-007
   0.84428528274518855E-009   0.113119221E-007
   0.84582594931954108E-009   0.125950077E-007
   0.84736661589389362E-009   0.144015351E-007
   0.84890728246824615E-009   0.145180934E-007
   0.85044794904259868E-009   0.130346596E-007
   0.85198861561695122E-009   0.123291599E-007
   0.85352928219130375E-009   0.138032394E-007
   0.85506994876565628E-009   0.158532352E-007
   0.85661061534000882E-009   0.160075402E-007
   0.85815128191436135E-009   0.143736720E-007
   0.85969194848871389E-009   0.135772655E-007
   0.86123261506306642E-009   0.151583173E-007
   0.86277328163741895E-009   0.173672490E-007
   0.86431394821177149E-009   0.174985288E-007
   0.86585461478612402E-009   0.156559672E-007
   0.86739528136047656E-009   0.147289381E-007
   0.86893594793482909E-009   0.164528178E-007
   0.87047661450918162E-009   0.189189961E-007
   0.87201728108353416E-009   0.191131342E-007
   0.87355794765788669E-009   0.171262702E-007
   0.87509861423223922E-009   0.161505476E-007
   0.87663928080659176E-009   0.180828916E-007
   0.87817994738094429E-009   0.207828705E-007
   0.87972061395529683E-009   0.209302691E-007
   0.88126128052964936E-009   0.186587155E-007
   0.88280194710400189E-009   0.175013035E-007
   0.88434261367835443E-009   0.195539283E-007
   0.88588328025270696E-009   0.224836043E-007
   0.88742394682705950E-009   0.226589414E-007
   0.88896461340141203E-009   0.202249488E-007
   0.89050527997576456E-009   0.190326084E-007
   0.89204594655011710E-009   0.213263807E-007
   0.89358661312446963E-009   0.245089300E-007
   0.89512727969882216E-009   0.246343337E-007
   0.89666794627317470E-009   0.219244232E-007
   0.89820861284752723E-009   0.205976818E-007
   0.89974927942187977E-009   0.230724009E-007
   0.90128994599623230E-009   0.265075268E-007
   0.90283061257058483E-009   0.266151154E-007
   0.90437127914493737E-009   0.236479565E-007
   0.90591194571928990E-009   0.222252616E-007
   0.90745261229364244E-009   0.249927457E-007
   0.90899327886799497E-009   0.288077722E-007
   0.91053394544234750E-009   0.289454594E-007
   0.91207461201670004E-009   0.256995278E-007
   0.91361527859105257E-009   0.241319160E-007
   0.91515594516540510E-009   0.270839333E-007
   0.91669661173975764E-009   0.310910266E-007
   0.91823727831411017E-009   0.310558406E-007
   0.91977794488846271E-009   0.273869478E-007
   0.92131861146281524E-009   0.256478589E-007
   0.92285927803716777E-009   0.289409581E-007
   0.92439994461152031E-009   0.334560539E-007
   0.92594061118587284E-009   0.335652217E-007
   0.92748127776022538E-009   0.296667420E-007
   0.92902194433457791E-009   0.278259122E-007
   0.93056261090893044E-009   0.314004396E-007
   0.93210327748328298E-009   0.361874548E-007
   0.93364394405763551E-009   0.360849555E-007
   0.93518461063198804E-009   0.316386100E-007
   0.93672527720634058E-009   0.295155029E-007
   0.93826594378069311E-009   0.333577148E-007
   0.93980661035504565E-009   0.385966459E-007
   0.94134727692939818E-009   0.386157630E-007
   0.94288794350375071E-009   0.339647563E-007
   0.94442861007810325E-009   0.318047242E-007
   0.94596927665245578E-009   0.360440140E-007
   0.94750994322680832E-009   0.417021937E-007
   0.94905060980116085E-009   0.415825028E-007
   0.95059127637551338E-009   0.363113521E-007
   0.95213194294986592E-009   0.337335067E-007
   0.95367260952421845E-009   0.381464851E-007
   0.95521327609857098E-009   0.441888446E-007
   0.95675394267292352E-009   0.441141630E-007
   0.95829460924727605E-009   0.386069985E-007
   0.95983527582162859E-009   0.360413495E-007
   0.96137594239598112E-009   0.409165075E-007
