t              BoxCavity.fdtd_Point probe002_Ey_24_10_7.dat
   0.19412398836841926E-008  -0.999546002E-009
   0.19443212168328977E-008   0.621974694E-009
   0.19474025499816028E-008   0.219771756E-008
   0.19504838831303078E-008   0.405992684E-009
   0.19535652162790129E-008  -0.187042914E-008
   0.19566465494277180E-008  -0.456105376E-009
   0.19597278825764231E-008   0.192281746E-008
   0.19628092157251281E-008   0.133860079E-008
   0.19658905488738332E-008  -0.431199410E-009
   0.19689718820225383E-008  -0.834164515E-009
   0.19720532151712433E-008  -0.259245014E-009
   0.19751345483199484E-008   0.960745483E-009
   0.19782158814686535E-008   0.189634797E-008
   0.19812972146173585E-008   0.414205781E-009
   0.19843785477660636E-008  -0.177735471E-008
   0.19874598809147687E-008  -0.619150509E-009
   0.19905412140634737E-008   0.212119500E-008
   0.19936225472121788E-008   0.165916614E-008
   0.19967038803608839E-008  -0.714402981E-009
   0.19997852135095889E-008  -0.885363449E-009
   0.20028665466582940E-008   0.521655830E-009
   0.20059478798069991E-008   0.111938858E-008
   0.20090292129557041E-008   0.917486476E-009
   0.20121105461044092E-008   0.136431810E-009
   0.20151918792531143E-008  -0.753710316E-009
   0.20182732124018193E-008   0.287240787E-010
   0.20213545455505244E-008   0.171647008E-008
   0.20244358786992295E-008   0.117749055E-008
   0.20275172118479345E-008  -0.749884377E-009
   0.20305985449966396E-008  -0.564828129E-009
   0.20336798781453447E-008   0.100964836E-008
   0.20367612112940497E-008   0.115244059E-008
   0.20398425444427548E-008   0.430479818E-009
   0.20429238775914599E-008   0.224354646E-009
   0.20460052107401649E-008   0.244519544E-010
   0.20490865438888700E-008   0.860339161E-010
   0.20521678770375751E-008   0.963226499E-009
   0.20552492101862802E-008   0.116258203E-008
   0.20583305433349852E-008   0.117712950E-009
   0.20614118764836903E-008  -0.204276068E-009
   0.20644932096323954E-008   0.594757465E-009
   0.20675745427811004E-008   0.873605965E-009
   0.20706558759298055E-008   0.612739970E-009
   0.20737372090785106E-008   0.545239576E-009
   0.20768185422272156E-008   0.197210803E-009
   0.20798998753759207E-008  -0.730597527E-011
   0.20829812085246258E-008   0.892738328E-009
   0.20860625416733308E-008   0.144683132E-008
   0.20891438748220359E-008   0.311493498E-009
   0.20922252079707410E-008  -0.520594623E-009
   0.20953065411194460E-008   0.480674667E-009
   0.20983878742681511E-008   0.146497325E-008
   0.21014692074168562E-008   0.975063363E-009
   0.21045505405655612E-008   0.726322336E-010
   0.21076318737142663E-008  -0.108097045E-009
   0.21107132068629714E-008   0.549322199E-009
   0.21137945400116764E-008   0.138383394E-008
   0.21168758731603815E-008   0.107974785E-008
   0.21199572063090866E-008  -0.168639436E-009
   0.21230385394577916E-008  -0.160483016E-009
   0.21261198726064967E-008   0.124812183E-008
   0.21292012057552018E-008   0.149854018E-008
   0.21322825389039068E-008   0.253222332E-009
   0.21353638720526119E-008  -0.183055821E-009
   0.21384452052013170E-008   0.636124153E-009
   0.21415265383500220E-008   0.121639454E-008
   0.21446078714987271E-008   0.102056064E-008
   0.21476892046474322E-008   0.393469979E-009
   0.21507705377961372E-008  -0.197225569E-011
   0.21538518709448423E-008   0.637806474E-009
   0.21569332040935474E-008   0.143476075E-008
   0.21600145372422525E-008   0.766606112E-009
   0.21630958703909575E-008  -0.154696977E-009
   0.21661772035396626E-008   0.607005612E-009
   0.21692585366883677E-008   0.146453372E-008
   0.21723398698370727E-008   0.678226808E-009
   0.21754212029857778E-008   0.612491169E-010
   0.21785025361344829E-008   0.742618023E-009
   0.21815838692831879E-008   0.101632192E-008
   0.21846652024318930E-008   0.600806516E-009
   0.21877465355805981E-008   0.693252955E-009
   0.21908278687293031E-008   0.754611151E-009
   0.21939092018780082E-008   0.443001108E-009
   0.21969905350267133E-008   0.800290723E-009
   0.22000718681754183E-008   0.110024934E-008
   0.22031532013241234E-008   0.309639425E-009
   0.22062345344728285E-008   0.246719423E-009
   0.22093158676215335E-008   0.142328749E-008
   0.22123972007702386E-008   0.114184739E-008
   0.22154785339189437E-008  -0.268326694E-009
   0.22185598670676487E-008   0.302255110E-009
   0.22216412002163538E-008   0.166006575E-008
   0.22247225333650589E-008   0.941519973E-009
   0.22278038665137639E-008  -0.469924100E-010
   0.22308851996624690E-008   0.649464482E-009
   0.22339665328111741E-008   0.105802500E-008
   0.22370478659598791E-008   0.562302926E-009
   0.22401291991085842E-008   0.729910188E-009
   0.22432105322572893E-008   0.777233666E-009
   0.22462918654059943E-008   0.138816847E-009
   0.22493731985546994E-008   0.720229321E-009
   0.22524545317034045E-008   0.165219827E-008
   0.22555358648521096E-008   0.416928603E-009
   0.22586171980008146E-008  -0.624239660E-009
   0.22616985311495197E-008   0.101296027E-008
   0.22647798642982248E-008   0.186759164E-008
   0.22678611974469298E-008   0.158192126E-009
   0.22709425305956349E-008  -0.277841528E-009
   0.22740238637443400E-008   0.113326415E-008
   0.22771051968930450E-008   0.102162634E-008
   0.22801865300417501E-008   0.159457059E-009
   0.22832678631904552E-008   0.672637668E-009
   0.22863491963391602E-008   0.752924001E-009
   0.22894305294878653E-008   0.778045406E-010
   0.22925118626365704E-008   0.833000779E-009
   0.22955931957852754E-008   0.132585221E-008
   0.22986745289339805E-008  -0.231444530E-009
   0.23017558620826856E-008  -0.374266895E-009
   0.23048371952313906E-008   0.163731695E-008
   0.23079185283800957E-008   0.128713107E-008
   0.23109998615288008E-008  -0.740139505E-009
   0.23140811946775058E-008   0.845337134E-010
   0.23171625278262109E-008   0.162193325E-008
   0.23202438609749160E-008   0.371673026E-009
   0.23233251941236210E-008  -0.449539406E-009
   0.23264065272723261E-008   0.881028250E-009
   0.23294878604210312E-008   0.841535508E-009
   0.23325691935697362E-008  -0.206836881E-009
   0.23356505267184413E-008   0.571759196E-009
   0.23387318598671464E-008   0.895847174E-009
   0.23418131930158514E-008  -0.484520202E-009
   0.23448945261645565E-008   0.330606098E-010
   0.23479758593132616E-008   0.159847624E-008
   0.23510571924619666E-008   0.227609487E-009
   0.23541385256106717E-008  -0.113958887E-008
   0.23572198587593768E-008   0.795777000E-009
   0.23603011919080819E-008   0.151129775E-008
   0.23633825250567869E-008  -0.726778859E-009
   0.23664638582054920E-008  -0.706035563E-009
   0.23695451913541971E-008   0.132994182E-008
   0.23726265245029021E-008   0.595907934E-009
   0.23757078576516072E-008  -0.849405712E-009
   0.23787891908003123E-008   0.243253473E-009
   0.23818705239490173E-008   0.650179577E-009
   0.23849518570977224E-008  -0.534392530E-009
   0.23880331902464275E-008   0.138893952E-009
   0.23911145233951325E-008   0.979703429E-009
   0.23941958565438376E-008  -0.686184443E-009
   0.23972771896925427E-008  -0.965344249E-009
   0.24003585228412477E-008   0.120402999E-008
   0.24034398559899528E-008   0.636918129E-009
   0.24065211891386579E-008  -0.166907976E-008
   0.24096025222873629E-008  -0.400525613E-009
   0.24126838554360680E-008   0.151022728E-008
   0.24157651885847731E-008  -0.232988073E-009
   0.24188465217334781E-008  -0.146937329E-008
   0.24219278548821832E-008   0.180399362E-009
   0.24250091880308883E-008   0.409116907E-009
   0.24280905211795933E-008  -0.793608346E-009
   0.24311718543282984E-008  -0.105556064E-009
   0.24342531874770035E-008   0.249817472E-009
   0.24373345206257085E-008  -0.118599375E-008
   0.24404158537744136E-008  -0.678017698E-009
   0.24434971869231187E-008   0.922958654E-009
   0.24465785200718237E-008  -0.531227229E-009
   0.24496598532205288E-008  -0.194953076E-008
   0.24527411863692339E-008   0.112061693E-009
   0.24558225195179390E-008   0.932331656E-009
   0.24589038526666440E-008  -0.140233236E-008
   0.24619851858153491E-008  -0.159404745E-008
   0.24650665189640542E-008   0.375461995E-009
   0.24681478521127592E-008  -0.132841349E-009
   0.24712291852614643E-008  -0.138500256E-008
   0.24743105184101694E-008  -0.472993977E-009
   0.24773918515588744E-008  -0.285318658E-009
   0.24804731847075795E-008  -0.139358913E-008
   0.24835545178562846E-008  -0.678539336E-009
   0.24866358510049896E-008   0.811912204E-010
   0.24897171841536947E-008  -0.144782475E-008
   0.24927985173023998E-008  -0.164793479E-008
   0.24958798504511048E-008   0.244663512E-009
   0.24989611835998099E-008  -0.335542760E-009
   0.25020425167485150E-008  -0.228962937E-008
   0.25051238498972200E-008  -0.118344379E-008
   0.25082051830459251E-008   0.287274649E-009
   0.25112865161946302E-008  -0.116551946E-008
   0.25143678493433352E-008  -0.196505945E-008
   0.25174491824920403E-008  -0.651862564E-009
   0.25205305156407454E-008  -0.729235894E-009
   0.25236118487894504E-008  -0.166710401E-008
   0.25266931819381555E-008  -0.990068916E-009
   0.25297745150868606E-008  -0.836359870E-009
   0.25328558482355656E-008  -0.192991223E-008
   0.25359371813842707E-008  -0.129150801E-008
   0.25390185145329758E-008  -0.242101561E-009
   0.25420998476816808E-008  -0.170104997E-008
   0.25451811808303859E-008  -0.255155719E-008
   0.25482625139790910E-008  -0.725885685E-009
   0.25513438471277960E-008  -0.389405369E-009
   0.25544251802765011E-008  -0.225187846E-008
   0.25575065134252062E-008  -0.212471063E-008
   0.25605878465739113E-008  -0.762281682E-009
   0.25636691797226163E-008  -0.137846934E-008
   0.25667505128713214E-008  -0.208926276E-008
   0.25698318460200265E-008  -0.136693101E-008
   0.25729131791687315E-008  -0.153359025E-008
   0.25759945123174366E-008  -0.215083396E-008
   0.25790758454661417E-008  -0.128796218E-008
   0.25821571786148467E-008  -0.115935528E-008
   0.25852385117635518E-008  -0.261346100E-008
   0.25883198449122569E-008  -0.227082597E-008
   0.25914011780609619E-008  -0.704123204E-009
   0.25944825112096670E-008  -0.157107838E-008
   0.25975638443583721E-008  -0.296840019E-008
   0.26006451775070771E-008  -0.188766736E-008
   0.26037265106557822E-008  -0.109742571E-008
   0.26068078438044873E-008  -0.225973884E-008
   0.26098891769531923E-008  -0.244852183E-008
   0.26129705101018974E-008  -0.160951941E-008
   0.26160518432506025E-008  -0.203623873E-008
   0.26191331763993075E-008  -0.238281705E-008
   0.26222145095480126E-008  -0.166133785E-008
   0.26252958426967177E-008  -0.206452722E-008
   0.26283771758454227E-008  -0.293555469E-008
   0.26314585089941278E-008  -0.195495797E-008
   0.26345398421428329E-008  -0.130292621E-008
   0.26376211752915379E-008  -0.271886558E-008
   0.26407025084402430E-008  -0.304008330E-008
   0.26437838415889481E-008  -0.162299374E-008
   0.26468651747376531E-008  -0.183530269E-008
   0.26499465078863582E-008  -0.305693959E-008
   0.26530278410350633E-008  -0.250520804E-008
   0.26561091741837684E-008  -0.181599158E-008
   0.26591905073324734E-008  -0.257130939E-008
   0.26622718404811785E-008  -0.270242362E-008
   0.26653531736298836E-008  -0.213702123E-008
   0.26684345067785886E-008  -0.266197597E-008
   0.26715158399272937E-008  -0.291034041E-008
   0.26745971730759988E-008  -0.198691708E-008
   0.26776785062247038E-008  -0.225366681E-008
   0.26807598393734089E-008  -0.337978001E-008
   0.26838411725221140E-008  -0.270823541E-008
   0.26869225056708190E-008  -0.178582515E-008
   0.26900038388195241E-008  -0.282901813E-008
   0.26930851719682292E-008  -0.342165696E-008
   0.26961665051169342E-008  -0.232895214E-008
   0.26992478382656393E-008  -0.222602403E-008
   0.27023291714143444E-008  -0.315697513E-008
   0.27054105045630494E-008  -0.290649949E-008
   0.27084918377117545E-008  -0.247634735E-008
   0.27115731708604596E-008  -0.300326408E-008
   0.27146545040091646E-008  -0.286497071E-008
   0.27177358371578697E-008  -0.232873743E-008
   0.27208171703065748E-008  -0.306491721E-008
   0.27238985034552798E-008  -0.348033735E-008
   0.27269798366039849E-008  -0.243281395E-008
   0.27300611697526900E-008  -0.240086417E-008
   0.27331425029013950E-008  -0.357450336E-008
   0.27362238360501001E-008  -0.322825411E-008
   0.27393051691988052E-008  -0.223931651E-008
   0.27423865023475102E-008  -0.291869373E-008
   0.27454678354962153E-008  -0.357289021E-008
   0.27485491686449204E-008  -0.284173973E-008
   0.27516305017936254E-008  -0.271026446E-008
   0.27547118349423305E-008  -0.330925376E-008
   0.27577931680910356E-008  -0.298229774E-008
   0.27608745012397407E-008  -0.276538947E-008
   0.27639558343884457E-008  -0.345516837E-008
   0.27670371675371508E-008  -0.323737948E-008
   0.27701185006858559E-008  -0.247534815E-008
   0.27731998338345609E-008  -0.317029647E-008
   0.27762811669832660E-008  -0.380737175E-008
   0.27793625001319711E-008  -0.280134138E-008
   0.27824438332806761E-008  -0.249473775E-008
   0.27855251664293812E-008  -0.362553276E-008
   0.27886064995780863E-008  -0.359014951E-008
   0.27916878327267913E-008  -0.264559885E-008
   0.27947691658754964E-008  -0.299743919E-008
   0.27978504990242015E-008  -0.354941943E-008
   0.28009318321729065E-008  -0.305429970E-008
   0.28040131653216116E-008  -0.304886649E-008
   0.28070944984703167E-008  -0.352967855E-008
   0.28101758316190217E-008  -0.304764214E-008
   0.28132571647677268E-008  -0.279981105E-008
   0.28163384979164319E-008  -0.363190922E-008
   0.28194198310651369E-008  -0.351912610E-008
   0.28225011642138420E-008  -0.256464050E-008
   0.28255824973625471E-008  -0.307197778E-008
   0.28286638305112521E-008  -0.394324795E-008
   0.28317451636599572E-008  -0.318611137E-008
   0.28348264968086623E-008  -0.261734545E-008
   0.28379078299573673E-008  -0.343250672E-008
   0.28409891631060724E-008  -0.359798147E-008
   0.28440704962547775E-008  -0.296014102E-008
   0.28471518294034825E-008  -0.319106275E-008
   0.28502331625521876E-008  -0.346568685E-008
   0.28533144957008927E-008  -0.296461033E-008
   0.28563958288495978E-008  -0.314498871E-008
   0.28594771619983028E-008  -0.370407505E-008
   0.28625584951470079E-008  -0.307161829E-008
   0.28656398282957130E-008  -0.265127653E-008
   0.28687211614444180E-008  -0.360612495E-008
   0.28718024945931231E-008  -0.374595421E-008
   0.28748838277418282E-008  -0.267620281E-008
   0.28779651608905332E-008  -0.284077628E-008
   0.28810464940392383E-008  -0.376092091E-008
   0.28841278271879434E-008  -0.334459571E-008
   0.28872091603366484E-008  -0.277131584E-008
   0.28902904934853535E-008  -0.327382699E-008
   0.28933718266340586E-008  -0.336441519E-008
   0.28964531597827636E-008  -0.293290991E-008
   0.28995344929314687E-008  -0.327462812E-008
   0.29026158260801738E-008  -0.342625173E-008
   0.29056971592288788E-008  -0.275349543E-008
   0.29087784923775839E-008  -0.296707792E-008
   0.29118598255262890E-008  -0.375071041E-008
   0.29149411586749940E-008  -0.314286619E-008
   0.29180224918236991E-008  -0.241596343E-008
   0.29211038249724042E-008  -0.324920668E-008
   0.29241851581211092E-008  -0.370218478E-008
   0.29272664912698143E-008  -0.280873902E-008
   0.29303478244185194E-008  -0.268467404E-008
   0.29334291575672244E-008  -0.337517836E-008
   0.29365104907159295E-008  -0.314126569E-008
   0.29395918238646346E-008  -0.278127299E-008
   0.29426731570133396E-008  -0.319572413E-008
   0.29457544901620447E-008  -0.307979398E-008
   0.29488358233107498E-008  -0.262491717E-008
   0.29519171564594548E-008  -0.315914628E-008
   0.29549984896081599E-008  -0.342027984E-008
   0.29580798227568650E-008  -0.252444399E-008
   0.29611611559055701E-008  -0.250169219E-008
   0.29642424890542751E-008  -0.348041373E-008
   0.29673238222029802E-008  -0.317690207E-008
   0.29704051553516853E-008  -0.229663266E-008
   0.29734864885003903E-008  -0.280137780E-008
   0.29765678216490954E-008  -0.332505867E-008
   0.29796491547978005E-008  -0.269381872E-008
   0.29827304879465055E-008  -0.254843813E-008
   0.29858118210952106E-008  -0.304428238E-008
   0.29888931542439157E-008  -0.276445489E-008
   0.29919744873926207E-008  -0.252196397E-008
   0.29950558205413258E-008  -0.304146597E-008
   0.29981371536900309E-008  -0.283469337E-008
   0.30012184868387359E-008  -0.215450191E-008
   0.30042998199874410E-008  -0.271640044E-008
   0.30073811531361461E-008  -0.328736505E-008
   0.30104624862848511E-008  -0.241725506E-008
   0.30135438194335562E-008  -0.204594475E-008
   0.30166251525822613E-008  -0.295568547E-008
   0.30197064857309663E-008  -0.295782221E-008
   0.30227878188796714E-008  -0.212117390E-008
   0.30258691520283765E-008  -0.236003461E-008
   0.30289504851770815E-008  -0.284796653E-008
   0.30320318183257866E-008  -0.240854603E-008
   0.30351131514744917E-008  -0.229746000E-008
   0.30381944846231967E-008  -0.266588285E-008
   0.30412758177719018E-008  -0.227542984E-008
   0.30443571509206069E-008  -0.202936601E-008
   0.30474384840693119E-008  -0.272712786E-008
   0.30505198172180170E-008  -0.266230082E-008
   0.30536011503667221E-008  -0.176102255E-008
   0.30566824835154272E-008  -0.207173301E-008
   0.30597638166641322E-008  -0.285674639E-008
   0.30628451498128373E-008  -0.224481367E-008
   0.30659264829615424E-008  -0.163648184E-008
   0.30690078161102474E-008  -0.230191621E-008
   0.30720891492589525E-008  -0.254201771E-008
   0.30751704824076576E-008  -0.191930960E-008
   0.30782518155563626E-008  -0.194770222E-008
   0.30813331487050677E-008  -0.222458385E-008
   0.30844144818537728E-008  -0.187233917E-008
   0.30874958150024778E-008  -0.193179095E-008
   0.30905771481511829E-008  -0.237337838E-008
   0.30936584812998880E-008  -0.187990867E-008
   0.30967398144485930E-008  -0.140640655E-008
   0.30998211475972981E-008  -0.211813300E-008
   0.31029024807460032E-008  -0.234933784E-008
   0.31059838138947082E-008  -0.144432377E-008
   0.31090651470434133E-008  -0.140232315E-008
   0.31121464801921184E-008  -0.220637086E-008
   0.31152278133408234E-008  -0.197815364E-008
   0.31183091464895285E-008  -0.133240174E-008
   0.31213904796382336E-008  -0.159781166E-008
   0.31244718127869386E-008  -0.182682991E-008
   0.31275531459356437E-008  -0.153119961E-008
   0.31306344790843488E-008  -0.163666991E-008
   0.31337158122330538E-008  -0.172728265E-008
   0.31367971453817589E-008  -0.123733346E-008
   0.31398784785304640E-008  -0.130445077E-008
   0.31429598116791690E-008  -0.189456828E-008
   0.31460411448278741E-008  -0.150547208E-008
   0.31491224779765792E-008  -0.847339476E-009
   0.31522038111252842E-008  -0.138376777E-008
   0.31552851442739893E-008  -0.185871563E-008
   0.31583664774226944E-008  -0.118598642E-008
   0.31614478105713995E-008  -0.852260928E-009
   0.31645291437201045E-008  -0.136138978E-008
   0.31676104768688096E-008  -0.139658229E-008
   0.31706918100175147E-008  -0.106583131E-008
   0.31737731431662197E-008  -0.115604304E-008
   0.31768544763149248E-008  -0.109474718E-008
   0.31799358094636299E-008  -0.841219983E-009
   0.31830171426123349E-008  -0.115492260E-008
   0.31860984757610400E-008  -0.130954536E-008
   0.31891798089097451E-008  -0.675890899E-009
   0.31922611420584501E-008  -0.581098059E-009
   0.31953424752071552E-008  -0.127830790E-008
   0.31984238083558603E-008  -0.114775978E-008
   0.32015051415045653E-008  -0.404289879E-009
   0.32045864746532704E-008  -0.584470639E-009
   0.32076678078019755E-008  -0.108816223E-008
   0.32107491409506805E-008  -0.809708300E-009
   0.32138304740993856E-008  -0.515863352E-009
   0.32169118072480907E-008  -0.655299148E-009
   0.32199931403967957E-008  -0.572777548E-009
   0.32230744735455008E-008  -0.516641563E-009
   0.32261558066942059E-008  -0.775921993E-009
   0.32292371398429109E-008  -0.557383972E-009
   0.32323184729916160E-008  -0.104015463E-009
   0.32353998061403211E-008  -0.473722950E-009
   0.32384811392890261E-008  -0.864253225E-009
   0.32415624724377312E-008  -0.257445287E-009
   0.32446438055864363E-008   0.125845279E-009
   0.32477251387351413E-008  -0.448184712E-009
   0.32508064718838464E-008  -0.624507168E-009
   0.32538878050325515E-008  -0.926419497E-010
   0.32569691381812566E-008  -0.641970505E-011
   0.32600504713299616E-008  -0.248622317E-009
   0.32631318044786667E-008  -0.144610518E-009
   0.32662131376273718E-008  -0.103016158E-009
   0.32692944707760768E-008  -0.168557807E-009
   0.32723758039247819E-008   0.126010341E-009
   0.32754571370734870E-008   0.197799360E-009
   0.32785384702221920E-008  -0.234976455E-009
   0.32816198033708971E-008  -0.107763479E-009
   0.32847011365196022E-008   0.509714271E-009
   0.32877824696683072E-008   0.321060512E-009
   0.32908638028170123E-008  -0.225672592E-009
   0.32939451359657174E-008   0.101661707E-009
   0.32970264691144224E-008   0.593943228E-009
   0.33001078022631275E-008   0.355072444E-009
   0.33031891354118326E-008   0.147380150E-009
   0.33062704685605376E-008   0.363946984E-009
   0.33093518017092427E-008   0.419394380E-009
   0.33124331348579478E-008   0.428598657E-009
   0.33155144680066528E-008   0.599305272E-009
   0.33185958011553579E-008   0.450864235E-009
   0.33216771343040630E-008   0.278239265E-009
   0.33247584674527680E-008   0.713182569E-009
   0.33278398006014731E-008   0.962636859E-009
   0.33309211337501782E-008   0.454226434E-009
   0.33340024668988832E-008   0.321616567E-009
   0.33370838000475883E-008   0.913428777E-009
   0.33401651331962934E-008   0.101829545E-008
   0.33432464663449984E-008   0.595151040E-009
   0.33463277994937035E-008   0.658230581E-009
   0.33494091326424086E-008   0.970377001E-009
   0.33524904657911136E-008   0.924019083E-009
   0.33555717989398187E-008   0.891322682E-009
   0.33586531320885238E-008   0.967737335E-009
   0.33617344652372289E-008   0.852317272E-009
   0.33648157983859339E-008   0.955299395E-009
   0.33678971315346390E-008   0.132548217E-008
   0.33709784646833441E-008   0.116499022E-008
   0.33740597978320491E-008   0.762901742E-009
   0.33771411309807542E-008   0.109268838E-008
   0.33802224641294593E-008   0.155325175E-008
   0.33833037972781643E-008   0.124093102E-008
   0.33863851304268694E-008   0.948052081E-009
   0.33894664635755745E-008   0.130635425E-008
   0.33925477967242795E-008   0.151248258E-008
   0.33956291298729846E-008   0.130248734E-008
   0.33987104630216897E-008   0.129339195E-008
   0.34017917961703947E-008   0.141403578E-008
   0.34048731293190998E-008   0.140886802E-008
   0.34079544624678049E-008   0.156144131E-008
   0.34110357956165099E-008   0.166517333E-008
   0.34141171287652150E-008   0.137603340E-008
   0.34171984619139201E-008   0.133849576E-008
   0.34202797950626251E-008   0.181752169E-008
   0.34233611282113302E-008   0.188072780E-008
   0.34264424613600353E-008   0.144510559E-008
   0.34295237945087403E-008   0.151265112E-008
   0.34326051276574454E-008   0.194542427E-008
   0.34356864608061505E-008   0.188087124E-008
   0.34387677939548555E-008   0.162605696E-008
   0.34418491271035606E-008   0.175553594E-008
   0.34449304602522657E-008   0.192819516E-008
   0.34480117934009707E-008   0.192938954E-008
   0.34510931265496758E-008   0.196980632E-008
   0.34541744596983809E-008   0.191173943E-008
   0.34572557928470860E-008   0.179782178E-008
   0.34603371259957910E-008   0.203087480E-008
   0.34634184591444961E-008   0.227691754E-008
   0.34664997922932012E-008   0.201675698E-008
   0.34695811254419062E-008   0.183014581E-008
   0.34726624585906113E-008   0.219358709E-008
   0.34757437917393164E-008   0.239062592E-008
   0.34788251248880214E-008   0.209802198E-008
   0.34819064580367265E-008   0.202107153E-008
   0.34849877911854316E-008   0.229920438E-008
   0.34880691243341366E-008   0.239136888E-008
   0.34911504574828417E-008   0.229598052E-008
   0.34942317906315468E-008   0.226878782E-008
   0.34973131237802518E-008   0.226253349E-008
   0.35003944569289569E-008   0.235889996E-008
   0.35034757900776620E-008   0.256373500E-008
   0.35065571232263670E-008   0.249850562E-008
   0.35096384563750721E-008   0.226544783E-008
   0.35127197895237772E-008   0.242126785E-008
   0.35158011226724822E-008   0.272381850E-008
   0.35188824558211873E-008   0.258092769E-008
   0.35219637889698924E-008   0.235453124E-008
   0.35250451221185974E-008   0.255897525E-008
   0.35281264552673025E-008   0.279707058E-008
   0.35312077884160076E-008   0.269776845E-008
   0.35342891215647126E-008   0.256755306E-008
   0.35373704547134177E-008   0.261372635E-008
   0.35404517878621228E-008   0.273326028E-008
   0.35435331210108278E-008   0.286099522E-008
   0.35466144541595329E-008   0.284482948E-008
   0.35496957873082380E-008   0.266710098E-008
   0.35527771204569430E-008   0.270919287E-008
   0.35558584536056481E-008   0.299105496E-008
   0.35589397867543532E-008   0.298374214E-008
   0.35620211199030583E-008   0.273017942E-008
   0.35651024530517633E-008   0.280419421E-008
   0.35681837862004684E-008   0.309428771E-008
   0.35712651193491735E-008   0.308871284E-008
   0.35743464524978785E-008   0.290900593E-008
   0.35774277856465836E-008   0.290592417E-008
   0.35805091187952887E-008   0.302889203E-008
   0.35835904519439937E-008   0.314219450E-008
   0.35866717850926988E-008   0.316050675E-008
   0.35897531182414039E-008   0.302567993E-008
   0.35928344513901089E-008   0.299674507E-008
   0.35959157845388140E-008   0.324378102E-008
   0.35989971176875191E-008   0.333173023E-008
   0.36020784508362241E-008   0.307465564E-008
   0.36051597839849292E-008   0.303594971E-008
   0.36082411171336343E-008   0.334884209E-008
   0.36113224502823393E-008   0.342257689E-008
   0.36144037834310444E-008   0.319949001E-008
   0.36174851165797495E-008   0.316593507E-008
   0.36205664497284545E-008   0.332530181E-008
   0.36236477828771596E-008   0.341256889E-008
   0.36267291160258647E-008   0.342356432E-008
   0.36298104491745697E-008   0.334428063E-008
   0.36328917823232748E-008   0.325391447E-008
   0.36359731154719799E-008   0.342509865E-008
   0.36390544486206849E-008   0.363317243E-008
   0.36421357817693900E-008   0.343415874E-008
   0.36452171149180951E-008   0.323573768E-008
   0.36482984480668001E-008   0.353440943E-008
   0.36513797812155052E-008   0.376434350E-008
   0.36544611143642103E-008   0.348821461E-008
   0.36575424475129154E-008   0.332777428E-008
   0.36606237806616204E-008   0.357600238E-008
   0.36637051138103255E-008   0.370654107E-008
   0.36667864469590306E-008   0.361318220E-008
   0.36698677801077356E-008   0.358494390E-008
   0.36729491132564407E-008   0.356484686E-008
   0.36760304464051458E-008   0.359087515E-008
   0.36791117795538508E-008   0.379348908E-008
   0.36821931127025559E-008   0.379038978E-008
   0.36852744458512610E-008   0.349895779E-008
   0.36883557789999660E-008   0.358643981E-008
   0.36914371121486711E-008   0.398511402E-008
   0.36945184452973762E-008   0.386770083E-008
   0.36975997784460812E-008   0.348935525E-008
   0.37006811115947863E-008   0.366932307E-008
   0.37037624447434914E-008   0.401157108E-008
   0.37068437778921964E-008   0.387999544E-008
   0.37099251110409015E-008   0.369980224E-008
   0.37130064441896066E-008   0.379445186E-008
   0.37160877773383116E-008   0.385072241E-008
   0.37191691104870167E-008   0.389359078E-008
   0.37222504436357218E-008   0.398614386E-008
   0.37253317767844268E-008   0.382146847E-008
   0.37284131099331319E-008   0.368724229E-008
   0.37314944430818370E-008   0.403843847E-008
   0.37345757762305420E-008   0.421617186E-008
   0.37376571093792471E-008   0.376993770E-008
   0.37407384425279522E-008   0.364168540E-008
   0.37438197756766572E-008   0.414683665E-008
   0.37469011088253623E-008   0.424514957E-008
   0.37499824419740674E-008   0.383476095E-008
   0.37530637751227724E-008   0.382608256E-008
   0.37561451082714775E-008   0.410481382E-008
   0.37592264414201826E-008   0.409180156E-008
   0.37623077745688877E-008   0.403341405E-008
   0.37653891077175927E-008   0.405720391E-008
   0.37684704408662978E-008   0.393830168E-008
   0.37715517740150029E-008   0.401746103E-008
   0.37746331071637079E-008   0.432755609E-008
   0.37777144403124130E-008   0.414197743E-008
   0.37807957734611181E-008   0.373451270E-008
   0.37838771066098231E-008   0.405089917E-008
   0.37869584397585282E-008   0.450433069E-008
   0.37900397729072333E-008   0.415351575E-008
   0.37931211060559383E-008   0.379775678E-008
   0.37962024392046434E-008   0.415394164E-008
   0.37992837723533485E-008   0.438332792E-008
   0.38023651055020535E-008   0.413127266E-008
   0.38054464386507586E-008   0.406566825E-008
   0.38085277717994637E-008   0.416670876E-008
   0.38116091049481687E-008   0.414372137E-008
   0.38146904380968738E-008   0.429134417E-008
   0.38177717712455789E-008   0.438028547E-008
   0.38208531043942839E-008   0.400470146E-008
   0.38239344375429890E-008   0.393167943E-008
   0.38270157706916941E-008   0.450051862E-008
   0.38300971038403991E-008   0.453599780E-008
   0.38331784369891042E-008   0.391345001E-008
   0.38362597701378093E-008   0.397490840E-008
   0.38393411032865143E-008   0.455805882E-008
   0.38424224364352194E-008   0.443599690E-008
   0.38455037695839245E-008   0.401849798E-008
   0.38485851027326295E-008   0.416621404E-008
