t              BoxCavity.fdtd_Point probe_Ey_5_10_7.dat
   0.39040490994093208E-008   0.104943524E-005
   0.39071304325580258E-008   0.104922833E-005
   0.39102117657067309E-008   0.104909361E-005
   0.39132930988554360E-008   0.104843491E-005
   0.39163744320041410E-008   0.104776984E-005
   0.39194557651528461E-008   0.104784431E-005
   0.39225370983015512E-008   0.104779599E-005
   0.39256184314502562E-008   0.104694516E-005
   0.39286997645989613E-008   0.104634785E-005
   0.39317810977476664E-008   0.104644278E-005
   0.39348624308963714E-008   0.104617652E-005
   0.39379437640450765E-008   0.104542266E-005
   0.39410250971937816E-008   0.104501487E-005
   0.39441064303424866E-008   0.104482001E-005
   0.39471877634911917E-008   0.104442154E-005
   0.39502690966398968E-008   0.104407684E-005
   0.39533504297886018E-008   0.104367189E-005
   0.39564317629373069E-008   0.104298886E-005
   0.39595130960860120E-008   0.104265746E-005
   0.39625944292347171E-008   0.104270578E-005
   0.39656757623834221E-008   0.104213768E-005
   0.39687570955321272E-008   0.104121136E-005
   0.39718384286808323E-008   0.104105607E-005
   0.39749197618295373E-008   0.104111734E-005
   0.39780010949782424E-008   0.104037690E-005
   0.39810824281269475E-008   0.103957882E-005
   0.39841637612756525E-008   0.103943296E-005
   0.39872450944243576E-008   0.103921388E-005
   0.39903264275730627E-008   0.103865057E-005
   0.39934077607217677E-008   0.103821196E-005
   0.39964890938704728E-008   0.103769514E-005
   0.39995704270191779E-008   0.103705918E-005
   0.40026517601678829E-008   0.103688626E-005
   0.40057330933165880E-008   0.103672596E-005
   0.40088144264652931E-008   0.103582772E-005
   0.40118957596139981E-008   0.103509774E-005
   0.40149770927627032E-008   0.103521643E-005
   0.40180584259114083E-008   0.103495745E-005
   0.40211397590601133E-008   0.103388675E-005
   0.40242210922088184E-008   0.103332070E-005
   0.40273024253575235E-008   0.103337959E-005
   0.40303837585062285E-008   0.103293803E-005
   0.40334650916549336E-008   0.103214870E-005
   0.40365464248036387E-008   0.103168202E-005
   0.40396277579523437E-008   0.103123193E-005
   0.40427090911010488E-008   0.103073751E-005
   0.40457904242497539E-008   0.103049263E-005
   0.40488717573984589E-008   0.102994909E-005
   0.40519530905471640E-008   0.102900970E-005
   0.40550344236958691E-008   0.102869194E-005
   0.40581157568445742E-008   0.102876288E-005
   0.40611970899932792E-008   0.102796650E-005
   0.40642784231419843E-008   0.102689273E-005
   0.40673597562906894E-008   0.102676404E-005
   0.40704410894393944E-008   0.102674289E-005
   0.40735224225880995E-008   0.102588695E-005
   0.40766037557368046E-008   0.102506726E-005
   0.40796850888855096E-008   0.102476542E-005
   0.40827664220342147E-008   0.102432296E-005
   0.40858477551829198E-008   0.102378249E-005
   0.40889290883316248E-008   0.102339663E-005
   0.40920104214803299E-008   0.102269644E-005
   0.40950917546290350E-008   0.102193906E-005
   0.40981730877777400E-008   0.102179422E-005
   0.41012544209264451E-008   0.102147908E-005
   0.41043357540751502E-008   0.102037325E-005
   0.41074170872238552E-008   0.101968396E-005
   0.41104984203725603E-008   0.101980186E-005
   0.41135797535212654E-008   0.101933290E-005
   0.41166610866699704E-008   0.101820126E-005
   0.41197424198186755E-008   0.101767296E-005
   0.41228237529673806E-008   0.101751993E-005
   0.41259050861160856E-008   0.101689136E-005
   0.41289864192647907E-008   0.101621072E-005
   0.41320677524134958E-008   0.101573039E-005
   0.41351490855622008E-008   0.101502610E-005
   0.41382304187109059E-008   0.101447722E-005
   0.41413117518596110E-008   0.101428861E-005
   0.41443930850083160E-008   0.101355579E-005
   0.41474744181570211E-008   0.101246064E-005
   0.41505557513057262E-008   0.101222759E-005
   0.41536370844544312E-008   0.101223941E-005
   0.41567184176031363E-008   0.101122623E-005
   0.41597997507518414E-008   0.101013586E-005
   0.41628810839005465E-008   0.101000694E-005
   0.41659624170492515E-008   0.100977661E-005
   0.41690437501979566E-008   0.100884836E-005
   0.41721250833466617E-008   0.100813486E-005
   0.41752064164953667E-008   0.100770978E-005
   0.41782877496440718E-008   0.100705677E-005
   0.41813690827927769E-008   0.100655143E-005
   0.41844504159414819E-008   0.100614147E-005
   0.41875317490901870E-008   0.100519981E-005
   0.41906130822388921E-008   0.100440354E-005
   0.41936944153875971E-008   0.100438854E-005
   0.41967757485363022E-008   0.100394345E-005
   0.41998570816850073E-008   0.100263117E-005
   0.42029384148337123E-008   0.100196144E-005
   0.42060197479824174E-008   0.100204500E-005
   0.42091010811311225E-008   0.100140051E-005
   0.42121824142798275E-008   0.100026386E-005
   0.42152637474285326E-008   0.999767508E-006
   0.42183450805772377E-008   0.999419399E-006
   0.42214264137259427E-008   0.998665655E-006
   0.42245077468746478E-008   0.998063456E-006
   0.42275890800233529E-008   0.997515258E-006
   0.42306704131720579E-008   0.996634867E-006
   0.42337517463207630E-008   0.996102017E-006
   0.42368330794694681E-008   0.995920573E-006
   0.42399144126181731E-008   0.995012670E-006
   0.42429957457668782E-008   0.993848744E-006
   0.42460770789155833E-008   0.993643312E-006
   0.42491584120642883E-008   0.993522690E-006
   0.42522397452129934E-008   0.992419587E-006
   0.42553210783616985E-008   0.991412435E-006
   0.42584024115104036E-008   0.991181992E-006
   0.42614837446591086E-008   0.990708372E-006
   0.42645650778078137E-008   0.989810815E-006
   0.42676464109565188E-008   0.989184855E-006
   0.42707277441052238E-008   0.988560032E-006
   0.42738090772539289E-008   0.987787075E-006
   0.42768904104026340E-008   0.987415092E-006
   0.42799717435513390E-008   0.986932491E-006
   0.42830530767000441E-008   0.985728889E-006
   0.42861344098487492E-008   0.984923417E-006
   0.42892157429974542E-008   0.984986627E-006
   0.42922970761461593E-008   0.984420581E-006
   0.42953784092948644E-008   0.983047812E-006
   0.42984597424435694E-008   0.982413439E-006
   0.43015410755922745E-008   0.982332608E-006
   0.43046224087409796E-008   0.981536687E-006
   0.43077037418896846E-008   0.980513505E-006
   0.43107850750383897E-008   0.980011805E-006
   0.43138664081870948E-008   0.979429956E-006
   0.43169477413357998E-008   0.978665867E-006
   0.43200290744845049E-008   0.978193611E-006
   0.43231104076332100E-008   0.977479090E-006
   0.43261917407819150E-008   0.976383944E-006
   0.43292730739306201E-008   0.975919306E-006
   0.43323544070793252E-008   0.975775265E-006
   0.43354357402280302E-008   0.974730369E-006
   0.43385170733767353E-008   0.973531201E-006
   0.43415984065254404E-008   0.973314513E-006
   0.43446797396741454E-008   0.973038709E-006
   0.43477610728228505E-008   0.971894337E-006
   0.43508424059715556E-008   0.970986093E-006
   0.43539237391202606E-008   0.970664701E-006
   0.43570050722689657E-008   0.970035103E-006
   0.43600864054176708E-008   0.969184498E-006
   0.43631677385663759E-008   0.968546033E-006
   0.43662490717150809E-008   0.967728738E-006
   0.43693304048637860E-008   0.966923380E-006
   0.43724117380124911E-008   0.966641551E-006
   0.43754930711611961E-008   0.966074026E-006
   0.43785744043099012E-008   0.964779474E-006
   0.43816557374586063E-008   0.964004130E-006
   0.43847370706073113E-008   0.963952857E-006
   0.43878184037560164E-008   0.963225261E-006
   0.43908997369047215E-008   0.961946853E-006
   0.43939810700534265E-008   0.961377054E-006
   0.43970624032021316E-008   0.961091928E-006
   0.44001437363508367E-008   0.960216425E-006
   0.44032250694995417E-008   0.959302838E-006
   0.44063064026482468E-008   0.958688815E-006
   0.44093877357969519E-008   0.957924499E-006
   0.44124690689456569E-008   0.957259886E-006
   0.44155504020943620E-008   0.956844019E-006
   0.44186317352430671E-008   0.955935320E-006
   0.44217130683917721E-008   0.954788220E-006
   0.44247944015404772E-008   0.954415327E-006
   0.44278757346891823E-008   0.954155212E-006
   0.44309570678378873E-008   0.952997027E-006
   0.44340384009865924E-008   0.951899608E-006
   0.44371197341352975E-008   0.951637787E-006
   0.44402010672840025E-008   0.951156665E-006
   0.44432824004327076E-008   0.950054130E-006
   0.44463637335814127E-008   0.949229900E-006
   0.44494450667301177E-008   0.948701597E-006
   0.44525263998788228E-008   0.947966271E-006
   0.44556077330275279E-008   0.947298076E-006
   0.44586890661762330E-008   0.946652392E-006
   0.44617703993249380E-008   0.945620627E-006
   0.44648517324736431E-008   0.944800831E-006
   0.44679330656223482E-008   0.944548503E-006
   0.44710143987710532E-008   0.943839439E-006
   0.44740957319197583E-008   0.942537554E-006
   0.44771770650684634E-008   0.941878682E-006
   0.44802583982171684E-008   0.941707640E-006
   0.44833397313658735E-008   0.940825885E-006
   0.44864210645145786E-008   0.939628137E-006
   0.44895023976632836E-008   0.939034010E-006
   0.44925837308119887E-008   0.938562039E-006
   0.44956650639606938E-008   0.937749860E-006
   0.44987463971093988E-008   0.936981621E-006
   0.45018277302581039E-008   0.936195249E-006
   0.45049090634068090E-008   0.935259663E-006
   0.45079903965555140E-008   0.934685772E-006
   0.45110717297042191E-008   0.934262346E-006
   0.45141530628529242E-008   0.933223703E-006
   0.45172343960016292E-008   0.932141177E-006
   0.45203157291503343E-008   0.931800287E-006
   0.45233970622990394E-008   0.931339400E-006
   0.45264783954477444E-008   0.930136196E-006
   0.45295597285964495E-008   0.929170596E-006
   0.45326410617451546E-008   0.928803559E-006
   0.45357223948938596E-008   0.928181976E-006
   0.45388037280425647E-008   0.927226665E-006
   0.45418850611912698E-008   0.926435860E-006
   0.45449663943399748E-008   0.925660402E-006
   0.45480477274886799E-008   0.924885626E-006
   0.45511290606373850E-008   0.924364031E-006
   0.45542103937860900E-008   0.923622110E-006
   0.45572917269347951E-008   0.922461027E-006
   0.45603730600835002E-008   0.921741446E-006
   0.45634543932322053E-008   0.921480819E-006
   0.45665357263809103E-008   0.920613161E-006
   0.45696170595296154E-008   0.919352033E-006
   0.45726983926783205E-008   0.918749436E-006
   0.45757797258270255E-008   0.918410308E-006
   0.45788610589757306E-008   0.917500358E-006
   0.45819423921244357E-008   0.916466661E-006
   0.45850237252731407E-008   0.915776752E-006
   0.45881050584218458E-008   0.915098212E-006
   0.45911863915705509E-008   0.914378859E-006
   0.45942677247192559E-008   0.913699125E-006
   0.45973490578679610E-008   0.912753194E-006
   0.46004303910166661E-008   0.911790494E-006
   0.46035117241653711E-008   0.911328470E-006
   0.46065930573140762E-008   0.910788060E-006
   0.46096743904627813E-008   0.909617825E-006
   0.46127557236114863E-008   0.908636650E-006
   0.46158370567601914E-008   0.908284790E-006
   0.46189183899088965E-008   0.907674746E-006
   0.46219997230576015E-008   0.906558682E-006
   0.46250810562063066E-008   0.905686363E-006
   0.46281623893550117E-008   0.905103207E-006
   0.46312437225037167E-008   0.904373564E-006
   0.46343250556524218E-008   0.903594923E-006
   0.46374063888011269E-008   0.902797694E-006
   0.46404877219498319E-008   0.901858300E-006
   0.46435690550985370E-008   0.901143551E-006
   0.46466503882472421E-008   0.900669363E-006
   0.46497317213959471E-008   0.899762028E-006
   0.46528130545446522E-008   0.898600888E-006
   0.46558943876933573E-008   0.898017447E-006
   0.46589757208420624E-008   0.897633697E-006
   0.46620570539907674E-008   0.896638483E-006
   0.46651383871394725E-008   0.895525488E-006
   0.46682197202881776E-008   0.894919140E-006
   0.46713010534368826E-008   0.894351672E-006
   0.46743823865855877E-008   0.893495212E-006
   0.46774637197342928E-008   0.892642504E-006
   0.46805450528829978E-008   0.891802472E-006
   0.46836263860317029E-008   0.890970171E-006
   0.46867077191804080E-008   0.890381898E-006
   0.46897890523291130E-008   0.889705689E-006
   0.46928703854778181E-008   0.888601051E-006
   0.46959517186265232E-008   0.887711394E-006
   0.46990330517752282E-008   0.887342765E-006
   0.47021143849239333E-008   0.886641601E-006
   0.47051957180726384E-008   0.885422253E-006
   0.47082770512213434E-008   0.884568863E-006
   0.47113583843700485E-008   0.884119686E-006
   0.47144397175187536E-008   0.883368784E-006
   0.47175210506674586E-008   0.882402560E-006
   0.47206023838161637E-008   0.881598112E-006
   0.47236837169648688E-008   0.880822199E-006
   0.47267650501135738E-008   0.880083576E-006
   0.47298463832622789E-008   0.879440449E-006
   0.47329277164109840E-008   0.878526180E-006
   0.47360090495596890E-008   0.877462185E-006
   0.47390903827083941E-008   0.876871695E-006
   0.47421717158570992E-008   0.876417175E-006
   0.47452530490058042E-008   0.875377680E-006
   0.47483343821545093E-008   0.874266789E-006
   0.47514157153032144E-008   0.873722797E-006
   0.47544970484519194E-008   0.873167210E-006
   0.47575783816006245E-008   0.872181772E-006
   0.47606597147493296E-008   0.871265740E-006
   0.47637410478980347E-008   0.870559916E-006
   0.47668223810467397E-008   0.869784628E-006
   0.47699037141954448E-008   0.869044811E-006
   0.47729850473441499E-008   0.868298685E-006
   0.47760663804928549E-008   0.867303413E-006
   0.47791477136415600E-008   0.866453604E-006
   0.47822290467902651E-008   0.865987317E-006
   0.47853103799389701E-008   0.865208222E-006
   0.47883917130876752E-008   0.863999219E-006
   0.47914730462363803E-008   0.863231151E-006
   0.47945543793850853E-008   0.862851721E-006
   0.47976357125337904E-008   0.862005209E-006
   0.48007170456824955E-008   0.860892214E-006
   0.48037983788312005E-008   0.860151431E-006
   0.48068797119799056E-008   0.859506940E-006
   0.48099610451286107E-008   0.858674753E-006
   0.48130423782773157E-008   0.857890996E-006
   0.48161237114260208E-008   0.857054431E-006
   0.48192050445747259E-008   0.856100428E-006
   0.48222863777234309E-008   0.855452242E-006
   0.48253677108721360E-008   0.854904329E-006
   0.48284490440208411E-008   0.853843915E-006
   0.48315303771695461E-008   0.852766391E-006
   0.48346117103182512E-008   0.852304595E-006
   0.48376930434669563E-008   0.851750315E-006
   0.48407743766156613E-008   0.850606170E-006
   0.48438557097643664E-008   0.849645915E-006
   0.48469370429130715E-008   0.849123865E-006
   0.48500183760617765E-008   0.848383593E-006
   0.48530997092104816E-008   0.847435786E-006
   0.48561810423591867E-008   0.846653052E-006
   0.48592623755078918E-008   0.845830414E-006
   0.48623437086565968E-008   0.844987653E-006
   0.48654250418053019E-008   0.844391025E-006
   0.48685063749540070E-008   0.843606642E-006
   0.48715877081027120E-008   0.842446184E-006
   0.48746690412514171E-008   0.841677320E-006
   0.48777503744001222E-008   0.841312840E-006
   0.48808317075488272E-008   0.840427674E-006
   0.48839130406975323E-008   0.839220093E-006
   0.48869943738462374E-008   0.838552864E-006
   0.48900757069949424E-008   0.838046276E-006
   0.48931570401436475E-008   0.837092273E-006
   0.48962383732923526E-008   0.836151230E-006
   0.48993197064410576E-008   0.835469336E-006
   0.49024010395897627E-008   0.834659772E-006
   0.49054823727384678E-008   0.833840943E-006
   0.49085637058871728E-008   0.833162460E-006
   0.49116450390358779E-008   0.832219200E-006
   0.49147263721845830E-008   0.831215289E-006
   0.49178077053332880E-008   0.830703073E-006
   0.49208890384819931E-008   0.830120257E-006
   0.49239703716306982E-008   0.828933935E-006
   0.49270517047794032E-008   0.827958843E-006
   0.49301330379281083E-008   0.827556164E-006
   0.49332143710768134E-008   0.826841529E-006
   0.49362957042255184E-008   0.825711197E-006
   0.49393770373742235E-008   0.824911012E-006
   0.49424583705229286E-008   0.824290737E-006
   0.49455397036716336E-008   0.823421999E-006
   0.49486210368203387E-008   0.822612606E-006
   0.49517023699690438E-008   0.821868980E-006
   0.49547837031177488E-008   0.820884850E-006
   0.49578650362664539E-008   0.820087507E-006
   0.49609463694151590E-008   0.819631623E-006
   0.49640277025638641E-008   0.818747367E-006
   0.49671090357125691E-008   0.817523812E-006
   0.49701903688612742E-008   0.816879492E-006
   0.49732717020099793E-008   0.816465274E-006
   0.49763530351586843E-008   0.815448743E-006
   0.49794343683073894E-008   0.814378893E-006
   0.49825157014560945E-008   0.813809208E-006
   0.49855970346047995E-008   0.813121403E-006
   0.49886783677535046E-008   0.812136022E-006
   0.49917597009022097E-008   0.811357040E-006
   0.49948410340509147E-008   0.810602899E-006
   0.49979223671996198E-008   0.809664073E-006
   0.50010037003483249E-008   0.808983600E-006
   0.50040850334970299E-008   0.808371908E-006
   0.50071663666457350E-008   0.807286256E-006
   0.50102476997944401E-008   0.806308606E-006
   0.50133290329431451E-008   0.805903369E-006
   0.50164103660918502E-008   0.805211698E-006
   0.50194916992405553E-008   0.803991895E-006
   0.50225730323892603E-008   0.803181933E-006
   0.50256543655379654E-008   0.802732188E-006
   0.50287356986866705E-008   0.801847307E-006
   0.50318170318353755E-008   0.800831970E-006
   0.50348983649840806E-008   0.800151156E-006
   0.50379796981327857E-008   0.799376380E-006
   0.50410610312814907E-008   0.798484848E-006
   0.50441423644301958E-008   0.797851669E-006
   0.50472236975789009E-008   0.797056032E-006
   0.50503050307276059E-008   0.795934966E-006
   0.50533863638763110E-008   0.795236986E-006
   0.50564676970250161E-008   0.794818959E-006
   0.50595490301737212E-008   0.793809136E-006
   0.50626303633224262E-008   0.792665901E-006
   0.50657116964711313E-008   0.792155561E-006
   0.50687930296198364E-008   0.791585251E-006
   0.50718743627685414E-008   0.790474019E-006
   0.50749556959172465E-008   0.789581179E-006
   0.50780370290659516E-008   0.789025705E-006
   0.50811183622146566E-008   0.788195734E-006
   0.50841996953633617E-008   0.787312445E-006
   0.50872810285120668E-008   0.786645501E-006
   0.50903623616607718E-008   0.785737143E-006
   0.50934436948094769E-008   0.784759493E-006
   0.50965250279581820E-008   0.784236931E-006
   0.50996063611068870E-008   0.783582891E-006
   0.51026876942555921E-008   0.782399866E-006
   0.51057690274042972E-008   0.781558299E-006
   0.51088503605530022E-008   0.781180290E-006
   0.51119316937017073E-008   0.780306607E-006
   0.51150130268504124E-008   0.779135405E-006
   0.51180943599991174E-008   0.778494666E-006
   0.51211756931478225E-008   0.777938169E-006
   0.51242570262965276E-008   0.776963759E-006
   0.51273383594452326E-008   0.776113097E-006
   0.51304196925939377E-008   0.775450133E-006
   0.51335010257426428E-008   0.774526256E-006
   0.51365823588913478E-008   0.773700890E-006
   0.51396636920400529E-008   0.773164288E-006
   0.51427450251887580E-008   0.772259625E-006
   0.51458263583374630E-008   0.771154646E-006
   0.51489076914861681E-008   0.770603208E-006
   0.51519890246348732E-008   0.770080362E-006
   0.51550703577835782E-008   0.768948496E-006
   0.51581516909322833E-008   0.767981703E-006
   0.51612330240809884E-008   0.767542019E-006
   0.51643143572296935E-008   0.766795438E-006
   0.51673956903783985E-008   0.765722575E-006
   0.51704770235271036E-008   0.764991967E-006
   0.51735583566758087E-008   0.764319680E-006
   0.51766396898245137E-008   0.763392393E-006
   0.51797210229732188E-008   0.762670027E-006
   0.51828023561219239E-008   0.762017635E-006
   0.51858836892706289E-008   0.760982459E-006
   0.51889650224193340E-008   0.760118212E-006
   0.51920463555680391E-008   0.759685918E-006
   0.51951276887167441E-008   0.758845601E-006
   0.51982090218654492E-008   0.757655357E-006
   0.52012903550141543E-008   0.757041846E-006
   0.52043716881628593E-008   0.756613701E-006
   0.52074530213115644E-008   0.755571193E-006
   0.52105343544602695E-008   0.754532209E-006
   0.52136156876089745E-008   0.753985887E-006
   0.52166970207576796E-008   0.753276879E-006
   0.52197783539063847E-008   0.752327765E-006
   0.52228596870550897E-008   0.751629614E-006
   0.52259410202037948E-008   0.750864842E-006
   0.52290223533524999E-008   0.749873664E-006
   0.52321036865012049E-008   0.749235085E-006
   0.52351850196499100E-008   0.748690184E-006
   0.52382663527986151E-008   0.747595323E-006
   0.52413476859473201E-008   0.746601131E-006
   0.52444290190960252E-008   0.746218063E-006
   0.52475103522447303E-008   0.745541115E-006
   0.52505916853934353E-008   0.744339104E-006
   0.52536730185421404E-008   0.743555745E-006
   0.52567543516908455E-008   0.743099349E-006
   0.52598356848395506E-008   0.742221857E-006
   0.52629170179882556E-008   0.741276722E-006
   0.52659983511369607E-008   0.740626490E-006
   0.52690796842856658E-008   0.739799475E-006
   0.52721610174343708E-008   0.738906579E-006
   0.52752423505830759E-008   0.738347410E-006
   0.52783236837317810E-008   0.737577409E-006
   0.52814050168804860E-008   0.736448953E-006
   0.52844863500291911E-008   0.735795140E-006
   0.52875676831778962E-008   0.735409060E-006
   0.52906490163266012E-008   0.734375249E-006
   0.52937303494753063E-008   0.733238778E-006
   0.52968116826240114E-008   0.732773231E-006
   0.52998930157727164E-008   0.732227704E-006
   0.53029743489214215E-008   0.731150635E-006
   0.53060556820701266E-008   0.730298382E-006
   0.53091370152188316E-008   0.729715794E-006
   0.53122183483675367E-008   0.728854843E-006
   0.53152996815162418E-008   0.728038572E-006
   0.53183810146649468E-008   0.727439328E-006
   0.53214623478136519E-008   0.726511530E-006
   0.53245436809623570E-008   0.725539508E-006
   0.53276250141110620E-008   0.725088796E-006
   0.53307063472597671E-008   0.724452548E-006
   0.53337876804084722E-008   0.723235701E-006
   0.53368690135571772E-008   0.722413176E-006
   0.53399503467058823E-008   0.722088259E-006
   0.53430316798545874E-008   0.721255105E-006
   0.53461130130032924E-008   0.720129606E-006
   0.53491943461519975E-008   0.719498814E-006
   0.53522756793007026E-008   0.718902527E-006
   0.53553570124494076E-008   0.717954890E-006
   0.53584383455981127E-008   0.717199669E-006
   0.53615196787468178E-008   0.716552790E-006
   0.53646010118955229E-008   0.715591057E-006
   0.53676823450442279E-008   0.714815144E-006
   0.53707636781929330E-008   0.714347379E-006
   0.53738450113416381E-008   0.713418615E-006
   0.53769263444903431E-008   0.712301357E-006
   0.53800076776390482E-008   0.711826544E-006
   0.53830890107877533E-008   0.711361736E-006
   0.53861703439364583E-008   0.710228448E-006
   0.53892516770851634E-008   0.709268818E-006
   0.53923330102338685E-008   0.708845278E-006
   0.53954143433825735E-008   0.708117454E-006
   0.53984956765312786E-008   0.707105187E-006
   0.54015770096799837E-008   0.706423691E-006
   0.54046583428286887E-008   0.705732759E-006
   0.54077396759773938E-008   0.704817580E-006
   0.54108210091260989E-008   0.704179399E-006
   0.54139023422748039E-008   0.703550540E-006
   0.54169836754235090E-008   0.702464376E-006
   0.54200650085722141E-008   0.701629574E-006
   0.54231463417209191E-008   0.701308636E-006
   0.54262276748696242E-008   0.700520616E-006
   0.54293090080183293E-008   0.699301836E-006
   0.54323903411670343E-008   0.698661381E-006
   0.54354716743157394E-008   0.698256144E-006
   0.54385530074644445E-008   0.697298901E-006
   0.54416343406131495E-008   0.696347342E-006
   0.54447156737618546E-008   0.695797098E-006
   0.54477970069105597E-008   0.695048072E-006
   0.54508783400592647E-008   0.694150287E-006
   0.54539596732079698E-008   0.693530581E-006
   0.54570410063566749E-008   0.692752565E-006
   0.54601223395053800E-008   0.691743082E-006
   0.54632036726540850E-008   0.691183175E-006
   0.54662850058027901E-008   0.690713023E-006
   0.54693663389514952E-008   0.689607702E-006
   0.54724476721002002E-008   0.688603507E-006
   0.54755290052489053E-008   0.688271030E-006
   0.54786103383976104E-008   0.687663317E-006
   0.54816916715463154E-008   0.686511498E-006
   0.54847730046950205E-008   0.685742748E-006
   0.54878543378437256E-008   0.685273733E-006
   0.54909356709924306E-008   0.684421082E-006
   0.54940170041411357E-008   0.683547171E-006
   0.54970983372898408E-008   0.682926441E-006
   0.55001796704385458E-008   0.682088967E-006
   0.55032610035872509E-008   0.681242682E-006
   0.55063423367359560E-008   0.680771848E-006
   0.55094236698846610E-008   0.680030553E-006
   0.55125050030333661E-008   0.678879132E-006
   0.55155863361820712E-008   0.678234244E-006
   0.55186676693307762E-008   0.677909725E-006
   0.55217490024794813E-008   0.676946001E-006
   0.55248303356281864E-008   0.675838464E-006
   0.55279116687768914E-008   0.675363253E-006
   0.55309930019255965E-008   0.674843648E-006
   0.55340743350743016E-008   0.673847524E-006
   0.55371556682230066E-008   0.673032162E-006
   0.55402370013717117E-008   0.672420470E-006
   0.55433183345204168E-008   0.671589362E-006
   0.55463996676691218E-008   0.670879501E-006
   0.55494810008178269E-008   0.670326244E-006
   0.55525623339665320E-008   0.669364510E-006
   0.55556436671152370E-008   0.668396297E-006
   0.55587250002639421E-008   0.668011694E-006
   0.55618063334126472E-008   0.667443715E-006
   0.55648876665613523E-008   0.666267738E-006
   0.55679689997100573E-008   0.665456582E-006
   0.55710503328587624E-008   0.665143148E-006
   0.55741316660074675E-008   0.664361721E-006
   0.55772129991561725E-008   0.663278570E-006
   0.55802943323048776E-008   0.662637660E-006
   0.55833756654535827E-008   0.662073376E-006
   0.55864569986022877E-008   0.661242382E-006
   0.55895383317509928E-008   0.660546846E-006
   0.55926196648996979E-008   0.659853526E-006
   0.55957009980484029E-008   0.658888780E-006
   0.55987823311971080E-008   0.658202055E-006
   0.56018636643458131E-008   0.657805685E-006
   0.56049449974945181E-008   0.656902557E-006
   0.56080263306432232E-008   0.655808037E-006
   0.56111076637919283E-008   0.655349311E-006
   0.56141889969406333E-008   0.654919177E-006
   0.56172703300893384E-008   0.653858876E-006
   0.56203516632380435E-008   0.652930851E-006
   0.56234329963867485E-008   0.652492247E-006
   0.56265143295354536E-008   0.651827179E-006
   0.56295956626841587E-008   0.650922459E-006
   0.56326769958328637E-008   0.650243237E-006
   0.56357583289815688E-008   0.649511094E-006
   0.56388396621302739E-008   0.648654066E-006
   0.56419209952789789E-008   0.648108198E-006
   0.56450023284276840E-008   0.647513616E-006
   0.56480836615763891E-008   0.646458943E-006
   0.56511649947250941E-008   0.645658929E-006
   0.56542463278737992E-008   0.645344642E-006
   0.56573276610225043E-008   0.644598401E-006
   0.56604089941712094E-008   0.643455792E-006
   0.56634903273199144E-008   0.642829320E-006
   0.56665716604686195E-008   0.642438181E-006
   0.56696529936173246E-008   0.641581892E-006
   0.56727343267660296E-008   0.640676944E-006
   0.56758156599147347E-008   0.640059113E-006
   0.56788969930634398E-008   0.639337429E-006
   0.56819783262121448E-008   0.638592951E-006
   0.56850596593608499E-008   0.638032077E-006
   0.56881409925095550E-008   0.637219046E-006
   0.56912223256582600E-008   0.636242873E-006
   0.56943036588069651E-008   0.635745153E-006
   0.56973849919556702E-008   0.635303252E-006
   0.57004663251043752E-008   0.634258697E-006
   0.57035476582530803E-008   0.633302307E-006
   0.57066289914017854E-008   0.632945330E-006
   0.57097103245504904E-008   0.632385252E-006
   0.57127916576991955E-008   0.631363775E-006
   0.57158729908479006E-008   0.630591273E-006
   0.57189543239966056E-008   0.630052625E-006
   0.57220356571453107E-008   0.629315537E-006
   0.57251169902940158E-008   0.628601981E-006
   0.57281983234427208E-008   0.627950783E-006
   0.57312796565914259E-008   0.627061411E-006
   0.57343609897401310E-008   0.626304370E-006
   0.57374423228888360E-008   0.625906750E-006
   0.57405236560375411E-008   0.625173698E-006
   0.57436049891862462E-008   0.624072356E-006
   0.57466863223349512E-008   0.623466121E-006
   0.57497676554836563E-008   0.623148992E-006
   0.57528489886323614E-008   0.622284176E-006
   0.57559303217810664E-008   0.621264576E-006
   0.57590116549297715E-008   0.620717344E-006
   0.57620929880784766E-008   0.620182277E-006
   0.57651743212271817E-008   0.619367199E-006
   0.57682556543758867E-008   0.618643355E-006
   0.57713369875245918E-008   0.617949240E-006
   0.57744183206732969E-008   0.617139960E-006
   0.57774996538220019E-008   0.616553223E-006
   0.57805809869707070E-008   0.616018099E-006
   0.57836623201194121E-008   0.615064323E-006
   0.57867436532681171E-008   0.614190412E-006
   0.57898249864168222E-008   0.613840086E-006
   0.57929063195655273E-008   0.613272164E-006
   0.57959876527142323E-008   0.612191513E-006
   0.57990689858629374E-008   0.611415317E-006
   0.58021503190116425E-008   0.611034352E-006
   0.58052316521603475E-008   0.610356665E-006
   0.58083129853090526E-008   0.609479912E-006
   0.58113943184577577E-008   0.608798416E-006
   0.58144756516064627E-008   0.608106063E-006
   0.58175569847551678E-008   0.607396601E-006
   0.58206383179038729E-008   0.606859999E-006
   0.58237196510525779E-008   0.606122796E-006
   0.58268009842012830E-008   0.605142702E-006
   0.58298823173499881E-008   0.604575348E-006
   0.58329636504986931E-008   0.604231900E-006
   0.58360449836473982E-008   0.603334115E-006
   0.58391263167961033E-008   0.602297632E-006
   0.58422076499448083E-008   0.601844874E-006
   0.58452889830935134E-008   0.601423096E-006
   0.58483703162422185E-008   0.600522867E-006
   0.58514516493909235E-008   0.599688178E-006
   0.58545329825396286E-008   0.599125485E-006
