t              BoxCavity.fdtd_Point probe_Ex_5_10_7.dat
   0.39040490994093208E-008   0.953427298E-005
   0.39071304325580258E-008   0.954084408E-005
   0.39102117657067309E-008   0.954771258E-005
   0.39132930988554360E-008   0.955451651E-005
   0.39163744320041410E-008   0.956090662E-005
   0.39194557651528461E-008   0.956716394E-005
   0.39225370983015512E-008   0.957368684E-005
   0.39256184314502562E-008   0.958027977E-005
   0.39286997645989613E-008   0.958656346E-005
   0.39317810977476664E-008   0.959268618E-005
   0.39348624308963714E-008   0.959900353E-005
   0.39379437640450765E-008   0.960542548E-005
   0.39410250971937816E-008   0.961159185E-005
   0.39441064303424866E-008   0.961746537E-005
   0.39471877634911917E-008   0.962339436E-005
   0.39502690966398968E-008   0.962961076E-005
   0.39533504297886018E-008   0.963584171E-005
   0.39564317629373069E-008   0.964167521E-005
   0.39595130960860120E-008   0.964725768E-005
   0.39625944292347171E-008   0.965310574E-005
   0.39656757623834221E-008   0.965917934E-005
   0.39687570955321272E-008   0.966494008E-005
   0.39718384286808323E-008   0.967037431E-005
   0.39749197618295373E-008   0.967599590E-005
   0.39780010949782424E-008   0.968185759E-005
   0.39810824281269475E-008   0.968750464E-005
   0.39841637612756525E-008   0.969280882E-005
   0.39872450944243576E-008   0.969809662E-005
   0.39903264275730627E-008   0.970360452E-005
   0.39934077607217677E-008   0.970923429E-005
   0.39964890938704728E-008   0.971465670E-005
   0.39995704270191779E-008   0.971969803E-005
   0.40026517601678829E-008   0.972471935E-005
   0.40057330933165880E-008   0.973011629E-005
   0.40088144264652931E-008   0.973554233E-005
   0.40118957596139981E-008   0.974048544E-005
   0.40149770927627032E-008   0.974528666E-005
   0.40180584259114083E-008   0.975048169E-005
   0.40211397590601133E-008   0.975572584E-005
   0.40242210922088184E-008   0.976049159E-005
   0.40273024253575235E-008   0.976508090E-005
   0.40303837585062285E-008   0.977000491E-005
   0.40334650916549336E-008   0.977510990E-005
   0.40365464248036387E-008   0.977994841E-005
   0.40396277579523437E-008   0.978442949E-005
   0.40427090911010488E-008   0.978886601E-005
   0.40457904242497539E-008   0.979360175E-005
   0.40488717573984589E-008   0.979850211E-005
   0.40519530905471640E-008   0.980303139E-005
   0.40550344236958691E-008   0.980718505E-005
   0.40581157568445742E-008   0.981160701E-005
   0.40611970899932792E-008   0.981637095E-005
   0.40642784231419843E-008   0.982078745E-005
   0.40673597562906894E-008   0.982474830E-005
   0.40704410894393944E-008   0.982893653E-005
   0.40735224225880995E-008   0.983349946E-005
   0.40766037557368046E-008   0.983786413E-005
   0.40796850888855096E-008   0.984182225E-005
   0.40827664220342147E-008   0.984573035E-005
   0.40858477551829198E-008   0.984984126E-005
   0.40889290883316248E-008   0.985406405E-005
   0.40920104214803299E-008   0.985813676E-005
   0.40950917546290350E-008   0.986192208E-005
   0.40981730877777400E-008   0.986569012E-005
   0.41012544209264451E-008   0.986971554E-005
   0.41043357540751502E-008   0.987369731E-005
   0.41074170872238552E-008   0.987728708E-005
   0.41104984203725603E-008   0.988082866E-005
   0.41135797535212654E-008   0.988470947E-005
   0.41166610866699704E-008   0.988860211E-005
   0.41197424198186755E-008   0.989211367E-005
   0.41228237529673806E-008   0.989546061E-005
   0.41259050861160856E-008   0.989898035E-005
   0.41289864192647907E-008   0.990264743E-005
   0.41320677524134958E-008   0.990623812E-005
   0.41351490855622008E-008   0.990955778E-005
   0.41382304187109059E-008   0.991270917E-005
   0.41413117518596110E-008   0.991608886E-005
   0.41443930850083160E-008   0.991967408E-005
   0.41474744181570211E-008   0.992289733E-005
   0.41505557513057262E-008   0.992574678E-005
   0.41536370844544312E-008   0.992891910E-005
   0.41567184176031363E-008   0.993245976E-005
   0.41597997507518414E-008   0.993562753E-005
   0.41628810839005465E-008   0.993832236E-005
   0.41659624170492515E-008   0.994119819E-005
   0.41690437501979566E-008   0.994441325E-005
   0.41721250833466617E-008   0.994752827E-005
   0.41752064164953667E-008   0.995034316E-005
   0.41782877496440718E-008   0.995302980E-005
   0.41813690827927769E-008   0.995582013E-005
   0.41844504159414819E-008   0.995878963E-005
   0.41875317490901870E-008   0.996165545E-005
   0.41906130822388921E-008   0.996414565E-005
   0.41936944153875971E-008   0.996662857E-005
   0.41967757485363022E-008   0.996951621E-005
   0.41998570816850073E-008   0.997236020E-005
   0.42029384148337123E-008   0.997466395E-005
   0.42060197479824174E-008   0.997689131E-005
   0.42091010811311225E-008   0.997955431E-005
   0.42121824142798275E-008   0.998227006E-005
   0.42152637474285326E-008   0.998460109E-005
   0.42183450805772377E-008   0.998676569E-005
   0.42214264137259427E-008   0.998906944E-005
   0.42245077468746478E-008   0.999149233E-005
   0.42275890800233529E-008   0.999387066E-005
   0.42306704131720579E-008   0.999600979E-005
   0.42337517463207630E-008   0.999797430E-005
   0.42368330794694681E-008   0.100001735E-004
   0.42399144126181731E-008   0.100026054E-004
   0.42429957457668782E-008   0.100046764E-004
   0.42460770789155833E-008   0.100063407E-004
   0.42491584120642883E-008   0.100082880E-004
   0.42522397452129934E-008   0.100106035E-004
   0.42553210783616985E-008   0.100126381E-004
   0.42584024115104036E-008   0.100142688E-004
   0.42614837446591086E-008   0.100159932E-004
   0.42645650778078137E-008   0.100179623E-004
   0.42676464109565188E-008   0.100199031E-004
   0.42707277441052238E-008   0.100216203E-004
   0.42738090772539289E-008   0.100231364E-004
   0.42768904104026340E-008   0.100247407E-004
   0.42799717435513390E-008   0.100266516E-004
   0.42830530767000441E-008   0.100284660E-004
   0.42861344098487492E-008   0.100297457E-004
   0.42892157429974542E-008   0.100309808E-004
   0.42922970761461593E-008   0.100327543E-004
   0.42953784092948644E-008   0.100345633E-004
   0.42984597424435694E-008   0.100357956E-004
   0.43015410755922745E-008   0.100368989E-004
   0.43046224087409796E-008   0.100384041E-004
   0.43077037418896846E-008   0.100399775E-004
   0.43107850750383897E-008   0.100412226E-004
   0.43138664081870948E-008   0.100423067E-004
   0.43169477413357998E-008   0.100434863E-004
   0.43200290744845049E-008   0.100448224E-004
   0.43231104076332100E-008   0.100461793E-004
   0.43261917407819150E-008   0.100472298E-004
   0.43292730739306201E-008   0.100480092E-004
   0.43323544070793252E-008   0.100490806E-004
   0.43354357402280302E-008   0.100504967E-004
   0.43385170733767353E-008   0.100515535E-004
   0.43415984065254404E-008   0.100521474E-004
   0.43446797396741454E-008   0.100530015E-004
   0.43477610728228505E-008   0.100542256E-004
   0.43508424059715556E-008   0.100551724E-004
   0.43539237391202606E-008   0.100557436E-004
   0.43570050722689657E-008   0.100564448E-004
   0.43600864054176708E-008   0.100574071E-004
   0.43631677385663759E-008   0.100583129E-004
   0.43662490717150809E-008   0.100589396E-004
   0.43693304048637860E-008   0.100593679E-004
   0.43724117380124911E-008   0.100599445E-004
   0.43754930711611961E-008   0.100608449E-004
   0.43785744043099012E-008   0.100616280E-004
   0.43816557374586063E-008   0.100619063E-004
   0.43847370706073113E-008   0.100621473E-004
   0.43878184037560164E-008   0.100628431E-004
   0.43908997369047215E-008   0.100635643E-004
   0.43939810700534265E-008   0.100638317E-004
   0.43970624032021316E-008   0.100639927E-004
   0.44001437363508367E-008   0.100644556E-004
   0.44032250694995417E-008   0.100649977E-004
   0.44063064026482468E-008   0.100652878E-004
   0.44093877357969519E-008   0.100653551E-004
   0.44124690689456569E-008   0.100654579E-004
   0.44155504020943620E-008   0.100658253E-004
   0.44186317352430671E-008   0.100662801E-004
   0.44217130683917721E-008   0.100663419E-004
   0.44247944015404772E-008   0.100660973E-004
   0.44278757346891823E-008   0.100661937E-004
   0.44309570678378873E-008   0.100666230E-004
   0.44340384009865924E-008   0.100666794E-004
   0.44371197341352975E-008   0.100663319E-004
   0.44402010672840025E-008   0.100662455E-004
   0.44432824004327076E-008   0.100664847E-004
   0.44463637335814127E-008   0.100664938E-004
   0.44494450667301177E-008   0.100661391E-004
   0.44525263998788228E-008   0.100658108E-004
   0.44556077330275279E-008   0.100657562E-004
   0.44586890661762330E-008   0.100658090E-004
   0.44617703993249380E-008   0.100655834E-004
   0.44648517324736431E-008   0.100650122E-004
   0.44679330656223482E-008   0.100645912E-004
   0.44710143987710532E-008   0.100645821E-004
   0.44740957319197583E-008   0.100644256E-004
   0.44771770650684634E-008   0.100637508E-004
   0.44802583982171684E-008   0.100631232E-004
   0.44833397313658735E-008   0.100629495E-004
   0.44864210645145786E-008   0.100627194E-004
   0.44895023976632836E-008   0.100620346E-004
   0.44925837308119887E-008   0.100612642E-004
   0.44956650639606938E-008   0.100607776E-004
   0.44987463971093988E-008   0.100604402E-004
   0.45018277302581039E-008   0.100599418E-004
   0.45049090634068090E-008   0.100591269E-004
   0.45079903965555140E-008   0.100582256E-004
   0.45110717297042191E-008   0.100576535E-004
   0.45141530628529242E-008   0.100572606E-004
   0.45172343960016292E-008   0.100564584E-004
   0.45203157291503343E-008   0.100553498E-004
   0.45233970622990394E-008   0.100546004E-004
   0.45264783954477444E-008   0.100541183E-004
   0.45295597285964495E-008   0.100532525E-004
   0.45326410617451546E-008   0.100520656E-004
   0.45357223948938596E-008   0.100511197E-004
   0.45388037280425647E-008   0.100504367E-004
   0.45418850611912698E-008   0.100496291E-004
   0.45449663943399748E-008   0.100485340E-004
   0.45480477274886799E-008   0.100472989E-004
   0.45511290606373850E-008   0.100462412E-004
   0.45542103937860900E-008   0.100454645E-004
   0.45572917269347951E-008   0.100445122E-004
   0.45603730600835002E-008   0.100430898E-004
   0.45634543932322053E-008   0.100417701E-004
   0.45665357263809103E-008   0.100409543E-004
   0.45696170595296154E-008   0.100399930E-004
   0.45726983926783205E-008   0.100384395E-004
   0.45757797258270255E-008   0.100369434E-004
   0.45788610589757306E-008   0.100359530E-004
   0.45819423921244357E-008   0.100349434E-004
   0.45850237252731407E-008   0.100335019E-004
   0.45881050584218458E-008   0.100319166E-004
   0.45911863915705509E-008   0.100305178E-004
   0.45942677247192559E-008   0.100293173E-004
   0.45973490578679610E-008   0.100280904E-004
   0.46004303910166661E-008   0.100265352E-004
   0.46035117241653711E-008   0.100247944E-004
   0.46065930573140762E-008   0.100233992E-004
   0.46096743904627813E-008   0.100222405E-004
   0.46127557236114863E-008   0.100206344E-004
   0.46158370567601914E-008   0.100186890E-004
   0.46189183899088965E-008   0.100171537E-004
   0.46219997230576015E-008   0.100159368E-004
   0.46250810562063066E-008   0.100143279E-004
   0.46281623893550117E-008   0.100123589E-004
   0.46312437225037167E-008   0.100105890E-004
   0.46343250556524218E-008   0.100090838E-004
   0.46374063888011269E-008   0.100075185E-004
   0.46404877219498319E-008   0.100057159E-004
   0.46435690550985370E-008   0.100037532E-004
   0.46466503882472421E-008   0.100019279E-004
   0.46497317213959471E-008   0.100003572E-004
   0.46528130545446522E-008   0.999861277E-005
   0.46558943876933573E-008   0.999645090E-005
   0.46589757208420624E-008   0.999441909E-005
   0.46620570539907674E-008   0.999284748E-005
   0.46651383871394725E-008   0.999113217E-005
   0.46682197202881776E-008   0.998888936E-005
   0.46713010534368826E-008   0.998666383E-005
   0.46743823865855877E-008   0.998484666E-005
   0.46774637197342928E-008   0.998307405E-005
   0.46805450528829978E-008   0.998100131E-005
   0.46836263860317029E-008   0.997874668E-005
   0.46867077191804080E-008   0.997658026E-005
   0.46897890523291130E-008   0.997462757E-005
   0.46928703854778181E-008   0.997266397E-005
   0.46959517186265232E-008   0.997035477E-005
   0.46990330517752282E-008   0.996793551E-005
   0.47021143849239333E-008   0.996592371E-005
   0.47051957180726384E-008   0.996405561E-005
   0.47082770512213434E-008   0.996167637E-005
   0.47113583843700485E-008   0.995903702E-005
   0.47144397175187536E-008   0.995682058E-005
   0.47175210506674586E-008   0.995485607E-005
   0.47206023838161637E-008   0.995256050E-005
   0.47236837169648688E-008   0.994999573E-005
   0.47267650501135738E-008   0.994755464E-005
   0.47298463832622789E-008   0.994529273E-005
   0.47329277164109840E-008   0.994301809E-005
   0.47360090495596890E-008   0.994054517E-005
   0.47390903827083941E-008   0.993789672E-005
   0.47421717158570992E-008   0.993542017E-005
   0.47452530490058042E-008   0.993322556E-005
   0.47483343821545093E-008   0.993081085E-005
   0.47514157153032144E-008   0.992795685E-005
   0.47544970484519194E-008   0.992524929E-005
   0.47575783816006245E-008   0.992298283E-005
   0.47606597147493296E-008   0.992059904E-005
   0.47637410478980347E-008   0.991778597E-005
   0.47668223810467397E-008   0.991497109E-005
   0.47699037141954448E-008   0.991243542E-005
   0.47729850473441499E-008   0.990993794E-005
   0.47760663804928549E-008   0.990723311E-005
   0.47791477136415600E-008   0.990436365E-005
   0.47822290467902651E-008   0.990157787E-005
   0.47853103799389701E-008   0.989903310E-005
   0.47883917130876752E-008   0.989643831E-005
   0.47914730462363803E-008   0.989344426E-005
   0.47945543793850853E-008   0.989038654E-005
   0.47976357125337904E-008   0.988775901E-005
   0.48007170456824955E-008   0.988522970E-005
   0.48037983788312005E-008   0.988224383E-005
   0.48068797119799056E-008   0.987907879E-005
   0.48099610451286107E-008   0.987624935E-005
   0.48130423782773157E-008   0.987357726E-005
   0.48161237114260208E-008   0.987065505E-005
   0.48192050445747259E-008   0.986752275E-005
   0.48222863777234309E-008   0.986446685E-005
   0.48253677108721360E-008   0.986161649E-005
   0.48284490440208411E-008   0.985880615E-005
   0.48315303771695461E-008   0.985570932E-005
   0.48346117103182512E-008   0.985238785E-005
   0.48376930434669563E-008   0.984933922E-005
   0.48407743766156613E-008   0.984658800E-005
   0.48438557097643664E-008   0.984354301E-005
   0.48469370429130715E-008   0.984012877E-005
   0.48500183760617765E-008   0.983693826E-005
   0.48530997092104816E-008   0.983405243E-005
   0.48561810423591867E-008   0.983095561E-005
   0.48592623755078918E-008   0.982757228E-005
   0.48623437086565968E-008   0.982428901E-005
   0.48654250418053019E-008   0.982120946E-005
   0.48685063749540070E-008   0.981811900E-005
   0.48715877081027120E-008   0.981484027E-005
   0.48746690412514171E-008   0.981137873E-005
   0.48777503744001222E-008   0.980800360E-005
   0.48808317075488272E-008   0.980492223E-005
   0.48839130406975323E-008   0.980179539E-005
   0.48869943738462374E-008   0.979826200E-005
   0.48900757069949424E-008   0.979468496E-005
   0.48931570401436475E-008   0.979148899E-005
   0.48962383732923526E-008   0.978832850E-005
   0.48993197064410576E-008   0.978479602E-005
   0.49024010395897627E-008   0.978118260E-005
   0.49054823727384678E-008   0.977783293E-005
   0.49085637058871728E-008   0.977456875E-005
   0.49116450390358779E-008   0.977110994E-005
   0.49147263721845830E-008   0.976746651E-005
   0.49178077053332880E-008   0.976385309E-005
   0.49208890384819931E-008   0.976046704E-005
   0.49239703716306982E-008   0.975715830E-005
   0.49270517047794032E-008   0.975353669E-005
   0.49301330379281083E-008   0.974969771E-005
   0.49332143710768134E-008   0.974615978E-005
   0.49362957042255184E-008   0.974287013E-005
   0.49393770373742235E-008   0.973926581E-005
   0.49424583705229286E-008   0.973536953E-005
   0.49455397036716336E-008   0.973169972E-005
   0.49486210368203387E-008   0.972827456E-005
   0.49517023699690438E-008   0.972469024E-005
   0.49547837031177488E-008   0.972085945E-005
   0.49578650362664539E-008   0.971702138E-005
   0.49609463694151590E-008   0.971336431E-005
   0.49640277025638641E-008   0.970983729E-005
   0.49671090357125691E-008   0.970614292E-005
   0.49701903688612742E-008   0.970215478E-005
   0.49732717020099793E-008   0.969826215E-005
   0.49763530351586843E-008   0.969471694E-005
   0.49794343683073894E-008   0.969107532E-005
   0.49825157014560945E-008   0.968703262E-005
   0.49855970346047995E-008   0.968303902E-005
   0.49886783677535046E-008   0.967940014E-005
   0.49917597009022097E-008   0.967571123E-005
   0.49948410340509147E-008   0.967169035E-005
   0.49979223671996198E-008   0.966762764E-005
   0.50010037003483249E-008   0.966378138E-005
   0.50040850334970299E-008   0.966004609E-005
   0.50071663666457350E-008   0.965618256E-005
   0.50102476997944401E-008   0.965207983E-005
   0.50133290329431451E-008   0.964795618E-005
   0.50164103660918502E-008   0.964412538E-005
   0.50194916992405553E-008   0.964037827E-005
   0.50225730323892603E-008   0.963626553E-005
   0.50256543655379654E-008   0.963199545E-005
   0.50287356986866705E-008   0.962807189E-005
   0.50318170318353755E-008   0.962429021E-005
   0.50348983649840806E-008   0.962017111E-005
   0.50379796981327857E-008   0.961588376E-005
   0.50410610312814907E-008   0.961181740E-005
   0.50441423644301958E-008   0.960789112E-005
   0.50472236975789009E-008   0.960385933E-005
   0.50503050307276059E-008   0.959967383E-005
   0.50533863638763110E-008   0.959540375E-005
   0.50564676970250161E-008   0.959124009E-005
   0.50595490301737212E-008   0.958727105E-005
   0.50626303633224262E-008   0.958318560E-005
   0.50657116964711313E-008   0.957879820E-005
   0.50687930296198364E-008   0.957450720E-005
   0.50718743627685414E-008   0.957052180E-005
   0.50749556959172465E-008   0.956640179E-005
   0.50780370290659516E-008   0.956195618E-005
   0.50811183622146566E-008   0.955761243E-005
   0.50841996953633617E-008   0.955353789E-005
   0.50872810285120668E-008   0.954939242E-005
   0.50903623616607718E-008   0.954501502E-005
   0.50934436948094769E-008   0.954058578E-005
   0.50965250279581820E-008   0.953627568E-005
   0.50996063611068870E-008   0.953211293E-005
   0.51026876942555921E-008   0.952789833E-005
   0.51057690274042972E-008   0.952340179E-005
   0.51088503605530022E-008   0.951886159E-005
   0.51119316937017073E-008   0.951465881E-005
   0.51150130268504124E-008   0.951051516E-005
   0.51180943599991174E-008   0.950597041E-005
   0.51211756931478225E-008   0.950132653E-005
   0.51242570262965276E-008   0.949705100E-005
   0.51273383594452326E-008   0.949286732E-005
   0.51304196925939377E-008   0.948836714E-005
   0.51335010257426428E-008   0.948373599E-005
   0.51365823588913478E-008   0.947926401E-005
   0.51396636920400529E-008   0.947490935E-005
   0.51427450251887580E-008   0.947052649E-005
   0.51458263583374630E-008   0.946599448E-005
   0.51489076914861681E-008   0.946133878E-005
   0.51519890246348732E-008   0.945683496E-005
   0.51550703577835782E-008   0.945253396E-005
   0.51581516909322833E-008   0.944802105E-005
   0.51612330240809884E-008   0.944321073E-005
   0.51643143572296935E-008   0.943861141E-005
   0.51673956903783985E-008   0.943432678E-005
   0.51704770235271036E-008   0.942983570E-005
   0.51735583566758087E-008   0.942501720E-005
   0.51766396898245137E-008   0.942030420E-005
   0.51797210229732188E-008   0.941583403E-005
   0.51828023561219239E-008   0.941134749E-005
   0.51858836892706289E-008   0.940668633E-005
   0.51889650224193340E-008   0.940191421E-005
   0.51920463555680391E-008   0.939721849E-005
   0.51951276887167441E-008   0.939271649E-005
   0.51982090218654492E-008   0.938816265E-005
   0.52012903550141543E-008   0.938329958E-005
   0.52043716881628593E-008   0.937844561E-005
   0.52074530213115644E-008   0.937394452E-005
   0.52105343544602695E-008   0.936943707E-005
   0.52136156876089745E-008   0.936454308E-005
   0.52166970207576796E-008   0.935960361E-005
   0.52197783539063847E-008   0.935497610E-005
   0.52228596870550897E-008   0.935041408E-005
   0.52259410202037948E-008   0.934563013E-005
   0.52290223533524999E-008   0.934072705E-005
   0.52321036865012049E-008   0.933589945E-005
   0.52351850196499100E-008   0.933121191E-005
   0.52382663527986151E-008   0.932654348E-005
   0.52413476859473201E-008   0.932165494E-005
   0.52444290190960252E-008   0.931663271E-005
   0.52475103522447303E-008   0.931187969E-005
   0.52505916853934353E-008   0.930732676E-005
   0.52536730185421404E-008   0.930245369E-005
   0.52567543516908455E-008   0.929729958E-005
   0.52598356848395506E-008   0.929241833E-005
   0.52629170179882556E-008   0.928781810E-005
   0.52659983511369607E-008   0.928301506E-005
   0.52690796842856658E-008   0.927794281E-005
   0.52721610174343708E-008   0.927294059E-005
   0.52752423505830759E-008   0.926813573E-005
   0.52783236837317810E-008   0.926335997E-005
   0.52814050168804860E-008   0.925840868E-005
   0.52844863500291911E-008   0.925329732E-005
   0.52875676831778962E-008   0.924832966E-005
   0.52906490163266012E-008   0.924360938E-005
   0.52937303494753063E-008   0.923873722E-005
   0.52968116826240114E-008   0.923352582E-005
   0.52998930157727164E-008   0.922842628E-005
   0.53029743489214215E-008   0.922366507E-005
   0.53060556820701266E-008   0.921881929E-005
   0.53091370152188316E-008   0.921366609E-005
   0.53122183483675367E-008   0.920852926E-005
   0.53152996815162418E-008   0.920359071E-005
   0.53183810146649468E-008   0.919868307E-005
   0.53214623478136519E-008   0.919366266E-005
   0.53245436809623570E-008   0.918851310E-005
   0.53276250141110620E-008   0.918336536E-005
   0.53307063472597671E-008   0.917842863E-005
   0.53337876804084722E-008   0.917356101E-005
   0.53368690135571772E-008   0.916838326E-005
   0.53399503467058823E-008   0.916304907E-005
   0.53430316798545874E-008   0.915803867E-005
   0.53461130130032924E-008   0.915320652E-005
   0.53491943461519975E-008   0.914807151E-005
   0.53522756793007026E-008   0.914275461E-005
   0.53553570124494076E-008   0.913764688E-005
   0.53584383455981127E-008   0.913266013E-005
   0.53615196787468178E-008   0.912754422E-005
   0.53646010118955229E-008   0.912232645E-005
   0.53676823450442279E-008   0.911712050E-005
   0.53707636781929330E-008   0.911200914E-005
   0.53738450113416381E-008   0.910698509E-005
   0.53769263444903431E-008   0.910181461E-005
   0.53800076776390482E-008   0.909642586E-005
   0.53830890107877533E-008   0.909120627E-005
   0.53861703439364583E-008   0.908628135E-005
   0.53892516770851634E-008   0.908116635E-005
   0.53923330102338685E-008   0.907571030E-005
   0.53954143433825735E-008   0.907040067E-005
   0.53984956765312786E-008   0.906537844E-005
   0.54015770096799837E-008   0.906024252E-005
   0.54046583428286887E-008   0.905489378E-005
   0.54077396759773938E-008   0.904958233E-005
   0.54108210091260989E-008   0.904438093E-005
   0.54139023422748039E-008   0.903921500E-005
   0.54169836754235090E-008   0.903400269E-005
   0.54200650085722141E-008   0.902863212E-005
   0.54231463417209191E-008   0.902323518E-005
   0.54262276748696242E-008   0.901808380E-005
   0.54293090080183293E-008   0.901298608E-005
   0.54323903411670343E-008   0.900757368E-005
   0.54354716743157394E-008   0.900207942E-005
   0.54385530074644445E-008   0.899688894E-005
   0.54416343406131495E-008   0.899175211E-005
   0.54447156737618546E-008   0.898634698E-005
   0.54477970069105597E-008   0.898090002E-005
   0.54508783400592647E-008   0.897563132E-005
   0.54539596732079698E-008   0.897038717E-005
   0.54570410063566749E-008   0.896505026E-005
   0.54601223395053800E-008   0.895965240E-005
   0.54632036726540850E-008   0.895421908E-005
   0.54662850058027901E-008   0.894888126E-005
   0.54693663389514952E-008   0.894367258E-005
   0.54724476721002002E-008   0.893830838E-005
   0.54755290052489053E-008   0.893273500E-005
   0.54786103383976104E-008   0.892733988E-005
   0.54816916715463154E-008   0.892216940E-005
   0.54847730046950205E-008   0.891679611E-005
   0.54878543378437256E-008   0.891120089E-005
   0.54909356709924306E-008   0.890577303E-005
   0.54940170041411357E-008   0.890052252E-005
   0.54970983372898408E-008   0.889516105E-005
   0.55001796704385458E-008   0.888965315E-005
   0.55032610035872509E-008   0.888413160E-005
   0.55063423367359560E-008   0.887870010E-005
   0.55094236698846610E-008   0.887340229E-005
   0.55125050030333661E-008   0.886804719E-005
   0.55155863361820712E-008   0.886243834E-005
   0.55186676693307762E-008   0.885685131E-005
   0.55217490024794813E-008   0.885156987E-005
   0.55248303356281864E-008   0.884625751E-005
   0.55279116687768914E-008   0.884061683E-005
   0.55309930019255965E-008   0.883500979E-005
   0.55340743350743016E-008   0.882969016E-005
   0.55371556682230066E-008   0.882432141E-005
   0.55402370013717117E-008   0.881872347E-005
   0.55433183345204168E-008   0.881313827E-005
   0.55463996676691218E-008   0.880767129E-005
   0.55494810008178269E-008   0.880223888E-005
   0.55525623339665320E-008   0.879680101E-005
   0.55556436671152370E-008   0.879125128E-005
   0.55587250002639421E-008   0.878559240E-005
   0.55618063334126472E-008   0.878009541E-005
   0.55648876665613523E-008   0.877475213E-005
   0.55679689997100573E-008   0.876918511E-005
   0.55710503328587624E-008   0.876344802E-005
   0.55741316660074675E-008   0.875796832E-005
   0.55772129991561725E-008   0.875263322E-005
   0.55802943323048776E-008   0.874703073E-005
   0.55833756654535827E-008   0.874128636E-005
   0.55864569986022877E-008   0.873574299E-005
   0.55895383317509928E-008   0.873031786E-005
   0.55926196648996979E-008   0.872480359E-005
   0.55957009980484029E-008   0.871918292E-005
   0.55987823311971080E-008   0.871350221E-005
   0.56018636643458131E-008   0.870789154E-005
   0.56049449974945181E-008   0.870244639E-005
   0.56080263306432232E-008   0.869693758E-005
   0.56111076637919283E-008   0.869119231E-005
   0.56141889969406333E-008   0.868551706E-005
   0.56172703300893384E-008   0.868008465E-005
   0.56203516632380435E-008   0.867454582E-005
   0.56234329963867485E-008   0.866877417E-005
   0.56265143295354536E-008   0.866310984E-005
   0.56295956626841587E-008   0.865762377E-005
   0.56326769958328637E-008   0.865205766E-005
   0.56357583289815688E-008   0.864638332E-005
   0.56388396621302739E-008   0.864070716E-005
   0.56419209952789789E-008   0.863503919E-005
   0.56450023284276840E-008   0.862945035E-005
   0.56480836615763891E-008   0.862392608E-005
   0.56511649947250941E-008   0.861823719E-005
   0.56542463278737992E-008   0.861243461E-005
   0.56573276610225043E-008   0.860684850E-005
   0.56604089941712094E-008   0.860136970E-005
   0.56634903273199144E-008   0.859563534E-005
   0.56665716604686195E-008   0.858981093E-005
   0.56696529936173246E-008   0.858422482E-005
   0.56727343267660296E-008   0.857869418E-005
   0.56758156599147347E-008   0.857297709E-005
   0.56788969930634398E-008   0.856721908E-005
   0.56819783262121448E-008   0.856154384E-005
   0.56850596593608499E-008   0.855589496E-005
   0.56881409925095550E-008   0.855027065E-005
   0.56912223256582600E-008   0.854459449E-005
   0.56943036588069651E-008   0.853878646E-005
   0.56973849919556702E-008   0.853306301E-005
   0.57004663251043752E-008   0.852753965E-005
   0.57035476582530803E-008   0.852187804E-005
   0.57066289914017854E-008   0.851596906E-005
   0.57097103245504904E-008   0.851022287E-005
   0.57127916576991955E-008   0.850472043E-005
   0.57158729908479006E-008   0.849905700E-005
   0.57189543239966056E-008   0.849318803E-005
   0.57220356571453107E-008   0.848742093E-005
   0.57251169902940158E-008   0.848177206E-005
   0.57281983234427208E-008   0.847609772E-005
   0.57312796565914259E-008   0.847038882E-005
   0.57343609897401310E-008   0.846461262E-005
   0.57374423228888360E-008   0.845880277E-005
   0.57405236560375411E-008   0.845313843E-005
   0.57436049891862462E-008   0.844751867E-005
   0.57466863223349512E-008   0.844167425E-005
   0.57497676554836563E-008   0.843579619E-005
   0.57528489886323614E-008   0.843018643E-005
   0.57559303217810664E-008   0.842458030E-005
   0.57590116549297715E-008   0.841869587E-005
   0.57620929880784766E-008   0.841282235E-005
   0.57651743212271817E-008   0.840716893E-005
   0.57682556543758867E-008   0.840148914E-005
   0.57713369875245918E-008   0.839567474E-005
   0.57744183206732969E-008   0.838988217E-005
   0.57774996538220019E-008   0.838412234E-005
   0.57805809869707070E-008   0.837836797E-005
   0.57836623201194121E-008   0.837265634E-005
   0.57867436532681171E-008   0.836687195E-005
   0.57898249864168222E-008   0.836097479E-005
   0.57929063195655273E-008   0.835521587E-005
   0.57959876527142323E-008   0.834960792E-005
   0.57990689858629374E-008   0.834381717E-005
   0.58021503190116425E-008   0.833786180E-005
   0.58052316521603475E-008   0.833207559E-005
   0.58083129853090526E-008   0.832641763E-005
   0.58113943184577577E-008   0.832063961E-005
   0.58144756516064627E-008   0.831478701E-005
   0.58175569847551678E-008   0.830897261E-005
   0.58206383179038729E-008   0.830317913E-005
   0.58237196510525779E-008   0.829743567E-005
   0.58268009842012830E-008   0.829168857E-005
   0.58298823173499881E-008   0.828579050E-005
   0.58329636504986931E-008   0.827989334E-005
   0.58360449836473982E-008   0.827422537E-005
   0.58391263167961033E-008   0.826853920E-005
   0.58422076499448083E-008   0.826258201E-005
   0.58452889830935134E-008   0.825665666E-005
   0.58483703162422185E-008   0.825097777E-005
   0.58514516493909235E-008   0.824524795E-005
   0.58545329825396286E-008   0.823933806E-005
