t              BoxCavity.fdtd_Point probe002_Ex_24_10_7.dat
   0.19412398836841926E-008  -0.475656172E-007
   0.19443212168328977E-008  -0.124181305E-007
   0.19474025499816028E-008   0.514023704E-007
   0.19504838831303078E-008   0.558451028E-007
   0.19535652162790129E-008  -0.397455935E-008
   0.19566465494277180E-008  -0.442763337E-007
   0.19597278825764231E-008  -0.965848557E-008
   0.19628092157251281E-008   0.513515559E-007
   0.19658905488738332E-008   0.550952137E-007
   0.19689718820225383E-008  -0.191860394E-008
   0.19720532151712433E-008  -0.399000228E-007
   0.19751345483199484E-008  -0.674556588E-008
   0.19782158814686535E-008   0.509396756E-007
   0.19812972146173585E-008   0.538587521E-007
   0.19843785477660636E-008  -0.422737401E-010
   0.19874598809147687E-008  -0.346524978E-007
   0.19905412140634737E-008  -0.266381761E-008
   0.19936225472121788E-008   0.504572135E-007
   0.19967038803608839E-008   0.519706482E-007
   0.19997852135095889E-008   0.206944151E-008
   0.20028665466582940E-008  -0.289724866E-007
   0.20059478798069991E-008   0.124940414E-008
   0.20090292129557041E-008   0.502450348E-007
   0.20121105461044092E-008   0.509339735E-007
   0.20151918792531143E-008   0.431228742E-008
   0.20182732124018193E-008  -0.236419577E-007
   0.20213545455505244E-008   0.531750821E-008
   0.20244358786992295E-008   0.500914652E-007
   0.20275172118479345E-008   0.497098043E-007
   0.20305985449966396E-008   0.728313054E-008
   0.20336798781453447E-008  -0.173276966E-007
   0.20367612112940497E-008   0.895882124E-008
   0.20398425444427548E-008   0.491313195E-007
   0.20429238775914599E-008   0.489031606E-007
   0.20460052107401649E-008   0.108135580E-007
   0.20490865438888700E-008  -0.111528955E-007
   0.20521678770375751E-008   0.129229658E-007
   0.20552492101862802E-008   0.488001461E-007
   0.20583305433349852E-008   0.477563269E-007
   0.20614118764836903E-008   0.138354110E-007
   0.20644932096323954E-008  -0.463458250E-008
   0.20675745427811004E-008   0.170979497E-007
   0.20706558759298055E-008   0.484013043E-007
   0.20737372090785106E-008   0.472904773E-007
   0.20768185422272156E-008   0.172575270E-007
   0.20798998753759207E-008   0.863980887E-009
   0.20829812085246258E-008   0.206809041E-007
   0.20860625416733308E-008   0.489345062E-007
   0.20891438748220359E-008   0.473411319E-007
   0.20922252079707410E-008   0.202446380E-007
   0.20953065411194460E-008   0.648433929E-008
   0.20983878742681511E-008   0.244480596E-007
   0.21014692074168562E-008   0.487504650E-007
   0.21045505405655612E-008   0.472321489E-007
   0.21076318737142663E-008   0.240379396E-007
   0.21107132068629714E-008   0.120161046E-007
   0.21137945400116764E-008   0.275626029E-007
   0.21168758731603815E-008   0.490231926E-007
   0.21199572063090866E-008   0.474300457E-007
   0.21230385394577916E-008   0.267784159E-007
   0.21261198726064967E-008   0.171256396E-007
   0.21292012057552018E-008   0.315368176E-007
   0.21322825389039068E-008   0.493663279E-007
   0.21353638720526119E-008   0.470289478E-007
   0.21384452052013170E-008   0.297286640E-007
   0.21415265383500220E-008   0.220791065E-007
   0.21446078714987271E-008   0.343419266E-007
   0.21476892046474322E-008   0.496978174E-007
   0.21507705377961372E-008   0.477586006E-007
   0.21538518709448423E-008   0.324179581E-007
   0.21569332040935474E-008   0.258783270E-007
   0.21600145372422525E-008   0.371029572E-007
   0.21630958703909575E-008   0.500873867E-007
   0.21661772035396626E-008   0.477653366E-007
   0.21692585366883677E-008   0.351308138E-007
   0.21723398698370727E-008   0.301735774E-007
   0.21754212029857778E-008   0.391124360E-007
   0.21785025361344829E-008   0.496360322E-007
   0.21815838692831879E-008   0.481539999E-007
   0.21846652024318930E-008   0.376571343E-007
   0.21877465355805981E-008   0.332419816E-007
   0.21908278687293031E-008   0.410339069E-007
   0.21939092018780082E-008   0.499114172E-007
   0.21969905350267133E-008   0.480066227E-007
   0.22000718681754183E-008   0.391595592E-007
   0.22031532013241234E-008   0.360507642E-007
   0.22062345344728285E-008   0.424936566E-007
   0.22093158676215335E-008   0.496333570E-007
   0.22123972007702386E-008   0.482940941E-007
   0.22154785339189437E-008   0.406736262E-007
   0.22185598670676487E-008   0.374093148E-007
   0.22216412002163538E-008   0.431515481E-007
   0.22247225333650589E-008   0.497820274E-007
   0.22278038665137639E-008   0.481183129E-007
   0.22308851996624690E-008   0.411697982E-007
   0.22339665328111741E-008   0.388998274E-007
   0.22370478659598791E-008   0.437795009E-007
   0.22401291991085842E-008   0.486651466E-007
   0.22432105322572893E-008   0.472629047E-007
   0.22462918654059943E-008   0.417810924E-007
   0.22493731985546994E-008   0.396397795E-007
   0.22524545317034045E-008   0.436703083E-007
   0.22555358648521096E-008   0.478628905E-007
   0.22586171980008146E-008   0.458994762E-007
   0.22616985311495197E-008   0.408157916E-007
   0.22647798642982248E-008   0.400276789E-007
   0.22678611974469298E-008   0.438043202E-007
   0.22709425305956349E-008   0.459947245E-007
   0.22740238637443400E-008   0.437641994E-007
   0.22771051968930450E-008   0.403311589E-007
   0.22801865300417501E-008   0.396733455E-007
   0.22832678631904552E-008   0.420447641E-007
   0.22863491963391602E-008   0.438774279E-007
   0.22894305294878653E-008   0.421213286E-007
   0.22925118626365704E-008   0.388515602E-007
   0.22955931957852754E-008   0.383697483E-007
   0.22986745289339805E-008   0.402969285E-007
   0.23017558620826856E-008   0.407830285E-007
   0.23048371952313906E-008   0.391434760E-007
   0.23079185283800957E-008   0.376211560E-007
   0.23109998615288008E-008   0.369703947E-007
   0.23140811946775058E-008   0.368320308E-007
   0.23171625278262109E-008   0.371501159E-007
   0.23202438609749160E-008   0.368555604E-007
   0.23233251941236210E-008   0.350851046E-007
   0.23264065272723261E-008   0.335311121E-007
   0.23294878604210312E-008   0.336861952E-007
   0.23325691935697362E-008   0.340580435E-007
   0.23356505267184413E-008   0.331046941E-007
   0.23387318598671464E-008   0.314659587E-007
   0.23418131930158514E-008   0.300654719E-007
   0.23448945261645565E-008   0.294546769E-007
   0.23479758593132616E-008   0.299142329E-007
   0.23510571924619666E-008   0.298093745E-007
   0.23541385256106717E-008   0.273602900E-007
   0.23572198587593768E-008   0.247243985E-007
   0.23603011919080819E-008   0.249792880E-007
   0.23633825250567869E-008   0.262315716E-007
   0.23664638582054920E-008   0.248237040E-007
   0.23695451913541971E-008   0.217349232E-007
   0.23726265245029021E-008   0.202363903E-007
   0.23757078576516072E-008   0.205316546E-007
   0.23787891908003123E-008   0.205413304E-007
   0.23818705239490173E-008   0.189749247E-007
   0.23849518570977224E-008   0.163558482E-007
   0.23880331902464275E-008   0.147876449E-007
   0.23911145233951325E-008   0.152257620E-007
   0.23941958565438376E-008   0.150738479E-007
   0.23972771896925427E-008   0.122497790E-007
   0.24003585228412477E-008   0.947886925E-008
   0.24034398559899528E-008   0.949097689E-008
   0.24065211891386579E-008   0.986358017E-008
   0.24096025222873629E-008   0.776051756E-008
   0.24126838554360680E-008   0.488569363E-008
   0.24157651885847731E-008   0.366388453E-008
   0.24188465217334781E-008   0.337016282E-008
   0.24219278548821832E-008   0.233297692E-008
   0.24250091880308883E-008   0.256024091E-009
   0.24280905211795933E-008  -0.197324002E-008
   0.24311718543282984E-008  -0.312616466E-008
   0.24342531874770035E-008  -0.354253382E-008
   0.24373345206257085E-008  -0.526843369E-008
   0.24404158537744136E-008  -0.821369106E-008
   0.24434971869231187E-008  -0.965719416E-008
   0.24465785200718237E-008  -0.958944923E-008
   0.24496598532205288E-008  -0.111255316E-007
   0.24527411863692339E-008  -0.144035415E-007
   0.24558225195179390E-008  -0.163733329E-007
   0.24589038526666440E-008  -0.166603566E-007
   0.24619851858153491E-008  -0.177237354E-007
   0.24650665189640542E-008  -0.202620480E-007
   0.24681478521127592E-008  -0.228027144E-007
   0.24712291852614643E-008  -0.242503209E-007
   0.24743105184101694E-008  -0.249261110E-007
   0.24773918515588744E-008  -0.263986664E-007
   0.24804731847075795E-008  -0.294616598E-007
   0.24835545178562846E-008  -0.320444649E-007
   0.24866358510049896E-008  -0.323886198E-007
   0.24897171841536947E-008  -0.329175691E-007
   0.24927985173023998E-008  -0.360969423E-007
   0.24958798504511048E-008  -0.395222166E-007
   0.24989611835998099E-008  -0.404100220E-007
   0.25020425167485150E-008  -0.406558591E-007
   0.25051238498972200E-008  -0.428776694E-007
   0.25082051830459251E-008  -0.460981688E-007
   0.25112865161946302E-008  -0.482751901E-007
   0.25143678493433352E-008  -0.492457097E-007
   0.25174491824920403E-008  -0.502864594E-007
   0.25205305156407454E-008  -0.527424824E-007
   0.25236118487894504E-008  -0.560530609E-007
   0.25266931819381555E-008  -0.577771964E-007
   0.25297745150868606E-008  -0.579124055E-007
   0.25328558482355656E-008  -0.597500716E-007
   0.25359371813842707E-008  -0.637176640E-007
   0.25390185145329758E-008  -0.661252315E-007
   0.25420998476816808E-008  -0.662207640E-007
   0.25451811808303859E-008  -0.674706229E-007
   0.25482625139790910E-008  -0.708332806E-007
   0.25513438471277960E-008  -0.736689927E-007
   0.25544251802765011E-008  -0.749295523E-007
   0.25575065134252062E-008  -0.760350503E-007
   0.25605878465739113E-008  -0.780857192E-007
   0.25636691797226163E-008  -0.809894587E-007
   0.25667505128713214E-008  -0.834979517E-007
   0.25698318460200265E-008  -0.844686170E-007
   0.25729131791687315E-008  -0.854271036E-007
   0.25759945123174366E-008  -0.885341294E-007
   0.25790758454661417E-008  -0.919853349E-007
   0.25821571786148467E-008  -0.929314510E-007
   0.25852385117635518E-008  -0.932404021E-007
   0.25883198449122569E-008  -0.959757500E-007
   0.25914011780609619E-008  -0.995466323E-007
   0.25944825112096670E-008  -0.101212720E-006
   0.25975638443583721E-008  -0.101964304E-006
   0.26006451775070771E-008  -0.103786618E-006
   0.26037265106557822E-008  -0.106510278E-006
   0.26068078438044873E-008  -0.109076232E-006
   0.26098891769531923E-008  -0.110692710E-006
   0.26129705101018974E-008  -0.111565100E-006
   0.26160518432506025E-008  -0.113498899E-006
   0.26191331763993075E-008  -0.116948648E-006
   0.26222145095480126E-008  -0.119203918E-006
   0.26252958426967177E-008  -0.119352293E-006
   0.26283771758454227E-008  -0.120648707E-006
   0.26314585089941278E-008  -0.124252750E-006
   0.26345398421428329E-008  -0.126922529E-006
   0.26376211752915379E-008  -0.127478472E-006
   0.26407025084402430E-008  -0.128567862E-006
   0.26437838415889481E-008  -0.131195947E-006
   0.26468651747376531E-008  -0.133725223E-006
   0.26499465078863582E-008  -0.135371792E-006
   0.26530278410350633E-008  -0.136565660E-006
   0.26561091741837684E-008  -0.137993027E-006
   0.26591905073324734E-008  -0.140448535E-006
   0.26622718404811785E-008  -0.143154850E-006
   0.26653531736298836E-008  -0.144222682E-006
   0.26684345067785886E-008  -0.144605835E-006
   0.26715158399272937E-008  -0.146967224E-006
   0.26745971730759988E-008  -0.150244034E-006
   0.26776785062247038E-008  -0.151506427E-006
   0.26807598393734089E-008  -0.151771843E-006
   0.26838411725221140E-008  -0.153665809E-006
   0.26869225056708190E-008  -0.156367108E-006
   0.26900038388195241E-008  -0.157979372E-006
   0.26930851719682292E-008  -0.158974288E-006
   0.26961665051169342E-008  -0.160357658E-006
   0.26992478382656393E-008  -0.162194141E-006
   0.27023291714143444E-008  -0.164298754E-006
   0.27054105045630494E-008  -0.165880479E-006
   0.27084918377117545E-008  -0.166474095E-006
   0.27115731708604596E-008  -0.167651734E-006
   0.27146545040091646E-008  -0.170324697E-006
   0.27177358371578697E-008  -0.172322146E-006
   0.27208171703065748E-008  -0.172524395E-006
   0.27238985034552798E-008  -0.173311790E-006
   0.27269798366039849E-008  -0.175744930E-006
   0.27300611697526900E-008  -0.177671581E-006
   0.27331425029013950E-008  -0.178290449E-006
   0.27362238360501001E-008  -0.179167102E-006
   0.27393051691988052E-008  -0.180811597E-006
   0.27423865023475102E-008  -0.182485039E-006
   0.27454678354962153E-008  -0.183826273E-006
   0.27485491686449204E-008  -0.184612077E-006
   0.27516305017936254E-008  -0.185244346E-006
   0.27547118349423305E-008  -0.186898106E-006
   0.27577931680910356E-008  -0.189018067E-006
   0.27608745012397407E-008  -0.189694177E-006
   0.27639558343884457E-008  -0.189638016E-006
   0.27670371675371508E-008  -0.191079991E-006
   0.27701185006858559E-008  -0.193206020E-006
   0.27731998338345609E-008  -0.193935946E-006
   0.27762811669832660E-008  -0.194097169E-006
   0.27793625001319711E-008  -0.195262430E-006
   0.27824438332806761E-008  -0.196744182E-006
   0.27855251664293812E-008  -0.197637490E-006
   0.27886064995780863E-008  -0.198255989E-006
   0.27916878327267913E-008  -0.198829625E-006
   0.27947691658754964E-008  -0.199644589E-006
   0.27978504990242015E-008  -0.201060558E-006
   0.28009318321729065E-008  -0.202111664E-006
   0.28040131653216116E-008  -0.202016651E-006
   0.28070944984703167E-008  -0.202284596E-006
   0.28101758316190217E-008  -0.203852025E-006
   0.28132571647677268E-008  -0.204948179E-006
   0.28163384979164319E-008  -0.204782694E-006
   0.28194198310651369E-008  -0.205086451E-006
   0.28225011642138420E-008  -0.206304506E-006
   0.28255824973625471E-008  -0.207000284E-006
   0.28286638305112521E-008  -0.207065355E-006
   0.28317451636599572E-008  -0.207418850E-006
   0.28348264968086623E-008  -0.208008501E-006
   0.28379078299573673E-008  -0.208616939E-006
   0.28409891631060724E-008  -0.209251354E-006
   0.28440704962547775E-008  -0.209364018E-006
   0.28471518294034825E-008  -0.209125091E-006
   0.28502331625521876E-008  -0.209702378E-006
   0.28533144957008927E-008  -0.210686082E-006
   0.28563958288495978E-008  -0.210611148E-006
   0.28594771619983028E-008  -0.210152876E-006
   0.28625584951470079E-008  -0.210720032E-006
   0.28656398282957130E-008  -0.211407908E-006
   0.28687211614444180E-008  -0.211105444E-006
   0.28718024945931231E-008  -0.210781891E-006
   0.28748838277418282E-008  -0.211146443E-006
   0.28779651608905332E-008  -0.211454648E-006
   0.28810464940392383E-008  -0.211425188E-006
   0.28841278271879434E-008  -0.211289816E-006
   0.28872091603366484E-008  -0.210921556E-006
   0.28902904934853535E-008  -0.210731315E-006
   0.28933718266340586E-008  -0.211149995E-006
   0.28964531597827636E-008  -0.211200884E-006
   0.28995344929314687E-008  -0.210362401E-006
   0.29026158260801738E-008  -0.209975084E-006
   0.29056971592288788E-008  -0.210409581E-006
   0.29087784923775839E-008  -0.210191985E-006
   0.29118598255262890E-008  -0.209231388E-006
   0.29149411586749940E-008  -0.208898740E-006
   0.29180224918236991E-008  -0.209057063E-006
   0.29211038249724042E-008  -0.208695184E-006
   0.29241851581211092E-008  -0.208014512E-006
   0.29272664912698143E-008  -0.207437594E-006
   0.29303478244185194E-008  -0.206855887E-006
   0.29334291575672244E-008  -0.206520781E-006
   0.29365104907159295E-008  -0.206347039E-006
   0.29395918238646346E-008  -0.205542179E-006
   0.29426731570133396E-008  -0.204461699E-006
   0.29457544901620447E-008  -0.204155327E-006
   0.29488358233107498E-008  -0.203936352E-006
   0.29519171564594548E-008  -0.202779333E-006
   0.29549984896081599E-008  -0.201678631E-006
   0.29580798227568650E-008  -0.201459216E-006
   0.29611611559055701E-008  -0.201005079E-006
   0.29642424890542751E-008  -0.199781027E-006
   0.29673238222029802E-008  -0.198716052E-006
   0.29704051553516853E-008  -0.198001544E-006
   0.29734864885003903E-008  -0.197175396E-006
   0.29765678216490954E-008  -0.196397025E-006
   0.29796491547978005E-008  -0.195550598E-006
   0.29827304879465055E-008  -0.194237614E-006
   0.29858118210952106E-008  -0.193091338E-006
   0.29888931542439157E-008  -0.192514875E-006
   0.29919744873926207E-008  -0.191496014E-006
   0.29950558205413258E-008  -0.189867222E-006
   0.29981371536900309E-008  -0.188869265E-006
   0.30012184868387359E-008  -0.188343478E-006
   0.30042998199874410E-008  -0.187012006E-006
   0.30073811531361461E-008  -0.185264184E-006
   0.30104624862848511E-008  -0.184156505E-006
   0.30135438194335562E-008  -0.183254386E-006
   0.30166251525822613E-008  -0.181980781E-006
   0.30197064857309663E-008  -0.180660052E-006
   0.30227878188796714E-008  -0.179274096E-006
   0.30258691520283765E-008  -0.177714426E-006
   0.30289504851770815E-008  -0.176502112E-006
   0.30320318183257866E-008  -0.175436696E-006
   0.30351131514744917E-008  -0.173721006E-006
   0.30381944846231967E-008  -0.171939732E-006
   0.30412758177719018E-008  -0.170947160E-006
   0.30443571509206069E-008  -0.169806285E-006
   0.30474384840693119E-008  -0.167753370E-006
   0.30505198172180170E-008  -0.165879797E-006
   0.30536011503667221E-008  -0.164755960E-006
   0.30566824835154272E-008  -0.163440902E-006
   0.30597638166641322E-008  -0.161649965E-006
   0.30628451498128373E-008  -0.159918443E-006
   0.30659264829615424E-008  -0.158212728E-006
   0.30690078161102474E-008  -0.156505990E-006
   0.30720891492589525E-008  -0.155055332E-006
   0.30751704824076576E-008  -0.153413652E-006
   0.30782518155563626E-008  -0.151309962E-006
   0.30813331487050677E-008  -0.149575882E-006
   0.30844144818537728E-008  -0.148302306E-006
   0.30874958150024778E-008  -0.146394427E-006
   0.30905771481511829E-008  -0.144000751E-006
   0.30936584812998880E-008  -0.142292222E-006
   0.30967398144485930E-008  -0.140966733E-006
   0.30998211475972981E-008  -0.139038235E-006
   0.31029024807460032E-008  -0.136828845E-006
   0.31059838138947082E-008  -0.134901555E-006
   0.31090651470434133E-008  -0.133021814E-006
   0.31121464801921184E-008  -0.131144816E-006
   0.31152278133408234E-008  -0.129335604E-006
   0.31183091464895285E-008  -0.127210726E-006
   0.31213904796382336E-008  -0.124965482E-006
   0.31244718127869386E-008  -0.123223842E-006
   0.31275531459356437E-008  -0.121464439E-006
   0.31306344790843488E-008  -0.119001029E-006
   0.31337158122330538E-008  -0.116642511E-006
   0.31367971453817589E-008  -0.115012085E-006
   0.31398784785304640E-008  -0.113196876E-006
   0.31429598116791690E-008  -0.110739151E-006
   0.31460411448278741E-008  -0.108404748E-006
   0.31491224779765792E-008  -0.106407086E-006
   0.31522038111252842E-008  -0.104324585E-006
   0.31552851442739893E-008  -0.102193233E-006
   0.31583664774226944E-008  -0.100015015E-006
   0.31614478105713995E-008  -0.976209193E-007
   0.31645291437201045E-008  -0.954161479E-007
   0.31676104768688096E-008  -0.935191409E-007
   0.31706918100175147E-008  -0.911753233E-007
   0.31737731431662197E-008  -0.884528717E-007
   0.31768544763149248E-008  -0.863484928E-007
   0.31799358094636299E-008  -0.846034780E-007
   0.31830171426123349E-008  -0.821728108E-007
   0.31860984757610400E-008  -0.794096451E-007
   0.31891798089097451E-008  -0.771573667E-007
   0.31922611420584501E-008  -0.750852394E-007
   0.31953424752071552E-008  -0.727530463E-007
   0.31984238083558603E-008  -0.703780998E-007
   0.32015051415045653E-008  -0.679495287E-007
   0.32045864746532704E-008  -0.654533636E-007
   0.32076678078019755E-008  -0.632522728E-007
   0.32107491409506805E-008  -0.610637159E-007
   0.32138304740993856E-008  -0.583355551E-007
   0.32169118072480907E-008  -0.556889503E-007
   0.32199931403967957E-008  -0.537225944E-007
   0.32230744735455008E-008  -0.515642071E-007
   0.32261558066942059E-008  -0.486883422E-007
   0.32292371398429109E-008  -0.460066829E-007
   0.32323184729916160E-008  -0.438608936E-007
   0.32353998061403211E-008  -0.415446024E-007
   0.32384811392890261E-008  -0.389786052E-007
   0.32415624724377312E-008  -0.364978447E-007
   0.32446438055864363E-008  -0.339402533E-007
   0.32477251387351413E-008  -0.314024504E-007
   0.32508064718838464E-008  -0.291513036E-007
   0.32538878050325515E-008  -0.266743783E-007
   0.32569691381812566E-008  -0.237823503E-007
   0.32600504713299616E-008  -0.213387619E-007
   0.32631318044786667E-008  -0.193402254E-007
   0.32662131376273718E-008  -0.167129084E-007
   0.32692944707760768E-008  -0.136577114E-007
   0.32723758039247819E-008  -0.112327632E-007
   0.32754571370734870E-008  -0.910994569E-008
   0.32785384702221920E-008  -0.650003518E-008
   0.32816198033708971E-008  -0.377378440E-008
   0.32847011365196022E-008  -0.128837785E-008
   0.32877824696683072E-008   0.127237909E-008
   0.32908638028170123E-008   0.382285492E-008
   0.32939451359657174E-008   0.622847729E-008
   0.32970264691144224E-008   0.890913832E-008
   0.33001078022631275E-008   0.116837775E-007
   0.33031891354118326E-008   0.139383207E-007
   0.33062704685605376E-008   0.162188805E-007
   0.33093518017092427E-008   0.192002751E-007
   0.33124331348579478E-008   0.220665761E-007
   0.33155144680066528E-008   0.242191796E-007
   0.33185958011553579E-008   0.265344831E-007
   0.33216771343040630E-008   0.293926679E-007
   0.33247584674527680E-008   0.320698703E-007
   0.33278398006014731E-008   0.344872078E-007
   0.33309211337501782E-008   0.370735016E-007
   0.33340024668988832E-008   0.396485298E-007
   0.33370838000475883E-008   0.421482191E-007
   0.33401651331962934E-008   0.448517774E-007
   0.33432464663449984E-008   0.474279744E-007
   0.33463277994937035E-008   0.496732966E-007
   0.33494091326424086E-008   0.522893941E-007
   0.33524904657911136E-008   0.553096804E-007
   0.33555717989398187E-008   0.577887569E-007
   0.33586531320885238E-008   0.598594383E-007
   0.33617344652372289E-008   0.624759409E-007
   0.33648157983859339E-008   0.653816343E-007
   0.33678971315346390E-008   0.678631338E-007
   0.33709784646833441E-008   0.702515166E-007
   0.33740597978320491E-008   0.728734975E-007
   0.33771411309807542E-008   0.754047278E-007
   0.33802224641294593E-008   0.779018947E-007
   0.33833037972781643E-008   0.805394791E-007
   0.33863851304268694E-008   0.829667854E-007
   0.33894664635755745E-008   0.853094235E-007
   0.33925477967242795E-008   0.881088624E-007
   0.33956291298729846E-008   0.908840150E-007
   0.33987104630216897E-008   0.930060011E-007
   0.34017917961703947E-008   0.952138208E-007
   0.34048731293190998E-008   0.980875825E-007
   0.34079544624678049E-008   0.100823151E-006
   0.34110357956165099E-008   0.103041174E-006
   0.34141171287652150E-008   0.105426487E-006
   0.34171984619139201E-008   0.108067432E-006
   0.34202797950626251E-008   0.110516723E-006
   0.34233611282113302E-008   0.112932916E-006
   0.34264424613600353E-008   0.115450959E-006
   0.34295237945087403E-008   0.117815375E-006
   0.34326051276574454E-008   0.120255763E-006
   0.34356864608061505E-008   0.122969453E-006
   0.34387677939548555E-008   0.125363229E-006
   0.34418491271035606E-008   0.127374861E-006
   0.34449304602522657E-008   0.129849880E-006
   0.34480117934009707E-008   0.132710127E-006
   0.34510931265496758E-008   0.135066685E-006
   0.34541744596983809E-008   0.137115691E-006
   0.34572557928470860E-008   0.139572933E-006
   0.34603371259957910E-008   0.142161880E-006
   0.34634184591444961E-008   0.144464678E-006
   0.34664997922932012E-008   0.146750168E-006
   0.34695811254419062E-008   0.149119899E-006
   0.34726624585906113E-008   0.151453520E-006
   0.34757437917393164E-008   0.153926493E-006
   0.34788251248880214E-008   0.156383607E-006
   0.34819064580367265E-008   0.158430282E-006
   0.34849877911854316E-008   0.160520841E-006
   0.34880691243341366E-008   0.163174846E-006
   0.34911504574828417E-008   0.165733269E-006
   0.34942317906315468E-008   0.167693130E-006
   0.34973131237802518E-008   0.169768796E-006
   0.35003944569289569E-008   0.172303785E-006
   0.35034757900776620E-008   0.174660940E-006
   0.35065571232263670E-008   0.176715375E-006
   0.35096384563750721E-008   0.178919350E-006
   0.35127197895237772E-008   0.181233872E-006
   0.35158011226724822E-008   0.183493299E-006
   0.35188824558211873E-008   0.185787542E-006
   0.35219637889698924E-008   0.187915120E-006
   0.35250451221185974E-008   0.189819986E-006
   0.35281264552673025E-008   0.192063197E-006
   0.35312077884160076E-008   0.194634509E-006
   0.35342891215647126E-008   0.196744992E-006
   0.35373704547134177E-008   0.198484628E-006
   0.35404517878621228E-008   0.200664601E-006
   0.35435331210108278E-008   0.203096093E-006
   0.35466144541595329E-008   0.205119036E-006
   0.35496957873082380E-008   0.207008796E-006
   0.35527771204569430E-008   0.209192450E-006
   0.35558584536056481E-008   0.211396127E-006
   0.35589397867543532E-008   0.213438000E-006
   0.35620211199030583E-008   0.215446192E-006
   0.35651024530517633E-008   0.217363734E-006
   0.35681837862004684E-008   0.219317585E-006
   0.35712651193491735E-008   0.221579569E-006
   0.35743464524978785E-008   0.223764957E-006
   0.35774277856465836E-008   0.225464888E-006
   0.35805091187952887E-008   0.227229066E-006
   0.35835904519439937E-008   0.229465627E-006
   0.35866717850926988E-008   0.231575768E-006
   0.35897531182414039E-008   0.233281028E-006
   0.35928344513901089E-008   0.235133697E-006
   0.35959157845388140E-008   0.237240982E-006
   0.35989971176875191E-008   0.239188097E-006
   0.36020784508362241E-008   0.240983098E-006
   0.36051597839849292E-008   0.242796176E-006
   0.36082411171336343E-008   0.244588080E-006
   0.36113224502823393E-008   0.246517089E-006
   0.36144037834310444E-008   0.248604067E-006
   0.36174851165797495E-008   0.250371670E-006
   0.36205664497284545E-008   0.251835189E-006
   0.36236477828771596E-008   0.253668304E-006
   0.36267291160258647E-008   0.255793736E-006
   0.36298104491745697E-008   0.257510123E-006
   0.36328917823232748E-008   0.258987086E-006
   0.36359731154719799E-008   0.260825630E-006
   0.36390544486206849E-008   0.262780247E-006
   0.36421357817693900E-008   0.264413018E-006
   0.36452171149180951E-008   0.265949296E-006
   0.36482984480668001E-008   0.267628934E-006
   0.36513797812155052E-008   0.269375306E-006
   0.36544611143642103E-008   0.271178550E-006
   0.36575424475129154E-008   0.272891384E-006
   0.36606237806616204E-008   0.274294280E-006
   0.36637051138103255E-008   0.275736966E-006
   0.36667864469590306E-008   0.277592562E-006
   0.36698677801077356E-008   0.279388132E-006
   0.36729491132564407E-008   0.280731683E-006
   0.36760304464051458E-008   0.282142565E-006
   0.36791117795538508E-008   0.283916080E-006
   0.36821931127025559E-008   0.285547458E-006
   0.36852744458512610E-008   0.286869550E-006
   0.36883557789999660E-008   0.288294444E-006
   0.36914371121486711E-008   0.289901152E-006
   0.36945184452973762E-008   0.291473896E-006
   0.36975997784460812E-008   0.292971777E-006
   0.37006811115947863E-008   0.294334455E-006
   0.37037624447434914E-008   0.295588109E-006
   0.37068437778921964E-008   0.297064503E-006
   0.37099251110409015E-008   0.298735159E-006
   0.37130064441896066E-008   0.300087862E-006
   0.37160877773383116E-008   0.301189971E-006
   0.37191691104870167E-008   0.302617423E-006
   0.37222504436357218E-008   0.304227171E-006
   0.37253317767844268E-008   0.305466045E-006
   0.37284131099331319E-008   0.306539732E-006
   0.37314944430818370E-008   0.307922335E-006
   0.37345757762305420E-008   0.309421210E-006
   0.37376571093792471E-008   0.310696606E-006
   0.37407384425279522E-008   0.311838846E-006
   0.37438197756766572E-008   0.312999134E-006
   0.37469011088253623E-008   0.314231499E-006
   0.37499824419740674E-008   0.315584884E-006
   0.37530637751227724E-008   0.316875997E-006
   0.37561451082714775E-008   0.317913361E-006
   0.37592264414201826E-008   0.318976845E-006
   0.37623077745688877E-008   0.320304963E-006
   0.37653891077175927E-008   0.321542586E-006
   0.37684704408662978E-008   0.322473284E-006
   0.37715517740150029E-008   0.323500018E-006
   0.37746331071637079E-008   0.324803494E-006
   0.37777144403124130E-008   0.325998570E-006
   0.37807957734611181E-008   0.326928728E-006
   0.37838771066098231E-008   0.327869174E-006
   0.37869584397585282E-008   0.328947749E-006
   0.37900397729072333E-008   0.330062107E-006
   0.37931211060559383E-008   0.331129741E-006
   0.37962024392046434E-008   0.332084255E-006
   0.37992837723533485E-008   0.332969449E-006
   0.38023651055020535E-008   0.333972366E-006
   0.38054464386507586E-008   0.335047616E-006
   0.38085277717994637E-008   0.335929030E-006
   0.38116091049481687E-008   0.336699344E-006
   0.38146904380968738E-008   0.337686089E-006
   0.38177717712455789E-008   0.338781632E-006
   0.38208531043942839E-008   0.339620954E-006
   0.38239344375429890E-008   0.340284430E-006
   0.38270157706916941E-008   0.341118039E-006
   0.38300971038403991E-008   0.342109161E-006
   0.38331784369891042E-008   0.342997168E-006
   0.38362597701378093E-008   0.343730420E-006
   0.38393411032865143E-008   0.344456367E-006
   0.38424224364352194E-008   0.345266557E-006
   0.38455037695839245E-008   0.346104514E-006
   0.38485851027326295E-008   0.346843592E-006
   0.38516664358813346E-008   0.347482569E-006
