t              BoxCavity.fdtd_Point probe_Ex_20_30_24.dat
   0.29842711545208581E-008   0.154689033E-006
   0.29858118210952106E-008  -0.692843258E-007
   0.29873524876695631E-008  -0.189260604E-006
   0.29888931542439157E-008  -0.436340741E-007
   0.29904338208182682E-008   0.164561811E-006
   0.29919744873926207E-008   0.156253947E-006
   0.29935151539669733E-008  -0.518006971E-007
   0.29950558205413258E-008  -0.185951976E-006
   0.29965964871156783E-008  -0.799982018E-007
   0.29981371536900309E-008   0.117540907E-006
   0.29996778202643834E-008   0.143484030E-006
   0.30012184868387359E-008  -0.344011681E-007
   0.30027591534130885E-008  -0.172810175E-006
   0.30042998199874410E-008  -0.780804683E-007
   0.30058404865617935E-008   0.128310347E-006
   0.30073811531361461E-008   0.170457781E-006
   0.30089218197104986E-008  -0.108432943E-007
   0.30104624862848511E-008  -0.180483440E-006
   0.30120031528592037E-008  -0.120754393E-006
   0.30135438194335562E-008   0.860280522E-007
   0.30150844860079087E-008   0.166597374E-006
   0.30166251525822613E-008   0.135913893E-007
   0.30181658191566138E-008  -0.169446864E-006
   0.30197064857309663E-008  -0.133962899E-006
   0.30212471523053189E-008   0.772042625E-007
   0.30227878188796714E-008   0.181153723E-006
   0.30243284854540239E-008   0.359229801E-007
   0.30258691520283765E-008  -0.167490526E-006
   0.30274098186027290E-008  -0.161664389E-006
   0.30289504851770815E-008   0.437886882E-007
   0.30304911517514341E-008   0.177381764E-006
   0.30320318183257866E-008   0.603912511E-007
   0.30335724849001391E-008  -0.157813645E-006
   0.30351131514744917E-008  -0.188886332E-006
   0.30366538180488442E-008   0.137839749E-007
   0.30381944846231967E-008   0.182406964E-006
   0.30397351511975493E-008   0.883229418E-007
   0.30412758177719018E-008  -0.142615505E-006
   0.30428164843462543E-008  -0.193847072E-006
   0.30443571509206069E-008   0.103674722E-007
   0.30458978174949594E-008   0.197470769E-006
   0.30474384840693119E-008   0.113386832E-006
   0.30489791506436645E-008  -0.134633879E-006
   0.30505198172180170E-008  -0.220494741E-006
   0.30520604837923695E-008  -0.344220012E-007
   0.30536011503667221E-008   0.169761748E-006
   0.30551418169410746E-008   0.113692892E-006
   0.30566824835154272E-008  -0.127996316E-006
   0.30582231500897797E-008  -0.221097793E-006
   0.30597638166641322E-008  -0.248133176E-007
   0.30613044832384848E-008   0.203432506E-006
   0.30628451498128373E-008   0.147227354E-006
   0.30643858163871898E-008  -0.130488132E-006
   0.30659264829615424E-008  -0.258198099E-006
   0.30674671495358949E-008  -0.595831864E-007
   0.30690078161102474E-008   0.198164827E-006
   0.30705484826846000E-008   0.164954344E-006
   0.30720891492589525E-008  -0.110855325E-006
   0.30736298158333050E-008  -0.243648032E-006
   0.30751704824076576E-008  -0.383514305E-007
   0.30767111489820101E-008   0.231140433E-006
   0.30782518155563626E-008   0.183825762E-006
   0.30797924821307152E-008  -0.139784021E-006
   0.30813331487050677E-008  -0.310259622E-006
   0.30828738152794202E-008  -0.908580233E-007
   0.30844144818537728E-008   0.222548621E-006
   0.30859551484281253E-008   0.199885875E-006
   0.30874958150024778E-008  -0.122688533E-006
   0.30890364815768304E-008  -0.287965179E-006
   0.30905771481511829E-008  -0.547611307E-007
   0.30921178147255354E-008   0.262925141E-006
   0.30936584812998880E-008   0.225180344E-006
   0.30951991478742405E-008  -0.127556376E-006
   0.30967398144485930E-008  -0.319182618E-006
   0.30982804810229456E-008  -0.821350454E-007
   0.30998211475972981E-008   0.265040569E-006
   0.31013618141716506E-008   0.238812191E-006
   0.31029024807460032E-008  -0.139014219E-006
   0.31044431473203557E-008  -0.352316306E-006
   0.31059838138947082E-008  -0.987221540E-007
   0.31075244804690608E-008   0.280890305E-006
   0.31090651470434133E-008   0.265321773E-006
   0.31106058136177658E-008  -0.124872628E-006
   0.31121464801921184E-008  -0.349507729E-006
   0.31136871467664709E-008  -0.898290864E-007
   0.31152278133408234E-008   0.307054478E-006
   0.31167684799151760E-008   0.295077996E-006
   0.31183091464895285E-008  -0.119372601E-006
   0.31198498130638810E-008  -0.373046873E-006
   0.31213904796382336E-008  -0.114785934E-006
   0.31229311462125861E-008   0.302336758E-006
   0.31244718127869386E-008   0.301210548E-006
   0.31260124793612912E-008  -0.117591298E-006
   0.31275531459356437E-008  -0.370274478E-006
   0.31290938125099962E-008  -0.998595340E-007
   0.31306344790843488E-008   0.321375779E-006
   0.31321751456587013E-008   0.302537330E-006
   0.31337158122330538E-008  -0.142900660E-006
   0.31352564788074064E-008  -0.405328535E-006
   0.31367971453817589E-008  -0.117873924E-006
   0.31383378119561114E-008   0.330985529E-006
   0.31398784785304640E-008   0.327982718E-006
   0.31414191451048165E-008  -0.116681235E-006
   0.31429598116791690E-008  -0.378402206E-006
   0.31445004782535216E-008  -0.825979498E-007
   0.31460411448278741E-008   0.366112886E-006
   0.31475818114022266E-008   0.334925176E-006
   0.31491224779765792E-008  -0.152804603E-006
   0.31506631445509317E-008  -0.433207873E-006
   0.31522038111252842E-008  -0.117976185E-006
   0.31537444776996368E-008   0.359637397E-006
   0.31552851442739893E-008   0.342858073E-006
   0.31568258108483419E-008  -0.136350195E-006
   0.31583664774226944E-008  -0.405177985E-006
   0.31599071439970469E-008  -0.858219664E-007
   0.31614478105713995E-008   0.382572011E-006
   0.31629884771457520E-008   0.350759251E-006
   0.31645291437201045E-008  -0.143223474E-006
   0.31660698102944571E-008  -0.419053606E-006
   0.31676104768688096E-008  -0.911205120E-007
   0.31691511434431621E-008   0.386519332E-006
   0.31706918100175147E-008   0.340711210E-006
   0.31722324765918672E-008  -0.177265406E-006
   0.31737731431662197E-008  -0.451868033E-006
   0.31753138097405723E-008  -0.996929543E-007
   0.31768544763149248E-008   0.394620486E-006
   0.31783951428892773E-008   0.353733924E-006
   0.31799358094636299E-008  -0.155376881E-006
   0.31814764760379824E-008  -0.420237370E-006
   0.31830171426123349E-008  -0.683917847E-007
   0.31845578091866875E-008   0.418327375E-006
   0.31860984757610400E-008   0.364759387E-006
   0.31876391423353925E-008  -0.163674827E-006
   0.31891798089097451E-008  -0.442508394E-006
   0.31907204754840976E-008  -0.884861606E-007
   0.31922611420584501E-008   0.404297282E-006
   0.31938018086328027E-008   0.349798313E-006
   0.31953424752071552E-008  -0.174001570E-006
   0.31968831417815077E-008  -0.435935931E-006
   0.31984238083558603E-008  -0.721649087E-007
   0.31999644749302128E-008   0.408236787E-006
   0.32015051415045653E-008   0.331985632E-006
   0.32030458080789179E-008  -0.201219905E-006
   0.32045864746532704E-008  -0.452568315E-006
   0.32061271412276229E-008  -0.683590429E-007
   0.32076678078019755E-008   0.424559857E-006
   0.32092084743763280E-008   0.347860947E-006
   0.32107491409506805E-008  -0.184891206E-006
   0.32122898075250331E-008  -0.428412449E-006
   0.32138304740993856E-008  -0.454493261E-007
   0.32153711406737381E-008   0.426853262E-006
   0.32169118072480907E-008   0.328006593E-006
   0.32184524738224432E-008  -0.209517054E-006
   0.32199931403967957E-008  -0.447026082E-006
   0.32215338069711483E-008  -0.621698462E-007
   0.32230744735455008E-008   0.408523533E-006
   0.32246151401198533E-008   0.314613999E-006
   0.32261558066942059E-008  -0.208660822E-006
   0.32276964732685584E-008  -0.430929731E-006
   0.32292371398429109E-008  -0.414838155E-007
   0.32307778064172635E-008   0.420824733E-006
   0.32323184729916160E-008   0.317826050E-006
   0.32338591395659685E-008  -0.203149739E-006
   0.32353998061403211E-008  -0.418925566E-006
   0.32369404727146736E-008  -0.375908087E-007
   0.32384811392890261E-008   0.400626050E-006
   0.32400218058633787E-008   0.281099233E-006
   0.32415624724377312E-008  -0.231163710E-006
   0.32431031390120837E-008  -0.427619113E-006
   0.32446438055864363E-008  -0.423314361E-007
   0.32461844721607888E-008   0.386404650E-006
   0.32477251387351413E-008   0.269141196E-006
   0.32492658053094939E-008  -0.221458890E-006
   0.32508064718838464E-008  -0.397760942E-006
   0.32523471384581989E-008  -0.123143025E-007
   0.32538878050325515E-008   0.401712015E-006
   0.32554284716069040E-008   0.272035322E-006
   0.32569691381812566E-008  -0.219713456E-006
   0.32585098047556091E-008  -0.394542724E-006
   0.32600504713299616E-008  -0.209777795E-007
   0.32615911379043142E-008   0.370987266E-006
   0.32631318044786667E-008   0.235258639E-006
   0.32646724710530192E-008  -0.236081021E-006
   0.32662131376273718E-008  -0.391378137E-006
   0.32677538042017243E-008  -0.241178668E-007
   0.32692944707760768E-008   0.351976666E-006
   0.32708351373504294E-008   0.221302173E-006
   0.32723758039247819E-008  -0.224172226E-006
   0.32739164704991344E-008  -0.360064234E-006
   0.32754571370734870E-008  -0.369567488E-009
   0.32769978036478395E-008   0.349067960E-006
   0.32785384702221920E-008   0.203636333E-006
   0.32800791367965446E-008  -0.226251998E-006
   0.32816198033708971E-008  -0.341790354E-006
   0.32831604699452496E-008   0.597120220E-008
   0.32847011365196022E-008   0.325230559E-006
   0.32862418030939547E-008   0.180202662E-006
   0.32877824696683072E-008  -0.215990340E-006
   0.32893231362426598E-008  -0.316542895E-006
   0.32908638028170123E-008   0.203519335E-008
   0.32924044693913648E-008   0.285480240E-006
   0.32939451359657174E-008   0.140406115E-006
   0.32954858025400699E-008  -0.225701683E-006
   0.32970264691144224E-008  -0.301338218E-006
   0.32985671356887750E-008   0.177429627E-007
   0.33001078022631275E-008   0.291814786E-006
   0.33016484688374800E-008   0.154094437E-006
   0.33031891354118326E-008  -0.188501559E-006
   0.33047298019861851E-008  -0.259511296E-006
   0.33062704685605376E-008   0.232495552E-007
   0.33078111351348902E-008   0.251085225E-006
   0.33093518017092427E-008   0.105944906E-006
   0.33108924682835952E-008  -0.205583291E-006
   0.33124331348579478E-008  -0.255328359E-006
   0.33139738014323003E-008   0.120471952E-007
   0.33155144680066528E-008   0.219496229E-006
   0.33170551345810054E-008   0.907254929E-007
   0.33185958011553579E-008  -0.179035695E-006
   0.33201364677297104E-008  -0.211533532E-006
   0.33216771343040630E-008   0.315103108E-007
   0.33232178008784155E-008   0.211289375E-006
   0.33247584674527680E-008   0.876435706E-007
   0.33262991340271206E-008  -0.158632957E-006
   0.33278398006014731E-008  -0.187555926E-006
   0.33293804671758256E-008   0.305152668E-007
   0.33309211337501782E-008   0.185809284E-006
   0.33324618003245307E-008   0.675305714E-007
   0.33340024668988832E-008  -0.150364713E-006
   0.33355431334732358E-008  -0.166780225E-006
   0.33370838000475883E-008   0.262055266E-007
   0.33386244666219408E-008   0.151141407E-006
   0.33401651331962934E-008   0.437432632E-007
   0.33417057997706459E-008  -0.132678309E-006
   0.33432464663449984E-008  -0.134385289E-006
   0.33447871329193510E-008   0.276889978E-007
   0.33463277994937035E-008   0.123304076E-006
   0.33478684660680560E-008   0.295888682E-007
   0.33494091326424086E-008  -0.112184061E-006
   0.33509497992167611E-008  -0.106716868E-006
   0.33524904657911136E-008   0.286230630E-007
   0.33540311323654662E-008   0.105821243E-006
   0.33555717989398187E-008   0.356379743E-007
   0.33571124655141713E-008  -0.643001314E-007
   0.33586531320885238E-008  -0.567742084E-007
   0.33601937986628763E-008   0.236046382E-007
   0.33617344652372289E-008   0.440777868E-007
   0.33632751318115814E-008  -0.227297434E-007
   0.33648157983859339E-008  -0.722226403E-007
   0.33663564649602865E-008  -0.355034651E-007
   0.33678971315346390E-008   0.263028390E-007
   0.33694377981089915E-008   0.303194625E-007
   0.33709784646833441E-008  -0.384801524E-008
   0.33725191312576966E-008  -0.305862957E-008
   0.33740597978320491E-008   0.334965051E-007
   0.33756004644064017E-008   0.372679025E-007
   0.33771411309807542E-008  -0.115576775E-007
   0.33786817975551067E-008  -0.454023983E-007
   0.33802224641294593E-008  -0.121416832E-007
   0.33817631307038118E-008   0.399090254E-007
   0.33833037972781643E-008   0.287870101E-007
   0.33848444638525169E-008  -0.349908511E-007
   0.33863851304268694E-008  -0.539879892E-007
   0.33879257970012219E-008   0.103719984E-007
   0.33894664635755745E-008   0.650640573E-007
   0.33910071301499270E-008   0.172551076E-007
   0.33925477967242795E-008  -0.716757000E-007
   0.33940884632986321E-008  -0.610895299E-007
   0.33956291298729846E-008   0.533813989E-007
   0.33971697964473371E-008   0.114683061E-006
   0.33987104630216897E-008   0.300271523E-007
   0.34002511295960422E-008  -0.826073858E-007
   0.34017917961703947E-008  -0.556560096E-007
   0.34033324627447473E-008   0.826844300E-007
   0.34048731293190998E-008   0.135685809E-006
   0.34064137958934523E-008   0.148223904E-007
   0.34079544624678049E-008  -0.119498466E-006
   0.34094951290421574E-008  -0.720281719E-007
   0.34110357956165099E-008   0.993784397E-007
   0.34125764621908625E-008   0.144601543E-006
   0.34141171287652150E-008  -0.223296013E-007
   0.34156577953395675E-008  -0.177619128E-006
   0.34171984619139201E-008  -0.911529199E-007
   0.34187391284882726E-008   0.136155506E-006
   0.34202797950626251E-008   0.195114666E-006
   0.34218204616369777E-008  -0.341060513E-012
   0.34233611282113302E-008  -0.175602580E-006
   0.34249017947856827E-008  -0.702498042E-007
   0.34264424613600353E-008   0.186394260E-006
   0.34279831279343878E-008   0.230690162E-006
   0.34295237945087403E-008  -0.260029509E-007
   0.34310644610830929E-008  -0.245556691E-006
   0.34326051276574454E-008  -0.118988098E-006
   0.34341457942317979E-008   0.187154157E-006
   0.34356864608061505E-008   0.243492622E-006
   0.34372271273805030E-008  -0.394609572E-007
   0.34387677939548555E-008  -0.267193144E-006
   0.34403084605292081E-008  -0.103495708E-006
   0.34418491271035606E-008   0.244901059E-006
   0.34433897936779131E-008   0.294458204E-006
   0.34449304602522657E-008  -0.405671017E-007
   0.34464711268266182E-008  -0.304934559E-006
   0.34480117934009707E-008  -0.123349452E-006
   0.34495524599753233E-008   0.261863761E-006
   0.34510931265496758E-008   0.309998484E-006
   0.34526337931240283E-008  -0.601710042E-007
   0.34541744596983809E-008  -0.339231633E-006
   0.34557151262727334E-008  -0.130631960E-006
   0.34572557928470860E-008   0.284733858E-006
   0.34587964594214385E-008   0.324803693E-006
   0.34603371259957910E-008  -0.819140951E-007
   0.34618777925701436E-008  -0.379364877E-006
   0.34634184591444961E-008  -0.146358687E-006
   0.34649591257188486E-008   0.307988159E-006
   0.34664997922932012E-008   0.359092695E-006
   0.34680404588675537E-008  -0.648772414E-007
   0.34695811254419062E-008  -0.373895261E-006
   0.34711217920162588E-008  -0.134355304E-006
   0.34726624585906113E-008   0.321380213E-006
   0.34742031251649638E-008   0.352113034E-006
   0.34757437917393164E-008  -0.966010987E-007
   0.34772844583136689E-008  -0.406234619E-006
   0.34788251248880214E-008  -0.141004733E-006
   0.34803657914623740E-008   0.335742897E-006
   0.34819064580367265E-008   0.354537207E-006
   0.34834471246110790E-008  -0.123919534E-006
   0.34849877911854316E-008  -0.437205046E-006
   0.34865284577597841E-008  -0.138156281E-006
   0.34880691243341366E-008   0.369409690E-006
   0.34896097909084892E-008   0.380019657E-006
   0.34911504574828417E-008  -0.127636753E-006
   0.34926911240571942E-008  -0.447224949E-006
   0.34942317906315468E-008  -0.123648221E-006
   0.34957724572058993E-008   0.400730272E-006
   0.34973131237802518E-008   0.388045066E-006
   0.34988537903546044E-008  -0.163599225E-006
   0.35003944569289569E-008  -0.500093620E-006
   0.35019351235033094E-008  -0.152780132E-006
   0.35034757900776620E-008   0.400219875E-006
   0.35050164566520145E-008   0.387293227E-006
   0.35065571232263670E-008  -0.182098489E-006
   0.35080977898007196E-008  -0.517323997E-006
   0.35096384563750721E-008  -0.138020567E-006
   0.35111791229494246E-008   0.447265990E-006
   0.35127197895237772E-008   0.430313776E-006
   0.35142604560981297E-008  -0.173624414E-006
   0.35158011226724822E-008  -0.530465627E-006
   0.35173417892468348E-008  -0.139197311E-006
   0.35188824558211873E-008   0.460341766E-006
   0.35204231223955398E-008   0.427260858E-006
   0.35219637889698924E-008  -0.206499152E-006
   0.35235044555442449E-008  -0.569560143E-006
   0.35250451221185974E-008  -0.159371041E-006
   0.35265857886929500E-008   0.454132419E-006
   0.35281264552673025E-008   0.415637373E-006
   0.35296671218416550E-008  -0.226613565E-006
   0.35312077884160076E-008  -0.583071710E-006
   0.35327484549903601E-008  -0.153929875E-006
   0.35342891215647126E-008   0.476438970E-006
   0.35358297881390652E-008   0.444228874E-006
   0.35373704547134177E-008  -0.201810792E-006
   0.35389111212877702E-008  -0.566990025E-006
   0.35404517878621228E-008  -0.145601859E-006
   0.35419924544364753E-008   0.477285312E-006
   0.35435331210108278E-008   0.431454737E-006
   0.35450737875851804E-008  -0.228899466E-006
   0.35466144541595329E-008  -0.591067987E-006
   0.35481551207338854E-008  -0.150495481E-006
   0.35496957873082380E-008   0.480345534E-006
   0.35512364538825905E-008   0.420856850E-006
   0.35527771204569430E-008  -0.249783682E-006
   0.35543177870312956E-008  -0.601296392E-006
   0.35558584536056481E-008  -0.144184099E-006
   0.35573991201800007E-008   0.492493768E-006
   0.35589397867543532E-008   0.431820155E-006
   0.35604804533287057E-008  -0.238216188E-006
   0.35620211199030583E-008  -0.584071813E-006
   0.35635617864774108E-008  -0.119738246E-006
   0.35651024530517633E-008   0.512089400E-006
   0.35666431196261159E-008   0.428292765E-006
   0.35681837862004684E-008  -0.261884736E-006
   0.35697244527748209E-008  -0.604807497E-006
   0.35712651193491735E-008  -0.130725482E-006
   0.35728057859235260E-008   0.494463507E-006
   0.35743464524978785E-008   0.398387016E-006
   0.35758871190722311E-008  -0.287922120E-006
   0.35774277856465836E-008  -0.613247096E-006
   0.35789684522209361E-008  -0.121712276E-006
   0.35805091187952887E-008   0.515255010E-006
   0.35820497853696412E-008   0.424387622E-006
   0.35835904519439937E-008  -0.260656464E-006
   0.35851311185183463E-008  -0.585008365E-006
   0.35866717850926988E-008  -0.100013438E-006
   0.35882124516670513E-008   0.517058083E-006
   0.35897531182414039E-008   0.410130212E-006
   0.35912937848157564E-008  -0.271122644E-006
   0.35928344513901089E-008  -0.588127818E-006
   0.35943751179644615E-008  -0.110362862E-006
   0.35959157845388140E-008   0.499914563E-006
   0.35974564511131665E-008   0.403673511E-006
   0.35989971176875191E-008  -0.262771010E-006
   0.36005377842618716E-008  -0.578267816E-006
   0.36020784508362241E-008  -0.109449758E-006
   0.36036191174105767E-008   0.489400804E-006
   0.36051597839849292E-008   0.385718209E-006
   0.36067004505592817E-008  -0.273309496E-006
   0.36082411171336343E-008  -0.568341875E-006
   0.36097817837079868E-008  -0.885693794E-007
   0.36113224502823393E-008   0.501941145E-006
   0.36128631168566919E-008   0.391486822E-006
   0.36144037834310444E-008  -0.257515353E-006
   0.36159444500053969E-008  -0.543306669E-006
   0.36174851165797495E-008  -0.761145600E-007
   0.36190257831541020E-008   0.490036655E-006
   0.36205664497284545E-008   0.369740377E-006
   0.36221071163028071E-008  -0.269315109E-006
   0.36236477828771596E-008  -0.545285616E-006
   0.36251884494515121E-008  -0.823553421E-007
   0.36267291160258647E-008   0.477168783E-006
   0.36282697826002172E-008   0.367237533E-006
   0.36298104491745697E-008  -0.246025536E-006
   0.36313511157489223E-008  -0.504664229E-006
   0.36328917823232748E-008  -0.519968637E-007
   0.36344324488976273E-008   0.480210360E-006
   0.36359731154719799E-008   0.356160342E-006
   0.36375137820463324E-008  -0.248532672E-006
   0.36390544486206849E-008  -0.502206490E-006
   0.36405951151950375E-008  -0.678922163E-007
   0.36421357817693900E-008   0.445807956E-006
   0.36436764483437425E-008   0.334646188E-006
   0.36452171149180951E-008  -0.236916605E-006
   0.36467577814924476E-008  -0.475368893E-006
   0.36482984480668001E-008  -0.557721194E-007
   0.36498391146411527E-008   0.438686385E-006
   0.36513797812155052E-008   0.331522585E-006
   0.36529204477898577E-008  -0.216316835E-006
   0.36544611143642103E-008  -0.443958641E-006
   0.36560017809385628E-008  -0.470874966E-007
   0.36575424475129154E-008   0.416229511E-006
   0.36590831140872679E-008   0.310357336E-006
   0.36606237806616204E-008  -0.205921936E-006
   0.36621644472359730E-008  -0.414043541E-006
   0.36637051138103255E-008  -0.324507425E-007
   0.36652457803846780E-008   0.404931313E-006
   0.36667864469590306E-008   0.298425391E-006
   0.36683271135333831E-008  -0.192426683E-006
   0.36698677801077356E-008  -0.388582379E-006
   0.36714084466820882E-008  -0.376214473E-007
   0.36729491132564407E-008   0.357898500E-006
   0.36744897798307932E-008   0.255798966E-006
   0.36760304464051458E-008  -0.185958243E-006
   0.36775711129794983E-008  -0.349982372E-006
   0.36791117795538508E-008  -0.149181005E-007
   0.36806524461282034E-008   0.353438878E-006
   0.36821931127025559E-008   0.254151587E-006
   0.36837337792769084E-008  -0.163378445E-006
   0.36852744458512610E-008  -0.320258522E-006
   0.36868151124256135E-008  -0.138897747E-007
   0.36883557789999660E-008   0.316639955E-006
   0.36898964455743186E-008   0.215995556E-006
   0.36914371121486711E-008  -0.163685115E-006
   0.36929777787230236E-008  -0.294800714E-006
   0.36945184452973762E-008  -0.718762294E-008
   0.36960591118717287E-008   0.294678102E-006
   0.36975997784460812E-008   0.202201107E-006
   0.36991404450204338E-008  -0.141093807E-006
   0.37006811115947863E-008  -0.253692207E-006
   0.37022217781691388E-008   0.130550575E-007
   0.37037624447434914E-008   0.281454362E-006
   0.37053031113178439E-008   0.184184387E-006
   0.37068437778921964E-008  -0.134163031E-006
   0.37083844444665490E-008  -0.237472463E-006
   0.37099251110409015E-008  -0.261745470E-008
   0.37114657776152540E-008   0.232341804E-006
   0.37130064441896066E-008   0.148918190E-006
   0.37145471107639591E-008  -0.122727016E-006
   0.37160877773383116E-008  -0.201283200E-006
   0.37176284439126642E-008   0.145034136E-007
   0.37191691104870167E-008   0.218016226E-006
   0.37207097770613692E-008   0.133389293E-006
   0.37222504436357218E-008  -0.108025503E-006
   0.37237911102100743E-008  -0.172698122E-006
   0.37253317767844268E-008   0.790937804E-008
   0.37268724433587794E-008   0.169526047E-006
   0.37284131099331319E-008   0.101669528E-006
   0.37299537765074844E-008  -0.779183154E-007
   0.37314944430818370E-008  -0.114186506E-006
   0.37330351096561895E-008   0.311008534E-007
   0.37345757762305420E-008   0.146915809E-006
   0.37361164428048946E-008   0.775487123E-007
   0.37376571093792471E-008  -0.714972330E-007
   0.37391977759535996E-008  -0.989645983E-007
   0.37407384425279522E-008   0.112697620E-007
   0.37422791091023047E-008   0.909629918E-007
   0.37438197756766572E-008   0.384738392E-007
   0.37453604422510098E-008  -0.547370540E-007
   0.37469011088253623E-008  -0.554064457E-007
   0.37484417753997148E-008   0.272185758E-007
   0.37499824419740674E-008   0.724715008E-007
   0.37515231085484199E-008   0.229047039E-007
   0.37530637751227724E-008  -0.450073365E-007
   0.37546044416971250E-008  -0.391825772E-007
   0.37561451082714775E-008   0.173113825E-007
   0.37576857748458301E-008   0.327767395E-007
   0.37592264414201826E-008  -0.598040373E-008
   0.37607671079945351E-008  -0.212654143E-007
   0.37623077745688877E-008   0.162913700E-007
   0.37638484411432402E-008   0.356583811E-007
   0.37653891077175927E-008  -0.837976799E-008
   0.37669297742919453E-008  -0.489987286E-007
   0.37684704408662978E-008  -0.141268508E-007
   0.37700111074406503E-008   0.494426367E-007
   0.37715517740150029E-008   0.419768860E-007
   0.37730924405893554E-008  -0.332277601E-007
   0.37746331071637079E-008  -0.655048495E-007
   0.37761737737380605E-008   0.257369948E-008
   0.37777144403124130E-008   0.796932511E-007
   0.37792551068867655E-008   0.436813998E-007
   0.37807957734611181E-008  -0.756116663E-007
   0.37823364400354706E-008  -0.114502612E-006
   0.37838771066098231E-008  -0.288403612E-008
   0.37854177731841757E-008   0.112828609E-006
   0.37869584397585282E-008   0.606975021E-007
   0.37884991063328807E-008  -0.990826976E-007
   0.37900397729072333E-008  -0.139379665E-006
   0.37915804394815858E-008   0.806161893E-008
   0.37931211060559383E-008   0.136592490E-006
   0.37946617726302909E-008   0.519422159E-007
   0.37962024392046434E-008  -0.136577398E-006
   0.37977431057789959E-008  -0.154268335E-006
   0.37992837723533485E-008   0.455921878E-007
   0.38008244389277010E-008   0.194373925E-006
   0.38023651055020535E-008   0.751515330E-007
   0.38039057720764061E-008  -0.160830538E-006
   0.38054464386507586E-008  -0.189194182E-006
   0.38069871052251111E-008   0.340113075E-007
   0.38085277717994637E-008   0.196779183E-006
   0.38100684383738162E-008   0.592313825E-007
   0.38116091049481687E-008  -0.199402223E-006
   0.38131497715225213E-008  -0.212191225E-006
   0.38146904380968738E-008   0.616977900E-007
   0.38162311046712263E-008   0.255440114E-006
   0.38177717712455789E-008   0.910252993E-007
   0.38193124378199314E-008  -0.218868138E-006
   0.38208531043942839E-008  -0.247646426E-006
   0.38223937709686365E-008   0.479151367E-007
   0.38239344375429890E-008   0.253099557E-006
   0.38254751041173415E-008   0.729539664E-007
   0.38270157706916941E-008  -0.242494764E-006
   0.38285564372660466E-008  -0.237973893E-006
   0.38300971038403991E-008   0.103085938E-006
   0.38316377704147517E-008   0.314711372E-006
   0.38331784369891042E-008   0.873323245E-007
   0.38347191035634567E-008  -0.286994464E-006
   0.38362597701378093E-008  -0.298865160E-006
   0.38378004367121618E-008   0.726259941E-007
   0.38393411032865143E-008   0.315190221E-006
   0.38408817698608669E-008   0.876338078E-007
   0.38424224364352194E-008  -0.294798554E-006
   0.38439631030095719E-008  -0.286327861E-006
   0.38455037695839245E-008   0.123730757E-006
   0.38470444361582770E-008   0.374696384E-006
   0.38485851027326295E-008   0.104744373E-006
   0.38501257693069821E-008  -0.329337496E-006
   0.38516664358813346E-008  -0.327095648E-006
   0.38532071024556871E-008   0.118876898E-006
   0.38547477690300397E-008   0.395102262E-006
   0.38562884356043922E-008   0.113457617E-006
   0.38578291021787448E-008  -0.340843343E-006
   0.38593697687530973E-008  -0.337262719E-006
   0.38609104353274498E-008   0.121745160E-006
   0.38624511019018024E-008   0.396552338E-006
   0.38639917684761549E-008   0.947992760E-007
   0.38655324350505074E-008  -0.375063934E-006
   0.38670731016248600E-008  -0.355273272E-006
   0.38686137681992125E-008   0.149157501E-006
   0.38701544347735650E-008   0.458613783E-006
   0.38716951013479176E-008   0.147109006E-006
   0.38732357679222701E-008  -0.361280684E-006
   0.38747764344966226E-008  -0.368175819E-006
   0.38763171010709752E-008   0.133146699E-006
   0.38778577676453277E-008   0.442777605E-006
   0.38793984342196802E-008   0.121977706E-006
   0.38809391007940328E-008  -0.391526640E-006
   0.38824797673683853E-008  -0.379696615E-006
   0.38840204339427378E-008   0.159093503E-006
   0.38855611005170904E-008   0.491443927E-006
   0.38871017670914429E-008   0.154127548E-006
   0.38886424336657954E-008  -0.396173135E-006
   0.38901831002401480E-008  -0.402765124E-006
   0.38917237668145005E-008   0.143600857E-006
   0.38932644333888530E-008   0.485736450E-006
   0.38948050999632056E-008   0.148162400E-006
   0.38963457665375581E-008  -0.398977619E-006
   0.38978864331119106E-008  -0.387668024E-006
   0.38994270996862632E-008   0.179917038E-006
   0.39009677662606157E-008   0.524155723E-006
   0.39025084328349682E-008   0.161386936E-006
   0.39040490994093208E-008  -0.421067170E-006
   0.39055897659836733E-008  -0.428539522E-006
   0.39071304325580258E-008   0.145825027E-006
   0.39086710991323784E-008   0.508203925E-006
   0.39102117657067309E-008   0.160209396E-006
   0.39117524322810834E-008  -0.407646127E-006
   0.39132930988554360E-008  -0.393310557E-006
   0.39148337654297885E-008   0.197164212E-006
   0.39163744320041410E-008   0.547424577E-006
   0.39179150985784936E-008   0.164336200E-006
   0.39194557651528461E-008  -0.429422471E-006
   0.39209964317271986E-008  -0.418025536E-006
   0.39225370983015512E-008   0.176744379E-006
   0.39240777648759037E-008   0.531508931E-006
   0.39256184314502562E-008   0.161216434E-006
   0.39271590980246088E-008  -0.420061923E-006
   0.39286997645989613E-008  -0.412038673E-006
   0.39302404311733138E-008   0.174734964E-006
   0.39317810977476664E-008   0.533340540E-006
   0.39333217643220189E-008   0.167611773E-006
   0.39348624308963714E-008  -0.418252597E-006
   0.39364030974707240E-008  -0.408144473E-006
   0.39379437640450765E-008   0.192914314E-006
