t              BoxCavity.fdtd_Point probe_Ey_20_30_24.dat
   0.30135438194335562E-008  -0.124790347E-006
   0.30150844860079087E-008  -0.111870598E-006
   0.30166251525822613E-008   0.548914798E-007
   0.30181658191566138E-008   0.143488876E-006
   0.30197064857309663E-008   0.279825159E-007
   0.30212471523053189E-008  -0.131173465E-006
   0.30227878188796714E-008  -0.110887029E-006
   0.30243284854540239E-008   0.612471496E-007
   0.30258691520283765E-008   0.148523768E-006
   0.30274098186027290E-008   0.348656712E-007
   0.30289504851770815E-008  -0.121633690E-006
   0.30304911517514341E-008  -0.110156961E-006
   0.30320318183257866E-008   0.497367978E-007
   0.30335724849001391E-008   0.139318942E-006
   0.30351131514744917E-008   0.362020458E-007
   0.30366538180488442E-008  -0.120218260E-006
   0.30381944846231967E-008  -0.116028026E-006
   0.30397351511975493E-008   0.450346747E-007
   0.30412758177719018E-008   0.143471624E-006
   0.30428164843462543E-008   0.445026274E-007
   0.30443571509206069E-008  -0.114922216E-006
   0.30458978174949594E-008  -0.114544896E-006
   0.30474384840693119E-008   0.447465069E-007
   0.30489791506436645E-008   0.142760399E-006
   0.30505198172180170E-008   0.444508430E-007
   0.30520604837923695E-008  -0.115371691E-006
   0.30536011503667221E-008  -0.119395679E-006
   0.30551418169410746E-008   0.352660692E-007
   0.30566824835154272E-008   0.136935824E-006
   0.30582231500897797E-008   0.492369452E-007
   0.30597638166641322E-008  -0.106142608E-006
   0.30613044832384848E-008  -0.116588943E-006
   0.30628451498128373E-008   0.332602710E-007
   0.30643858163871898E-008   0.139837070E-006
   0.30659264829615424E-008   0.563875560E-007
   0.30674671495358949E-008  -0.105155571E-006
   0.30690078161102474E-008  -0.125065114E-006
   0.30705484826846000E-008   0.227907577E-007
   0.30720891492589525E-008   0.135370399E-006
   0.30736298158333050E-008   0.604297412E-007
   0.30751704824076576E-008  -0.967045679E-007
   0.30767111489820101E-008  -0.120662691E-006
   0.30782518155563626E-008   0.207944169E-007
   0.30797924821307152E-008   0.135295977E-006
   0.30813331487050677E-008   0.666479352E-007
   0.30828738152794202E-008  -0.934940303E-007
   0.30844144818537728E-008  -0.128229061E-006
   0.30859551484281253E-008   0.929165367E-008
   0.30874958150024778E-008   0.130126267E-006
   0.30890364815768304E-008   0.689770161E-007
   0.30905771481511829E-008  -0.881547493E-007
   0.30921178147255354E-008  -0.124534822E-006
   0.30936584812998880E-008   0.897081520E-008
   0.30951991478742405E-008   0.130061792E-006
   0.30967398144485930E-008   0.753077245E-007
   0.30982804810229456E-008  -0.804442095E-007
   0.30998211475972981E-008  -0.126901597E-006
   0.31013618141716506E-008  -0.164736491E-008
   0.31029024807460032E-008   0.124920447E-006
   0.31044431473203557E-008   0.792700519E-007
   0.31059838138947082E-008  -0.779107552E-007
   0.31075244804690608E-008  -0.132211881E-006
   0.31090651470434133E-008  -0.856458371E-008
   0.31106058136177658E-008   0.125345679E-006
   0.31121464801921184E-008   0.885481342E-007
   0.31136871467664709E-008  -0.670039526E-007
   0.31152278133408234E-008  -0.129495021E-006
   0.31167684799151760E-008  -0.157748090E-007
   0.31183091464895285E-008   0.117973492E-006
   0.31198498130638810E-008   0.898003449E-007
   0.31213904796382336E-008  -0.620116865E-007
   0.31229311462125861E-008  -0.131796966E-006
   0.31244718127869386E-008  -0.247951277E-007
   0.31260124793612912E-008   0.114630566E-006
   0.31275531459356437E-008   0.976126415E-007
   0.31290938125099962E-008  -0.530509254E-007
   0.31306344790843488E-008  -0.132006221E-006
   0.31321751456587013E-008  -0.304524193E-007
   0.31337158122330538E-008   0.113266530E-006
   0.31352564788074064E-008   0.101872772E-006
   0.31367971453817589E-008  -0.497080634E-007
   0.31383378119561114E-008  -0.135267669E-006
   0.31398784785304640E-008  -0.399971256E-007
   0.31414191451048165E-008   0.106015698E-006
   0.31429598116791690E-008   0.107357764E-006
   0.31445004782535216E-008  -0.352154643E-007
   0.31460411448278741E-008  -0.129369198E-006
   0.31475818114022266E-008  -0.485553642E-007
   0.31491224779765792E-008   0.988114408E-007
   0.31506631445509317E-008   0.112610593E-006
   0.31522038111252842E-008  -0.285892412E-007
   0.31537444776996368E-008  -0.134152160E-006
   0.31552851442739893E-008  -0.595509988E-007
   0.31568258108483419E-008   0.940031839E-007
   0.31583664774226944E-008   0.117527279E-006
   0.31599071439970469E-008  -0.195083487E-007
   0.31614478105713995E-008  -0.129347882E-006
   0.31629884771457520E-008  -0.629303187E-007
   0.31645291437201045E-008   0.888673881E-007
   0.31660698102944571E-008   0.119297511E-006
   0.31676104768688096E-008  -0.137427918E-007
   0.31691511434431621E-008  -0.129123833E-006
   0.31706918100175147E-008  -0.686885144E-007
   0.31722324765918672E-008   0.849657553E-007
   0.31737731431662197E-008   0.121127925E-006
   0.31753138097405723E-008  -0.935585831E-008
   0.31768544763149248E-008  -0.128339849E-006
   0.31783951428892773E-008  -0.753801430E-007
   0.31799358094636299E-008   0.767779227E-007
   0.31814764760379824E-008   0.124000749E-006
   0.31830171426123349E-008   0.460291005E-008
   0.31845578091866875E-008  -0.120152620E-006
   0.31860984757610400E-008  -0.821890751E-007
   0.31876391423353925E-008   0.674014302E-007
   0.31891798089097451E-008   0.125255866E-006
   0.31907204754840976E-008   0.109166578E-007
   0.31922611420584501E-008  -0.121249030E-006
   0.31938018086328027E-008  -0.908079443E-007
   0.31953424752071552E-008   0.617700380E-007
   0.31968831417815077E-008   0.129224162E-006
   0.31984238083558603E-008   0.199406074E-007
   0.31999644749302128E-008  -0.116713302E-006
   0.32015051415045653E-008  -0.935220967E-007
   0.32030458080789179E-008   0.584428292E-007
   0.32045864746532704E-008   0.130646654E-006
   0.32061271412276229E-008   0.224270948E-007
   0.32076678078019755E-008  -0.119209943E-006
   0.32092084743763280E-008  -0.100228682E-006
   0.32107491409506805E-008   0.539193152E-007
   0.32122898075250331E-008   0.133339995E-006
   0.32138304740993856E-008   0.310328758E-007
   0.32153711406737381E-008  -0.112672588E-006
   0.32169118072480907E-008  -0.103093939E-006
   0.32184524738224432E-008   0.450212241E-007
   0.32199931403967957E-008   0.129917197E-006
   0.32215338069711483E-008   0.369596833E-007
   0.32230744735455008E-008  -0.107310875E-006
   0.32246151401198533E-008  -0.107123441E-006
   0.32261558066942059E-008   0.377905991E-007
   0.32276964732685584E-008   0.131319013E-006
   0.32292371398429109E-008   0.459413911E-007
   0.32307778064172635E-008  -0.103078392E-006
   0.32323184729916160E-008  -0.112532554E-006
   0.32338591395659685E-008   0.311420862E-007
   0.32353998061403211E-008   0.131412691E-006
   0.32369404727146736E-008   0.509616527E-007
   0.32384811392890261E-008  -0.994132776E-007
   0.32400218058633787E-008  -0.114368902E-006
   0.32415624724377312E-008   0.245285179E-007
   0.32431031390120837E-008   0.127364757E-006
   0.32446438055864363E-008   0.561558693E-007
   0.32461844721607888E-008  -0.915684097E-007
   0.32477251387351413E-008  -0.116690757E-006
   0.32492658053094939E-008   0.151518122E-007
   0.32508064718838464E-008   0.127137014E-006
   0.32523471384581989E-008   0.669135076E-007
   0.32538878050325515E-008  -0.857738272E-007
   0.32554284716069040E-008  -0.123036514E-006
   0.32569691381812566E-008   0.700316605E-008
   0.32585098047556091E-008   0.125783004E-006
   0.32600504713299616E-008   0.699151741E-007
   0.32615911379043142E-008  -0.827720612E-007
   0.32631318044786667E-008  -0.122346279E-006
   0.32646724710530192E-008   0.398738109E-008
   0.32662131376273718E-008   0.122953168E-006
   0.32677538042017243E-008   0.740502202E-007
   0.32692944707760768E-008  -0.742529238E-007
   0.32708351373504294E-008  -0.120345817E-006
   0.32723758039247819E-008  -0.325832161E-008
   0.32739164704991344E-008   0.115987433E-006
   0.32754571370734870E-008   0.748872253E-007
   0.32769978036478395E-008  -0.690107242E-007
   0.32785384702221920E-008  -0.118744381E-006
   0.32800791367965446E-008  -0.816144308E-008
   0.32816198033708971E-008   0.110517128E-006
   0.32831604699452496E-008   0.772472646E-007
   0.32847011365196022E-008  -0.601514074E-007
   0.32862418030939547E-008  -0.115313341E-006
   0.32877824696683072E-008  -0.160218292E-007
   0.32893231362426598E-008   0.101697367E-006
   0.32908638028170123E-008   0.794422590E-007
   0.32924044693913648E-008  -0.508005371E-007
   0.32939451359657174E-008  -0.111919071E-006
   0.32954858025400699E-008  -0.216826805E-007
   0.32970264691144224E-008   0.971437828E-007
   0.32985671356887750E-008   0.839766088E-007
   0.33001078022631275E-008  -0.428929852E-007
   0.33016484688374800E-008  -0.112194876E-006
   0.33031891354118326E-008  -0.309593489E-007
   0.33047298019861851E-008   0.907814623E-007
   0.33062704685605376E-008   0.884720137E-007
   0.33078111351348902E-008  -0.350163205E-007
   0.33093518017092427E-008  -0.112531318E-006
   0.33108924682835952E-008  -0.383658829E-007
   0.33124331348579478E-008   0.874309336E-007
   0.33139738014323003E-008   0.938808569E-007
   0.33155144680066528E-008  -0.278907066E-007
   0.33170551345810054E-008  -0.111871813E-006
   0.33185958011553579E-008  -0.440659562E-007
   0.33201364677297104E-008   0.816116312E-007
   0.33216771343040630E-008   0.930169008E-007
   0.33232178008784155E-008  -0.239675515E-007
   0.33247584674527680E-008  -0.108036737E-006
   0.33262991340271206E-008  -0.452521931E-007
   0.33278398006014731E-008   0.769751267E-007
   0.33293804671758256E-008   0.929359061E-007
   0.33309211337501782E-008  -0.161934679E-007
   0.33324618003245307E-008  -0.101730265E-006
   0.33340024668988832E-008  -0.508449780E-007
   0.33355431334732358E-008   0.652894272E-007
   0.33370838000475883E-008   0.913357994E-007
   0.33386244666219408E-008  -0.525623989E-008
   0.33401651331962934E-008  -0.944282306E-007
   0.33417057997706459E-008  -0.579968145E-007
   0.33432464663449984E-008   0.544983862E-007
   0.33447871329193510E-008   0.930339752E-007
   0.33463277994937035E-008   0.695502678E-008
   0.33478684660680560E-008  -0.880296156E-007
   0.33494091326424086E-008  -0.650754473E-007
   0.33509497992167611E-008   0.436350049E-007
   0.33524904657911136E-008   0.905652513E-007
   0.33540311323654662E-008   0.122301316E-007
   0.33555717989398187E-008  -0.850399076E-007
   0.33571124655141713E-008  -0.692981530E-007
   0.33586531320885238E-008   0.388188468E-007
   0.33601937986628763E-008   0.949454062E-007
   0.33617344652372289E-008   0.253180161E-007
   0.33632751318115814E-008  -0.762423511E-007
   0.33648157983859339E-008  -0.751454436E-007
   0.33663564649602865E-008   0.257164530E-007
   0.33678971315346390E-008   0.910512412E-007
   0.33694377981089915E-008   0.326961391E-007
   0.33709784646833441E-008  -0.724893141E-007
   0.33725191312576966E-008  -0.832947009E-007
   0.33740597978320491E-008   0.164099561E-007
   0.33756004644064017E-008   0.934088931E-007
   0.33771411309807542E-008   0.440419328E-007
   0.33786817975551067E-008  -0.646846630E-007
   0.33802224641294593E-008  -0.861732872E-007
   0.33817631307038118E-008   0.718061699E-008
   0.33833037972781643E-008   0.889617198E-007
   0.33848444638525169E-008   0.504207804E-007
   0.33863851304268694E-008  -0.556023139E-007
   0.33879257970012219E-008  -0.872845476E-007
   0.33894664635755745E-008  -0.261129429E-008
   0.33910071301499270E-008   0.847444710E-007
   0.33925477967242795E-008   0.565512188E-007
   0.33940884632986321E-008  -0.504569151E-007
   0.33956291298729846E-008  -0.918156644E-007
   0.33971697964473371E-008  -0.101326663E-007
   0.33987104630216897E-008   0.858366107E-007
   0.34002511295960422E-008   0.670912002E-007
   0.34017917961703947E-008  -0.421844106E-007
   0.34033324627447473E-008  -0.967522453E-007
   0.34048731293190998E-008  -0.234298128E-007
   0.34064137958934523E-008   0.806896168E-007
   0.34079544624678049E-008   0.753026939E-007
   0.34094951290421574E-008  -0.343888757E-007
   0.34110357956165099E-008  -0.995193474E-007
   0.34125764621908625E-008  -0.278579435E-007
   0.34141171287652150E-008   0.852787281E-007
   0.34156577953395675E-008   0.839218757E-007
   0.34171984619139201E-008  -0.327403171E-007
   0.34187391284882726E-008  -0.107560780E-006
   0.34202797950626251E-008  -0.403151574E-007
   0.34218204616369777E-008   0.775164182E-007
   0.34233611282113302E-008   0.877210837E-007
   0.34249017947856827E-008  -0.231548611E-007
   0.34264424613600353E-008  -0.105587596E-006
   0.34279831279343878E-008  -0.455238620E-007
   0.34295237945087403E-008   0.797544715E-007
   0.34310644610830929E-008   0.100555468E-006
   0.34326051276574454E-008  -0.145165160E-007
   0.34341457942317979E-008  -0.110925477E-006
   0.34356864608061505E-008  -0.577791646E-007
   0.34372271273805030E-008   0.723923392E-007
   0.34387677939548555E-008   0.102629230E-006
   0.34403084605292081E-008  -0.877219009E-008
   0.34418491271035606E-008  -0.112315021E-006
   0.34433897936779131E-008  -0.664530759E-007
   0.34449304602522657E-008   0.711392047E-007
   0.34464711268266182E-008   0.114611765E-006
   0.34480117934009707E-008   0.876738682E-010
   0.34495524599753233E-008  -0.118731300E-006
   0.34510931265496758E-008  -0.759072947E-007
   0.34526337931240283E-008   0.730404111E-007
   0.34541744596983809E-008   0.122829135E-006
   0.34557151262727334E-008   0.327437988E-008
   0.34572557928470860E-008  -0.122543042E-006
   0.34587964594214385E-008  -0.826817939E-007
   0.34603371259957910E-008   0.691359503E-007
   0.34618777925701436E-008   0.126599588E-006
   0.34634184591444961E-008   0.103122630E-007
   0.34649591257188486E-008  -0.122273192E-006
   0.34664997922932012E-008  -0.890479583E-007
   0.34680404588675537E-008   0.656924328E-007
   0.34695811254419062E-008   0.129408164E-006
   0.34711217920162588E-008   0.141587719E-007
   0.34726624585906113E-008  -0.122419067E-006
   0.34742031251649638E-008  -0.943115666E-007
   0.34757437917393164E-008   0.606651511E-007
   0.34772844583136689E-008   0.133869747E-006
   0.34788251248880214E-008   0.260855586E-007
   0.34803657914623740E-008  -0.118194478E-006
   0.34819064580367265E-008  -0.101744440E-006
   0.34834471246110790E-008   0.566474867E-007
   0.34849877911854316E-008   0.140430018E-006
   0.34865284577597841E-008   0.304613721E-007
   0.34880691243341366E-008  -0.125347441E-006
   0.34896097909084892E-008  -0.113061205E-006
   0.34911504574828417E-008   0.507326519E-007
   0.34926911240571942E-008   0.141374102E-006
   0.34942317906315468E-008   0.352772744E-007
   0.34957724572058993E-008  -0.120996674E-006
   0.34973131237802518E-008  -0.111092476E-006
   0.34988537903546044E-008   0.541977556E-007
   0.35003944569289569E-008   0.148408162E-006
   0.35019351235033094E-008   0.394724040E-007
   0.35034757900776620E-008  -0.125139621E-006
   0.35050164566520145E-008  -0.119565087E-006
   0.35065571232263670E-008   0.481963980E-007
   0.35080977898007196E-008   0.147251484E-006
   0.35096384563750721E-008   0.417550154E-007
   0.35111791229494246E-008  -0.123392070E-006
   0.35127197895237772E-008  -0.120852121E-006
   0.35142604560981297E-008   0.481233542E-007
   0.35158011226724822E-008   0.152609502E-006
   0.35173417892468348E-008   0.471230877E-007
   0.35188824558211873E-008  -0.124827864E-006
   0.35204231223955398E-008  -0.125587022E-006
   0.35219637889698924E-008   0.465108627E-007
   0.35235044555442449E-008   0.153216973E-006
   0.35250451221185974E-008   0.470838373E-007
   0.35265857886929500E-008  -0.124885958E-006
   0.35281264552673025E-008  -0.125704005E-006
   0.35296671218416550E-008   0.455101912E-007
   0.35312077884160076E-008   0.153558489E-006
   0.35327484549903601E-008   0.499931332E-007
   0.35342891215647126E-008  -0.123519897E-006
   0.35358297881390652E-008  -0.129184116E-006
   0.35373704547134177E-008   0.408328162E-007
   0.35389111212877702E-008   0.153417801E-006
   0.35404517878621228E-008   0.539600933E-007
   0.35419924544364753E-008  -0.121623316E-006
   0.35435331210108278E-008  -0.132324217E-006
   0.35450737875851804E-008   0.378007599E-007
   0.35466144541595329E-008   0.156004702E-006
   0.35481551207338854E-008   0.596767080E-007
   0.35496957873082380E-008  -0.118071426E-006
   0.35512364538825905E-008  -0.131121809E-006
   0.35527771204569430E-008   0.382753598E-007
   0.35543177870312956E-008   0.154860970E-006
   0.35558584536056481E-008   0.565090232E-007
   0.35573991201800007E-008  -0.122719044E-006
   0.35589397867543532E-008  -0.137627040E-006
   0.35604804533287057E-008   0.323950786E-007
   0.35620211199030583E-008   0.154853112E-006
   0.35635617864774108E-008   0.623059364E-007
   0.35651024530517633E-008  -0.115933879E-006
   0.35666431196261159E-008  -0.131676927E-006
   0.35681837862004684E-008   0.361926880E-007
   0.35697244527748209E-008   0.153132532E-006
   0.35712651193491735E-008   0.582370845E-007
   0.35728057859235260E-008  -0.115262729E-006
   0.35743464524978785E-008  -0.130376208E-006
   0.35758871190722311E-008   0.296369365E-007
   0.35774277856465836E-008   0.145192899E-006
   0.35789684522209361E-008   0.600741359E-007
   0.35805091187952887E-008  -0.108671863E-006
   0.35820497853696412E-008  -0.129092541E-006
   0.35835904519439937E-008   0.282659585E-007
   0.35851311185183463E-008   0.146424753E-006
   0.35866717850926988E-008   0.617007245E-007
   0.35882124516670513E-008  -0.107735524E-006
   0.35897531182414039E-008  -0.128343714E-006
   0.35912937848157564E-008   0.247713814E-007
   0.35928344513901089E-008   0.139915258E-006
   0.35943751179644615E-008   0.625969747E-007
   0.35959157845388140E-008  -0.989046711E-007
   0.35974564511131665E-008  -0.124998962E-006
   0.35989971176875191E-008   0.185183495E-007
   0.36005377842618716E-008   0.135019803E-006
   0.36020784508362241E-008   0.650038174E-007
   0.36036191174105767E-008  -0.942288381E-007
   0.36051597839849292E-008  -0.122713089E-006
   0.36067004505592817E-008   0.168300005E-007
   0.36082411171336343E-008   0.129373575E-006
   0.36097817837079868E-008   0.606593034E-007
   0.36113224502823393E-008  -0.915838143E-007
   0.36128631168566919E-008  -0.117024896E-006
   0.36144037834310444E-008   0.171997669E-007
   0.36159444500053969E-008   0.124541401E-006
   0.36174851165797495E-008   0.582156261E-007
   0.36190257831541020E-008  -0.872071055E-007
   0.36205664497284545E-008  -0.109635081E-006
   0.36221071163028071E-008   0.193719814E-007
   0.36236477828771596E-008   0.118704534E-006
   0.36251884494515121E-008   0.521496943E-007
   0.36267291160258647E-008  -0.861863114E-007
   0.36282697826002172E-008  -0.106898483E-006
   0.36298104491745697E-008   0.156210547E-007
   0.36313511157489223E-008   0.113675576E-006
   0.36328917823232748E-008   0.563139260E-007
   0.36344324488976273E-008  -0.761936150E-007
   0.36359731154719799E-008  -0.103835276E-006
   0.36375137820463324E-008   0.960449853E-008
   0.36390544486206849E-008   0.108585269E-006
   0.36405951151950375E-008   0.578731587E-007
   0.36421357817693900E-008  -0.726090050E-007
   0.36436764483437425E-008  -0.103892710E-006
   0.36452171149180951E-008   0.519888488E-008
   0.36467577814924476E-008   0.102666519E-006
   0.36482984480668001E-008   0.562605891E-007
   0.36498391146411527E-008  -0.655124524E-007
   0.36513797812155052E-008  -0.944912983E-007
   0.36529204477898577E-008   0.468700279E-008
   0.36544611143642103E-008   0.936354425E-007
   0.36560017809385628E-008   0.535237810E-007
   0.36575424475129154E-008  -0.580114197E-007
   0.36590831140872679E-008  -0.899384318E-007
   0.36606237806616204E-008  -0.157908175E-008
   0.36621644472359730E-008   0.852843698E-007
   0.36637051138103255E-008   0.538551852E-007
   0.36652457803846780E-008  -0.496844841E-007
   0.36667864469590306E-008  -0.838729264E-007
   0.36683271135333831E-008  -0.618589979E-008
   0.36698677801077356E-008   0.756556844E-007
   0.36714084466820882E-008   0.538900125E-007
   0.36729491132564407E-008  -0.390294446E-007
   0.36744897798307932E-008  -0.785033905E-007
   0.36760304464051458E-008  -0.130705757E-007
   0.36775711129794983E-008   0.675573801E-007
   0.36791117795538508E-008   0.537553788E-007
   0.36806524461282034E-008  -0.326992193E-007
   0.36821931127025559E-008  -0.708485572E-007
   0.36837337792769084E-008  -0.124987594E-007
   0.36852744458512610E-008   0.567166154E-007
   0.36868151124256135E-008   0.451279831E-007
   0.36883557789999660E-008  -0.251636294E-007
   0.36898964455743186E-008  -0.604289738E-007
   0.36914371121486711E-008  -0.179242647E-007
   0.36929777787230236E-008   0.459314009E-007
   0.36945184452973762E-008   0.476725539E-007
   0.36960591118717287E-008  -0.153032040E-007
   0.36975997784460812E-008  -0.571082239E-007
   0.36991404450204338E-008  -0.201872652E-007
   0.37006811115947863E-008   0.428540048E-007
   0.37022217781691388E-008   0.458224960E-007
   0.37037624447434914E-008  -0.116163967E-007
   0.37053031113178439E-008  -0.524307495E-007
   0.37068437778921964E-008  -0.275093370E-007
   0.37083844444665490E-008   0.287957249E-007
   0.37099251110409015E-008   0.452950033E-007
   0.37114657776152540E-008   0.108851950E-008
   0.37130064441896066E-008  -0.450725786E-007
   0.37145471107639591E-008  -0.299494403E-007
   0.37160877773383116E-008   0.251522145E-007
   0.37176284439126642E-008   0.443188206E-007
   0.37191691104870167E-008   0.510729237E-008
   0.37207097770613692E-008  -0.376078120E-007
   0.37222504436357218E-008  -0.324683676E-007
   0.37237911102100743E-008   0.983166260E-008
   0.37253317767844268E-008   0.387111108E-007
   0.37268724433587794E-008   0.197841832E-007
   0.37284131099331319E-008  -0.263145328E-007
   0.37299537765074844E-008  -0.414657748E-007
   0.37314944430818370E-008  -0.297262659E-008
   0.37330351096561895E-008   0.391870181E-007
   0.37345757762305420E-008   0.274835763E-007
   0.37361164428048946E-008  -0.229381740E-007
   0.37376571093792471E-008  -0.451554349E-007
   0.37391977759535996E-008  -0.940437062E-008
   0.37407384425279522E-008   0.391511001E-007
   0.37422791091023047E-008   0.370509561E-007
   0.37438197756766572E-008  -0.149572550E-007
   0.37453604422510098E-008  -0.476080224E-007
   0.37469011088253623E-008  -0.147170098E-007
   0.37484417753997148E-008   0.392727735E-007
   0.37499824419740674E-008   0.394088815E-007
   0.37515231085484199E-008  -0.148684087E-007
   0.37530637751227724E-008  -0.511198515E-007
   0.37546044416971250E-008  -0.222525092E-007
   0.37561451082714775E-008   0.345339970E-007
   0.37576857748458301E-008   0.451805064E-007
   0.37592264414201826E-008  -0.795078847E-008
   0.37607671079945351E-008  -0.566180631E-007
   0.37623077745688877E-008  -0.305146770E-007
   0.37638484411432402E-008   0.411189021E-007
   0.37653891077175927E-008   0.602824244E-007
   0.37669297742919453E-008  -0.233679742E-008
   0.37684704408662978E-008  -0.619619627E-007
   0.37700111074406503E-008  -0.379009109E-007
   0.37715517740150029E-008   0.360071226E-007
   0.37730924405893554E-008   0.603873289E-007
   0.37746331071637079E-008   0.229641728E-008
   0.37761737737380605E-008  -0.633126902E-007
   0.37777144403124130E-008  -0.491274257E-007
   0.37792551068867655E-008   0.308233901E-007
   0.37807957734611181E-008   0.727720533E-007
   0.37823364400354706E-008   0.168311765E-007
   0.37838771066098231E-008  -0.659153301E-007
   0.37854177731841757E-008  -0.613718782E-007
   0.37869584397585282E-008   0.294513214E-007
   0.37884991063328807E-008   0.826299100E-007
   0.37900397729072333E-008   0.198309777E-007
   0.37915804394815858E-008  -0.761009389E-007
   0.37931211060559383E-008  -0.703379257E-007
   0.37946617726302909E-008   0.337759545E-007
   0.37962024392046434E-008   0.939629032E-007
   0.37977431057789959E-008   0.255141899E-007
   0.37992837723533485E-008  -0.794697996E-007
   0.38008244389277010E-008  -0.776603954E-007
   0.38023651055020535E-008   0.290858750E-007
   0.38039057720764061E-008   0.953089057E-007
   0.38054464386507586E-008   0.289763946E-007
   0.38069871052251111E-008  -0.815199499E-007
   0.38085277717994637E-008  -0.840472723E-007
   0.38100684383738162E-008   0.294886320E-007
   0.38116091049481687E-008   0.106852156E-006
   0.38131497715225213E-008   0.403987030E-007
   0.38146904380968738E-008  -0.825688176E-007
   0.38162311046712263E-008  -0.942701490E-007
   0.38177717712455789E-008   0.237533868E-007
   0.38193124378199314E-008   0.109972881E-006
   0.38208531043942839E-008   0.421413162E-007
   0.38223937709686365E-008  -0.892958454E-007
   0.38239344375429890E-008  -0.101046169E-006
   0.38254751041173415E-008   0.263887898E-007
   0.38270157706916941E-008   0.116844198E-006
   0.38285564372660466E-008   0.438896706E-007
   0.38300971038403991E-008  -0.915015477E-007
   0.38316377704147517E-008  -0.101494912E-006
   0.38331784369891042E-008   0.290640187E-007
   0.38347191035634567E-008   0.122221181E-006
   0.38362597701378093E-008   0.491870864E-007
   0.38378004367121618E-008  -0.930661272E-007
   0.38393411032865143E-008  -0.109997742E-006
   0.38408817698608669E-008   0.242526568E-007
   0.38424224364352194E-008   0.125473861E-006
   0.38439631030095719E-008   0.512505878E-007
   0.38455037695839245E-008  -0.980201591E-007
   0.38470444361582770E-008  -0.115550108E-006
   0.38485851027326295E-008   0.249807925E-007
   0.38501257693069821E-008   0.132330754E-006
   0.38516664358813346E-008   0.593393708E-007
   0.38532071024556871E-008  -0.960531565E-007
   0.38547477690300397E-008  -0.121491581E-006
   0.38562884356043922E-008   0.207158735E-007
   0.38578291021787448E-008   0.135692687E-006
   0.38593697687530973E-008   0.603042380E-007
   0.38609104353274498E-008  -0.104369740E-006
   0.38624511019018024E-008  -0.126896964E-006
   0.38639917684761549E-008   0.283987447E-007
   0.38655324350505074E-008   0.146678502E-006
   0.38670731016248600E-008   0.630870503E-007
   0.38686137681992125E-008  -0.107451093E-006
   0.38701544347735650E-008  -0.131505558E-006
   0.38716951013479176E-008   0.222462120E-007
   0.38732357679222701E-008   0.142927334E-006
   0.38747764344966226E-008   0.650975664E-007
   0.38763171010709752E-008  -0.105908384E-006
   0.38778577676453277E-008  -0.134598594E-006
   0.38793984342196802E-008   0.228084360E-007
   0.38809391007940328E-008   0.152727594E-006
   0.38824797673683853E-008   0.748447064E-007
   0.38840204339427378E-008  -0.106004606E-006
   0.38855611005170904E-008  -0.141422291E-006
   0.38871017670914429E-008   0.168555658E-007
   0.38886424336657954E-008   0.149422121E-006
   0.38901831002401480E-008   0.722697990E-007
   0.38917237668145005E-008  -0.108985461E-006
   0.38932644333888530E-008  -0.143586561E-006
   0.38948050999632056E-008   0.189830160E-007
   0.38963457665375581E-008   0.156631813E-006
   0.38978864331119106E-008   0.791309915E-007
   0.38994270996862632E-008  -0.106993475E-006
   0.39009677662606157E-008  -0.143999443E-006
   0.39025084328349682E-008   0.187966407E-007
   0.39040490994093208E-008   0.154681601E-006
   0.39055897659836733E-008   0.755531673E-007
   0.39071304325580258E-008  -0.108655762E-006
   0.39086710991323784E-008  -0.144405419E-006
   0.39102117657067309E-008   0.164632183E-007
   0.39117524322810834E-008   0.151898647E-006
   0.39132930988554360E-008   0.745664579E-007
   0.39148337654297885E-008  -0.109238286E-006
   0.39163744320041410E-008  -0.143815868E-006
   0.39179150985784936E-008   0.208145821E-007
   0.39194557651528461E-008   0.156971211E-006
   0.39209964317271986E-008   0.769348887E-007
   0.39225370983015512E-008  -0.106469436E-006
   0.39240777648759037E-008  -0.141186277E-006
   0.39256184314502562E-008   0.162373510E-007
   0.39271590980246088E-008   0.148376003E-006
   0.39286997645989613E-008   0.760392425E-007
   0.39302404311733138E-008  -0.102312910E-006
   0.39317810977476664E-008  -0.143730276E-006
   0.39333217643220189E-008   0.113193437E-007
   0.39348624308963714E-008   0.152512882E-006
   0.39364030974707240E-008   0.837100771E-007
   0.39379437640450765E-008  -0.101837244E-006
   0.39394844306194290E-008  -0.147078183E-006
   0.39410250971937816E-008   0.897674113E-008
   0.39425657637681341E-008   0.147425922E-006
   0.39441064303424866E-008   0.780285205E-007
   0.39456470969168392E-008  -0.995197951E-007
   0.39471877634911917E-008  -0.138809924E-006
   0.39487284300655442E-008   0.143090091E-007
   0.39502690966398968E-008   0.149512559E-006
   0.39518097632142493E-008   0.804150417E-007
   0.39533504297886018E-008  -0.985853248E-007
   0.39548910963629544E-008  -0.141334553E-006
   0.39564317629373069E-008   0.891884611E-008
   0.39579724295116595E-008   0.141819456E-006
   0.39595130960860120E-008   0.742473318E-007
   0.39610537626603645E-008  -0.977200258E-007
   0.39625944292347171E-008  -0.135748280E-006
   0.39641350958090696E-008   0.122626176E-007
   0.39656757623834221E-008   0.142590537E-006
   0.39672164289577747E-008   0.761473160E-007
   0.39687570955321272E-008  -0.944190361E-007
