t              BoxCavity.fdtd_Point probe001_Ex_40_30_24.dat
   0.14805805779527850E-008  -0.283318386E-004
   0.14821212445271376E-008  -0.278590869E-004
   0.14836619111014901E-008  -0.275816401E-004
   0.14852025776758426E-008  -0.274153408E-004
   0.14867432442501952E-008  -0.271216086E-004
   0.14882839108245477E-008  -0.266350908E-004
   0.14898245773989002E-008  -0.261577734E-004
   0.14913652439732528E-008  -0.258821328E-004
   0.14929059105476053E-008  -0.257221127E-004
   0.14944465771219578E-008  -0.254306160E-004
   0.14959872436963104E-008  -0.249462937E-004
   0.14975279102706629E-008  -0.244846651E-004
   0.14990685768450154E-008  -0.242409278E-004
   0.15006092434193680E-008  -0.241163871E-004
   0.15021499099937205E-008  -0.238511439E-004
   0.15036905765680730E-008  -0.233819374E-004
   0.15052312431424256E-008  -0.229305133E-004
   0.15067719097167781E-008  -0.226978264E-004
   0.15083125762911306E-008  -0.225838594E-004
   0.15098532428654832E-008  -0.223225870E-004
   0.15113939094398357E-008  -0.218510650E-004
   0.15129345760141882E-008  -0.214015436E-004
   0.15144752425885408E-008  -0.211822698E-004
   0.15160159091628933E-008  -0.210869930E-004
   0.15175565757372458E-008  -0.208410111E-004
   0.15190972423115984E-008  -0.203837699E-004
   0.15206379088859509E-008  -0.199538918E-004
   0.15221785754603034E-008  -0.197571571E-004
   0.15237192420346560E-008  -0.196798974E-004
   0.15252599086090085E-008  -0.194454278E-004
   0.15268005751833610E-008  -0.189966831E-004
   0.15283412417577136E-008  -0.185770223E-004
   0.15298819083320661E-008  -0.183955217E-004
   0.15314225749064186E-008  -0.183353532E-004
   0.15329632414807712E-008  -0.181117121E-004
   0.15345039080551237E-008  -0.176675749E-004
   0.15360445746294762E-008  -0.172564305E-004
   0.15375852412038288E-008  -0.170903913E-004
   0.15391259077781813E-008  -0.170443836E-004
   0.15406665743525338E-008  -0.168315364E-004
   0.15422072409268864E-008  -0.164020676E-004
   0.15437479075012389E-008  -0.160095660E-004
   0.15452885740755914E-008  -0.158583734E-004
   0.15468292406499440E-008  -0.158221974E-004
   0.15483699072242965E-008  -0.156192018E-004
   0.15499105737986490E-008  -0.152022931E-004
   0.15514512403730016E-008  -0.148264644E-004
   0.15529919069473541E-008  -0.146951934E-004
   0.15545325735217067E-008  -0.146754819E-004
   0.15560732400960592E-008  -0.144834876E-004
   0.15576139066704117E-008  -0.140807388E-004
   0.15591545732447643E-008  -0.137229135E-004
   0.15606952398191168E-008  -0.135991477E-004
   0.15622359063934693E-008  -0.135721511E-004
   0.15637765729678219E-008  -0.133739995E-004
   0.15653172395421744E-008  -0.129785985E-004
   0.15668579061165269E-008  -0.126394807E-004
   0.15683985726908795E-008  -0.125420847E-004
   0.15699392392652320E-008  -0.125453398E-004
   0.15714799058395845E-008  -0.123728951E-004
   0.15730205724139371E-008  -0.119961642E-004
   0.15745612389882896E-008  -0.116732444E-004
   0.15761019055626421E-008  -0.115850489E-004
   0.15776425721369947E-008  -0.115826188E-004
   0.15791832387113472E-008  -0.114005843E-004
   0.15807239052856997E-008  -0.110295223E-004
   0.15822645718600523E-008  -0.107248852E-004
   0.15838052384344048E-008  -0.106487796E-004
   0.15853459050087573E-008  -0.106479447E-004
   0.15868865715831099E-008  -0.104724541E-004
   0.15884272381574624E-008  -0.101253017E-004
   0.15899679047318149E-008  -0.985446241E-005
   0.15915085713061675E-008  -0.980289769E-005
   0.15930492378805200E-008  -0.981052108E-005
   0.15945899044548725E-008  -0.964069113E-005
   0.15961305710292251E-008  -0.930698116E-005
   0.15976712376035776E-008  -0.904854369E-005
   0.15992119041779301E-008  -0.899778934E-005
   0.16007525707522827E-008  -0.900010673E-005
   0.16022932373266352E-008  -0.883009488E-005
   0.16038339039009877E-008  -0.850642573E-005
   0.16053745704753403E-008  -0.826776250E-005
   0.16069152370496928E-008  -0.823820301E-005
   0.16084559036240453E-008  -0.825250027E-005
   0.16099965701983979E-008  -0.809059748E-005
   0.16115372367727504E-008  -0.778554750E-005
   0.16130779033471029E-008  -0.756931240E-005
   0.16146185699214555E-008  -0.754493794E-005
   0.16161592364958080E-008  -0.754952680E-005
   0.16176999030701605E-008  -0.738669041E-005
   0.16192405696445131E-008  -0.709776032E-005
   0.16207812362188656E-008  -0.690168054E-005
   0.16223219027932181E-008  -0.689024500E-005
   0.16238625693675707E-008  -0.690085562E-005
   0.16254032359419232E-008  -0.674626199E-005
   0.16269439025162757E-008  -0.647777415E-005
   0.16284845690906283E-008  -0.630657723E-005
   0.16300252356649808E-008  -0.629996566E-005
   0.16315659022393333E-008  -0.629120132E-005
   0.16331065688136859E-008  -0.612334952E-005
   0.16346472353880384E-008  -0.587012164E-005
   0.16361879019623909E-008  -0.572662748E-005
   0.16377285685367435E-008  -0.573518128E-005
   0.16392692351110960E-008  -0.573054194E-005
   0.16408099016854485E-008  -0.557402927E-005
   0.16423505682598011E-008  -0.534572837E-005
   0.16438912348341536E-008  -0.522657592E-005
   0.16454319014085061E-008  -0.523966719E-005
   0.16469725679828587E-008  -0.521913807E-005
   0.16485132345572112E-008  -0.504910395E-005
   0.16500539011315637E-008  -0.482909036E-005
   0.16515945677059163E-008  -0.473055889E-005
   0.16531352342802688E-008  -0.475246679E-005
   0.16546759008546214E-008  -0.472571173E-005
   0.16562165674289739E-008  -0.455765621E-005
   0.16577572340033264E-008  -0.436387882E-005
   0.16592979005776790E-008  -0.429882857E-005
   0.16608385671520315E-008  -0.433305058E-005
   0.16623792337263840E-008  -0.429843476E-005
   0.16639199003007366E-008  -0.413051157E-005
   0.16654605668750891E-008  -0.395642110E-005
   0.16670012334494416E-008  -0.390812284E-005
   0.16685419000237942E-008  -0.393338678E-005
   0.16700825665981467E-008  -0.387318823E-005
   0.16716232331724992E-008  -0.369325016E-005
   0.16731638997468518E-008  -0.353753580E-005
   0.16747045663212043E-008  -0.352271923E-005
   0.16762452328955568E-008  -0.356780015E-005
   0.16777858994699094E-008  -0.350931509E-005
   0.16793265660442619E-008  -0.333699950E-005
   0.16808672326186144E-008  -0.320625941E-005
   0.16824078991929670E-008  -0.321145080E-005
   0.16839485657673195E-008  -0.324969687E-005
   0.16854892323416720E-008  -0.316809337E-005
   0.16870298989160246E-008  -0.298314171E-005
   0.16885705654903771E-008  -0.286199656E-005
   0.16901112320647296E-008  -0.288702972E-005
   0.16916518986390822E-008  -0.293391554E-005
   0.16931925652134347E-008  -0.284616090E-005
   0.16947332317877872E-008  -0.266405073E-005
   0.16962738983621398E-008  -0.257044621E-005
   0.16978145649364923E-008  -0.262396588E-005
   0.16993552315108448E-008  -0.267041742E-005
   0.17008958980851974E-008  -0.256385670E-005
   0.17024365646595499E-008  -0.237583117E-005
   0.17039772312339024E-008  -0.229442185E-005
   0.17055178978082550E-008  -0.235896528E-005
   0.17070585643826075E-008  -0.240304280E-005
   0.17085992309569600E-008  -0.228893168E-005
   0.17101398975313126E-008  -0.210903181E-005
   0.17116805641056651E-008  -0.206058257E-005
   0.17132212306800176E-008  -0.215781529E-005
   0.17147618972543702E-008  -0.219962794E-005
   0.17163025638287227E-008  -0.205607239E-005
   0.17178432304030752E-008  -0.186186412E-005
   0.17193838969774278E-008  -0.182853762E-005
   0.17209245635517803E-008  -0.194224663E-005
   0.17224652301261328E-008  -0.198063640E-005
   0.17240058967004854E-008  -0.182603389E-005
   0.17255465632748379E-008  -0.163545405E-005
   0.17270872298491904E-008  -0.162560343E-005
   0.17286278964235430E-008  -0.176536787E-005
   0.17301685629978955E-008  -0.180982579E-005
   0.17317092295722480E-008  -0.164300968E-005
   0.17332498961466006E-008  -0.144847422E-005
   0.17347905627209531E-008  -0.145274396E-005
   0.17363312292953056E-008  -0.159986723E-005
   0.17378718958696582E-008  -0.162700155E-005
   0.17394125624440107E-008  -0.143841737E-005
   0.17409532290183632E-008  -0.124543362E-005
   0.17424938955927158E-008  -0.127249211E-005
   0.17440345621670683E-008  -0.144199998E-005
   0.17455752287414208E-008  -0.147913534E-005
   0.17471158953157734E-008  -0.129302134E-005
   0.17486565618901259E-008  -0.110563485E-005
   0.17501972284644784E-008  -0.114461704E-005
   0.17517378950388310E-008  -0.132153320E-005
   0.17532785616131835E-008  -0.134812797E-005
   0.17548192281875361E-008  -0.113993735E-005
   0.17563598947618886E-008  -0.943763325E-006
   0.17579005613362411E-008  -0.996473659E-006
   0.17594412279105937E-008  -0.118694140E-005
   0.17609818944849462E-008  -0.120786410E-005
   0.17625225610592987E-008  -0.992538730E-006
   0.17640632276336513E-008  -0.812768974E-006
   0.17656038942080038E-008  -0.893626634E-006
   0.17671445607823563E-008  -0.109456892E-005
   0.17686852273567089E-008  -0.110692849E-005
   0.17702258939310614E-008  -0.883621624E-006
   0.17717665605054139E-008  -0.702908551E-006
   0.17733072270797665E-008  -0.784004783E-006
   0.17748478936541190E-008  -0.982752226E-006
   0.17763885602284715E-008  -0.987307999E-006
   0.17779292268028241E-008  -0.755190626E-006
   0.17794698933771766E-008  -0.583514122E-006
   0.17810105599515291E-008  -0.693570655E-006
   0.17825512265258817E-008  -0.908738059E-006
   0.17840918931002342E-008  -0.898763062E-006
   0.17856325596745867E-008  -0.650406378E-006
   0.17871732262489393E-008  -0.487415150E-006
   0.17887138928232918E-008  -0.613287966E-006
   0.17902545593976443E-008  -0.828620216E-006
   0.17917952259719969E-008  -0.811834866E-006
   0.17933358925463494E-008  -0.564960203E-006
   0.17948765591207019E-008  -0.412194368E-006
   0.17964172256950545E-008  -0.552180040E-006
   0.17979578922694070E-008  -0.774528132E-006
   0.17994985588437595E-008  -0.743546877E-006
   0.18010392254181121E-008  -0.472187565E-006
   0.18025798919924646E-008  -0.315774230E-006
   0.18041205585668171E-008  -0.473796490E-006
   0.18056612251411697E-008  -0.702432430E-006
   0.18072018917155222E-008  -0.656904660E-006
   0.18087425582898747E-008  -0.380793495E-006
   0.18102832248642273E-008  -0.245617343E-006
   0.18118238914385798E-008  -0.426626855E-006
   0.18133645580129323E-008  -0.654843348E-006
   0.18149052245872849E-008  -0.593616392E-006
   0.18164458911616374E-008  -0.312322186E-006
   0.18179865577359899E-008  -0.192134308E-006
   0.18195272243103425E-008  -0.391859231E-006
   0.18210678908846950E-008  -0.622542359E-006
   0.18226085574590475E-008  -0.550525499E-006
   0.18241492240334001E-008  -0.263877695E-006
   0.18256898906077526E-008  -0.146929125E-006
   0.18272305571821051E-008  -0.341000742E-006
   0.18287712237564577E-008  -0.548364255E-006
   0.18303118903308102E-008  -0.452608418E-006
   0.18318525569051627E-008  -0.166662943E-006
   0.18333932234795153E-008  -0.794448951E-007
   0.18349338900538678E-008  -0.309876071E-006
   0.18364745566282203E-008  -0.533176944E-006
   0.18380152232025729E-008  -0.432559034E-006
   0.18395558897769254E-008  -0.145869222E-006
   0.18410965563512779E-008  -0.711990253E-007
   0.18426372229256305E-008  -0.301798337E-006
   0.18441778894999830E-008  -0.494299798E-006
   0.18457185560743355E-008  -0.358301946E-006
   0.18472592226486881E-008  -0.688597481E-007
   0.18487998892230406E-008  -0.187461175E-007
   0.18503405557973931E-008  -0.266638011E-006
   0.18518812223717457E-008  -0.456841008E-006
   0.18534218889460982E-008  -0.315744160E-006
   0.18549625555204508E-008  -0.312851682E-007
   0.18565032220948033E-008   0.842151593E-008
   0.18580438886691558E-008  -0.244280642E-006
   0.18595845552435084E-008  -0.427059263E-006
   0.18611252218178609E-008  -0.274512274E-006
   0.18626658883922134E-008   0.333264438E-008
   0.18642065549665660E-008   0.145266101E-007
   0.18657472215409185E-008  -0.254597211E-006
   0.18672878881152710E-008  -0.414523157E-006
   0.18688285546896236E-008  -0.226167302E-006
   0.18703692212639761E-008   0.580391912E-007
   0.18719098878383286E-008   0.504741813E-007
   0.18734505544126812E-008  -0.228576297E-006
   0.18749912209870337E-008  -0.382971507E-006
   0.18765318875613862E-008  -0.193429287E-006
   0.18780725541357388E-008   0.789463286E-007
   0.18796132207100913E-008   0.561098084E-007
   0.18811538872844438E-008  -0.226447739E-006
   0.18826945538587964E-008  -0.361870747E-006
   0.18842352204331489E-008  -0.143599095E-006
   0.18857758870075014E-008   0.131969728E-006
   0.18873165535818540E-008   0.765427117E-007
   0.18888572201562065E-008  -0.236304174E-006
   0.18903978867305590E-008  -0.368920098E-006
   0.18919385533049116E-008  -0.136661527E-006
   0.18934792198792641E-008   0.133572769E-006
   0.18950198864536166E-008   0.678349963E-007
   0.18965605530279692E-008  -0.227155624E-006
   0.18981012196023217E-008  -0.315596679E-006
   0.18996418861766742E-008  -0.512921190E-007
   0.19011825527510268E-008   0.205425806E-006
   0.19027232193253793E-008   0.885619897E-007
   0.19042638858997318E-008  -0.250385000E-006
   0.19058045524740844E-008  -0.345033044E-006
   0.19073452190484369E-008  -0.697851021E-007
   0.19088858856227894E-008   0.182472519E-006
   0.19104265521971420E-008   0.582709987E-007
   0.19119672187714945E-008  -0.256550038E-006
   0.19135078853458470E-008  -0.302289664E-006
   0.19150485519201996E-008   0.372637032E-008
   0.19165892184945521E-008   0.246041878E-006
   0.19181298850689046E-008   0.889060772E-007
   0.19196705516432572E-008  -0.250307096E-006
   0.19212112182176097E-008  -0.297716042E-006
   0.19227518847919622E-008   0.122632002E-007
   0.19242925513663148E-008   0.238460757E-006
   0.19258332179406673E-008   0.558184183E-007
   0.19273738845150198E-008  -0.278113760E-006
   0.19289145510893724E-008  -0.286041683E-006
   0.19304552176637249E-008   0.492148615E-007
   0.19319958842380774E-008   0.257377906E-006
   0.19335365508124300E-008   0.428646416E-007
   0.19350772173867825E-008  -0.298242185E-006
   0.19366178839611350E-008  -0.286906413E-006
   0.19381585505354876E-008   0.723165101E-007
   0.19396992171098401E-008   0.288704655E-006
   0.19412398836841926E-008   0.609976638E-007
   0.19427805502585452E-008  -0.295485222E-006
   0.19443212168328977E-008  -0.278927189E-006
   0.19458618834072502E-008   0.922888717E-007
   0.19474025499816028E-008   0.295124380E-006
   0.19489432165559553E-008   0.385689418E-007
   0.19504838831303078E-008  -0.317118463E-006
   0.19520245497046604E-008  -0.263923397E-006
   0.19535652162790129E-008   0.133930797E-006
   0.19551058828533655E-008   0.322295421E-006
   0.19566465494277180E-008   0.303161301E-007
   0.19581872160020705E-008  -0.346220702E-006
   0.19597278825764231E-008  -0.289951174E-006
   0.19612685491507756E-008   0.117707117E-006
   0.19628092157251281E-008   0.306694773E-006
   0.19643498822994807E-008   0.160635238E-007
   0.19658905488738332E-008  -0.334756237E-006
   0.19674312154481857E-008  -0.234383378E-006
   0.19689718820225383E-008   0.192119927E-006
   0.19705125485968908E-008   0.348568562E-006
   0.19720532151712433E-008   0.383383281E-008
   0.19735938817455959E-008  -0.377422992E-006
   0.19751345483199484E-008  -0.277713013E-006
   0.19766752148943009E-008   0.155018796E-006
   0.19782158814686535E-008   0.315084890E-006
   0.19797565480430060E-008  -0.171483521E-007
   0.19812972146173585E-008  -0.367892397E-006
   0.19828378811917111E-008  -0.230128549E-006
   0.19843785477660636E-008   0.220574307E-006
   0.19859192143404161E-008   0.358235525E-006
   0.19874598809147687E-008  -0.199019325E-007
   0.19890005474891212E-008  -0.397193730E-006
   0.19905412140634737E-008  -0.251730484E-006
   0.19920818806378263E-008   0.209615166E-006
   0.19936225472121788E-008   0.336499880E-006
   0.19951632137865313E-008  -0.515511829E-007
   0.19967038803608839E-008  -0.408808205E-006
   0.19982445469352364E-008  -0.227892158E-006
   0.19997852135095889E-008   0.246689638E-006
   0.20013258800839415E-008   0.355467535E-006
   0.20028665466582940E-008  -0.572086378E-007
   0.20044072132326465E-008  -0.421394020E-006
   0.20059478798069991E-008  -0.229631709E-006
   0.20074885463813516E-008   0.254884810E-006
   0.20090292129557041E-008   0.358240158E-006
   0.20105698795300567E-008  -0.668807445E-007
   0.20121105461044092E-008  -0.430245137E-006
   0.20136512126787617E-008  -0.222855647E-006
   0.20151918792531143E-008   0.270107762E-006
   0.20167325458274668E-008   0.361577662E-006
   0.20182732124018193E-008  -0.789458454E-007
   0.20198138789761719E-008  -0.437777345E-006
   0.20213545455505244E-008  -0.210560145E-006
   0.20228952121248769E-008   0.288747856E-006
   0.20244358786992295E-008   0.359348547E-006
   0.20259765452735820E-008  -0.107708786E-006
   0.20275172118479345E-008  -0.470724274E-006
   0.20290578784222871E-008  -0.226764314E-006
   0.20305985449966396E-008   0.288811691E-006
   0.20321392115709921E-008   0.368180338E-006
   0.20336798781453447E-008  -0.864357048E-007
   0.20352205447196972E-008  -0.429602125E-006
   0.20367612112940497E-008  -0.173727670E-006
   0.20383018778684023E-008   0.327519075E-006
   0.20398425444427548E-008   0.367678609E-006
   0.20413832110171073E-008  -0.126020353E-006
   0.20429238775914599E-008  -0.484287568E-006
   0.20444645441658124E-008  -0.222431851E-006
   0.20460052107401649E-008   0.289898225E-006
   0.20475458773145175E-008   0.347831161E-006
   0.20490865438888700E-008  -0.111373481E-006
   0.20506272104632225E-008  -0.431154206E-006
   0.20521678770375751E-008  -0.154342445E-006
   0.20537085436119276E-008   0.340471786E-006
   0.20552492101862802E-008   0.363075884E-006
   0.20567898767606327E-008  -0.128427047E-006
   0.20583305433349852E-008  -0.462898583E-006
   0.20598712099093378E-008  -0.184584110E-006
   0.20614118764836903E-008   0.314333533E-006
   0.20629525430580428E-008   0.342567887E-006
   0.20644932096323954E-008  -0.128854794E-006
   0.20660338762067479E-008  -0.435376705E-006
   0.20675745427811004E-008  -0.148549788E-006
   0.20691152093554530E-008   0.333655095E-006
   0.20706558759298055E-008   0.343120405E-006
   0.20721965425041580E-008  -0.133539032E-006
   0.20737372090785106E-008  -0.435920668E-006
   0.20752778756528631E-008  -0.145258781E-006
   0.20768185422272156E-008   0.330373950E-006
   0.20783592088015682E-008   0.324987667E-006
   0.20798998753759207E-008  -0.150139073E-006
   0.20814405419502732E-008  -0.424343284E-006
   0.20829812085246258E-008  -0.112861215E-006
   0.20845218750989783E-008   0.349698894E-006
   0.20860625416733308E-008   0.324877107E-006
   0.20876032082476834E-008  -0.147340558E-006
   0.20891438748220359E-008  -0.416706740E-006
   0.20906845413963884E-008  -0.120317253E-006
   0.20922252079707410E-008   0.326297538E-006
   0.20937658745450935E-008   0.304220293E-006
   0.20953065411194460E-008  -0.155783198E-006
   0.20968472076937986E-008  -0.412912129E-006
   0.20983878742681511E-008  -0.104420906E-006
   0.20999285408425036E-008   0.346463395E-006
   0.21014692074168562E-008   0.319650184E-006
   0.21030098739912087E-008  -0.136829527E-006
   0.21045505405655612E-008  -0.379999307E-006
   0.21060912071399138E-008  -0.744180113E-007
   0.21076318737142663E-008   0.344594724E-006
   0.21091725402886188E-008   0.285927740E-006
   0.21107132068629714E-008  -0.172649095E-006
   0.21122538734373239E-008  -0.397410503E-006
   0.21137945400116764E-008  -0.817088051E-007
   0.21153352065860290E-008   0.335309579E-006
   0.21168758731603815E-008   0.287432783E-006
   0.21184165397347340E-008  -0.138839539E-006
   0.21199572063090866E-008  -0.343096019E-006
   0.21214978728834391E-008  -0.502856778E-007
   0.21230385394577916E-008   0.322188953E-006
   0.21245792060321442E-008   0.255802519E-006
   0.21261198726064967E-008  -0.154643544E-006
   0.21276605391808492E-008  -0.341531347E-006
   0.21292012057552018E-008  -0.515695433E-007
   0.21307418723295543E-008   0.309570794E-006
   0.21322825389039068E-008   0.245875043E-006
   0.21338232054782594E-008  -0.142246904E-006
   0.21353638720526119E-008  -0.308214993E-006
   0.21369045386269644E-008  -0.269333498E-007
   0.21384452052013170E-008   0.299599037E-006
   0.21399858717756695E-008   0.215826873E-006
   0.21415265383500220E-008  -0.151815300E-006
   0.21430672049243746E-008  -0.283466647E-006
   0.21446078714987271E-008   0.155571911E-008
   0.21461485380730796E-008   0.299744642E-006
   0.21476892046474322E-008   0.197817386E-006
   0.21492298712217847E-008  -0.151622899E-006
   0.21507705377961372E-008  -0.256711985E-006
   0.21523112043704898E-008   0.203436912E-007
   0.21538518709448423E-008   0.281677472E-006
   0.21553925375191949E-008   0.161508524E-006
   0.21569332040935474E-008  -0.166682014E-006
   0.21584738706678999E-008  -0.243958084E-006
   0.21600145372422525E-008   0.306596917E-007
   0.21615552038166050E-008   0.267190615E-006
   0.21630958703909575E-008   0.137370847E-006
   0.21646365369653101E-008  -0.167933592E-006
   0.21661772035396626E-008  -0.215663277E-006
   0.21677178701140151E-008   0.576661421E-007
   0.21692585366883677E-008   0.265851327E-006
   0.21707992032627202E-008   0.124957580E-006
   0.21723398698370727E-008  -0.155419713E-006
   0.21738805364114253E-008  -0.183073752E-006
   0.21754212029857778E-008   0.645170815E-007
   0.21769618695601303E-008   0.224442786E-006
   0.21785025361344829E-008   0.702440701E-007
   0.21800432027088354E-008  -0.173941473E-006
   0.21815838692831879E-008  -0.159635221E-006
   0.21831245358575405E-008   0.926161192E-007
   0.21846652024318930E-008   0.230349968E-006
   0.21862058690062455E-008   0.718821553E-007
   0.21877465355805981E-008  -0.147081209E-006
   0.21892872021549506E-008  -0.121764884E-006
   0.21908278687293031E-008   0.921529448E-007
   0.21923685353036557E-008   0.175062326E-006
   0.21939092018780082E-008   0.697103530E-008
   0.21954498684523607E-008  -0.168216658E-006
   0.21969905350267133E-008  -0.978013972E-007
   0.21985312016010658E-008   0.119708176E-006
   0.22000718681754183E-008   0.177996469E-006
   0.22016125347497709E-008   0.698889835E-010
   0.22031532013241234E-008  -0.155334078E-006
   0.22046938678984759E-008  -0.684199506E-007
   0.22062345344728285E-008   0.126329013E-006
   0.22077752010471810E-008   0.138998814E-006
   0.22093158676215335E-008  -0.522755812E-007
   0.22108565341958861E-008  -0.168404995E-006
   0.22123972007702386E-008  -0.351771376E-007
   0.22139378673445911E-008   0.160690902E-006
   0.22154785339189437E-008   0.138082825E-006
   0.22170192004932962E-008  -0.722765066E-007
   0.22185598670676487E-008  -0.169400920E-006
   0.22201005336420013E-008  -0.150143080E-007
   0.22216412002163538E-008   0.164992926E-006
   0.22231818667907063E-008   0.103949844E-006
   0.22247225333650589E-008  -0.118584751E-006
   0.22262631999394114E-008  -0.183662678E-006
   0.22278038665137639E-008   0.109354090E-007
   0.22293445330881165E-008   0.193949049E-006
   0.22308851996624690E-008   0.992843638E-007
   0.22324258662368215E-008  -0.146484467E-006
   0.22339665328111741E-008  -0.190522314E-006
   0.22355071993855266E-008   0.409671088E-007
   0.22370478659598791E-008   0.222559990E-006
   0.22385885325342317E-008   0.903337849E-007
   0.22401291991085842E-008  -0.171195595E-006
   0.22416698656829367E-008  -0.188870501E-006
   0.22432105322572893E-008   0.587385216E-007
   0.22447511988316418E-008   0.207275932E-006
   0.22462918654059943E-008   0.324302079E-007
   0.22478325319803469E-008  -0.222552288E-006
   0.22493731985546994E-008  -0.187863506E-006
   0.22509138651290519E-008   0.105966635E-006
   0.22524545317034045E-008   0.258886388E-006
   0.22539951982777570E-008   0.554523183E-007
   0.22555358648521096E-008  -0.225716178E-006
   0.22570765314264621E-008  -0.192227589E-006
   0.22586171980008146E-008   0.106662782E-006
   0.22601578645751672E-008   0.237528738E-006
   0.22616985311495197E-008  -0.329698935E-008
   0.22632391977238722E-008  -0.284816053E-006
   0.22647798642982248E-008  -0.199539812E-006
   0.22663205308725773E-008   0.152108584E-006
   0.22678611974469298E-008   0.288556265E-006
   0.22694018640212824E-008   0.191850233E-007
   0.22709425305956349E-008  -0.282499059E-006
   0.22724831971699874E-008  -0.195129999E-006
   0.22740238637443400E-008   0.158725115E-006
   0.22755645303186925E-008   0.274285270E-006
   0.22771051968930450E-008  -0.296526252E-007
   0.22786458634673976E-008  -0.339738335E-006
   0.22801865300417501E-008  -0.211744563E-006
   0.22817271966161026E-008   0.197976121E-006
   0.22832678631904552E-008   0.329319164E-006
   0.22848085297648077E-008  -0.424464019E-008
   0.22863491963391602E-008  -0.343156557E-006
   0.22878898629135128E-008  -0.215226635E-006
   0.22894305294878653E-008   0.200684070E-006
   0.22909711960622178E-008   0.317466856E-006
   0.22925118626365704E-008  -0.385795431E-007
   0.22940525292109229E-008  -0.374871291E-006
   0.22955931957852754E-008  -0.213440970E-006
   0.22971338623596280E-008   0.234317255E-006
   0.22986745289339805E-008   0.347533330E-006
   0.23002151955083330E-008  -0.412603356E-007
   0.23017558620826856E-008  -0.399351023E-006
   0.23032965286570381E-008  -0.225376311E-006
   0.23048371952313906E-008   0.246680628E-006
   0.23063778618057432E-008   0.362565032E-006
   0.23079185283800957E-008  -0.411304484E-007
   0.23094591949544482E-008  -0.402315493E-006
   0.23109998615288008E-008  -0.215195655E-006
   0.23125405281031533E-008   0.259798554E-006
   0.23140811946775058E-008   0.355806208E-006
   0.23156218612518584E-008  -0.688093280E-007
   0.23171625278262109E-008  -0.426834845E-006
   0.23187031944005634E-008  -0.213383558E-006
   0.23202438609749160E-008   0.290190485E-006
   0.23217845275492685E-008   0.395407852E-006
   0.23233251941236210E-008  -0.460318574E-007
   0.23248658606979736E-008  -0.430233257E-006
   0.23264065272723261E-008  -0.229293136E-006
   0.23279471938466786E-008   0.273336838E-006
   0.23294878604210312E-008   0.369541283E-006
   0.23310285269953837E-008  -0.837088692E-007
   0.23325691935697362E-008  -0.453033039E-006
   0.23341098601440888E-008  -0.208500921E-006
   0.23356505267184413E-008   0.328954229E-006
   0.23371911932927938E-008   0.425032539E-006
   0.23387318598671464E-008  -0.503652871E-007
   0.23402725264414989E-008  -0.442194562E-006
   0.23418131930158514E-008  -0.216198799E-006
   0.23433538595902040E-008   0.304056044E-006
   0.23448945261645565E-008   0.387136652E-006
   0.23464351927389090E-008  -0.907521098E-007
   0.23479758593132616E-008  -0.468827579E-006
   0.23495165258876141E-008  -0.214209592E-006
   0.23510571924619666E-008   0.334883396E-006
   0.23525978590363192E-008   0.429523425E-006
   0.23541385256106717E-008  -0.569291387E-007
   0.23556791921850243E-008  -0.453090422E-006
   0.23572198587593768E-008  -0.215953236E-006
   0.23587605253337293E-008   0.321060469E-006
   0.23603011919080819E-008   0.411020011E-006
   0.23618418584824344E-008  -0.725351867E-007
   0.23633825250567869E-008  -0.458653119E-006
   0.23649231916311395E-008  -0.206533002E-006
   0.23664638582054920E-008   0.342039300E-006
   0.23680045247798445E-008   0.430625903E-006
   0.23695451913541971E-008  -0.652023004E-007
   0.23710858579285496E-008  -0.462999395E-006
   0.23726265245029021E-008  -0.216331500E-006
   0.23741671910772547E-008   0.331148385E-006
   0.23757078576516072E-008   0.424454043E-006
   0.23772485242259597E-008  -0.588165960E-007
   0.23787891908003123E-008  -0.444874416E-006
   0.23803298573746648E-008  -0.199361153E-006
   0.23818705239490173E-008   0.336249940E-006
   0.23834111905233699E-008   0.420239189E-006
   0.23849518570977224E-008  -0.645136993E-007
   0.23864925236720749E-008  -0.449816639E-006
   0.23880331902464275E-008  -0.203934434E-006
   0.23895738568207800E-008   0.335501824E-006
   0.23911145233951325E-008   0.427760909E-006
   0.23926551899694851E-008  -0.490903460E-007
   0.23941958565438376E-008  -0.433792394E-006
   0.23957365231181901E-008  -0.200902392E-006
   0.23972771896925427E-008   0.315615750E-006
   0.23988178562668952E-008   0.395566587E-006
   0.24003585228412477E-008  -0.667668871E-007
   0.24018991894156003E-008  -0.424366959E-006
   0.24034398559899528E-008  -0.176979540E-006
   0.24049805225643053E-008   0.342676913E-006
   0.24065211891386579E-008   0.428609667E-006
   0.24080618557130104E-008  -0.340264137E-007
   0.24096025222873629E-008  -0.415675231E-006
   0.24111431888617155E-008  -0.205680763E-006
   0.24126838554360680E-008   0.289758077E-006
   0.24142245220104205E-008   0.377408355E-006
   0.24157651885847731E-008  -0.582789426E-007
   0.24173058551591256E-008  -0.400681785E-006
   0.24188465217334781E-008  -0.168864929E-006
   0.24203871883078307E-008   0.316086243E-006
   0.24219278548821832E-008   0.388459654E-006
   0.24234685214565357E-008  -0.427534133E-007
   0.24250091880308883E-008  -0.385230777E-006
