t              BoxCavity.fdtd_Point probe002_Ez_24_10_7.dat
   0.19474025499816028E-008   0.668825351E-006
   0.19504838831303078E-008   0.550961659E-006
   0.19535652162790129E-008   0.609696144E-006
   0.19566465494277180E-008   0.724258257E-006
   0.19597278825764231E-008   0.703590331E-006
   0.19628092157251281E-008   0.547220282E-006
   0.19658905488738332E-008   0.439048364E-006
   0.19689718820225383E-008   0.493706239E-006
   0.19720532151712433E-008   0.602338559E-006
   0.19751345483199484E-008   0.585079988E-006
   0.19782158814686535E-008   0.439771895E-006
   0.19812972146173585E-008   0.341463590E-006
   0.19843785477660636E-008   0.395780773E-006
   0.19874598809147687E-008   0.496323651E-006
   0.19905412140634737E-008   0.479713719E-006
   0.19936225472121788E-008   0.349504120E-006
   0.19967038803608839E-008   0.262287472E-006
   0.19997852135095889E-008   0.310772890E-006
   0.20028665466582940E-008   0.402745343E-006
   0.20059478798069991E-008   0.391237421E-006
   0.20090292129557041E-008   0.274813090E-006
   0.20121105461044092E-008   0.195751824E-006
   0.20151918792531143E-008   0.240944956E-006
   0.20182732124018193E-008   0.324882166E-006
   0.20213545455505244E-008   0.314634235E-006
   0.20244358786992295E-008   0.212593193E-006
   0.20275172118479345E-008   0.144456635E-006
   0.20305985449966396E-008   0.183987410E-006
   0.20336798781453447E-008   0.258684622E-006
   0.20367612112940497E-008   0.253176864E-006
   0.20398425444427548E-008   0.164435875E-006
   0.20429238775914599E-008   0.102470096E-006
   0.20460052107401649E-008   0.138053807E-006
   0.20490865438888700E-008   0.207182154E-006
   0.20521678770375751E-008   0.203726074E-006
   0.20552492101862802E-008   0.126009553E-006
   0.20583305433349852E-008   0.726807059E-007
   0.20614118764836903E-008   0.104173267E-006
   0.20644932096323954E-008   0.165431359E-006
   0.20675745427811004E-008   0.165533422E-006
   0.20706558759298055E-008   0.993754625E-007
   0.20737372090785106E-008   0.513590308E-007
   0.20768185422272156E-008   0.792772497E-007
   0.20798998753759207E-008   0.136035226E-006
   0.20829812085246258E-008   0.137387616E-006
   0.20860625416733308E-008   0.794339314E-007
   0.20891438748220359E-008   0.395530932E-007
   0.20922252079707410E-008   0.659161614E-007
   0.20953065411194460E-008   0.115240475E-006
   0.20983878742681511E-008   0.117319644E-006
   0.21014692074168562E-008   0.693462709E-007
   0.21045505405655612E-008   0.355798200E-007
   0.21076318737142663E-008   0.588366831E-007
   0.21107132068629714E-008   0.103504505E-006
   0.21137945400116764E-008   0.106645373E-006
   0.21168758731603815E-008   0.655166730E-007
   0.21199572063090866E-008   0.381828222E-007
   0.21230385394577916E-008   0.602228312E-007
   0.21261198726064967E-008   0.987730857E-007
   0.21292012057552018E-008   0.102410830E-006
   0.21322825389039068E-008   0.700774763E-007
   0.21353638720526119E-008   0.481161777E-007
   0.21384452052013170E-008   0.665484237E-007
   0.21415265383500220E-008   0.100421822E-006
   0.21446078714987271E-008   0.105703258E-006
   0.21476892046474322E-008   0.797483182E-007
   0.21507705377961372E-008   0.625318322E-007
   0.21538518709448423E-008   0.794562709E-007
   0.21569332040935474E-008   0.108714723E-006
   0.21600145372422525E-008   0.114654952E-006
   0.21630958703909575E-008   0.952393933E-007
   0.21661772035396626E-008   0.816951555E-007
   0.21692585366883677E-008   0.961153432E-007
   0.21723398698370727E-008   0.122813276E-006
   0.21754212029857778E-008   0.130275851E-006
   0.21785025361344829E-008   0.114691225E-006
   0.21815838692831879E-008   0.104117319E-006
   0.21846652024318930E-008   0.117918823E-006
   0.21877465355805981E-008   0.141523671E-006
   0.21908278687293031E-008   0.149449079E-006
   0.21939092018780082E-008   0.139029524E-006
   0.21969905350267133E-008   0.131221867E-006
   0.22000718681754183E-008   0.142706796E-006
   0.22031532013241234E-008   0.164465746E-006
   0.22062345344728285E-008   0.173657895E-006
   0.22093158676215335E-008   0.165523261E-006
   0.22123972007702386E-008   0.160171595E-006
   0.22154785339189437E-008   0.172515414E-006
   0.22185598670676487E-008   0.191706093E-006
   0.22216412002163538E-008   0.199568660E-006
   0.22247225333650589E-008   0.195376785E-006
   0.22278038665137639E-008   0.193348370E-006
   0.22308851996624690E-008   0.203709334E-006
   0.22339665328111741E-008   0.221030945E-006
   0.22370478659598791E-008   0.230601316E-006
   0.22401291991085842E-008   0.228015296E-006
   0.22432105322572893E-008   0.226596939E-006
   0.22462918654059943E-008   0.237737297E-006
   0.22493731985546994E-008   0.253931489E-006
   0.22524545317034045E-008   0.262094488E-006
   0.22555358648521096E-008   0.262409202E-006
   0.22586171980008146E-008   0.264226600E-006
   0.22616985311495197E-008   0.273087153E-006
   0.22647798642982248E-008   0.286660139E-006
   0.22678611974469298E-008   0.297083176E-006
   0.22709425305956349E-008   0.299499703E-006
   0.22740238637443400E-008   0.300579501E-006
   0.22771051968930450E-008   0.309746184E-006
   0.22801865300417501E-008   0.323711305E-006
   0.22832678631904552E-008   0.332437025E-006
   0.22863491963391602E-008   0.335390411E-006
   0.22894305294878653E-008   0.339451532E-006
   0.22925118626365704E-008   0.347886782E-006
   0.22955931957852754E-008   0.359322257E-006
   0.22986745289339805E-008   0.369672478E-006
   0.23017558620826856E-008   0.374474922E-006
   0.23048371952313906E-008   0.376644920E-006
   0.23079185283800957E-008   0.384712251E-006
   0.23109998615288008E-008   0.398125280E-006
   0.23140811946775058E-008   0.407399710E-006
   0.23171625278262109E-008   0.410763420E-006
   0.23202438609749160E-008   0.415369499E-006
   0.23233251941236210E-008   0.424093940E-006
   0.23264065272723261E-008   0.434248363E-006
   0.23294878604210312E-008   0.443436136E-006
   0.23325691935697362E-008   0.449476232E-006
   0.23356505267184413E-008   0.453185208E-006
   0.23387318598671464E-008   0.460443715E-006
   0.23418131930158514E-008   0.472121144E-006
   0.23448945261645565E-008   0.480621452E-006
   0.23479758593132616E-008   0.484074519E-006
   0.23510571924619666E-008   0.489652564E-006
   0.23541385256106717E-008   0.499166788E-006
   0.23572198587593768E-008   0.507595132E-006
   0.23603011919080819E-008   0.514104954E-006
   0.23633825250567869E-008   0.520533320E-006
   0.23664638582054920E-008   0.526191400E-006
   0.23695451913541971E-008   0.532489537E-006
   0.23726265245029021E-008   0.541539976E-006
   0.23757078576516072E-008   0.549516528E-006
   0.23787891908003123E-008   0.553659447E-006
   0.23818705239490173E-008   0.558814975E-006
   0.23849518570977224E-008   0.567076597E-006
   0.23880331902464275E-008   0.573877116E-006
   0.23911145233951325E-008   0.579021673E-006
   0.23941958565438376E-008   0.585970724E-006
   0.23972771896925427E-008   0.592476908E-006
   0.24003585228412477E-008   0.596461803E-006
   0.24034398559899528E-008   0.602090836E-006
   0.24065211891386579E-008   0.610022141E-006
   0.24096025222873629E-008   0.615456486E-006
   0.24126838554360680E-008   0.619069567E-006
   0.24157651885847731E-008   0.624785287E-006
   0.24188465217334781E-008   0.630834791E-006
   0.24219278548821832E-008   0.635387607E-006
   0.24250091880308883E-008   0.640793360E-006
   0.24280905211795933E-008   0.646043645E-006
   0.24311718543282984E-008   0.648773039E-006
   0.24342531874770035E-008   0.652873723E-006
   0.24373345206257085E-008   0.660290482E-006
   0.24404158537744136E-008   0.664982963E-006
   0.24434971869231187E-008   0.665600282E-006
   0.24465785200718237E-008   0.668842006E-006
   0.24496598532205288E-008   0.675409240E-006
   0.24527411863692339E-008   0.679752588E-006
   0.24558225195179390E-008   0.681867334E-006
   0.24589038526666440E-008   0.684625036E-006
   0.24619851858153491E-008   0.687284512E-006
   0.24650665189640542E-008   0.690291984E-006
   0.24681478521127592E-008   0.694908067E-006
   0.24712291852614643E-008   0.697647124E-006
   0.24743105184101694E-008   0.697261100E-006
   0.24773918515588744E-008   0.699355098E-006
   0.24804731847075795E-008   0.704559000E-006
   0.24835545178562846E-008   0.706343315E-006
   0.24866358510049896E-008   0.704973900E-006
   0.24897171841536947E-008   0.706578419E-006
   0.24927985173023998E-008   0.710141421E-006
   0.24958798504511048E-008   0.711200812E-006
   0.24989611835998099E-008   0.711091218E-006
   0.25020425167485150E-008   0.711678410E-006
   0.25051238498972200E-008   0.711752307E-006
   0.25082051830459251E-008   0.712250312E-006
   0.25112865161946302E-008   0.713819702E-006
   0.25143678493433352E-008   0.713285431E-006
   0.25174491824920403E-008   0.711005441E-006
   0.25205305156407454E-008   0.711345876E-006
   0.25236118487894504E-008   0.712582960E-006
   0.25266931819381555E-008   0.710180984E-006
   0.25297745150868606E-008   0.707184313E-006
   0.25328558482355656E-008   0.707544189E-006
   0.25359371813842707E-008   0.707531967E-006
   0.25390185145329758E-008   0.704286606E-006
   0.25420998476816808E-008   0.701159934E-006
   0.25451811808303859E-008   0.699566442E-006
   0.25482625139790910E-008   0.697503935E-006
   0.25513438471277960E-008   0.695060066E-006
   0.25544251802765011E-008   0.692336755E-006
   0.25575065134252062E-008   0.688140744E-006
   0.25605878465739113E-008   0.684391864E-006
   0.25636691797226163E-008   0.682675477E-006
   0.25667505128713214E-008   0.679229231E-006
   0.25698318460200265E-008   0.672686156E-006
   0.25729131791687315E-008   0.668124130E-006
   0.25759945123174366E-008   0.666461176E-006
   0.25790758454661417E-008   0.662248851E-006
   0.25821571786148467E-008   0.654910139E-006
   0.25852385117635518E-008   0.649026333E-006
   0.25883198449122569E-008   0.645009550E-006
   0.25914011780609619E-008   0.640230951E-006
   0.25944825112096670E-008   0.634325545E-006
   0.25975638443583721E-008   0.627490408E-006
   0.26006451775070771E-008   0.620215133E-006
   0.26037265106557822E-008   0.614534429E-006
   0.26068078438044873E-008   0.609542667E-006
   0.26098891769531923E-008   0.601578051E-006
   0.26129705101018974E-008   0.592182744E-006
   0.26160518432506025E-008   0.585911664E-006
   0.26191331763993075E-008   0.580714129E-006
   0.26222145095480126E-008   0.571933583E-006
   0.26252958426967177E-008   0.561619402E-006
   0.26283771758454227E-008   0.553703785E-006
   0.26314585089941278E-008   0.546770991E-006
   0.26345398421428329E-008   0.538315078E-006
   0.26376211752915379E-008   0.528692510E-006
   0.26407025084402430E-008   0.518712568E-006
   0.26437838415889481E-008   0.509227732E-006
   0.26468651747376531E-008   0.500843669E-006
   0.26499465078863582E-008   0.491502476E-006
   0.26530278410350633E-008   0.479792448E-006
   0.26561091741837684E-008   0.468879392E-006
   0.26591905073324734E-008   0.460453293E-006
   0.26622718404811785E-008   0.450602585E-006
   0.26653531736298836E-008   0.437661043E-006
   0.26684345067785886E-008   0.425599012E-006
   0.26715158399272937E-008   0.415923921E-006
   0.26745971730759988E-008   0.405451999E-006
   0.26776785062247038E-008   0.392922459E-006
   0.26807598393734089E-008   0.380092274E-006
   0.26838411725221140E-008   0.367991674E-006
   0.26869225056708190E-008   0.356527039E-006
   0.26900038388195241E-008   0.344718018E-006
   0.26930851719682292E-008   0.331140114E-006
   0.26961665051169342E-008   0.317032459E-006
   0.26992478382656393E-008   0.305031392E-006
   0.27023291714143444E-008   0.293481520E-006
   0.27054105045630494E-008   0.278935516E-006
   0.27084918377117545E-008   0.263283710E-006
   0.27115731708604596E-008   0.250270176E-006
   0.27146545040091646E-008   0.238269507E-006
   0.27177358371578697E-008   0.223908103E-006
   0.27208171703065748E-008   0.208048775E-006
   0.27238985034552798E-008   0.193108548E-006
   0.27269798366039849E-008   0.179283262E-006
   0.27300611697526900E-008   0.165376719E-006
   0.27331425029013950E-008   0.150072694E-006
   0.27362238360501001E-008   0.133501416E-006
   0.27393051691988052E-008   0.118064051E-006
   0.27423865023475102E-008   0.104371743E-006
   0.27454678354962153E-008   0.891329677E-007
   0.27485491686449204E-008   0.712889658E-007
   0.27516305017936254E-008   0.545927534E-007
   0.27547118349423305E-008   0.403849114E-007
   0.27577931680910356E-008   0.251533692E-007
   0.27608745012397407E-008   0.744237383E-008
   0.27639558343884457E-008  -0.101878790E-007
   0.27670371675371508E-008  -0.263319375E-007
   0.27701185006858559E-008  -0.421464463E-007
   0.27731998338345609E-008  -0.588931997E-007
   0.27762811669832660E-008  -0.768429942E-007
   0.27793625001319711E-008  -0.947367198E-007
   0.27824438332806761E-008  -0.111085924E-006
   0.27855251664293812E-008  -0.127369105E-006
   0.27886064995780863E-008  -0.145990086E-006
   0.27916878327267913E-008  -0.165173645E-006
   0.27947691658754964E-008  -0.181942767E-006
   0.27978504990242015E-008  -0.198126585E-006
   0.28009318321729065E-008  -0.216777707E-006
   0.28040131653216116E-008  -0.236385702E-006
   0.28070944984703167E-008  -0.254340080E-006
   0.28101758316190217E-008  -0.271500113E-006
   0.28132571647677268E-008  -0.289686255E-006
   0.28163384979164319E-008  -0.308876224E-006
   0.28194198310651369E-008  -0.328029728E-006
   0.28225011642138420E-008  -0.346178183E-006
   0.28255824973625471E-008  -0.363797312E-006
   0.28286638305112521E-008  -0.382927851E-006
   0.28317451636599572E-008  -0.403428885E-006
   0.28348264968086623E-008  -0.422265686E-006
   0.28379078299573673E-008  -0.439300209E-006
   0.28409891631060724E-008  -0.458133371E-006
   0.28440704962547775E-008  -0.479184735E-006
   0.28471518294034825E-008  -0.498948566E-006
   0.28502331625521876E-008  -0.516729415E-006
   0.28533144957008927E-008  -0.535260142E-006
   0.28563958288495978E-008  -0.555454278E-006
   0.28594771619983028E-008  -0.575743343E-006
   0.28625584951470079E-008  -0.594938854E-006
   0.28656398282957130E-008  -0.613322698E-006
   0.28687211614444180E-008  -0.632503941E-006
   0.28718024945931231E-008  -0.653417999E-006
   0.28748838277418282E-008  -0.673924774E-006
   0.28779651608905332E-008  -0.692018375E-006
   0.28810464940392383E-008  -0.710200823E-006
   0.28841278271879434E-008  -0.731216005E-006
   0.28872091603366484E-008  -0.752599362E-006
   0.28902904934853535E-008  -0.771364626E-006
   0.28933718266340586E-008  -0.789455726E-006
   0.28964531597827636E-008  -0.809541746E-006
   0.28995344929314687E-008  -0.830528734E-006
   0.29026158260801738E-008  -0.850397612E-006
   0.29056971592288788E-008  -0.869185385E-006
   0.29087784923775839E-008  -0.888208092E-006
   0.29118598255262890E-008  -0.908588504E-006
   0.29149411586749940E-008  -0.929564692E-006
   0.29180224918236991E-008  -0.948836941E-006
   0.29211038249724042E-008  -0.966728521E-006
   0.29241851581211092E-008  -0.986465921E-006
   0.29272664912698143E-008  -0.100808165E-005
   0.29303478244185194E-008  -0.102792990E-005
   0.29334291575672244E-008  -0.104569085E-005
   0.29365104907159295E-008  -0.106477955E-005
   0.29395918238646346E-008  -0.108569270E-005
   0.29426731570133396E-008  -0.110574865E-005
   0.29457544901620447E-008  -0.112427824E-005
   0.29488358233107498E-008  -0.114294346E-005
   0.29519171564594548E-008  -0.116272361E-005
   0.29549984896081599E-008  -0.118305695E-005
   0.29580798227568650E-008  -0.120241657E-005
   0.29611611559055701E-008  -0.122025313E-005
   0.29642424890542751E-008  -0.123872474E-005
   0.29673238222029802E-008  -0.125937231E-005
   0.29704051553516853E-008  -0.127957173E-005
   0.29734864885003903E-008  -0.129706757E-005
   0.29765678216490954E-008  -0.131455079E-005
   0.29796491547978005E-008  -0.133453932E-005
   0.29827304879465055E-008  -0.135468667E-005
   0.29858118210952106E-008  -0.137261543E-005
   0.29888931542439157E-008  -0.138996040E-005
   0.29919744873926207E-008  -0.140873988E-005
   0.29950558205413258E-008  -0.142833505E-005
   0.29981371536900309E-008  -0.144708588E-005
   0.30012184868387359E-008  -0.146431819E-005
   0.30042998199874410E-008  -0.148135757E-005
   0.30073811531361461E-008  -0.150025392E-005
   0.30104624862848511E-008  -0.152003599E-005
   0.30135438194335562E-008  -0.153750159E-005
   0.30166251525822613E-008  -0.155320288E-005
   0.30197064857309663E-008  -0.157094109E-005
   0.30227878188796714E-008  -0.159057231E-005
   0.30258691520283765E-008  -0.160834247E-005
   0.30289504851770815E-008  -0.162400681E-005
   0.30320318183257866E-008  -0.164070502E-005
   0.30351131514744917E-008  -0.165909887E-005
   0.30381944846231967E-008  -0.167703899E-005
   0.30412758177719018E-008  -0.169331008E-005
   0.30443571509206069E-008  -0.170883084E-005
   0.30474384840693119E-008  -0.172546549E-005
   0.30505198172180170E-008  -0.174359718E-005
   0.30536011503667221E-008  -0.176077072E-005
   0.30566824835154272E-008  -0.177542995E-005
   0.30597638166641322E-008  -0.179034896E-005
   0.30628451498128373E-008  -0.180788186E-005
   0.30659264829615424E-008  -0.182529118E-005
   0.30690078161102474E-008  -0.183990335E-005
   0.30720891492589525E-008  -0.185405372E-005
   0.30751704824076576E-008  -0.187030412E-005
   0.30782518155563626E-008  -0.188702415E-005
   0.30813331487050677E-008  -0.190199034E-005
   0.30844144818537728E-008  -0.191583536E-005
   0.30874958150024778E-008  -0.193037113E-005
   0.30905771481511829E-008  -0.194618679E-005
   0.30936584812998880E-008  -0.196189808E-005
   0.30967398144485930E-008  -0.197564032E-005
   0.30998211475972981E-008  -0.198833504E-005
   0.31029024807460032E-008  -0.200287536E-005
   0.31059838138947082E-008  -0.201878765E-005
   0.31090651470434133E-008  -0.203261334E-005
   0.31121464801921184E-008  -0.204443495E-005
   0.31152278133408234E-008  -0.205773722E-005
   0.31183091464895285E-008  -0.207276503E-005
   0.31213904796382336E-008  -0.208646020E-005
   0.31244718127869386E-008  -0.209821292E-005
   0.31275531459356437E-008  -0.211030601E-005
   0.31306344790843488E-008  -0.212383429E-005
   0.31337158122330538E-008  -0.213753515E-005
   0.31367971453817589E-008  -0.214972238E-005
   0.31398784785304640E-008  -0.216049307E-005
   0.31429598116791690E-008  -0.217206525E-005
   0.31460411448278741E-008  -0.218545483E-005
   0.31491224779765792E-008  -0.219813387E-005
   0.31522038111252842E-008  -0.220823426E-005
   0.31552851442739893E-008  -0.221828373E-005
   0.31583664774226944E-008  -0.223061579E-005
   0.31614478105713995E-008  -0.224299924E-005
   0.31645291437201045E-008  -0.225297504E-005
   0.31676104768688096E-008  -0.226218344E-005
   0.31706918100175147E-008  -0.227298005E-005
   0.31737731431662197E-008  -0.228460135E-005
   0.31768544763149248E-008  -0.229493708E-005
   0.31799358094636299E-008  -0.230363844E-005
   0.31830171426123349E-008  -0.231242643E-005
   0.31860984757610400E-008  -0.232279467E-005
   0.31891798089097451E-008  -0.233353740E-005
   0.31922611420584501E-008  -0.234224399E-005
   0.31953424752071552E-008  -0.234956792E-005
   0.31984238083558603E-008  -0.235842822E-005
   0.32015051415045653E-008  -0.236865480E-005
   0.32045864746532704E-008  -0.237723998E-005
   0.32076678078019755E-008  -0.238393568E-005
   0.32107491409506805E-008  -0.239148039E-005
   0.32138304740993856E-008  -0.240054533E-005
   0.32169118072480907E-008  -0.240895929E-005
   0.32199931403967957E-008  -0.241556495E-005
   0.32230744735455008E-008  -0.242170950E-005
   0.32261558066942059E-008  -0.242903320E-005
   0.32292371398429109E-008  -0.243716431E-005
   0.32323184729916160E-008  -0.244411171E-005
   0.32353998061403211E-008  -0.244930993E-005
   0.32384811392890261E-008  -0.245488354E-005
   0.32415624724377312E-008  -0.246211380E-005
   0.32446438055864363E-008  -0.246895024E-005
   0.32477251387351413E-008  -0.247367461E-005
   0.32508064718838464E-008  -0.247808134E-005
   0.32538878050325515E-008  -0.248410333E-005
   0.32569691381812566E-008  -0.249039135E-005
   0.32600504713299616E-008  -0.249493769E-005
   0.32631318044786667E-008  -0.249842014E-005
   0.32662131376273718E-008  -0.250278481E-005
   0.32692944707760768E-008  -0.250819699E-005
   0.32723758039247819E-008  -0.251294477E-005
   0.32754571370734870E-008  -0.251602478E-005
   0.32785384702221920E-008  -0.251877827E-005
   0.32816198033708971E-008  -0.252286327E-005
   0.32847011365196022E-008  -0.252735140E-005
   0.32877824696683072E-008  -0.253018311E-005
   0.32908638028170123E-008  -0.253188659E-005
   0.32939451359657174E-008  -0.253468147E-005
   0.32970264691144224E-008  -0.253845405E-005
   0.33001078022631275E-008  -0.254104384E-005
   0.33031891354118326E-008  -0.254208612E-005
   0.33062704685605376E-008  -0.254345514E-005
   0.33093518017092427E-008  -0.254604788E-005
   0.33124331348579478E-008  -0.254849965E-005
   0.33155144680066528E-008  -0.254943029E-005
   0.33185958011553579E-008  -0.254955762E-005
   0.33216771343040630E-008  -0.255059172E-005
   0.33247584674527680E-008  -0.255245391E-005
   0.33278398006014731E-008  -0.255329564E-005
   0.33309211337501782E-008  -0.255266764E-005
   0.33340024668988832E-008  -0.255239547E-005
   0.33370838000475883E-008  -0.255333498E-005
   0.33401651331962934E-008  -0.255383588E-005
   0.33432464663449984E-008  -0.255271516E-005
   0.33463277994937035E-008  -0.255127065E-005
   0.33494091326424086E-008  -0.255094369E-005
   0.33524904657911136E-008  -0.255098121E-005
   0.33555717989398187E-008  -0.254981387E-005
   0.33586531320885238E-008  -0.254754468E-005
   0.33617344652372289E-008  -0.254570546E-005
   0.33648157983859339E-008  -0.254480233E-005
   0.33678971315346390E-008  -0.254346969E-005
   0.33709784646833441E-008  -0.254073416E-005
   0.33740597978320491E-008  -0.253773896E-005
   0.33771411309807542E-008  -0.253578492E-005
   0.33802224641294593E-008  -0.253399821E-005
   0.33833037972781643E-008  -0.253086705E-005
   0.33863851304268694E-008  -0.252691348E-005
   0.33894664635755745E-008  -0.252374116E-005
   0.33925477967242795E-008  -0.252128962E-005
   0.33956291298729846E-008  -0.251802498E-005
   0.33987104630216897E-008  -0.251349934E-005
   0.34017917961703947E-008  -0.250901257E-005
   0.34048731293190998E-008  -0.250546509E-005
   0.34079544624678049E-008  -0.250189714E-005
   0.34110357956165099E-008  -0.249709046E-005
   0.34141171287652150E-008  -0.249164964E-005
   0.34171984619139201E-008  -0.248698097E-005
   0.34202797950626251E-008  -0.248282731E-005
   0.34233611282113302E-008  -0.247770731E-005
   0.34264424613600353E-008  -0.247151729E-005
   0.34295237945087403E-008  -0.246569539E-005
   0.34326051276574454E-008  -0.246074569E-005
   0.34356864608061505E-008  -0.245543060E-005
   0.34387677939548555E-008  -0.244885541E-005
   0.34418491271035606E-008  -0.244191165E-005
   0.34449304602522657E-008  -0.243579530E-005
   0.34480117934009707E-008  -0.243003547E-005
   0.34510931265496758E-008  -0.242328088E-005
   0.34541744596983809E-008  -0.241561293E-005
   0.34572557928470860E-008  -0.240842064E-005
   0.34603371259957910E-008  -0.240195777E-005
   0.34634184591444961E-008  -0.239489668E-005
   0.34664997922932012E-008  -0.238667531E-005
   0.34695811254419062E-008  -0.237844642E-005
   0.34726624585906113E-008  -0.237107542E-005
   0.34757437917393164E-008  -0.236374171E-005
   0.34788251248880214E-008  -0.235532866E-005
   0.34819064580367265E-008  -0.234620416E-005
   0.34849877911854316E-008  -0.233763217E-005
   0.34880691243341366E-008  -0.232972775E-005
   0.34911504574828417E-008  -0.232120328E-005
   0.34942317906315468E-008  -0.231154308E-005
   0.34973131237802518E-008  -0.230197475E-005
   0.35003944569289569E-008  -0.229330271E-005
   0.35034757900776620E-008  -0.228443264E-005
   0.35065571232263670E-008  -0.227437476E-005
   0.35096384563750721E-008  -0.226399584E-005
   0.35127197895237772E-008  -0.225438816E-005
   0.35158011226724822E-008  -0.224504879E-005
   0.35188824558211873E-008  -0.223488701E-005
   0.35219637889698924E-008  -0.222393646E-005
   0.35250451221185974E-008  -0.221318510E-005
   0.35281264552673025E-008  -0.220310130E-005
   0.35312077884160076E-008  -0.219287494E-005
   0.35342891215647126E-008  -0.218160903E-005
   0.35373704547134177E-008  -0.216993476E-005
   0.35404517878621228E-008  -0.215905902E-005
   0.35435331210108278E-008  -0.214850252E-005
   0.35466144541595329E-008  -0.213688668E-005
   0.35496957873082380E-008  -0.212454256E-005
   0.35527771204569430E-008  -0.211287147E-005
   0.35558584536056481E-008  -0.210174835E-005
   0.35589397867543532E-008  -0.208993356E-005
   0.35620211199030583E-008  -0.207728658E-005
   0.35651024530517633E-008  -0.206472578E-005
   0.35681837862004684E-008  -0.205270590E-005
   0.35712651193491735E-008  -0.204073081E-005
   0.35743464524978785E-008  -0.202802880E-005
   0.35774277856465836E-008  -0.201467628E-005
   0.35805091187952887E-008  -0.200173167E-005
   0.35835904519439937E-008  -0.198945736E-005
   0.35866717850926988E-008  -0.197658255E-005
   0.35897531182414039E-008  -0.196263409E-005
   0.35928344513901089E-008  -0.194898598E-005
   0.35959157845388140E-008  -0.193621850E-005
   0.35989971176875191E-008  -0.192303378E-005
   0.36020784508362241E-008  -0.190883134E-005
   0.36051597839849292E-008  -0.189463003E-005
   0.36082411171336343E-008  -0.188100262E-005
   0.36113224502823393E-008  -0.186739339E-005
   0.36144037834310444E-008  -0.185327599E-005
   0.36174851165797495E-008  -0.183864722E-005
   0.36205664497284545E-008  -0.182401470E-005
   0.36236477828771596E-008  -0.180993470E-005
   0.36267291160258647E-008  -0.179586812E-005
   0.36298104491745697E-008  -0.178082303E-005
   0.36328917823232748E-008  -0.176543313E-005
   0.36359731154719799E-008  -0.175096170E-005
   0.36390544486206849E-008  -0.173668298E-005
   0.36421357817693900E-008  -0.172126499E-005
   0.36452171149180951E-008  -0.170544490E-005
   0.36482984480668001E-008  -0.169041948E-005
   0.36513797812155052E-008  -0.167559290E-005
   0.36544611143642103E-008  -0.166008795E-005
   0.36575424475129154E-008  -0.164420919E-005
   0.36606237806616204E-008  -0.162842105E-005
   0.36637051138103255E-008  -0.161283026E-005
   0.36667864469590306E-008  -0.159736840E-005
   0.36698677801077356E-008  -0.158146725E-005
   0.36729491132564407E-008  -0.156493195E-005
   0.36760304464051458E-008  -0.154878614E-005
   0.36791117795538508E-008  -0.153332394E-005
   0.36821931127025559E-008  -0.151716245E-005
   0.36852744458512610E-008  -0.150004587E-005
   0.36883557789999660E-008  -0.148352910E-005
   0.36914371121486711E-008  -0.146777097E-005
   0.36945184452973762E-008  -0.145132481E-005
   0.36975997784460812E-008  -0.143414081E-005
   0.37006811115947863E-008  -0.141728742E-005
   0.37037624447434914E-008  -0.140075304E-005
   0.37068437778921964E-008  -0.138403379E-005
   0.37099251110409015E-008  -0.136710389E-005
   0.37130064441896066E-008  -0.134986078E-005
   0.37160877773383116E-008  -0.133251945E-005
   0.37191691104870167E-008  -0.131571971E-005
   0.37222504436357218E-008  -0.129892703E-005
   0.37253317767844268E-008  -0.128111981E-005
   0.37284131099331319E-008  -0.126319514E-005
   0.37314944430818370E-008  -0.124635983E-005
   0.37345757762305420E-008  -0.122946176E-005
   0.37376571093792471E-008  -0.121134804E-005
   0.37407384425279522E-008  -0.119322306E-005
   0.37438197756766572E-008  -0.117597415E-005
   0.37469011088253623E-008  -0.115859132E-005
   0.37499824419740674E-008  -0.114058309E-005
   0.37530637751227724E-008  -0.112255896E-005
   0.37561451082714775E-008  -0.110464032E-005
   0.37592264414201826E-008  -0.108677546E-005
   0.37623077745688877E-008  -0.106906862E-005
   0.37653891077175927E-008  -0.105093579E-005
   0.37684704408662978E-008  -0.103223658E-005
   0.37715517740150029E-008  -0.101415537E-005
   0.37746331071637079E-008  -0.996728318E-006
   0.37777144403124130E-008  -0.978365506E-006
   0.37807957734611181E-008  -0.959218141E-006
   0.37838771066098231E-008  -0.940980499E-006
   0.37869584397585282E-008  -0.923315611E-006
   0.37900397729072333E-008  -0.904757542E-006
   0.37931211060559383E-008  -0.885762859E-006
   0.37962024392046434E-008  -0.867327060E-006
   0.37992837723533485E-008  -0.849034564E-006
   0.38023651055020535E-008  -0.830473653E-006
   0.38054464386507586E-008  -0.811799623E-006
   0.38085277717994637E-008  -0.792851893E-006
   0.38116091049481687E-008  -0.773941167E-006
   0.38146904380968738E-008  -0.755706765E-006
   0.38177717712455789E-008  -0.737303651E-006
   0.38208531043942839E-008  -0.717805619E-006
   0.38239344375429890E-008  -0.698505971E-006
   0.38270157706916941E-008  -0.680370420E-006
   0.38300971038403991E-008  -0.661871468E-006
   0.38331784369891042E-008  -0.642245368E-006
   0.38362597701378093E-008  -0.622993014E-006
   0.38393411032865143E-008  -0.604552099E-006
   0.38424224364352194E-008  -0.585726809E-006
   0.38455037695839245E-008  -0.566384131E-006
   0.38485851027326295E-008  -0.547169748E-006
