t              BoxCavity.fdtd_Point probe001_Ey_40_30_24.dat
   0.14929059105476053E-008  -0.746780245E-006
   0.14944465771219578E-008  -0.759599516E-006
   0.14959872436963104E-008  -0.742336169E-006
   0.14975279102706629E-008  -0.706122535E-006
   0.14990685768450154E-008  -0.689094350E-006
   0.15006092434193680E-008  -0.703034175E-006
   0.15021499099937205E-008  -0.715664839E-006
   0.15036905765680730E-008  -0.697064138E-006
   0.15052312431424256E-008  -0.662622938E-006
   0.15067719097167781E-008  -0.649204765E-006
   0.15083125762911306E-008  -0.662388743E-006
   0.15098532428654832E-008  -0.671363807E-006
   0.15113939094398357E-008  -0.652976212E-006
   0.15129345760141882E-008  -0.621199774E-006
   0.15144752425885408E-008  -0.606900301E-006
   0.15160159091628933E-008  -0.617747332E-006
   0.15175565757372458E-008  -0.628446344E-006
   0.15190972423115984E-008  -0.613710768E-006
   0.15206379088859509E-008  -0.582755604E-006
   0.15221785754603034E-008  -0.567891504E-006
   0.15237192420346560E-008  -0.579731307E-006
   0.15252599086090085E-008  -0.591482149E-006
   0.15268005751833610E-008  -0.576231514E-006
   0.15283412417577136E-008  -0.544444845E-006
   0.15298819083320661E-008  -0.528778230E-006
   0.15314225749064186E-008  -0.539252710E-006
   0.15329632414807712E-008  -0.550904758E-006
   0.15345039080551237E-008  -0.538149834E-006
   0.15360445746294762E-008  -0.508694541E-006
   0.15375852412038288E-008  -0.493129903E-006
   0.15391259077781813E-008  -0.503666001E-006
   0.15406665743525338E-008  -0.516359592E-006
   0.15422072409268864E-008  -0.503220974E-006
   0.15437479075012389E-008  -0.472067910E-006
   0.15452885740755914E-008  -0.456564067E-006
   0.15468292406499440E-008  -0.468832638E-006
   0.15483699072242965E-008  -0.482855000E-006
   0.15499105737986490E-008  -0.471336477E-006
   0.15514512403730016E-008  -0.442072974E-006
   0.15529919069473541E-008  -0.425584687E-006
   0.15545325735217067E-008  -0.434295146E-006
   0.15560732400960592E-008  -0.446583584E-006
   0.15576139066704117E-008  -0.435582535E-006
   0.15591545732447643E-008  -0.406918474E-006
   0.15606952398191168E-008  -0.393242431E-006
   0.15622359063934693E-008  -0.407610770E-006
   0.15637765729678219E-008  -0.421939831E-006
   0.15653172395421744E-008  -0.406854610E-006
   0.15668579061165269E-008  -0.375108044E-006
   0.15683985726908795E-008  -0.362541272E-006
   0.15699392392652320E-008  -0.376722312E-006
   0.15714799058395845E-008  -0.388890015E-006
   0.15730205724139371E-008  -0.375406444E-006
   0.15745612389882896E-008  -0.348129390E-006
   0.15761019055626421E-008  -0.336946613E-006
   0.15776425721369947E-008  -0.350338837E-006
   0.15791832387113472E-008  -0.363465148E-006
   0.15807239052856997E-008  -0.350065733E-006
   0.15822645718600523E-008  -0.319099769E-006
   0.15838052384344048E-008  -0.305215138E-006
   0.15853459050087573E-008  -0.321477245E-006
   0.15868865715831099E-008  -0.339189967E-006
   0.15884272381574624E-008  -0.326445473E-006
   0.15899679047318149E-008  -0.293562891E-006
   0.15915085713061675E-008  -0.279937495E-006
   0.15930492378805200E-008  -0.298451511E-006
   0.15945899044548725E-008  -0.316447284E-006
   0.15961305710292251E-008  -0.301769433E-006
   0.15976712376035776E-008  -0.268038946E-006
   0.15992119041779301E-008  -0.254969166E-006
   0.16007525707522827E-008  -0.273686965E-006
   0.16022932373266352E-008  -0.292735308E-006
   0.16038339039009877E-008  -0.280335826E-006
   0.16053745704753403E-008  -0.246519107E-006
   0.16069152370496928E-008  -0.231623488E-006
   0.16084559036240453E-008  -0.252551473E-006
   0.16099965701983979E-008  -0.275719259E-006
   0.16115372367727504E-008  -0.260980869E-006
   0.16130779033471029E-008  -0.221252805E-006
   0.16146185699214555E-008  -0.207104478E-006
   0.16161592364958080E-008  -0.233173992E-006
   0.16176999030701605E-008  -0.256676600E-006
   0.16192405696445131E-008  -0.239786630E-006
   0.16207812362188656E-008  -0.201608103E-006
   0.16223219027932181E-008  -0.188809835E-006
   0.16238625693675707E-008  -0.212512646E-006
   0.16254032359419232E-008  -0.235192786E-006
   0.16269439025162757E-008  -0.220674750E-006
   0.16284845690906283E-008  -0.183442339E-006
   0.16300252356649808E-008  -0.171375021E-006
   0.16315659022393333E-008  -0.198998123E-006
   0.16331065688136859E-008  -0.223612702E-006
   0.16346472353880384E-008  -0.204571634E-006
   0.16361879019623909E-008  -0.162495112E-006
   0.16377285685367435E-008  -0.150649583E-006
   0.16392692351110960E-008  -0.179996704E-006
   0.16408099016854485E-008  -0.204912013E-006
   0.16423505682598011E-008  -0.186836488E-006
   0.16438912348341536E-008  -0.146808446E-006
   0.16454319014085061E-008  -0.136491366E-006
   0.16469725679828587E-008  -0.166986609E-006
   0.16485132345572112E-008  -0.192559312E-006
   0.16500539011315637E-008  -0.173654215E-006
   0.16515945677059163E-008  -0.132171806E-006
   0.16531352342802688E-008  -0.120770608E-006
   0.16546759008546214E-008  -0.150092859E-006
   0.16562165674289739E-008  -0.175520384E-006
   0.16577572340033264E-008  -0.158774455E-006
   0.16592979005776790E-008  -0.119250871E-006
   0.16608385671520315E-008  -0.107943144E-006
   0.16623792337263840E-008  -0.138412616E-006
   0.16639199003007366E-008  -0.165909654E-006
   0.16654605668750891E-008  -0.146838488E-006
   0.16670012334494416E-008  -0.101640858E-006
   0.16685419000237942E-008  -0.901503228E-007
   0.16700825665981467E-008  -0.127255888E-006
   0.16716232331724992E-008  -0.158683832E-006
   0.16731638997468518E-008  -0.136620940E-006
   0.16747045663212043E-008  -0.886399505E-007
   0.16762452328955568E-008  -0.791771413E-007
   0.16777858994699094E-008  -0.118119303E-006
   0.16793265660442619E-008  -0.147537634E-006
   0.16808672326186144E-008  -0.123707935E-006
   0.16824078991929670E-008  -0.770299877E-007
   0.16839485657673195E-008  -0.686134314E-007
   0.16854892323416720E-008  -0.106726930E-006
   0.16870298989160246E-008  -0.136059697E-006
   0.16885705654903771E-008  -0.112686969E-006
   0.16901112320647296E-008  -0.651603642E-007
   0.16916518986390822E-008  -0.575729224E-007
   0.16931925652134347E-008  -0.997955709E-007
   0.16947332317877872E-008  -0.130493163E-006
   0.16962738983621398E-008  -0.103630747E-006
   0.16978145649364923E-008  -0.553506787E-007
   0.16993552315108448E-008  -0.511841449E-007
   0.17008958980851974E-008  -0.924657328E-007
   0.17024365646595499E-008  -0.118346009E-006
   0.17039772312339024E-008  -0.925109589E-007
   0.17055178978082550E-008  -0.491494099E-007
   0.17070585643826075E-008  -0.441439383E-007
   0.17085992309569600E-008  -0.820031119E-007
   0.17101398975313126E-008  -0.109487338E-006
   0.17116805641056651E-008  -0.851036575E-007
   0.17132212306800176E-008  -0.384774701E-007
   0.17147618972543702E-008  -0.338415340E-007
   0.17163025638287227E-008  -0.784523735E-007
   0.17178432304030752E-008  -0.108284553E-006
   0.17193838969774278E-008  -0.790147823E-007
   0.17209245635517803E-008  -0.301292928E-007
   0.17224652301261328E-008  -0.278785119E-007
   0.17240058967004854E-008  -0.721285645E-007
   0.17255465632748379E-008  -0.987282647E-007
   0.17270872298491904E-008  -0.690372417E-007
   0.17286278964235430E-008  -0.224028582E-007
   0.17301685629978955E-008  -0.219337846E-007
   0.17317092295722480E-008  -0.668840485E-007
   0.17332498961466006E-008  -0.926072801E-007
   0.17347905627209531E-008  -0.615744611E-007
   0.17363312292953056E-008  -0.171805823E-007
   0.17378718958696582E-008  -0.211033253E-007
   0.17394125624440107E-008  -0.651335910E-007
   0.17409532290183632E-008  -0.851732693E-007
   0.17424938955927158E-008  -0.530129682E-007
   0.17440345621670683E-008  -0.130516646E-007
   0.17455752287414208E-008  -0.180223694E-007
   0.17471158953157734E-008  -0.579393884E-007
   0.17486565618901259E-008  -0.764727162E-007
   0.17501972284644784E-008  -0.479110014E-007
   0.17517378950388310E-008  -0.110503429E-007
   0.17532785616131835E-008  -0.153982107E-007
   0.17548192281875361E-008  -0.525283674E-007
   0.17563598947618886E-008  -0.681117385E-007
   0.17579005613362411E-008  -0.393307147E-007
   0.17594412279105937E-008  -0.706599934E-008
   0.17609818944849462E-008  -0.160873608E-007
   0.17625225610592987E-008  -0.515377110E-007
   0.17640632276336513E-008  -0.628473629E-007
   0.17656038942080038E-008  -0.354520111E-007
   0.17671445607823563E-008  -0.745545847E-008
   0.17686852273567089E-008  -0.149075632E-007
   0.17702258939310614E-008  -0.445287220E-007
   0.17717665605054139E-008  -0.534798339E-007
   0.17733072270797665E-008  -0.278310583E-007
   0.17748478936541190E-008  -0.300729042E-008
   0.17763885602284715E-008  -0.147799177E-007
   0.17779292268028241E-008  -0.455698270E-007
   0.17794698933771766E-008  -0.484940799E-007
   0.17810105599515291E-008  -0.187302600E-007
   0.17825512265258817E-008  -0.105026920E-008
   0.17840918931002342E-008  -0.200035561E-007
   0.17856325596745867E-008  -0.443427695E-007
   0.17871732262489393E-008  -0.381875580E-007
   0.17887138928232918E-008  -0.127844615E-007
   0.17902545593976443E-008  -0.443075976E-008
   0.17917952259719969E-008  -0.225755397E-007
   0.17933358925463494E-008  -0.409453875E-007
   0.17948765591207019E-008  -0.335937713E-007
   0.17964172256950545E-008  -0.805377631E-008
   0.17979578922694070E-008   0.263091593E-008
   0.17994985588437595E-008  -0.167363687E-007
   0.18010392254181121E-008  -0.389589125E-007
   0.18025798919924646E-008  -0.304552472E-007
   0.18041205585668171E-008  -0.264374656E-008
   0.18056612251411697E-008   0.212933537E-008
   0.18072018917155222E-008  -0.245717207E-007
   0.18087425582898747E-008  -0.421915374E-007
   0.18102832248642273E-008  -0.230202790E-007
   0.18118238914385798E-008   0.491432495E-008
   0.18133645580129323E-008   0.115185861E-008
   0.18149052245872849E-008  -0.263927031E-007
   0.18164458911616374E-008  -0.360009196E-007
   0.18179865577359899E-008  -0.148633053E-007
   0.18195272243103425E-008   0.546602941E-008
   0.18210678908846950E-008  -0.304572811E-008
   0.18226085574590475E-008  -0.267948792E-007
   0.18241492240334001E-008  -0.309847294E-007
   0.18256898906077526E-008  -0.737846229E-008
   0.18272305571821051E-008   0.123970043E-007
   0.18287712237564577E-008  -0.181467019E-008
   0.18303118903308102E-008  -0.331380789E-007
   0.18318525569051627E-008  -0.360825894E-007
   0.18333932234795153E-008  -0.333210792E-008
   0.18349338900538678E-008   0.177582233E-007
   0.18364745566282203E-008  -0.607360917E-008
   0.18380152232025729E-008  -0.402596925E-007
   0.18395558897769254E-008  -0.310922204E-007
   0.18410965563512779E-008   0.122558816E-007
   0.18426372229256305E-008   0.275102092E-007
   0.18441778894999830E-008  -0.978009673E-008
   0.18457185560743355E-008  -0.475225619E-007
   0.18472592226486881E-008  -0.303298080E-007
   0.18487998892230406E-008   0.191572234E-007
   0.18503405557973931E-008   0.303442000E-007
   0.18518812223717457E-008  -0.142614489E-007
   0.18534218889460982E-008  -0.521738990E-007
   0.18549625555204508E-008  -0.281017698E-007
   0.18565032220948033E-008   0.269904845E-007
   0.18580438886691558E-008   0.355648702E-007
   0.18595845552435084E-008  -0.193512690E-007
   0.18611252218178609E-008  -0.643610747E-007
   0.18626658883922134E-008  -0.324022409E-007
   0.18642065549665660E-008   0.382292598E-007
   0.18657472215409185E-008   0.491922449E-007
   0.18672878881152710E-008  -0.171970598E-007
   0.18688285546896236E-008  -0.663104771E-007
   0.18703692212639761E-008  -0.266572933E-007
   0.18719098878383286E-008   0.448568933E-007
   0.18734505544126812E-008   0.455284948E-007
   0.18749912209870337E-008  -0.266327760E-007
   0.18765318875613862E-008  -0.724671736E-007
   0.18780725541357388E-008  -0.287139841E-007
   0.18796132207100913E-008   0.474474433E-007
   0.18811538872844438E-008   0.535049374E-007
   0.18826945538587964E-008  -0.214533493E-007
   0.18842352204331489E-008  -0.762225127E-007
   0.18857758870075014E-008  -0.317452873E-007
   0.18873165535818540E-008   0.537007949E-007
   0.18888572201562065E-008   0.589422378E-007
   0.18903978867305590E-008  -0.272071681E-007
   0.18919385533049116E-008  -0.834867677E-007
   0.18934792198792641E-008  -0.264069726E-007
   0.18950198864536166E-008   0.674986111E-007
   0.18965605530279692E-008   0.655575434E-007
   0.18981012196023217E-008  -0.337576296E-007
   0.18996418861766742E-008  -0.939699376E-007
   0.19011825527510268E-008  -0.293679889E-007
   0.19027232193253793E-008   0.715962898E-007
   0.19042638858997318E-008   0.665593305E-007
   0.19058045524740844E-008  -0.395067161E-007
   0.19073452190484369E-008  -0.973818004E-007
   0.19088858856227894E-008  -0.224158754E-007
   0.19104265521971420E-008   0.836651566E-007
   0.19119672187714945E-008   0.720675217E-007
   0.19135078853458470E-008  -0.444487256E-007
   0.19150485519201996E-008  -0.105071344E-006
   0.19165892184945521E-008  -0.229027677E-007
   0.19181298850689046E-008   0.902491450E-007
   0.19196705516432572E-008   0.755757910E-007
   0.19212112182176097E-008  -0.493822014E-007
   0.19227518847919622E-008  -0.110659570E-006
   0.19242925513663148E-008  -0.202672155E-007
   0.19258332179406673E-008   0.976443957E-007
   0.19273738845150198E-008   0.775960629E-007
   0.19289145510893724E-008  -0.556844029E-007
   0.19304552176637249E-008  -0.118502854E-006
   0.19319958842380774E-008  -0.214996163E-007
   0.19335365508124300E-008   0.104330979E-006
   0.19350772173867825E-008   0.856100542E-007
   0.19366178839611350E-008  -0.535394236E-007
   0.19381585505354876E-008  -0.121603421E-006
   0.19396992171098401E-008  -0.226308856E-007
   0.19412398836841926E-008   0.108702906E-006
   0.19427805502585452E-008   0.892878518E-007
   0.19443212168328977E-008  -0.587739208E-007
   0.19458618834072502E-008  -0.132581846E-006
   0.19474025499816028E-008  -0.258408406E-007
   0.19489432165559553E-008   0.118104630E-006
   0.19504838831303078E-008   0.983953328E-007
   0.19520245497046604E-008  -0.614641920E-007
   0.19535652162790129E-008  -0.139484072E-006
   0.19551058828533655E-008  -0.246301823E-007
   0.19566465494277180E-008   0.123871331E-006
   0.19581872160020705E-008   0.981275576E-007
   0.19597278825764231E-008  -0.664199860E-007
   0.19612685491507756E-008  -0.140206765E-006
   0.19628092157251281E-008  -0.195688870E-007
   0.19643498822994807E-008   0.129006509E-006
   0.19658905488738332E-008   0.988318973E-007
   0.19674312154481857E-008  -0.706336110E-007
   0.19689718820225383E-008  -0.146095815E-006
   0.19705125485968908E-008  -0.221990746E-007
   0.19720532151712433E-008   0.130648942E-006
   0.19735938817455959E-008   0.100593496E-006
   0.19751345483199484E-008  -0.713417023E-007
   0.19766752148943009E-008  -0.146403636E-006
   0.19782158814686535E-008  -0.182750171E-007
   0.19797565480430060E-008   0.137945875E-006
   0.19812972146173585E-008   0.105142476E-006
   0.19828378811917111E-008  -0.748460849E-007
   0.19843785477660636E-008  -0.154357309E-006
   0.19859192143404161E-008  -0.211677786E-007
   0.19874598809147687E-008   0.141495192E-006
   0.19890005474891212E-008   0.106467574E-006
   0.19905412140634737E-008  -0.786792995E-007
   0.19920818806378263E-008  -0.155694323E-006
   0.19936225472121788E-008  -0.167915317E-007
   0.19951632137865313E-008   0.145099690E-006
   0.19967038803608839E-008   0.105984540E-006
   0.19982445469352364E-008  -0.799150541E-007
   0.19997852135095889E-008  -0.157320784E-006
   0.20013258800839415E-008  -0.203218065E-007
   0.20028665466582940E-008   0.143787886E-006
   0.20044072132326465E-008   0.109878783E-006
   0.20059478798069991E-008  -0.766867601E-007
   0.20074885463813516E-008  -0.158941376E-006
   0.20090292129557041E-008  -0.208531787E-007
   0.20105698795300567E-008   0.148141723E-006
   0.20121105461044092E-008   0.112145685E-006
   0.20136512126787617E-008  -0.812864585E-007
   0.20151918792531143E-008  -0.163724053E-006
   0.20167325458274668E-008  -0.195797867E-007
   0.20182732124018193E-008   0.151327157E-006
   0.20198138789761719E-008   0.111664690E-006
   0.20213545455505244E-008  -0.830982572E-007
   0.20228952121248769E-008  -0.162526888E-006
   0.20244358786992295E-008  -0.171403514E-007
   0.20259765452735820E-008   0.150965931E-006
   0.20275172118479345E-008   0.109585727E-006
   0.20290578784222871E-008  -0.829301428E-007
   0.20305985449966396E-008  -0.160276343E-006
   0.20321392115709921E-008  -0.161361129E-007
   0.20336798781453447E-008   0.150173392E-006
   0.20352205447196972E-008   0.108362272E-006
   0.20367612112940497E-008  -0.852234479E-007
   0.20383018778684023E-008  -0.163327599E-006
   0.20398425444427548E-008  -0.165354379E-007
   0.20413832110171073E-008   0.152728987E-006
   0.20429238775914599E-008   0.110182569E-006
   0.20444645441658124E-008  -0.832636857E-007
   0.20460052107401649E-008  -0.157850280E-006
   0.20475458773145175E-008  -0.127027135E-007
   0.20490865438888700E-008   0.147820202E-006
   0.20506272104632225E-008   0.102564485E-006
   0.20521678770375751E-008  -0.837415115E-007
   0.20537085436119276E-008  -0.155249097E-006
   0.20552492101862802E-008  -0.152713682E-007
   0.20567898767606327E-008   0.144219669E-006
   0.20583305433349852E-008   0.104798360E-006
   0.20598712099093378E-008  -0.787211150E-007
   0.20614118764836903E-008  -0.151891811E-006
   0.20629525430580428E-008  -0.134128157E-007
   0.20644932096323954E-008   0.143006446E-006
   0.20660338762067479E-008   0.100321273E-006
   0.20675745427811004E-008  -0.802803868E-007
   0.20691152093554530E-008  -0.149533491E-006
   0.20706558759298055E-008  -0.151040354E-007
   0.20721965425041580E-008   0.137483411E-006
   0.20737372090785106E-008   0.100856568E-006
   0.20752778756528631E-008  -0.739128865E-007
   0.20768185422272156E-008  -0.146612678E-006
   0.20783592088015682E-008  -0.158233462E-007
   0.20798998753759207E-008   0.137849980E-006
   0.20814405419502732E-008   0.100099690E-006
   0.20829812085246258E-008  -0.759030812E-007
   0.20845218750989783E-008  -0.144580213E-006
   0.20860625416733308E-008  -0.140912704E-007
   0.20876032082476834E-008   0.130960885E-006
   0.20891438748220359E-008   0.932946662E-007
   0.20906845413963884E-008  -0.695602793E-007
   0.20922252079707410E-008  -0.134327109E-006
   0.20937658745450935E-008  -0.163126899E-007
   0.20953065411194460E-008   0.122117427E-006
   0.20968472076937986E-008   0.934877278E-007
   0.20983878742681511E-008  -0.616375644E-007
   0.20999285408425036E-008  -0.130298218E-006
   0.21014692074168562E-008  -0.196051815E-007
   0.21030098739912087E-008   0.115324980E-006
   0.21045505405655612E-008   0.881244802E-007
   0.21060912071399138E-008  -0.605726029E-007
   0.21076318737142663E-008  -0.123806132E-006
   0.21091725402886188E-008  -0.166389356E-007
   0.21107132068629714E-008   0.111132891E-006
   0.21122538734373239E-008   0.859312550E-007
   0.21137945400116764E-008  -0.530292041E-007
   0.21153352065860290E-008  -0.113765530E-006
   0.21168758731603815E-008  -0.175219270E-007
   0.21184165397347340E-008   0.979374519E-007
   0.21199572063090866E-008   0.739284829E-007
   0.21214978728834391E-008  -0.520419619E-007
   0.21230385394577916E-008  -0.104870622E-006
   0.21245792060321442E-008  -0.148981414E-007
   0.21261198726064967E-008   0.920613559E-007
   0.21276605391808492E-008   0.719769631E-007
   0.21292012057552018E-008  -0.429441158E-007
   0.21307418723295543E-008  -0.940274418E-007
   0.21322825389039068E-008  -0.143895846E-007
   0.21338232054782594E-008   0.831631510E-007
   0.21353638720526119E-008   0.640065707E-007
   0.21369045386269644E-008  -0.438864802E-007
   0.21384452052013170E-008  -0.908561191E-007
   0.21399858717756695E-008  -0.130363205E-007
   0.21415265383500220E-008   0.807071032E-007
   0.21430672049243746E-008   0.616537292E-007
   0.21446078714987271E-008  -0.405937541E-007
   0.21461485380730796E-008  -0.832609857E-007
   0.21476892046474322E-008  -0.110685647E-007
   0.21492298712217847E-008   0.721680209E-007
   0.21507705377961372E-008   0.539034701E-007
   0.21523112043704898E-008  -0.350180827E-007
   0.21538518709448423E-008  -0.720943092E-007
   0.21553925375191949E-008  -0.115474066E-007
   0.21569332040935474E-008   0.614781186E-007
   0.21584738706678999E-008   0.500458945E-007
   0.21600145372422525E-008  -0.275811409E-007
   0.21615552038166050E-008  -0.661177637E-007
   0.21630958703909575E-008  -0.153371253E-007
   0.21646365369653101E-008   0.535748477E-007
   0.21661772035396626E-008   0.472340460E-007
   0.21677178701140151E-008  -0.221321272E-007
   0.21692585366883677E-008  -0.577784540E-007
   0.21707992032627202E-008  -0.143137200E-007
   0.21723398698370727E-008   0.445535235E-007
   0.21738805364114253E-008   0.397202982E-007
   0.21754212029857778E-008  -0.167376264E-007
   0.21769618695601303E-008  -0.457507312E-007
   0.21785025361344829E-008  -0.120549295E-007
   0.21800432027088354E-008   0.339774964E-007
   0.21815838692831879E-008   0.323123963E-007
   0.21831245358575405E-008  -0.775969156E-008
   0.21846652024318930E-008  -0.309403916E-007
   0.21862058690062455E-008  -0.136507445E-007
   0.21877465355805981E-008   0.146251171E-007
   0.21892872021549506E-008   0.185628721E-007
   0.21908278687293031E-008  -0.186394722E-008
   0.21923685353036557E-008  -0.188524645E-007
   0.21939092018780082E-008  -0.115760344E-007
   0.21954498684523607E-008   0.104329470E-007
   0.21969905350267133E-008   0.195789625E-007
   0.21985312016010658E-008   0.569861847E-008
   0.22000718681754183E-008  -0.118057493E-007
   0.22016125347497709E-008  -0.124689485E-007
   0.22031532013241234E-008   0.498276975E-010
   0.22046938678984759E-008   0.942840028E-008
   0.22062345344728285E-008   0.787583687E-008
   0.22077752010471810E-008  -0.148808255E-008
   0.22093158676215335E-008  -0.100724753E-007
   0.22108565341958861E-008  -0.827945890E-008
   0.22123972007702386E-008   0.396383548E-008
   0.22139378673445911E-008   0.124568276E-007
   0.22154785339189437E-008   0.518899368E-008
   0.22170192004932962E-008  -0.100639976E-007
   0.22185598670676487E-008  -0.141535619E-007
   0.22201005336420013E-008  -0.314248183E-009
   0.22216412002163538E-008   0.164582126E-007
   0.22231818667907063E-008   0.151388964E-007
   0.22247225333650589E-008  -0.536299538E-008
   0.22262631999394114E-008  -0.202714308E-007
   0.22278038665137639E-008  -0.845924752E-008
   0.22293445330881165E-008   0.160761644E-007
   0.22308851996624690E-008   0.190877625E-007
   0.22324258662368215E-008  -0.672745060E-008
   0.22339665328111741E-008  -0.281979400E-007
   0.22355071993855266E-008  -0.139891299E-007
   0.22370478659598791E-008   0.216409255E-007
   0.22385885325342317E-008   0.323293641E-007
   0.22401291991085842E-008  -0.343899131E-009
   0.22416698656829367E-008  -0.352258454E-007
   0.22432105322572893E-008  -0.215112870E-007
   0.22447511988316418E-008   0.260468696E-007
   0.22462918654059943E-008   0.395507023E-007
   0.22478325319803469E-008  -0.453688287E-008
   0.22493731985546994E-008  -0.450858124E-007
   0.22509138651290519E-008  -0.223760868E-007
   0.22524545317034045E-008   0.339181838E-007
   0.22539951982777570E-008   0.453341542E-007
   0.22555358648521096E-008  -0.633338004E-008
   0.22570765314264621E-008  -0.535500213E-007
   0.22586171980008146E-008  -0.315462074E-007
   0.22601578645751672E-008   0.346172797E-007
   0.22616985311495197E-008   0.567884975E-007
   0.22632391977238722E-008   0.612665474E-010
   0.22647798642982248E-008  -0.605335231E-007
   0.22663205308725773E-008  -0.365893982E-007
   0.22678611974469298E-008   0.436766001E-007
   0.22694018640212824E-008   0.664849935E-007
   0.22709425305956349E-008  -0.479775508E-008
   0.22724831971699874E-008  -0.721145526E-007
   0.22740238637443400E-008  -0.403978930E-007
   0.22755645303186925E-008   0.477126108E-007
   0.22771051968930450E-008   0.711048145E-007
   0.22786458634673976E-008  -0.330028627E-008
   0.22801865300417501E-008  -0.751087939E-007
   0.22817271966161026E-008  -0.452679352E-007
   0.22832678631904552E-008   0.482284683E-007
   0.22848085297648077E-008   0.774811184E-007
   0.22863491963391602E-008  -0.970977965E-009
   0.22878898629135128E-008  -0.809549974E-007
   0.22894305294878653E-008  -0.498498736E-007
   0.22909711960622178E-008   0.526233848E-007
   0.22925118626365704E-008   0.856978062E-007
   0.22940525292109229E-008   0.235237252E-008
   0.22955931957852754E-008  -0.840893364E-007
   0.22971338623596280E-008  -0.555593758E-007
   0.22986745289339805E-008   0.480363127E-007
   0.23002151955083330E-008   0.834095815E-007
   0.23017558620826856E-008   0.978474191E-009
   0.23032965286570381E-008  -0.859903011E-007
   0.23048371952313906E-008  -0.559824542E-007
   0.23063778618057432E-008   0.530239959E-007
   0.23079185283800957E-008   0.929665092E-007
   0.23094591949544482E-008   0.754328511E-008
   0.23109998615288008E-008  -0.880138415E-007
   0.23125405281031533E-008  -0.621954968E-007
   0.23140811946775058E-008   0.505425675E-007
   0.23156218612518584E-008   0.939372597E-007
   0.23171625278262109E-008   0.625644248E-008
   0.23187031944005634E-008  -0.915415228E-007
   0.23202438609749160E-008  -0.634229522E-007
   0.23217845275492685E-008   0.521746699E-007
   0.23233251941236210E-008   0.962800470E-007
   0.23248658606979736E-008   0.849658477E-008
   0.23264065272723261E-008  -0.915970375E-007
   0.23279471938466786E-008  -0.672522731E-007
   0.23294878604210312E-008   0.498647665E-007
   0.23310285269953837E-008   0.996529366E-007
   0.23325691935697362E-008   0.106840616E-007
   0.23341098601440888E-008  -0.962066053E-007
   0.23356505267184413E-008  -0.703155649E-007
   0.23371911932927938E-008   0.555328370E-007
   0.23387318598671464E-008   0.106011051E-006
   0.23402725264414989E-008   0.989412996E-008
   0.23418131930158514E-008  -0.989272095E-007
   0.23433538595902040E-008  -0.701003771E-007
   0.23448945261645565E-008   0.551273800E-007
   0.23464351927389090E-008   0.104149564E-006
   0.23479758593132616E-008   0.987709825E-008
   0.23495165258876141E-008  -0.992560842E-007
   0.23510571924619666E-008  -0.736095629E-007
   0.23525978590363192E-008   0.531629993E-007
   0.23541385256106717E-008   0.106979044E-006
   0.23556791921850243E-008   0.123896555E-007
   0.23572198587593768E-008  -0.998127945E-007
   0.23587605253337293E-008  -0.730096517E-007
   0.23603011919080819E-008   0.560323841E-007
   0.23618418584824344E-008   0.108623766E-006
   0.23633825250567869E-008   0.127419852E-007
   0.23649231916311395E-008  -0.993756899E-007
   0.23664638582054920E-008  -0.749858273E-007
   0.23680045247798445E-008   0.507607538E-007
   0.23695451913541971E-008   0.104364474E-006
   0.23710858579285496E-008   0.119000774E-007
   0.23726265245029021E-008  -0.986829463E-007
   0.23741671910772547E-008  -0.731085308E-007
   0.23757078576516072E-008   0.548390844E-007
   0.23772485242259597E-008   0.108849370E-006
   0.23787891908003123E-008   0.146664405E-007
   0.23803298573746648E-008  -0.976039232E-007
   0.23818705239490173E-008  -0.746608322E-007
   0.23834111905233699E-008   0.498048394E-007
   0.23849518570977224E-008   0.104059097E-006
   0.23864925236720749E-008   0.139613263E-007
   0.23880331902464275E-008  -0.967567217E-007
   0.23895738568207800E-008  -0.754284386E-007
   0.23911145233951325E-008   0.503675537E-007
   0.23926551899694851E-008   0.108451538E-006
   0.23941958565438376E-008   0.183479045E-007
   0.23957365231181901E-008  -0.956003134E-007
   0.23972771896925427E-008  -0.760443015E-007
   0.23988178562668952E-008   0.477211159E-007
   0.24003585228412477E-008   0.102310324E-006
   0.24018991894156003E-008   0.138518104E-007
   0.24034398559899528E-008  -0.926673636E-007
   0.24049805225643053E-008  -0.714797608E-007
   0.24065211891386579E-008   0.454179130E-007
   0.24080618557130104E-008   0.986838842E-007
   0.24096025222873629E-008   0.190469720E-007
   0.24111431888617155E-008  -0.836791898E-007
   0.24126838554360680E-008  -0.706223986E-007
   0.24142245220104205E-008   0.396681585E-007
   0.24157651885847731E-008   0.955471435E-007
   0.24173058551591256E-008   0.187809306E-007
   0.24188465217334781E-008  -0.851879278E-007
   0.24203871883078307E-008  -0.719231110E-007
   0.24219278548821832E-008   0.393324413E-007
   0.24234685214565357E-008   0.933652728E-007
   0.24250091880308883E-008   0.180295885E-007
   0.24265498546052408E-008  -0.785282310E-007
   0.24280905211795933E-008  -0.634812736E-007
   0.24296311877539459E-008   0.390171451E-007
   0.24311718543282984E-008   0.869088908E-007
   0.24327125209026509E-008   0.153232520E-007
   0.24342531874770035E-008  -0.773632465E-007
   0.24357938540513560E-008  -0.639474678E-007
   0.24373345206257085E-008   0.373667461E-007
   0.24388751872000611E-008   0.863882477E-007
