t              SphereRCS.fdtd_Point probe_Ex_15_15_4.dat       incid
   0.24065211552681820E-007   0.266606826E-002   0.000000000E+000
   0.24096024883735190E-007   0.176109262E-001   0.000000000E+000
   0.24126838214788560E-007   0.313871056E-001   0.000000000E+000
   0.24157651545841929E-007   0.428615287E-001   0.000000000E+000
   0.24188464876895299E-007   0.510656163E-001   0.000000000E+000
   0.24219278207948669E-007   0.552826151E-001   0.000000000E+000
   0.24250091539002039E-007   0.551153794E-001   0.000000000E+000
   0.24280904870055409E-007   0.505273677E-001   0.000000000E+000
   0.24311718201108778E-007   0.418521129E-001   0.000000000E+000
   0.24342531532162148E-007   0.297693871E-001   0.000000000E+000
   0.24373344863215518E-007   0.152496388E-001   0.000000000E+000
   0.24404158194268888E-007  -0.528522767E-003   0.000000000E+000
   0.24434971525322258E-007  -0.162801668E-001   0.000000000E+000
   0.24465784856375627E-007  -0.307255965E-001   0.000000000E+000
   0.24496598187428997E-007  -0.427010134E-001   0.000000000E+000
   0.24527411518482367E-007  -0.512578040E-001   0.000000000E+000
   0.24558224849535737E-007  -0.557412207E-001   0.000000000E+000
   0.24589038180589107E-007  -0.558414795E-001   0.000000000E+000
   0.24619851511642477E-007  -0.516131297E-001   0.000000000E+000
   0.24650664842695846E-007  -0.434618704E-001   0.000000000E+000
   0.24681478173749216E-007  -0.321011916E-001   0.000000000E+000
   0.24712291504802586E-007  -0.184840225E-001   0.000000000E+000
   0.24743104835855956E-007  -0.371673983E-002   0.000000000E+000
   0.24773918166909326E-007   0.110358782E-001   0.000000000E+000
   0.24804731497962695E-007   0.246458799E-001   0.000000000E+000
   0.24835544829016065E-007   0.361092985E-001   0.000000000E+000
   0.24866358160069435E-007   0.446184389E-001   0.000000000E+000
   0.24897171491122805E-007   0.496144332E-001   0.000000000E+000
   0.24927984822176175E-007   0.508174114E-001   0.000000000E+000
   0.24958798153229544E-007   0.482338555E-001   0.000000000E+000
   0.24989611484282914E-007   0.421426669E-001   0.000000000E+000
   0.25020424815336284E-007   0.330629945E-001   0.000000000E+000
   0.25051238146389654E-007   0.217078403E-001   0.000000000E+000
   0.25082051477443024E-007   0.892792922E-002   0.000000000E+000
   0.25112864808496393E-007  -0.434971321E-002   0.000000000E+000
   0.25143678139549763E-007  -0.171843991E-001   0.000000000E+000
   0.25174491470603133E-007  -0.286821425E-001   0.000000000E+000
   0.25205304801656503E-007  -0.380509198E-001   0.000000000E+000
   0.25236118132709873E-007  -0.446485803E-001   0.000000000E+000
   0.25266931463763243E-007  -0.480215922E-001   0.000000000E+000
   0.25297744794816612E-007  -0.479331873E-001   0.000000000E+000
   0.25328558125869982E-007  -0.443796068E-001   0.000000000E+000
   0.25359371456923352E-007  -0.375934131E-001   0.000000000E+000
   0.25390184787976722E-007  -0.280330256E-001   0.000000000E+000
   0.25420998119030092E-007  -0.163580850E-001   0.000000000E+000
   0.25451811450083461E-007  -0.339090638E-002   0.000000000E+000
   0.25482624781136831E-007   0.993489660E-002   0.000000000E+000
   0.25513438112190201E-007   0.226364210E-001   0.000000000E+000
   0.25544251443243571E-007   0.337507799E-001   0.000000000E+000
   0.25575064774296941E-007   0.424072593E-001   0.000000000E+000
   0.25605878105350310E-007   0.478969440E-001   0.000000000E+000
   0.25636691436403680E-007   0.497340411E-001   0.000000000E+000
   0.25667504767457050E-007   0.477030240E-001   0.000000000E+000
   0.25698318098510420E-007   0.418864675E-001   0.000000000E+000
   0.25729131429563790E-007   0.326697119E-001   0.000000000E+000
   0.25759944760617159E-007   0.207203031E-001   0.000000000E+000
   0.25790758091670529E-007   0.694246124E-002   0.000000000E+000
   0.25821571422723899E-007  -0.759080052E-002   0.000000000E+000
   0.25852384753777269E-007  -0.217228550E-001   0.000000000E+000
   0.25883198084830639E-007  -0.343089625E-001   0.000000000E+000
   0.25914011415884008E-007  -0.443136729E-001   0.000000000E+000
   0.25944824746937378E-007  -0.509011969E-001   0.000000000E+000
   0.25975638077990748E-007  -0.535100661E-001   0.000000000E+000
   0.26006451409044118E-007  -0.519047603E-001   0.000000000E+000
   0.26037264740097488E-007  -0.461989790E-001   0.000000000E+000
   0.26068078071150858E-007  -0.368479490E-001   0.000000000E+000
   0.26098891402204227E-007  -0.246101823E-001   0.000000000E+000
   0.26129704733257597E-007  -0.104821129E-001   0.000000000E+000
   0.26160518064310967E-007   0.438828114E-002   0.000000000E+000
   0.26191331395364337E-007   0.188007094E-001   0.000000000E+000
   0.26222144726417707E-007   0.316052958E-001   0.000000000E+000
   0.26252958057471076E-007   0.417992100E-001   0.000000000E+000
   0.26283771388524446E-007   0.486084595E-001   0.000000000E+000
   0.26314584719577816E-007   0.515477024E-001   0.000000000E+000
   0.26345398050631186E-007   0.504533127E-001   0.000000000E+000
   0.26376211381684556E-007   0.454877242E-001   0.000000000E+000
   0.26407024712737925E-007   0.371158980E-001   0.000000000E+000
   0.26437838043791295E-007   0.260573104E-001   0.000000000E+000
   0.26468651374844665E-007   0.132190315E-001   0.000000000E+000
   0.26499464705898035E-007  -0.383182429E-003   0.000000000E+000
   0.26530278036951405E-007  -0.137082897E-001   0.000000000E+000
   0.26561091368004774E-007  -0.257705674E-001   0.000000000E+000
   0.26591904699058144E-007  -0.357110351E-001   0.000000000E+000
   0.26622718030111514E-007  -0.428548008E-001   0.000000000E+000
   0.26653531361164884E-007  -0.467511155E-001   0.000000000E+000
   0.26684344692218254E-007  -0.471948013E-001   0.000000000E+000
   0.26715158023271623E-007  -0.442293100E-001   0.000000000E+000
   0.26745971354324993E-007  -0.381330587E-001   0.000000000E+000
   0.26776784685378363E-007  -0.293915812E-001   0.000000000E+000
   0.26807598016431733E-007  -0.186586063E-001   0.000000000E+000
   0.26838411347485103E-007  -0.670921709E-002   0.000000000E+000
   0.26869224678538473E-007   0.561181456E-002   0.000000000E+000
   0.26900038009591842E-007   0.174437854E-001   0.000000000E+000
   0.26930851340645212E-007   0.279634595E-001   0.000000000E+000
   0.26961664671698582E-007   0.364359207E-001   0.000000000E+000
   0.26992478002751952E-007   0.422608219E-001   0.000000000E+000
   0.27023291333805322E-007   0.450119600E-001   0.000000000E+000
   0.27054104664858691E-007   0.444680452E-001   0.000000000E+000
   0.27084917995912061E-007   0.406325161E-001   0.000000000E+000
   0.27115731326965431E-007   0.337403342E-001   0.000000000E+000
   0.27146544658018801E-007   0.242500994E-001   0.000000000E+000
   0.27177357989072171E-007   0.128204338E-001   0.000000000E+000
   0.27208171320125540E-007   0.270663761E-003   0.000000000E+000
   0.27238984651178910E-007  -0.124729322E-001   0.000000000E+000
   0.27269797982232280E-007  -0.244425479E-001   0.000000000E+000
   0.27300611313285650E-007  -0.347017422E-001   0.000000000E+000
   0.27331424644339020E-007  -0.424203463E-001   0.000000000E+000
   0.27362237975392389E-007  -0.469450988E-001   0.000000000E+000
   0.27393051306445759E-007  -0.478594154E-001   0.000000000E+000
   0.27423864637499129E-007  -0.450261943E-001   0.000000000E+000
   0.27454677968552499E-007  -0.386086255E-001   0.000000000E+000
   0.27485491299605869E-007  -0.290658399E-001   0.000000000E+000
   0.27516304630659238E-007  -0.171224326E-001   0.000000000E+000
   0.27547117961712608E-007  -0.371354818E-002   0.000000000E+000
   0.27577931292765978E-007   0.100903660E-001   0.000000000E+000
   0.27608744623819348E-007   0.231727511E-001   0.000000000E+000
   0.27639557954872718E-007   0.344660990E-001   0.000000000E+000
   0.27670371285926088E-007   0.430442654E-001   0.000000000E+000
   0.27701184616979457E-007   0.482032150E-001   0.000000000E+000
   0.27731997948032827E-007   0.495224632E-001   0.000000000E+000
   0.27762811279086197E-007   0.469013341E-001   0.000000000E+000
   0.27793624610139567E-007   0.405666195E-001   0.000000000E+000
   0.27824437941192937E-007   0.310510322E-001   0.000000000E+000
   0.27855251272246306E-007   0.191447288E-001   0.000000000E+000
   0.27886064603299676E-007   0.582479965E-002   0.000000000E+000
   0.27916877934353046E-007  -0.783037860E-002   0.000000000E+000
   0.27947691265406416E-007  -0.207336769E-001   0.000000000E+000
   0.27978504596459786E-007  -0.318800025E-001   0.000000000E+000
   0.28009317927513155E-007  -0.404272117E-001   0.000000000E+000
   0.28040131258566525E-007  -0.457602739E-001   0.000000000E+000
   0.28070944589619895E-007  -0.475337282E-001   0.000000000E+000
   0.28101757920673265E-007  -0.456898399E-001   0.000000000E+000
   0.28132571251726635E-007  -0.404521897E-001   0.000000000E+000
   0.28163384582780004E-007  -0.322967805E-001   0.000000000E+000
   0.28194197913833374E-007  -0.219045859E-001   0.000000000E+000
   0.28225011244886744E-007  -0.101007866E-001   0.000000000E+000
   0.28255824575940114E-007   0.221333653E-002   0.000000000E+000
   0.28286637906993484E-007   0.141298994E-001   0.000000000E+000
   0.28317451238046853E-007   0.247998424E-001   0.000000000E+000
   0.28348264569100223E-007   0.334898382E-001   0.000000000E+000
   0.28379077900153593E-007   0.396274701E-001   0.000000000E+000
   0.28409891231206963E-007   0.428327508E-001   0.000000000E+000
   0.28440704562260333E-007   0.429353826E-001   0.000000000E+000
   0.28471517893313703E-007   0.399781130E-001   0.000000000E+000
   0.28502331224367072E-007   0.342072994E-001   0.000000000E+000
   0.28533144555420442E-007   0.260523148E-001   0.000000000E+000
   0.28563957886473812E-007   0.160955526E-001   0.000000000E+000
   0.28594771217527182E-007   0.503487233E-002   0.000000000E+000
   0.28625584548580552E-007  -0.635971501E-002   0.000000000E+000
   0.28656397879633921E-007  -0.172933415E-001   0.000000000E+000
   0.28687211210687291E-007  -0.269956961E-001   0.000000000E+000
   0.28718024541740661E-007  -0.347704776E-001   0.000000000E+000
   0.28748837872794031E-007  -0.400425158E-001   0.000000000E+000
   0.28779651203847401E-007  -0.423998274E-001   0.000000000E+000
   0.28810464534900770E-007  -0.416276418E-001   0.000000000E+000
   0.28841277865954140E-007  -0.377313495E-001   0.000000000E+000
   0.28872091197007510E-007  -0.309455246E-001   0.000000000E+000
   0.28902904528060880E-007  -0.217268504E-001   0.000000000E+000
   0.28933717859114250E-007  -0.107297422E-001   0.000000000E+000
   0.28964531190167619E-007   0.123511348E-002   0.000000000E+000
   0.28995344521220989E-007   0.132575100E-001   0.000000000E+000
   0.29026157852274359E-007   0.243962165E-001   0.000000000E+000
   0.29056971183327729E-007   0.337541625E-001   0.000000000E+000
   0.29087784514381099E-007   0.405540355E-001   0.000000000E+000
   0.29118597845434468E-007   0.442074090E-001   0.000000000E+000
   0.29149411176487838E-007   0.443705581E-001   0.000000000E+000
   0.29180224507541208E-007   0.409809761E-001   0.000000000E+000
   0.29211037838594578E-007   0.342701897E-001   0.000000000E+000
   0.29241851169647948E-007   0.247505885E-001   0.000000000E+000
   0.29272664500701318E-007   0.131765632E-001   0.000000000E+000
   0.29303477831754687E-007   0.482841395E-003   0.000000000E+000
   0.29334291162808057E-007  -0.122946287E-001   0.000000000E+000
   0.29365104493861427E-007  -0.241080299E-001   0.000000000E+000
   0.29395917824914797E-007  -0.339888297E-001   0.000000000E+000
   0.29426731155968167E-007  -0.411320366E-001   0.000000000E+000
   0.29457544487021536E-007  -0.449655056E-001   0.000000000E+000
   0.29488357818074906E-007  -0.451977737E-001   0.000000000E+000
   0.29519171149128276E-007  -0.418400876E-001   0.000000000E+000
   0.29549984480181646E-007  -0.352009684E-001   0.000000000E+000
   0.29580797811235016E-007  -0.258543938E-001   0.000000000E+000
   0.29611611142288385E-007  -0.145852929E-001   0.000000000E+000
   0.29642424473341755E-007  -0.231813733E-002   0.000000000E+000
   0.29673237804395125E-007   0.996414945E-002   0.000000000E+000
   0.29704051135448495E-007   0.213031657E-001   0.000000000E+000
   0.29734864466501865E-007   0.308423117E-001   0.000000000E+000
   0.29765677797555234E-007   0.378918163E-001   0.000000000E+000
   0.29796491128608604E-007   0.419765711E-001   0.000000000E+000
   0.29827304459661974E-007   0.428637862E-001   0.000000000E+000
   0.29858117790715344E-007   0.405696221E-001   0.000000000E+000
   0.29888931121768714E-007   0.353459194E-001   0.000000000E+000
   0.29919744452822084E-007   0.276497975E-001   0.000000000E+000
   0.29950557783875453E-007   0.181000922E-001   0.000000000E+000
   0.29981371114928823E-007   0.742522348E-002   0.000000000E+000
   0.30012184445982193E-007  -0.359281898E-002   0.000000000E+000
   0.30042997777035563E-007  -0.141740292E-001   0.000000000E+000
   0.30073811108088933E-007  -0.235918462E-001   0.000000000E+000
   0.30104624439142302E-007  -0.312177762E-001   0.000000000E+000
   0.30135437770195672E-007  -0.365573317E-001   0.000000000E+000
   0.30166251101249042E-007  -0.392762721E-001   0.000000000E+000
   0.30197064432302412E-007  -0.392167903E-001   0.000000000E+000
   0.30227877763355782E-007  -0.364037156E-001   0.000000000E+000
   0.30258691094409151E-007  -0.310410280E-001   0.000000000E+000
   0.30289504425462521E-007  -0.234991126E-001   0.000000000E+000
   0.30320317756515891E-007  -0.142932432E-001   0.000000000E+000
   0.30351131087569261E-007  -0.405385066E-002   0.000000000E+000
   0.30381944418622631E-007   0.651060604E-002   0.000000000E+000
   0.30412757749676000E-007   0.166570004E-001   0.000000000E+000
   0.30443571080729370E-007   0.256554075E-001   0.000000000E+000
   0.30474384411782740E-007   0.328391194E-001   0.000000000E+000
   0.30505197742836110E-007   0.376538113E-001   0.000000000E+000
   0.30536011073889480E-007   0.397022665E-001   0.000000000E+000
   0.30566824404942849E-007   0.387808196E-001   0.000000000E+000
   0.30597637735996219E-007   0.349037498E-001   0.000000000E+000
   0.30628451067049589E-007   0.283122957E-001   0.000000000E+000
   0.30659264398102959E-007   0.194660239E-001   0.000000000E+000
   0.30690077729156329E-007   0.901565608E-002   0.000000000E+000
   0.30720891060209699E-007  -0.224184338E-002   0.000000000E+000
   0.30751704391263068E-007  -0.134232752E-001   0.000000000E+000
   0.30782517722316438E-007  -0.236298610E-001   0.000000000E+000
   0.30813331053369808E-007  -0.320226960E-001   0.000000000E+000
   0.30844144384423178E-007  -0.378961787E-001   0.000000000E+000
   0.30874957715476548E-007  -0.407423563E-001   0.000000000E+000
   0.30905771046529917E-007  -0.402996317E-001   0.000000000E+000
   0.30936584377583287E-007  -0.365805142E-001   0.000000000E+000
   0.30967397708636657E-007  -0.298750475E-001   0.000000000E+000
   0.30998211039690027E-007  -0.207288843E-001   0.000000000E+000
   0.31029024370743397E-007  -0.989758316E-002   0.000000000E+000
   0.31059837701796766E-007   0.171884894E-002   0.000000000E+000
   0.31090651032850136E-007   0.131550366E-001   0.000000000E+000
   0.31121464363903506E-007   0.234653428E-001   0.000000000E+000
   0.31152277694956876E-007   0.318067856E-001   0.000000000E+000
   0.31183091026010246E-007   0.375117697E-001   0.000000000E+000
   0.31213904357063615E-007   0.401437841E-001   0.000000000E+000
   0.31244717688116985E-007   0.395310409E-001   0.000000000E+000
   0.31275531019170355E-007   0.357754044E-001   0.000000000E+000
   0.31306344350223725E-007   0.292364899E-001   0.000000000E+000
   0.31337157681277095E-007   0.204933770E-001   0.000000000E+000
   0.31367971012330464E-007   0.102884546E-001   0.000000000E+000
   0.31398784343383834E-007  -0.540515408E-003   0.000000000E+000
   0.31429597674437204E-007  -0.111332191E-001   0.000000000E+000
   0.31460411005490574E-007  -0.206775889E-001   0.000000000E+000
   0.31491224336543944E-007  -0.284723975E-001   0.000000000E+000
   0.31522037667597314E-007  -0.339767560E-001   0.000000000E+000
   0.31552850998650683E-007  -0.368433483E-001   0.000000000E+000
   0.31583664329704053E-007  -0.369340405E-001   0.000000000E+000
   0.31614477660757423E-007  -0.343183503E-001   0.000000000E+000
   0.31645290991810793E-007  -0.292566419E-001   0.000000000E+000
   0.31676104322864163E-007  -0.221711136E-001   0.000000000E+000
   0.31706917653917532E-007  -0.136080813E-001   0.000000000E+000
   0.31737730984970902E-007  -0.419528410E-002   0.000000000E+000
   0.31768544316024272E-007   0.540241599E-002   0.000000000E+000
   0.31799357647077642E-007   0.145261297E-001   0.000000000E+000
   0.31830170978131012E-007   0.225626938E-001   0.000000000E+000
   0.31860984309184381E-007   0.289796311E-001   0.000000000E+000
   0.31891797640237751E-007   0.333544202E-001   0.000000000E+000
   0.31922610971291121E-007   0.353974998E-001   0.000000000E+000
   0.31953424302344491E-007   0.349685811E-001   0.000000000E+000
   0.31984237633397861E-007   0.320858434E-001   0.000000000E+000
   0.32015050964451230E-007   0.269274563E-001   0.000000000E+000
   0.32045864295504600E-007   0.198247787E-001   0.000000000E+000
   0.32076677626557970E-007   0.112467036E-001   0.000000000E+000
   0.32107490957611340E-007   0.177482795E-002   0.000000000E+000
   0.32138304288664710E-007  -0.793031510E-002   0.000000000E+000
   0.32169117619718079E-007  -0.171709843E-001   0.000000000E+000
   0.32199930950771449E-007  -0.252599977E-001   0.000000000E+000
   0.32230744281824819E-007  -0.315716676E-001   0.000000000E+000
   0.32261557612878189E-007  -0.355921686E-001   0.000000000E+000
   0.32292370943931559E-007  -0.369650275E-001   0.000000000E+000
   0.32323184274984929E-007  -0.355272070E-001   0.000000000E+000
   0.32353997606038298E-007  -0.313316360E-001   0.000000000E+000
   0.32384810937091668E-007  -0.246528555E-001   0.000000000E+000
   0.32415624268145038E-007  -0.159738362E-001   0.000000000E+000
   0.32446437599198408E-007  -0.595375523E-002   0.000000000E+000
   0.32477250930251778E-007   0.462153647E-002   0.000000000E+000
   0.32508064261305147E-007   0.149027109E-001   0.000000000E+000
   0.32538877592358517E-007   0.240485035E-001   0.000000000E+000
   0.32569690923411887E-007   0.312991180E-001   0.000000000E+000
   0.32600504254465257E-007   0.360444561E-001   0.000000000E+000
   0.32631317585518627E-007   0.378803760E-001   0.000000000E+000
   0.32662130916571996E-007   0.366471671E-001   0.000000000E+000
   0.32692944247625366E-007   0.324460827E-001   0.000000000E+000
   0.32723757578678736E-007   0.256319083E-001   0.000000000E+000
   0.32754570909732106E-007   0.167820416E-001   0.000000000E+000
   0.32785384240785476E-007   0.664492603E-002   0.000000000E+000
   0.32816197571838845E-007  -0.392715074E-002   0.000000000E+000
   0.32847010902892215E-007  -0.140543086E-001   0.000000000E+000
   0.32877824233945585E-007  -0.229068734E-001   0.000000000E+000
   0.32908637564998955E-007  -0.297772083E-001   0.000000000E+000
   0.32939450896052325E-007  -0.341387838E-001   0.000000000E+000
   0.32970264227105694E-007  -0.356871784E-001   0.000000000E+000
   0.33001077558159064E-007  -0.343597159E-001   0.000000000E+000
   0.33031890889212434E-007  -0.303327069E-001   0.000000000E+000
   0.33062704220265804E-007  -0.239976086E-001   0.000000000E+000
   0.33093517551319174E-007  -0.159193967E-001   0.000000000E+000
   0.33124330882372544E-007  -0.678206142E-002   0.000000000E+000
   0.33155144213425913E-007   0.267293211E-002   0.000000000E+000
   0.33185957544479283E-007   0.117091592E-001   0.000000000E+000
   0.33216770875532653E-007   0.196530744E-001   0.000000000E+000
   0.33247584206586023E-007   0.259425249E-001   0.000000000E+000
   0.33278397537639393E-007   0.301626846E-001   0.000000000E+000
   0.33309210868692762E-007   0.320677124E-001   0.000000000E+000
   0.33340024199746132E-007   0.315879919E-001   0.000000000E+000
   0.33370837530799502E-007   0.288241096E-001   0.000000000E+000
   0.33401650861852872E-007   0.240297690E-001   0.000000000E+000
   0.33432464192906242E-007   0.175863020E-001   0.000000000E+000
   0.33463277523959611E-007   0.997164380E-002   0.000000000E+000
   0.33494090855012981E-007   0.172638707E-002   0.000000000E+000
   0.33524904186066351E-007  -0.658090506E-002   0.000000000E+000
   0.33555717517119721E-007  -0.143875144E-001   0.000000000E+000
   0.33586530848173091E-007  -0.211684201E-001   0.000000000E+000
   0.33617344179226460E-007  -0.264654420E-001   0.000000000E+000
   0.33648157510279830E-007  -0.299131330E-001   0.000000000E+000
   0.33678970841333200E-007  -0.312608108E-001   0.000000000E+000
   0.33709784172386570E-007  -0.303899180E-001   0.000000000E+000
   0.33740597503439940E-007  -0.273256078E-001   0.000000000E+000
   0.33771410834493309E-007  -0.222412702E-001   0.000000000E+000
   0.33802224165546679E-007  -0.154546183E-001   0.000000000E+000
   0.33833037496600049E-007  -0.741417892E-002   0.000000000E+000
   0.33863850827653419E-007   0.132444035E-002   0.000000000E+000
   0.33894664158706789E-007   0.101323035E-001   0.000000000E+000
   0.33925477489760159E-007   0.183496550E-001   0.000000000E+000
   0.33956290820813528E-007   0.253347531E-001   0.000000000E+000
   0.33987104151866898E-007   0.305155180E-001   0.000000000E+000
   0.34017917482920268E-007   0.334395729E-001   0.000000000E+000
   0.34048730813973638E-007   0.338178687E-001   0.000000000E+000
   0.34079544145027008E-007   0.315571204E-001   0.000000000E+000
   0.34110357476080377E-007   0.267769769E-001   0.000000000E+000
   0.34141170807133747E-007   0.198090449E-001   0.000000000E+000
   0.34171984138187117E-007   0.111766038E-001   0.000000000E+000
   0.34202797469240487E-007   0.155577622E-002   0.000000000E+000
   0.34233610800293857E-007  -0.827901717E-002   0.000000000E+000
   0.34264424131347226E-007  -0.175207108E-001   0.000000000E+000
   0.34295237462400596E-007  -0.254003108E-001   0.000000000E+000
   0.34326050793453966E-007  -0.312558748E-001   0.000000000E+000
   0.34356864124507336E-007  -0.345928967E-001   0.000000000E+000
   0.34387677455560706E-007  -0.351299569E-001   0.000000000E+000
   0.34418490786614075E-007  -0.328249335E-001   0.000000000E+000
   0.34449304117667445E-007  -0.278790072E-001   0.000000000E+000
   0.34480117448720815E-007  -0.207180493E-001   0.000000000E+000
   0.34510930779774185E-007  -0.119532179E-001   0.000000000E+000
   0.34541744110827555E-007  -0.232484099E-002   0.000000000E+000
   0.34572557441880925E-007   0.736475550E-002   0.000000000E+000
   0.34603370772934294E-007   0.163227320E-001   0.000000000E+000
   0.34634184103987664E-007   0.238345470E-001   0.000000000E+000
   0.34664997435041034E-007   0.293235760E-001   0.000000000E+000
   0.34695810766094404E-007   0.323962159E-001   0.000000000E+000
   0.34726624097147774E-007   0.328688286E-001   0.000000000E+000
   0.34757437428201143E-007   0.307749063E-001   0.000000000E+000
   0.34788250759254513E-007   0.263528805E-001   0.000000000E+000
   0.34819064090307883E-007   0.200169273E-001   0.000000000E+000
   0.34849877421361253E-007   0.123145878E-001   0.000000000E+000
   0.34880690752414623E-007   0.387602206E-002   0.000000000E+000
   0.34911504083467992E-007  -0.463992916E-002   0.000000000E+000
   0.34942317414521362E-007  -0.125978962E-001   0.000000000E+000
   0.34973130745574732E-007  -0.194321033E-001   0.000000000E+000
   0.35003944076628102E-007  -0.246833079E-001   0.000000000E+000
   0.35034757407681472E-007  -0.280246623E-001   0.000000000E+000
   0.35065570738734841E-007  -0.292758998E-001   0.000000000E+000
   0.35096384069788211E-007  -0.284063462E-001   0.000000000E+000
   0.35127197400841581E-007  -0.255281273E-001   0.000000000E+000
   0.35158010731894951E-007  -0.208814275E-001   0.000000000E+000
   0.35188824062948321E-007  -0.148138190E-001   0.000000000E+000
   0.35219637394001690E-007  -0.775555894E-002   0.000000000E+000
   0.35250450725055060E-007  -0.192417763E-003   0.000000000E+000
   0.35281264056108430E-007   0.736277318E-002   0.000000000E+000
   0.35312077387161800E-007   0.143990200E-001   0.000000000E+000
   0.35342890718215170E-007   0.204358734E-001   0.000000000E+000
   0.35373704049268540E-007   0.250513498E-001   0.000000000E+000
   0.35404517380321909E-007   0.279082377E-001   0.000000000E+000
   0.35435330711375279E-007   0.287776981E-001   0.000000000E+000
   0.35466144042428649E-007   0.275586527E-001   0.000000000E+000
   0.35496957373482019E-007   0.242911689E-001   0.000000000E+000
   0.35527770704535389E-007   0.191619191E-001   0.000000000E+000
   0.35558584035588758E-007   0.124999741E-001   0.000000000E+000
   0.35589397366642128E-007   0.476167770E-002   0.000000000E+000
   0.35620210697695498E-007  -0.349580077E-002   0.000000000E+000
   0.35651024028748868E-007  -0.116515178E-001   0.000000000E+000
   0.35681837359802238E-007  -0.190664344E-001   0.000000000E+000
   0.35712650690855607E-007  -0.251345169E-001   0.000000000E+000
   0.35743464021908977E-007  -0.293349940E-001   0.000000000E+000
   0.35774277352962347E-007  -0.312808603E-001   0.000000000E+000
   0.35805090684015717E-007  -0.307585578E-001   0.000000000E+000
   0.35835904015069087E-007  -0.277542584E-001   0.000000000E+000
   0.35866717346122456E-007  -0.224631801E-001   0.000000000E+000
   0.35897530677175826E-007  -0.152799599E-001   0.000000000E+000
   0.35928344008229196E-007  -0.676999055E-002   0.000000000E+000
   0.35959157339282566E-007   0.237629749E-002   0.000000000E+000
   0.35989970670335936E-007   0.114023481E-001   0.000000000E+000
   0.36020784001389305E-007   0.195521154E-001   0.000000000E+000
   0.36051597332442675E-007   0.261379741E-001   0.000000000E+000
   0.36082410663496045E-007   0.306031704E-001   0.000000000E+000
   0.36113223994549415E-007   0.325724930E-001   0.000000000E+000
   0.36144037325602785E-007   0.318860598E-001   0.000000000E+000
   0.36174850656656155E-007   0.286128744E-001   0.000000000E+000
   0.36205663987709524E-007   0.230428837E-001   0.000000000E+000
   0.36236477318762894E-007   0.156585891E-001   0.000000000E+000
   0.36267290649816264E-007   0.708932057E-002   0.000000000E+000
   0.36298103980869634E-007  -0.194696244E-002   0.000000000E+000
   0.36328917311923004E-007  -0.107083609E-001   0.000000000E+000
   0.36359730642976373E-007  -0.184937604E-001   0.000000000E+000
   0.36390543974029743E-007  -0.247014351E-001   0.000000000E+000
   0.36421357305083113E-007  -0.288762674E-001   0.000000000E+000
   0.36452170636136483E-007  -0.307418108E-001   0.000000000E+000
   0.36482983967189853E-007  -0.302151199E-001   0.000000000E+000
   0.36513797298243222E-007  -0.274042021E-001   0.000000000E+000
   0.36544610629296592E-007  -0.225895774E-001   0.000000000E+000
   0.36575423960349962E-007  -0.161929317E-001   0.000000000E+000
   0.36606237291403332E-007  -0.873670075E-002   0.000000000E+000
   0.36637050622456702E-007  -0.798935071E-003   0.000000000E+000
   0.36667863953510071E-007   0.703234691E-002   0.000000000E+000
   0.36698677284563441E-007   0.142016057E-001   0.000000000E+000
   0.36729490615616811E-007   0.202221498E-001   0.000000000E+000
   0.36760303946670181E-007   0.247045606E-001   0.000000000E+000
   0.36791117277723551E-007   0.273762904E-001   0.000000000E+000
   0.36821930608776920E-007   0.280924514E-001   0.000000000E+000
   0.36852743939830290E-007   0.268384386E-001   0.000000000E+000
   0.36883557270883660E-007   0.237254389E-001   0.000000000E+000
   0.36914370601937030E-007   0.189799666E-001   0.000000000E+000
   0.36945183932990400E-007   0.129285008E-001   0.000000000E+000
   0.36975997264043770E-007   0.597808370E-002   0.000000000E+000
   0.37006810595097139E-007  -0.140648289E-002   0.000000000E+000
   0.37037623926150509E-007  -0.872835889E-002   0.000000000E+000
   0.37068437257203879E-007  -0.154868020E-001   0.000000000E+000
   0.37099250588257249E-007  -0.212070346E-001   0.000000000E+000
   0.37130063919310619E-007  -0.254708007E-001   0.000000000E+000
   0.37160877250363988E-007  -0.279461164E-001   0.000000000E+000
   0.37191690581417358E-007  -0.284142271E-001   0.000000000E+000
   0.37222503912470728E-007  -0.267914534E-001   0.000000000E+000
   0.37253317243524098E-007  -0.231434293E-001   0.000000000E+000
   0.37284130574577468E-007  -0.176894404E-001   0.000000000E+000
   0.37314943905630837E-007  -0.107950643E-001   0.000000000E+000
   0.37345757236684207E-007  -0.295226183E-002   0.000000000E+000
   0.37376570567737577E-007   0.525282603E-002   0.000000000E+000
   0.37407383898790947E-007   0.131827202E-001   0.000000000E+000
   0.37438197229844317E-007   0.201991089E-001   0.000000000E+000
   0.37469010560897686E-007   0.257168822E-001   0.000000000E+000
   0.37499823891951056E-007   0.292567275E-001   0.000000000E+000
   0.37530637223004426E-007   0.304910634E-001   0.000000000E+000
   0.37561450554057796E-007   0.292783286E-001   0.000000000E+000
   0.37592263885111166E-007   0.256815720E-001   0.000000000E+000
   0.37623077216164535E-007   0.199686922E-001   0.000000000E+000
   0.37653890547217905E-007   0.125935059E-001   0.000000000E+000
   0.37684703878271275E-007   0.415882468E-002   0.000000000E+000
