t              SphereRCS.fdtd_Point probe_Ey_50_50_13.dat       incid
   0.13619490792093902E-007   0.250385119E-005   0.000000000E+000
   0.13650304119677825E-007   0.160348600E-005   0.000000000E+000
   0.13681117447261748E-007  -0.119054835E-005   0.000000000E+000
   0.13711930774845671E-007  -0.385659405E-005   0.000000000E+000
   0.13742744102429594E-007  -0.344484397E-005   0.000000000E+000
   0.13773557430013517E-007  -0.367340817E-006   0.000000000E+000
   0.13804370757597439E-007   0.155632074E-005   0.000000000E+000
   0.13835184085181362E-007   0.496458370E-006   0.000000000E+000
   0.13865997412765285E-007  -0.807646188E-006   0.000000000E+000
   0.13896810740349208E-007   0.282729388E-006   0.000000000E+000
   0.13927624067933131E-007   0.209678024E-005   0.000000000E+000
   0.13958437395517054E-007   0.187473017E-005   0.000000000E+000
   0.13989250723100977E-007   0.563824642E-006   0.000000000E+000
   0.14020064050684899E-007   0.899568704E-006   0.000000000E+000
   0.14050877378268822E-007   0.239928977E-005   0.000000000E+000
   0.14081690705852745E-007   0.207268158E-005   0.000000000E+000
   0.14112504033436668E-007  -0.343960664E-006   0.000000000E+000
   0.14143317361020591E-007  -0.146092430E-005   0.000000000E+000
   0.14174130688604514E-007   0.612234544E-006   0.000000000E+000
   0.14204944016188437E-007   0.306104266E-005   0.000000000E+000
   0.14235757343772359E-007   0.232586854E-005   0.000000000E+000
   0.14266570671356282E-007  -0.575892500E-006   0.000000000E+000
   0.14297383998940205E-007  -0.167920962E-005   0.000000000E+000
   0.14328197326524128E-007  -0.388084686E-006   0.000000000E+000
   0.14359010654108051E-007  -0.321924745E-006   0.000000000E+000
   0.14389823981691974E-007  -0.299810222E-005   0.000000000E+000
   0.14420637309275897E-007  -0.497484689E-005   0.000000000E+000
   0.14451450636859819E-007  -0.373492799E-005   0.000000000E+000
   0.14482263964443742E-007  -0.219617596E-005   0.000000000E+000
   0.14513077292027665E-007  -0.352337929E-005   0.000000000E+000
   0.14543890619611588E-007  -0.509146548E-005   0.000000000E+000
   0.14574703947195511E-007  -0.258245177E-005   0.000000000E+000
   0.14605517274779434E-007   0.234257482E-005   0.000000000E+000
   0.14636330602363357E-007   0.395784082E-005   0.000000000E+000
   0.14667143929947279E-007   0.125391557E-005   0.000000000E+000
   0.14697957257531202E-007  -0.455735744E-006   0.000000000E+000
   0.14728770585115125E-007   0.235359789E-005   0.000000000E+000
   0.14759583912699048E-007   0.614886358E-005   0.000000000E+000
   0.14790397240282971E-007   0.581285894E-005   0.000000000E+000
   0.14821210567866894E-007   0.218411310E-005   0.000000000E+000
   0.14852023895450817E-007  -0.189709226E-007   0.000000000E+000
   0.14882837223034739E-007  -0.903615600E-007   0.000000000E+000
   0.14913650550618662E-007  -0.164655535E-005   0.000000000E+000
   0.14944463878202585E-007  -0.495677750E-005   0.000000000E+000
   0.14975277205786508E-007  -0.539032317E-005   0.000000000E+000
   0.15006090533370431E-007  -0.173826743E-005   0.000000000E+000
   0.15036903860954354E-007   0.283070904E-006   0.000000000E+000
   0.15067717188538277E-007  -0.312648876E-005   0.000000000E+000
   0.15098530516122199E-007  -0.695921517E-005   0.000000000E+000
   0.15129343843706122E-007  -0.461200216E-005   0.000000000E+000
   0.15160157171290045E-007   0.190790570E-005   0.000000000E+000
   0.15190970498873968E-007   0.485367082E-005   0.000000000E+000
   0.15221783826457891E-007   0.188772583E-005   0.000000000E+000
   0.15252597154041814E-007  -0.149483117E-005   0.000000000E+000
   0.15283410481625737E-007  -0.874635816E-006   0.000000000E+000
   0.15314223809209659E-007   0.127815724E-005   0.000000000E+000
   0.15345037136793582E-007   0.123887787E-005   0.000000000E+000
   0.15375850464377505E-007   0.772648718E-006   0.000000000E+000
   0.15406663791961428E-007   0.324078701E-005   0.000000000E+000
   0.15437477119545351E-007   0.605428795E-005   0.000000000E+000
   0.15468290447129274E-007   0.391191770E-005   0.000000000E+000
   0.15499103774713197E-007  -0.131381739E-005   0.000000000E+000
   0.15529917102297119E-007  -0.164719313E-005   0.000000000E+000
   0.15560730429881042E-007   0.465341327E-005   0.000000000E+000
   0.15591543757464965E-007   0.922232539E-005   0.000000000E+000
   0.15622357085048888E-007   0.533260527E-005   0.000000000E+000
   0.15653170412632811E-007  -0.270480678E-005   0.000000000E+000
   0.15683983740216734E-007  -0.651520077E-005   0.000000000E+000
   0.15714797067800657E-007  -0.528816963E-005   0.000000000E+000
   0.15745610395384579E-007  -0.449486561E-005   0.000000000E+000
   0.15776423722968502E-007  -0.569275971E-005   0.000000000E+000
   0.15807237050552425E-007  -0.484157044E-005   0.000000000E+000
   0.15838050378136348E-007  -0.116370984E-005   0.000000000E+000
   0.15868863705720271E-007  -0.197095233E-006   0.000000000E+000
   0.15899677033304194E-007  -0.434205822E-005   0.000000000E+000
   0.15930490360888117E-007  -0.680248104E-005   0.000000000E+000
   0.15961303688472039E-007  -0.115799321E-005   0.000000000E+000
   0.15992117016055962E-007   0.761849878E-005   0.000000000E+000
   0.16022930343639885E-007   0.931836712E-005   0.000000000E+000
   0.16053743671223808E-007   0.313168903E-005   0.000000000E+000
   0.16084556998807731E-007  -0.193998903E-005   0.000000000E+000
   0.16115370326391654E-007  -0.762660989E-006   0.000000000E+000
   0.16146183653975577E-007   0.192005155E-005   0.000000000E+000
   0.16176996981559499E-007   0.100322427E-005   0.000000000E+000
   0.16207810309143422E-007  -0.828886755E-006   0.000000000E+000
   0.16238623636727345E-007   0.832953333E-006   0.000000000E+000
   0.16269436964311268E-007   0.320974641E-005   0.000000000E+000
   0.16300250291895191E-007   0.511091457E-006   0.000000000E+000
   0.16331063619479114E-007  -0.521132915E-005   0.000000000E+000
   0.16361876947063037E-007  -0.551364383E-005   0.000000000E+000
   0.16392690274646959E-007   0.122369920E-005   0.000000000E+000
   0.16423503602230882E-007   0.607784750E-005   0.000000000E+000
   0.16454316929814805E-007   0.262097115E-005   0.000000000E+000
   0.16485130257398728E-007  -0.352298161E-005   0.000000000E+000
   0.16515943584982651E-007  -0.374516662E-005   0.000000000E+000
   0.16546756912566574E-007   0.722018513E-006   0.000000000E+000
   0.16577570240150497E-007   0.230929231E-005   0.000000000E+000
   0.16608383567734419E-007  -0.190728315E-006   0.000000000E+000
   0.16639196895318342E-007  -0.821885237E-006   0.000000000E+000
   0.16670010222902265E-007   0.223173674E-005   0.000000000E+000
   0.16700823550486188E-007   0.298753980E-005   0.000000000E+000
   0.16731636878070111E-007  -0.186110015E-005   0.000000000E+000
   0.16762450205654034E-007  -0.594342782E-005   0.000000000E+000
   0.16793263533237957E-007  -0.241373368E-005   0.000000000E+000
   0.16824076860821879E-007   0.469060342E-005   0.000000000E+000
   0.16854890188405802E-007   0.581894074E-005   0.000000000E+000
   0.16885703515989725E-007   0.283086138E-006   0.000000000E+000
   0.16916516843573648E-007  -0.312817519E-005   0.000000000E+000
   0.16947330171157571E-007  -0.316638307E-007   0.000000000E+000
   0.16978143498741494E-007   0.357516228E-005   0.000000000E+000
   0.17008956826325417E-007   0.195990651E-005   0.000000000E+000
   0.17039770153909339E-007  -0.136868744E-005   0.000000000E+000
   0.17070583481493262E-007  -0.584600514E-006   0.000000000E+000
   0.17101396809077185E-007   0.219703679E-005   0.000000000E+000
   0.17132210136661108E-007   0.768850100E-006   0.000000000E+000
   0.17163023464245031E-007  -0.385700332E-005   0.000000000E+000
   0.17193836791828954E-007  -0.414609576E-005   0.000000000E+000
   0.17224650119412876E-007   0.155833277E-005   0.000000000E+000
   0.17255463446996799E-007   0.532401509E-005   0.000000000E+000
   0.17286276774580722E-007   0.157041973E-005   0.000000000E+000
   0.17317090102164645E-007  -0.419274329E-005   0.000000000E+000
   0.17347903429748568E-007  -0.396961786E-005   0.000000000E+000
   0.17378716757332491E-007   0.689925855E-006   0.000000000E+000
   0.17409530084916414E-007   0.215590990E-005   0.000000000E+000
   0.17440343412500336E-007  -0.102360809E-005   0.000000000E+000
   0.17471156740084259E-007  -0.301333193E-005   0.000000000E+000
   0.17501970067668182E-007  -0.110352767E-005   0.000000000E+000
   0.17532783395252105E-007   0.383455244E-006   0.000000000E+000
   0.17563596722836028E-007  -0.143644252E-005   0.000000000E+000
   0.17594410050419951E-007  -0.226676821E-005   0.000000000E+000
   0.17625223378003874E-007   0.208982647E-005   0.000000000E+000
   0.17656036705587796E-007   0.738081644E-005   0.000000000E+000
   0.17686850033171719E-007   0.621560503E-005   0.000000000E+000
   0.17717663360755642E-007  -0.402852038E-006   0.000000000E+000
   0.17748476688339565E-007  -0.385061276E-005   0.000000000E+000
   0.17779290015923488E-007  -0.356505552E-006   0.000000000E+000
   0.17810103343507411E-007   0.403536433E-005   0.000000000E+000
   0.17840916671091334E-007   0.304782384E-005   0.000000000E+000
   0.17871729998675256E-007  -0.118977482E-005   0.000000000E+000
   0.17902543326259179E-007  -0.285785654E-005   0.000000000E+000
   0.17933356653843102E-007  -0.145234344E-005   0.000000000E+000
   0.17964169981427025E-007  -0.928600571E-006   0.000000000E+000
   0.17994983309010948E-007  -0.192794732E-005   0.000000000E+000
   0.18025796636594871E-007  -0.799898999E-006   0.000000000E+000
   0.18056609964178794E-007   0.293856510E-005   0.000000000E+000
   0.18087423291762716E-007   0.401564967E-005   0.000000000E+000
   0.18118236619346639E-007  -0.401045781E-006   0.000000000E+000
   0.18149049946930562E-007  -0.480339440E-005   0.000000000E+000
   0.18179863274514485E-007  -0.284488351E-005   0.000000000E+000
   0.18210676602098408E-007   0.282723386E-005   0.000000000E+000
   0.18241489929682331E-007   0.451286178E-005   0.000000000E+000
   0.18272303257266254E-007   0.974823479E-006   0.000000000E+000
   0.18303116584850176E-007  -0.179396443E-005   0.000000000E+000
   0.18333929912434099E-007  -0.580863912E-006   0.000000000E+000
   0.18364743240018022E-007   0.104965420E-005   0.000000000E+000
   0.18395556567601945E-007  -0.824275048E-007   0.000000000E+000
   0.18426369895185868E-007  -0.148968024E-005   0.000000000E+000
   0.18457183222769791E-007   0.311608801E-007   0.000000000E+000
   0.18487996550353714E-007   0.224623886E-005   0.000000000E+000
   0.18518809877937636E-007   0.803920102E-006   0.000000000E+000
   0.18549623205521559E-007  -0.313250985E-005   0.000000000E+000
   0.18580436533105482E-007  -0.379002427E-005   0.000000000E+000
   0.18611249860689405E-007   0.404543925E-006   0.000000000E+000
   0.18642063188273328E-007   0.415835257E-005   0.000000000E+000
   0.18672876515857251E-007   0.328965461E-005   0.000000000E+000
   0.18703689843441174E-007   0.439714995E-006   0.000000000E+000
   0.18734503171025096E-007  -0.154917245E-006   0.000000000E+000
   0.18765316498609019E-007   0.759423244E-006   0.000000000E+000
   0.18796129826192942E-007   0.434093863E-007   0.000000000E+000
   0.18826943153776865E-007  -0.179554775E-005   0.000000000E+000
   0.18857756481360788E-007  -0.162651315E-005   0.000000000E+000
   0.18888569808944711E-007   0.511509256E-006   0.000000000E+000
   0.18919383136528634E-007   0.875121373E-006   0.000000000E+000
   0.18950196464112556E-007  -0.204200478E-005   0.000000000E+000
   0.18981009791696479E-007  -0.443201361E-005   0.000000000E+000
   0.19011823119280402E-007  -0.237044219E-005   0.000000000E+000
   0.19042636446864325E-007   0.218047694E-005   0.000000000E+000
   0.19073449774448248E-007   0.400657746E-005   0.000000000E+000
   0.19104263102032171E-007   0.204948606E-005   0.000000000E+000
   0.19135076429616094E-007   0.944887688E-007   0.000000000E+000
   0.19165889757200016E-007   0.405584927E-006   0.000000000E+000
   0.19196703084783939E-007   0.108174117E-005   0.000000000E+000
   0.19227516412367862E-007   0.423201129E-006   0.000000000E+000
   0.19258329739951785E-007  -0.169252303E-006   0.000000000E+000
   0.19289143067535708E-007   0.654186465E-006   0.000000000E+000
   0.19319956395119631E-007   0.117874060E-005   0.000000000E+000
   0.19350769722703554E-007  -0.796550694E-006   0.000000000E+000
   0.19381583050287476E-007  -0.381516747E-005   0.000000000E+000
   0.19412396377871399E-007  -0.395179586E-005   0.000000000E+000
   0.19443209705455322E-007  -0.383958422E-006   0.000000000E+000
   0.19474023033039245E-007   0.286590807E-005   0.000000000E+000
   0.19504836360623168E-007   0.232352863E-005   0.000000000E+000
   0.19535649688207091E-007  -0.247777962E-006   0.000000000E+000
   0.19566463015791014E-007  -0.105818572E-005   0.000000000E+000
   0.19597276343374936E-007   0.115823354E-006   0.000000000E+000
   0.19628089670958859E-007   0.854714301E-006   0.000000000E+000
   0.19658902998542782E-007   0.725864311E-006   0.000000000E+000
   0.19689716326126705E-007   0.120933714E-005   0.000000000E+000
   0.19720529653710628E-007   0.200962859E-005   0.000000000E+000
   0.19751342981294551E-007   0.107171832E-005   0.000000000E+000
   0.19782156308878474E-007  -0.164692051E-005   0.000000000E+000
   0.19812969636462396E-007  -0.323519453E-005   0.000000000E+000
   0.19843782964046319E-007  -0.162881815E-005   0.000000000E+000
   0.19874596291630242E-007   0.134248944E-005   0.000000000E+000
   0.19905409619214165E-007   0.221965206E-005   0.000000000E+000
   0.19936222946798088E-007   0.459452735E-006   0.000000000E+000
   0.19967036274382011E-007  -0.123425139E-005   0.000000000E+000
