t              SphereRCS.fdtd_Point probe_Ez_15_15_4.dat       incid
   0.13496239001375976E-007  -0.531020761E-002   0.000000000E+000
   0.13527052332429346E-007  -0.342763774E-002   0.000000000E+000
   0.13557865663482715E-007  -0.153997424E-002   0.000000000E+000
   0.13588678994536085E-007   0.351592898E-004   0.000000000E+000
   0.13619492325589455E-007   0.104072806E-002   0.000000000E+000
   0.13650305656642825E-007   0.131884101E-002   0.000000000E+000
   0.13681118987696195E-007   0.834331848E-003   0.000000000E+000
   0.13711932318749565E-007  -0.319991028E-003   0.000000000E+000
   0.13742745649802934E-007  -0.193715829E-002   0.000000000E+000
   0.13773558980856304E-007  -0.372691592E-002   0.000000000E+000
   0.13804372311909674E-007  -0.535921380E-002   0.000000000E+000
   0.13835185642963044E-007  -0.651400350E-002   0.000000000E+000
   0.13865998974016414E-007  -0.693010958E-002   0.000000000E+000
   0.13896812305069783E-007  -0.644600671E-002   0.000000000E+000
   0.13927625636123153E-007  -0.502643781E-002   0.000000000E+000
   0.13958438967176523E-007  -0.277083134E-002   0.000000000E+000
   0.13989252298229893E-007   0.979427714E-004   0.000000000E+000
   0.14020065629283263E-007   0.326306955E-002   0.000000000E+000
   0.14050878960336632E-007   0.635743700E-002   0.000000000E+000
   0.14081692291390002E-007   0.901520904E-002   0.000000000E+000
   0.14112505622443372E-007   0.109238522E-001   0.000000000E+000
   0.14143318953496742E-007   0.118689667E-001   0.000000000E+000
   0.14174132284550112E-007   0.117652379E-001   0.000000000E+000
   0.14204945615603481E-007   0.106687862E-001   0.000000000E+000
   0.14235758946656851E-007   0.876889005E-002   0.000000000E+000
   0.14266572277710221E-007   0.636009593E-002   0.000000000E+000
   0.14297385608763591E-007   0.379866711E-002   0.000000000E+000
   0.14328198939816961E-007   0.144971232E-002   0.000000000E+000
   0.14359012270870330E-007  -0.367189874E-003   0.000000000E+000
   0.14389825601923700E-007  -0.142572960E-002   0.000000000E+000
   0.14420638932977070E-007  -0.162674068E-002   0.000000000E+000
   0.14451452264030440E-007  -0.101297384E-002   0.000000000E+000
   0.14482265595083810E-007   0.237634755E-003   0.000000000E+000
   0.14513078926137180E-007   0.183937978E-002   0.000000000E+000
   0.14543892257190549E-007   0.344292819E-002   0.000000000E+000
   0.14574705588243919E-007   0.468965247E-002   0.000000000E+000
   0.14605518919297289E-007   0.526800659E-002   0.000000000E+000
   0.14636332250350659E-007   0.496340869E-002   0.000000000E+000
   0.14667145581404029E-007   0.369399693E-002   0.000000000E+000
   0.14697958912457398E-007   0.152671197E-002   0.000000000E+000
   0.14728772243510768E-007  -0.132892677E-002   0.000000000E+000
   0.14759585574564138E-007  -0.454861391E-002   0.000000000E+000
   0.14790398905617508E-007  -0.773860794E-002   0.000000000E+000
   0.14821212236670878E-007  -0.104919802E-001   0.000000000E+000
   0.14852025567724247E-007  -0.124474112E-001   0.000000000E+000
   0.14882838898777617E-007  -0.133417705E-001   0.000000000E+000
   0.14913652229830987E-007  -0.130486516E-001   0.000000000E+000
   0.14944465560884357E-007  -0.115971146E-001   0.000000000E+000
   0.14975278891937727E-007  -0.916786399E-002   0.000000000E+000
   0.15006092222991096E-007  -0.606747624E-002   0.000000000E+000
   0.15036905554044466E-007  -0.268456526E-002   0.000000000E+000
   0.15067718885097836E-007   0.565560302E-003   0.000000000E+000
   0.15098532216151206E-007   0.329949963E-002   0.000000000E+000
   0.15129345547204576E-007   0.521897664E-002   0.000000000E+000
   0.15160158878257946E-007   0.615089247E-002   0.000000000E+000
   0.15190972209311315E-007   0.606849231E-002   0.000000000E+000
   0.15221785540364685E-007   0.509079220E-002   0.000000000E+000
   0.15252598871418055E-007   0.346069364E-002   0.000000000E+000
   0.15283412202471425E-007   0.150537863E-002   0.000000000E+000
   0.15314225533524795E-007  -0.414843555E-003   0.000000000E+000
   0.15345038864578164E-007  -0.196143636E-002   0.000000000E+000
   0.15375852195631534E-007  -0.286806398E-002   0.000000000E+000
   0.15406665526684904E-007  -0.297912466E-002   0.000000000E+000
   0.15437478857738274E-007  -0.227087969E-002   0.000000000E+000
   0.15468292188791644E-007  -0.852351310E-003   0.000000000E+000
   0.15499105519845013E-007   0.105376274E-002   0.000000000E+000
   0.15529918850898383E-007   0.314694643E-002   0.000000000E+000
   0.15560732181951753E-007   0.509583997E-002   0.000000000E+000
   0.15591545513005123E-007   0.658912305E-002   0.000000000E+000
   0.15622358844058493E-007   0.738264713E-002   0.000000000E+000
   0.15653172175111862E-007   0.733585469E-002   0.000000000E+000
   0.15683985506165232E-007   0.643222453E-002   0.000000000E+000
   0.15714798837218602E-007   0.478095002E-002   0.000000000E+000
   0.15745612168271972E-007   0.259987824E-002   0.000000000E+000
   0.15776425499325342E-007   0.182513613E-003   0.000000000E+000
   0.15807238830378711E-007  -0.214580144E-002   0.000000000E+000
   0.15838052161432081E-007  -0.407589413E-002   0.000000000E+000
   0.15868865492485451E-007  -0.535980752E-002   0.000000000E+000
   0.15899678823538821E-007  -0.584626338E-002   0.000000000E+000
   0.15930492154592191E-007  -0.550142908E-002   0.000000000E+000
   0.15961305485645561E-007  -0.441208994E-002   0.000000000E+000
   0.15992118816698930E-007  -0.277096685E-002   0.000000000E+000
   0.16022932147752300E-007  -0.846519717E-003   0.000000000E+000
   0.16053745478805670E-007   0.105813798E-002   0.000000000E+000
   0.16084558809859040E-007   0.265105814E-002   0.000000000E+000
   0.16115372140912410E-007   0.369519182E-002   0.000000000E+000
   0.16146185471965779E-007   0.404357864E-002   0.000000000E+000
   0.16176998803019149E-007   0.366081763E-002   0.000000000E+000
   0.16207812134072519E-007   0.262769195E-002   0.000000000E+000
   0.16238625465125889E-007   0.112829404E-002   0.000000000E+000
   0.16269438796179259E-007  -0.578422332E-003   0.000000000E+000
   0.16300252127232628E-007  -0.219845353E-002   0.000000000E+000
   0.16331065458285998E-007  -0.344803138E-002   0.000000000E+000
   0.16361878789339368E-007  -0.409767823E-002   0.000000000E+000
   0.16392692120392738E-007  -0.400847895E-002   0.000000000E+000
   0.16423505451446108E-007  -0.315512810E-002   0.000000000E+000
   0.16454318782499477E-007  -0.163223373E-002   0.000000000E+000
   0.16485132113552847E-007   0.357227284E-003   0.000000000E+000
   0.16515945444606217E-007   0.252977526E-002   0.000000000E+000
   0.16546758775659587E-007   0.456169341E-002   0.000000000E+000
   0.16577572106712957E-007   0.613591447E-002   0.000000000E+000
   0.16608385437766326E-007   0.698872562E-002   0.000000000E+000
   0.16639198768819696E-007   0.694944896E-002   0.000000000E+000
   0.16670012099873066E-007   0.596722588E-002   0.000000000E+000
   0.16700825430926436E-007   0.412085745E-002   0.000000000E+000
   0.16731638761979806E-007   0.161009864E-002   0.000000000E+000
   0.16762452093033176E-007  -0.127049023E-002   0.000000000E+000
   0.16793265424086545E-007  -0.417149346E-002   0.000000000E+000
   0.16824078755139915E-007  -0.673668552E-002   0.000000000E+000
   0.16854892086193285E-007  -0.865226332E-002   0.000000000E+000
   0.16885705417246655E-007  -0.969014410E-002   0.000000000E+000
   0.16916518748300025E-007  -0.973905344E-002   0.000000000E+000
   0.16947332079353394E-007  -0.881889462E-002   0.000000000E+000
   0.16978145410406764E-007  -0.707634352E-002   0.000000000E+000
   0.17008958741460134E-007  -0.476237852E-002   0.000000000E+000
   0.17039772072513504E-007  -0.219510519E-002   0.000000000E+000
   0.17070585403566874E-007   0.286599156E-003   0.000000000E+000
   0.17101398734620243E-007   0.237174518E-002   0.000000000E+000
   0.17132212065673613E-007   0.382102979E-002   0.000000000E+000
   0.17163025396726983E-007   0.449934835E-002   0.000000000E+000
   0.17193838727780353E-007   0.439233799E-002   0.000000000E+000
   0.17224652058833723E-007   0.360468775E-002   0.000000000E+000
   0.17255465389887092E-007   0.234069978E-002   0.000000000E+000
   0.17286278720940462E-007   0.870263786E-003   0.000000000E+000
   0.17317092051993832E-007  -0.514433254E-003   0.000000000E+000
   0.17347905383047202E-007  -0.154478312E-002   0.000000000E+000
   0.17378718714100572E-007  -0.201722281E-002   0.000000000E+000
   0.17409532045153941E-007  -0.182403682E-002   0.000000000E+000
   0.17440345376207311E-007  -0.968937355E-003   0.000000000E+000
   0.17471158707260681E-007   0.434762158E-003   0.000000000E+000
   0.17501972038314051E-007   0.218287669E-002   0.000000000E+000
   0.17532785369367421E-007   0.401289249E-002   0.000000000E+000
   0.17563598700420791E-007   0.564515684E-002   0.000000000E+000
   0.17594412031474160E-007   0.682627317E-002   0.000000000E+000
   0.17625225362527530E-007   0.736800162E-002   0.000000000E+000
   0.17656038693580900E-007   0.717572961E-002   0.000000000E+000
   0.17686852024634270E-007   0.626225304E-002   0.000000000E+000
   0.17717665355687640E-007   0.474491669E-002   0.000000000E+000
   0.17748478686741009E-007   0.282674283E-002   0.000000000E+000
   0.17779292017794379E-007   0.764640747E-003   0.000000000E+000
   0.17810105348847749E-007  -0.117027143E-002   0.000000000E+000
   0.17840918679901119E-007  -0.273403130E-002   0.000000000E+000
   0.17871732010954489E-007  -0.374649768E-002   0.000000000E+000
   0.17902545342007858E-007  -0.411772681E-002   0.000000000E+000
   0.17933358673061228E-007  -0.386009691E-002   0.000000000E+000
   0.17964172004114598E-007  -0.308446027E-002   0.000000000E+000
   0.17994985335167968E-007  -0.198105071E-002   0.000000000E+000
   0.18025798666221338E-007  -0.788218458E-003   0.000000000E+000
   0.18056611997274707E-007   0.246112468E-003   0.000000000E+000
   0.18087425328328077E-007   0.904289889E-003   0.000000000E+000
   0.18118238659381447E-007   0.103395386E-002   0.000000000E+000
   0.18149051990434817E-007   0.572880381E-003   0.000000000E+000
   0.18179865321488187E-007  -0.440133386E-003   0.000000000E+000
   0.18210678652541556E-007  -0.186998444E-002   0.000000000E+000
   0.18241491983594926E-007  -0.350487023E-002   0.000000000E+000
   0.18272305314648296E-007  -0.508782547E-002   0.000000000E+000
   0.18303118645701666E-007  -0.635546166E-002   0.000000000E+000
   0.18333931976755036E-007  -0.707810745E-002   0.000000000E+000
   0.18364745307808406E-007  -0.709535973E-002   0.000000000E+000
   0.18395558638861775E-007  -0.634174095E-002   0.000000000E+000
   0.18426371969915145E-007  -0.485863024E-002   0.000000000E+000
   0.18457185300968515E-007  -0.279066502E-002   0.000000000E+000
   0.18487998632021885E-007  -0.367087545E-003   0.000000000E+000
   0.18518811963075255E-007   0.212928280E-002   0.000000000E+000
   0.18549625294128624E-007   0.440097880E-002   0.000000000E+000
   0.18580438625181994E-007   0.617709104E-002   0.000000000E+000
   0.18611251956235364E-007   0.725081936E-002   0.000000000E+000
   0.18642065287288734E-007   0.750796637E-002   0.000000000E+000
   0.18672878618342104E-007   0.694230804E-002   0.000000000E+000
   0.18703691949395473E-007   0.565567426E-002   0.000000000E+000
   0.18734505280448843E-007   0.384278735E-002   0.000000000E+000
   0.18765318611502213E-007   0.176310842E-002   0.000000000E+000
   0.18796131942555583E-007  -0.296203420E-003   0.000000000E+000
   0.18826945273608953E-007  -0.206084037E-002   0.000000000E+000
   0.18857758604662322E-007  -0.330755580E-002   0.000000000E+000
   0.18888571935715692E-007  -0.389455305E-002   0.000000000E+000
   0.18919385266769062E-007  -0.377973495E-002   0.000000000E+000
   0.18950198597822432E-007  -0.302428962E-002   0.000000000E+000
   0.18981011928875802E-007  -0.178124243E-002   0.000000000E+000
   0.19011825259929171E-007  -0.270792400E-003   0.000000000E+000
   0.19042638590982541E-007   0.125381397E-002   0.000000000E+000
   0.19073451922035911E-007   0.254475512E-002   0.000000000E+000
   0.19104265253089281E-007   0.339672971E-002   0.000000000E+000
   0.19135078584142651E-007   0.367718190E-002   0.000000000E+000
   0.19165891915196021E-007   0.334522547E-002   0.000000000E+000
   0.19196705246249390E-007   0.245653349E-002   0.000000000E+000
   0.19227518577302760E-007   0.115357793E-002   0.000000000E+000
   0.19258331908356130E-007  -0.357196433E-003   0.000000000E+000
   0.19289145239409500E-007  -0.183773006E-002   0.000000000E+000
   0.19319958570462870E-007  -0.305527053E-002   0.000000000E+000
   0.19350771901516239E-007  -0.381822838E-002   0.000000000E+000
   0.19381585232569609E-007  -0.400551315E-002   0.000000000E+000
   0.19412398563622979E-007  -0.358490879E-002   0.000000000E+000
   0.19443211894676349E-007  -0.261772377E-002   0.000000000E+000
   0.19474025225729719E-007  -0.124905875E-002   0.000000000E+000
   0.19504838556783088E-007   0.314770965E-003   0.000000000E+000
   0.19535651887836458E-007   0.183814706E-002   0.000000000E+000
   0.19566465218889828E-007   0.309246778E-002   0.000000000E+000
   0.19597278549943198E-007   0.389127340E-002   0.000000000E+000
   0.19628091880996568E-007   0.411877362E-002   0.000000000E+000
   0.19658905212049937E-007   0.374739151E-002   0.000000000E+000
   0.19689718543103307E-007   0.284163910E-002   0.000000000E+000
   0.19720531874156677E-007   0.154774799E-002   0.000000000E+000
   0.19751345205210047E-007   0.706779538E-004   0.000000000E+000
   0.19782158536263417E-007  -0.135793129E-002   0.000000000E+000
   0.19812971867316787E-007  -0.251590437E-002   0.000000000E+000
   0.19843785198370156E-007  -0.322517985E-002   0.000000000E+000
   0.19874598529423526E-007  -0.337961991E-002   0.000000000E+000
   0.19905411860476896E-007  -0.296167773E-002   0.000000000E+000
   0.19936225191530266E-007  -0.204535853E-002   0.000000000E+000
   0.19967038522583636E-007  -0.785001786E-003   0.000000000E+000
   0.19997851853637005E-007   0.608395203E-003   0.000000000E+000
   0.20028665184690375E-007   0.189969072E-002   0.000000000E+000
   0.20059478515743745E-007   0.286597852E-002   0.000000000E+000
   0.20090291846797115E-007   0.333127449E-002   0.000000000E+000
   0.20121105177850485E-007   0.319422293E-002   0.000000000E+000
   0.20151918508903854E-007   0.244460255E-002   0.000000000E+000
   0.20182731839957224E-007   0.116612460E-002   0.000000000E+000
   0.20213545171010594E-007  -0.474910135E-003   0.000000000E+000
   0.20244358502063964E-007  -0.225338503E-002   0.000000000E+000
   0.20275171833117334E-007  -0.391801167E-002   0.000000000E+000
   0.20305985164170703E-007  -0.522795273E-002   0.000000000E+000
   0.20336798495224073E-007  -0.598797854E-002   0.000000000E+000
   0.20367611826277443E-007  -0.607695198E-002   0.000000000E+000
   0.20398425157330813E-007  -0.546546467E-002   0.000000000E+000
   0.20429238488384183E-007  -0.422009360E-002   0.000000000E+000
   0.20460051819437552E-007  -0.249374099E-002   0.000000000E+000
   0.20490865150490922E-007  -0.503584277E-003   0.000000000E+000
   0.20521678481544292E-007   0.150002958E-002   0.000000000E+000
   0.20552491812597662E-007   0.326911383E-002   0.000000000E+000
   0.20583305143651032E-007   0.459277211E-002   0.000000000E+000
   0.20614118474704402E-007   0.532608572E-002   0.000000000E+000
   0.20644931805757771E-007   0.540903769E-002   0.000000000E+000
   0.20675745136811141E-007   0.487287389E-002   0.000000000E+000
   0.20706558467864511E-007   0.383317750E-002   0.000000000E+000
   0.20737371798917881E-007   0.247089099E-002   0.000000000E+000
   0.20768185129971251E-007   0.100426341E-002   0.000000000E+000
   0.20798998461024620E-007  -0.344009371E-003   0.000000000E+000
   0.20829811792077990E-007  -0.137954263E-002   0.000000000E+000
   0.20860625123131360E-007  -0.196411344E-002   0.000000000E+000
   0.20891438454184730E-007  -0.203458290E-002   0.000000000E+000
   0.20922251785238100E-007  -0.161025114E-002   0.000000000E+000
   0.20953065116291469E-007  -0.787754660E-003   0.000000000E+000
   0.20983878447344839E-007   0.275529455E-003   0.000000000E+000
   0.21014691778398209E-007   0.138692185E-002   0.000000000E+000
   0.21045505109451579E-007   0.234878482E-002   0.000000000E+000
   0.21076318440504949E-007   0.298916292E-002   0.000000000E+000
   0.21107131771558318E-007   0.318810949E-002   0.000000000E+000
   0.21137945102611688E-007   0.289578969E-002   0.000000000E+000
   0.21168758433665058E-007   0.213971222E-002   0.000000000E+000
   0.21199571764718428E-007   0.102009694E-002   0.000000000E+000
   0.21230385095771798E-007  -0.305828871E-003   0.000000000E+000
   0.21261198426825167E-007  -0.164814934E-002   0.000000000E+000
   0.21292011757878537E-007  -0.281345425E-002   0.000000000E+000
   0.21322825088931907E-007  -0.363445701E-002   0.000000000E+000
   0.21353638419985277E-007  -0.399552938E-002   0.000000000E+000
   0.21384451751038647E-007  -0.385028264E-002   0.000000000E+000
   0.21415265082092017E-007  -0.322853075E-002   0.000000000E+000
   0.21446078413145386E-007  -0.223158975E-002   0.000000000E+000
   0.21476891744198756E-007  -0.101663766E-002   0.000000000E+000
   0.21507705075252126E-007   0.227481360E-003   0.000000000E+000
   0.21538518406305496E-007   0.130931882E-002   0.000000000E+000
   0.21569331737358866E-007   0.206431421E-002   0.000000000E+000
   0.21600145068412235E-007   0.238020718E-002   0.000000000E+000
   0.21630958399465605E-007   0.221446785E-002   0.000000000E+000
   0.21661771730518975E-007   0.160105200E-002   0.000000000E+000
   0.21692585061572345E-007   0.645404158E-003   0.000000000E+000
   0.21723398392625715E-007  -0.491576444E-003   0.000000000E+000
   0.21754211723679084E-007  -0.161820604E-002   0.000000000E+000
   0.21785025054732454E-007  -0.254159374E-002   0.000000000E+000
   0.21815838385785824E-007  -0.309762591E-002   0.000000000E+000
   0.21846651716839194E-007  -0.317678694E-002   0.000000000E+000
   0.21877465047892564E-007  -0.274184602E-002   0.000000000E+000
   0.21908278378945933E-007  -0.183467148E-002   0.000000000E+000
   0.21939091709999303E-007  -0.571070588E-003   0.000000000E+000
   0.21969905041052673E-007   0.875629950E-003   0.000000000E+000
   0.22000718372106043E-007   0.229983823E-002   0.000000000E+000
   0.22031531703159413E-007   0.349401170E-002   0.000000000E+000
   0.22062345034212782E-007   0.427949335E-002   0.000000000E+000
   0.22093158365266152E-007   0.453323638E-002   0.000000000E+000
   0.22123971696319522E-007   0.420640828E-002   0.000000000E+000
   0.22154785027372892E-007   0.333208404E-002   0.000000000E+000
   0.22185598358426262E-007   0.202089082E-002   0.000000000E+000
   0.22216411689479632E-007   0.445265556E-003   0.000000000E+000
   0.22247225020533001E-007  -0.118529599E-002   0.000000000E+000
   0.22278038351586371E-007  -0.265429402E-002   0.000000000E+000
   0.22308851682639741E-007  -0.376910111E-002   0.000000000E+000
   0.22339665013693111E-007  -0.438809767E-002   0.000000000E+000
   0.22370478344746481E-007  -0.444009155E-002   0.000000000E+000
   0.22401291675799850E-007  -0.393325277E-002   0.000000000E+000
   0.22432105006853220E-007  -0.295237871E-002   0.000000000E+000
   0.22462918337906590E-007  -0.164506759E-002   0.000000000E+000
   0.22493731668959960E-007  -0.199024333E-003   0.000000000E+000
   0.22524545000013330E-007   0.118598901E-002   0.000000000E+000
   0.22555358331066699E-007   0.232729549E-002   0.000000000E+000
   0.22586171662120069E-007   0.308519462E-002   0.000000000E+000
   0.22616984993173439E-007   0.338181248E-002   0.000000000E+000
   0.22647798324226809E-007   0.321025332E-002   0.000000000E+000
   0.22678611655280179E-007   0.263290247E-002   0.000000000E+000
   0.22709424986333548E-007   0.176938006E-002   0.000000000E+000
   0.22740238317386918E-007   0.776202651E-003   0.000000000E+000
   0.22771051648440288E-007  -0.178578775E-003   0.000000000E+000
   0.22801864979493658E-007  -0.941804319E-003   0.000000000E+000
   0.22832678310547028E-007  -0.139864080E-002   0.000000000E+000
   0.22863491641600397E-007  -0.148950471E-002   0.000000000E+000
   0.22894304972653767E-007  -0.121800869E-002   0.000000000E+000
   0.22925118303707137E-007  -0.648870075E-003   0.000000000E+000
   0.22955931634760507E-007   0.103724771E-003   0.000000000E+000
   0.22986744965813877E-007   0.895355071E-003   0.000000000E+000
   0.23017558296867247E-007   0.157512492E-002   0.000000000E+000
   0.23048371627920616E-007   0.201021042E-002   0.000000000E+000
   0.23079184958973986E-007   0.210738694E-002   0.000000000E+000
   0.23109998290027356E-007   0.182822056E-002   0.000000000E+000
   0.23140811621080726E-007   0.119561388E-002   0.000000000E+000
   0.23171624952134096E-007   0.290728698E-003   0.000000000E+000
   0.23202438283187465E-007  -0.759212708E-003   0.000000000E+000
   0.23233251614240835E-007  -0.180035830E-002   0.000000000E+000
   0.23264064945294205E-007  -0.267590093E-002   0.000000000E+000
   0.23294878276347575E-007  -0.325037260E-002   0.000000000E+000
   0.23325691607400945E-007  -0.343084149E-002   0.000000000E+000
   0.23356504938454314E-007  -0.318176742E-002   0.000000000E+000
   0.23387318269507684E-007  -0.253122859E-002   0.000000000E+000
   0.23418131600561054E-007  -0.156753347E-002   0.000000000E+000
   0.23448944931614424E-007  -0.426678569E-003   0.000000000E+000
   0.23479758262667794E-007   0.727505074E-003   0.000000000E+000
   0.23510571593721163E-007   0.172757031E-002   0.000000000E+000
   0.23541384924774533E-007   0.242742803E-002   0.000000000E+000
   0.23572198255827903E-007   0.272433879E-002   0.000000000E+000
   0.23603011586881273E-007   0.257461728E-002   0.000000000E+000
   0.23633824917934643E-007   0.200067041E-002   0.000000000E+000
   0.23664638248988012E-007   0.108827220E-002   0.000000000E+000
   0.23695451580041382E-007  -0.255659688E-004   0.000000000E+000
   0.23726264911094752E-007  -0.117237796E-002   0.000000000E+000
   0.23757078242148122E-007  -0.217677886E-002   0.000000000E+000
   0.23787891573201492E-007  -0.288214139E-002   0.000000000E+000
   0.23818704904254862E-007  -0.317362696E-002   0.000000000E+000
   0.23849518235308231E-007  -0.299516693E-002   0.000000000E+000
   0.23880331566361601E-007  -0.235788524E-002   0.000000000E+000
   0.23911144897414971E-007  -0.133872835E-002   0.000000000E+000
   0.23941958228468341E-007  -0.695087947E-004   0.000000000E+000
   0.23972771559521711E-007   0.128199789E-002   0.000000000E+000
   0.24003584890575080E-007   0.253610127E-002   0.000000000E+000
   0.24034398221628450E-007   0.352682360E-002   0.000000000E+000
   0.24065211552681820E-007   0.412533339E-002   0.000000000E+000
   0.24096024883735190E-007   0.425775582E-002   0.000000000E+000
   0.24126838214788560E-007   0.391479162E-002   0.000000000E+000
   0.24157651545841929E-007   0.315181958E-002   0.000000000E+000
   0.24188464876895299E-007   0.207959022E-002   0.000000000E+000
   0.24219278207948669E-007   0.847026822E-003   0.000000000E+000
   0.24250091539002039E-007  -0.381189049E-003   0.000000000E+000
   0.24280904870055409E-007  -0.144881278E-002   0.000000000E+000
   0.24311718201108778E-007  -0.223036064E-002   0.000000000E+000
   0.24342531532162148E-007  -0.264824089E-002   0.000000000E+000
   0.24373344863215518E-007  -0.268221623E-002   0.000000000E+000
   0.24404158194268888E-007  -0.236991560E-002   0.000000000E+000
   0.24434971525322258E-007  -0.179851591E-002   0.000000000E+000
   0.24465784856375627E-007  -0.108905591E-002   0.000000000E+000
   0.24496598187428997E-007  -0.375960139E-003   0.000000000E+000
   0.24527411518482367E-007   0.214942789E-003   0.000000000E+000
   0.24558224849535737E-007   0.586451613E-003   0.000000000E+000
   0.24589038180589107E-007   0.684965809E-003   0.000000000E+000
   0.24619851511642477E-007   0.508122903E-003   0.000000000E+000
   0.24650664842695846E-007   0.104006060E-003   0.000000000E+000
   0.24681478173749216E-007  -0.437838404E-003   0.000000000E+000
   0.24712291504802586E-007  -0.100205455E-002   0.000000000E+000
   0.24743104835855956E-007  -0.146724156E-002   0.000000000E+000
   0.24773918166909326E-007  -0.172664970E-002   0.000000000E+000
   0.24804731497962695E-007  -0.170650240E-002   0.000000000E+000
   0.24835544829016065E-007  -0.137902936E-002   0.000000000E+000
   0.24866358160069435E-007  -0.768143102E-003   0.000000000E+000
   0.24897171491122805E-007   0.531529658E-004   0.000000000E+000
   0.24927984822176175E-007   0.973238319E-003   0.000000000E+000
   0.24958798153229544E-007   0.185862300E-002   0.000000000E+000
   0.24989611484282914E-007   0.257438282E-002   0.000000000E+000
   0.25020424815336284E-007   0.300512998E-002   0.000000000E+000
   0.25051238146389654E-007   0.307328114E-002   0.000000000E+000
   0.25082051477443024E-007   0.275180326E-002   0.000000000E+000
   0.25112864808496393E-007   0.206945348E-002   0.000000000E+000
   0.25143678139549763E-007   0.110767654E-002   0.000000000E+000
   0.25174491470603133E-007  -0.104177743E-004   0.000000000E+000
   0.25205304801656503E-007  -0.113737665E-002   0.000000000E+000
   0.25236118132709873E-007  -0.212246133E-002   0.000000000E+000
   0.25266931463763243E-007  -0.283331866E-002   0.000000000E+000
   0.25297744794816612E-007  -0.317505933E-002   0.000000000E+000
   0.25328558125869982E-007  -0.310392631E-002   0.000000000E+000
   0.25359371456923352E-007  -0.263355160E-002   0.000000000E+000
   0.25390184787976722E-007  -0.183289871E-002   0.000000000E+000
   0.25420998119030092E-007  -0.816217158E-003   0.000000000E+000
   0.25451811450083461E-007   0.273483573E-003   0.000000000E+000
   0.25482624781136831E-007   0.128499686E-002   0.000000000E+000
   0.25513438112190201E-007   0.208049687E-002   0.000000000E+000
   0.25544251443243571E-007   0.255498011E-002   0.000000000E+000
   0.25575064774296941E-007   0.265076454E-002   0.000000000E+000
   0.25605878105350310E-007   0.236498145E-002   0.000000000E+000
   0.25636691436403680E-007   0.174904941E-002   0.000000000E+000
   0.25667504767457050E-007   0.900301267E-003   0.000000000E+000
   0.25698318098510420E-007  -0.529119861E-004   0.000000000E+000
   0.25729131429563790E-007  -0.970373105E-003   0.000000000E+000
   0.25759944760617159E-007  -0.172053953E-002   0.000000000E+000
   0.25790758091670529E-007  -0.219943468E-002   0.000000000E+000
   0.25821571422723899E-007  -0.234513334E-002   0.000000000E+000
   0.25852384753777269E-007  -0.214577094E-002   0.000000000E+000
   0.25883198084830639E-007  -0.163999852E-002   0.000000000E+000
   0.25914011415884008E-007  -0.909944822E-003   0.000000000E+000
   0.25944824746937378E-007  -0.678634387E-004   0.000000000E+000
   0.25975638077990748E-007   0.761420582E-003   0.000000000E+000
   0.26006451409044118E-007   0.145954895E-002   0.000000000E+000
   0.26037264740097488E-007   0.193224708E-002   0.000000000E+000
   0.26068078071150858E-007   0.212286506E-002   0.000000000E+000
   0.26098891402204227E-007   0.201984518E-002   0.000000000E+000
   0.26129704733257597E-007   0.165707094E-002   0.000000000E+000
   0.26160518064310967E-007   0.110715185E-002   0.000000000E+000
   0.26191331395364337E-007   0.468800776E-003   0.000000000E+000
   0.26222144726417707E-007  -0.149650441E-003   0.000000000E+000
   0.26252958057471076E-007  -0.647960522E-003   0.000000000E+000
   0.26283771388524446E-007  -0.950111076E-003   0.000000000E+000
   0.26314584719577816E-007  -0.101632241E-002   0.000000000E+000
   0.26345398050631186E-007  -0.849080971E-003   0.000000000E+000
   0.26376211381684556E-007  -0.492248801E-003   0.000000000E+000
   0.26407024712737925E-007  -0.234276522E-004   0.000000000E+000
   0.26437838043791295E-007   0.459187635E-003   0.000000000E+000
   0.26468651374844665E-007   0.853362842E-003   0.000000000E+000
   0.26499464705898035E-007   0.107013737E-002   0.000000000E+000
   0.26530278036951405E-007   0.104912708E-002   0.000000000E+000
   0.26561091368004774E-007   0.769355800E-003   0.000000000E+000
   0.26591904699058144E-007   0.253855309E-003   0.000000000E+000
   0.26622718030111514E-007  -0.432756671E-003   0.000000000E+000
   0.26653531361164884E-007  -0.119340490E-002   0.000000000E+000
   0.26684344692218254E-007  -0.191302446E-002   0.000000000E+000
   0.26715158023271623E-007  -0.247615529E-002   0.000000000E+000
   0.26745971354324993E-007  -0.278494996E-002   0.000000000E+000
   0.26776784685378363E-007  -0.277480157E-002   0.000000000E+000
   0.26807598016431733E-007  -0.242515234E-002   0.000000000E+000
   0.26838411347485103E-007  -0.176377525E-002   0.000000000E+000
   0.26869224678538473E-007  -0.863816007E-003   0.000000000E+000
   0.26900038009591842E-007   0.166005222E-003   0.000000000E+000
   0.26930851340645212E-007   0.119659572E-002   0.000000000E+000
   0.26961664671698582E-007   0.209682598E-002   0.000000000E+000
   0.26992478002751952E-007   0.275226287E-002   0.000000000E+000
   0.27023291333805322E-007   0.308150030E-002   0.000000000E+000
   0.27054104664858691E-007   0.304766116E-002   0.000000000E+000
   0.27084917995912061E-007   0.266337977E-002   0.000000000E+000
   0.27115731326965431E-007   0.198856089E-002   0.000000000E+000
