t              csa.fdtd_Point probe A1_Ez_45_20_25.dat
   0.75999999538112206E-006  -0.165044861E+002
   0.76124999537352522E-006  -0.164486904E+002
   0.76249999536592838E-006  -0.164253750E+002
   0.76374999535833155E-006  -0.164321785E+002
   0.76499999535073471E-006  -0.164325466E+002
   0.76624999534313787E-006  -0.163973465E+002
   0.76749999533554103E-006  -0.163348560E+002
   0.76874999532794419E-006  -0.162788677E+002
   0.76999999532034735E-006  -0.162539558E+002
   0.77124999531275051E-006  -0.162540798E+002
   0.77249999530515367E-006  -0.162505360E+002
   0.77374999529755684E-006  -0.162197971E+002
   0.77499999528996000E-006  -0.161673908E+002
   0.77624999528236316E-006  -0.161236000E+002
   0.77749999527476632E-006  -0.161094894E+002
   0.77874999526716948E-006  -0.161083088E+002
   0.77999999525957264E-006  -0.160820751E+002
   0.78124999525197580E-006  -0.160213356E+002
   0.78249999524437897E-006  -0.159650831E+002
   0.78374999523678213E-006  -0.159560318E+002
   0.78499999522918529E-006  -0.159821863E+002
   0.78624999522158845E-006  -0.159835377E+002
   0.78749999521399161E-006  -0.159230976E+002
   0.78874999520639477E-006  -0.158346319E+002
   0.78999999519879793E-006  -0.157851219E+002
   0.79124999519120109E-006  -0.157975845E+002
   0.79249999518360426E-006  -0.158275499E+002
   0.79374999517600742E-006  -0.158164234E+002
   0.79499999516841058E-006  -0.157542315E+002
   0.79624999516081374E-006  -0.156836357E+002
   0.79749999515321690E-006  -0.156505842E+002
   0.79874999514562006E-006  -0.156584730E+002
   0.79999999513802322E-006  -0.156678257E+002
   0.80124999513042638E-006  -0.156373940E+002
   0.80249999512282955E-006  -0.155685883E+002
   0.80374999511523271E-006  -0.155094805E+002
   0.80499999510763587E-006  -0.155057096E+002
   0.80624999510003903E-006  -0.155430040E+002
   0.80749999509244219E-006  -0.155515032E+002
   0.80874999508484535E-006  -0.154826021E+002
   0.80999999507724851E-006  -0.153746624E+002
   0.81124999506965167E-006  -0.153193264E+002
   0.81249999506205484E-006  -0.153559170E+002
   0.81374999505445800E-006  -0.154197559E+002
   0.81499999504686116E-006  -0.154134769E+002
   0.81624999503926432E-006  -0.153190603E+002
   0.81749999503166748E-006  -0.152162027E+002
   0.81874999502407064E-006  -0.151882286E+002
   0.81999999501647380E-006  -0.152305622E+002
   0.82124999500887697E-006  -0.152641163E+002
   0.82249999500128013E-006  -0.152272034E+002
   0.82374999499368329E-006  -0.151386852E+002
   0.82499999498608645E-006  -0.150716171E+002
   0.82624999497848961E-006  -0.150745106E+002
   0.82749999497089277E-006  -0.151208315E+002
   0.82874999496329593E-006  -0.151338634E+002
   0.82999999495569909E-006  -0.150654440E+002
   0.83124999494810226E-006  -0.149537191E+002
   0.83249999494050542E-006  -0.148931017E+002
   0.83374999493290858E-006  -0.149332924E+002
   0.83499999492531174E-006  -0.150137644E+002
   0.83624999491771490E-006  -0.150205603E+002
   0.83749999491011806E-006  -0.149150114E+002
   0.83874999490252122E-006  -0.147847376E+002
   0.83999999489492438E-006  -0.147471743E+002
   0.84124999488732755E-006  -0.148144722E+002
   0.84249999487973071E-006  -0.148813162E+002
   0.84374999487213387E-006  -0.148491220E+002
   0.84499999486453703E-006  -0.147363110E+002
   0.84624999485694019E-006  -0.146487503E+002
   0.84749999484934335E-006  -0.146557417E+002
   0.84874999484174651E-006  -0.147180262E+002
   0.84999999483414967E-006  -0.147387714E+002
   0.85124999482655284E-006  -0.146695251E+002
   0.85249999481895600E-006  -0.145585775E+002
   0.85374999481135916E-006  -0.145001459E+002
   0.85499999480376232E-006  -0.145379095E+002
   0.85624999479616548E-006  -0.146154251E+002
   0.85749999478856864E-006  -0.146268024E+002
   0.85874999478097180E-006  -0.145276403E+002
   0.85999999477337497E-006  -0.143927031E+002
   0.86124999476577813E-006  -0.143441486E+002
   0.86249999475818129E-006  -0.144149837E+002
   0.86374999475058445E-006  -0.145040703E+002
   0.86499999474298761E-006  -0.144873886E+002
   0.86624999473539077E-006  -0.143619003E+002
   0.86749999472779393E-006  -0.142487154E+002
   0.86874999472019709E-006  -0.142496061E+002
   0.86999999471260026E-006  -0.143305292E+002
   0.87124999470500342E-006  -0.143689337E+002
   0.87249999469740658E-006  -0.142993116E+002
   0.87374999468980974E-006  -0.141818981E+002
   0.87499999468221290E-006  -0.141256828E+002
   0.87624999467461606E-006  -0.141670361E+002
   0.87749999466701922E-006  -0.142371273E+002
   0.87874999465942238E-006  -0.142389011E+002
   0.87999999465182555E-006  -0.141457710E+002
   0.88124999464422871E-006  -0.140280771E+002
   0.88249999463663187E-006  -0.139854717E+002
   0.88374999462903503E-006  -0.140458555E+002
   0.88499999462143819E-006  -0.141287308E+002
   0.88624999461384135E-006  -0.141222858E+002
   0.88749999460624451E-006  -0.140063572E+002
   0.88874999459864767E-006  -0.138837595E+002
   0.88999999459105084E-006  -0.138688326E+002
   0.89124999458345400E-006  -0.139533234E+002
   0.89249999457585716E-006  -0.140132236E+002
   0.89374999456826032E-006  -0.139558992E+002
   0.89499999456066348E-006  -0.138298149E+002
   0.89624999455306664E-006  -0.137623396E+002
   0.89749999454546980E-006  -0.138056612E+002
   0.89874999453787296E-006  -0.138803139E+002
   0.89999999453027613E-006  -0.138758507E+002
   0.90124999452267929E-006  -0.137774773E+002
   0.90249999451508245E-006  -0.136736374E+002
   0.90374999450748561E-006  -0.136528130E+002
   0.90499999449988877E-006  -0.137133913E+002
   0.90624999449229193E-006  -0.137727203E+002
   0.90749999448469509E-006  -0.137514334E+002
   0.90874999447709826E-006  -0.136494284E+002
   0.90999999446950142E-006  -0.135477057E+002
   0.91124999446190458E-006  -0.135313473E+002
   0.91249999445430774E-006  -0.135997715E+002
   0.91374999444671090E-006  -0.136588774E+002
   0.91499999443911406E-006  -0.136198406E+002
   0.91624999443151722E-006  -0.135040359E+002
   0.91749999442392038E-006  -0.134246302E+002
   0.91874999441632355E-006  -0.134531479E+002
   0.91999999440872671E-006  -0.135301685E+002
   0.92124999440112987E-006  -0.135366182E+002
   0.92249999439353303E-006  -0.134407778E+002
   0.92374999438593619E-006  -0.133363171E+002
   0.92499999437833935E-006  -0.133254652E+002
   0.92624999437074251E-006  -0.133968983E+002
   0.92749999436314567E-006  -0.134456930E+002
   0.92874999435554884E-006  -0.133989267E+002
   0.92999999434795200E-006  -0.132916145E+002
   0.93124999434035516E-006  -0.132174816E+002
   0.93249999433275832E-006  -0.132278538E+002
   0.93374999432516148E-006  -0.132880945E+002
   0.93499999431756464E-006  -0.133195381E+002
   0.93624999430996780E-006  -0.132750053E+002
   0.93749999430237096E-006  -0.131819992E+002
   0.93874999429477413E-006  -0.131178093E+002
   0.93999999428717729E-006  -0.131323061E+002
   0.94124999427958045E-006  -0.131896620E+002
   0.94249999427198361E-006  -0.132009449E+002
   0.94374999426438677E-006  -0.131268778E+002
   0.94499999425678993E-006  -0.130323877E+002
   0.94624999424919309E-006  -0.130138359E+002
   0.94749999424159626E-006  -0.130779266E+002
   0.94874999423399942E-006  -0.131267004E+002
   0.94999999422640258E-006  -0.130761623E+002
   0.95124999421880574E-006  -0.129614468E+002
   0.95249999421120890E-006  -0.128945723E+002
   0.95374999420361206E-006  -0.129294186E+002
   0.95499999419601522E-006  -0.130025845E+002
   0.95624999418841838E-006  -0.130144491E+002
   0.95749999418082155E-006  -0.129415503E+002
   0.95874999417322471E-006  -0.128506327E+002
   0.95999999416562787E-006  -0.128164902E+002
   0.96124999415803103E-006  -0.128470135E+002
   0.96249999415043419E-006  -0.128863077E+002
   0.96374999414283735E-006  -0.128758297E+002
   0.96499999413524051E-006  -0.128104239E+002
   0.96624999412764367E-006  -0.127428875E+002
   0.96749999412004684E-006  -0.127318735E+002
   0.96874999411245000E-006  -0.127764463E+002
   0.96999999410485316E-006  -0.128076105E+002
   0.97124999409725632E-006  -0.127617331E+002
   0.97249999408965948E-006  -0.126619759E+002
   0.97374999408206264E-006  -0.126027880E+002
   0.97499999407446580E-006  -0.126399574E+002
   0.97624999406686896E-006  -0.127166395E+002
   0.97749999405927213E-006  -0.127254534E+002
   0.97874999405167529E-006  -0.126369381E+002
   0.97999999404407845E-006  -0.125347700E+002
   0.98124999403648161E-006  -0.125140667E+002
   0.98249999402888477E-006  -0.125710258E+002
   0.98374999402128793E-006  -0.126161394E+002
   0.98499999401369109E-006  -0.125838327E+002
   0.98624999400609425E-006  -0.125015602E+002
   0.98749999399849742E-006  -0.124474134E+002
   0.98874999399090058E-006  -0.124602156E+002
   0.98999999398330374E-006  -0.125037022E+002
   0.99124999397570690E-006  -0.125108147E+002
   0.99249999396811006E-006  -0.124536963E+002
   0.99374999396051322E-006  -0.123724661E+002
   0.99499999395291638E-006  -0.123373652E+002
   0.99624999394531955E-006  -0.123759804E+002
   0.99749999393772271E-006  -0.124361563E+002
   0.99874999393012587E-006  -0.124337864E+002
   0.99999999392252903E-006  -0.123468981E+002
