t              pw-in-box.fdtd_after_Ex_3_3_5.dat       incid
   0.14251164007564321E-007  -0.254219344E-006   0.000000000E+000
   0.14266570671356282E-007  -0.254625320E-006   0.000000000E+000
   0.14281977335148244E-007  -0.255847226E-006   0.000000000E+000
   0.14297383998940205E-007  -0.256039641E-006   0.000000000E+000
   0.14312790662732167E-007  -0.255112951E-006   0.000000000E+000
   0.14328197326524128E-007  -0.254776950E-006   0.000000000E+000
   0.14343603990316089E-007  -0.255453841E-006   0.000000000E+000
   0.14359010654108051E-007  -0.255728850E-006   0.000000000E+000
   0.14374417317900012E-007  -0.255112440E-006   0.000000000E+000
   0.14389823981691974E-007  -0.254846611E-006   0.000000000E+000
   0.14405230645483935E-007  -0.255584411E-006   0.000000000E+000
   0.14420637309275897E-007  -0.256265338E-006   0.000000000E+000
   0.14436043973067858E-007  -0.255818719E-006   0.000000000E+000
   0.14451450636859819E-007  -0.254804348E-006   0.000000000E+000
   0.14466857300651781E-007  -0.254686540E-006   0.000000000E+000
   0.14482263964443742E-007  -0.255719470E-006   0.000000000E+000
   0.14497670628235704E-007  -0.256427086E-006   0.000000000E+000
   0.14513077292027665E-007  -0.255826961E-006   0.000000000E+000
   0.14528483955819627E-007  -0.255048406E-006   0.000000000E+000
   0.14543890619611588E-007  -0.255374857E-006   0.000000000E+000
   0.14559297283403549E-007  -0.256029182E-006   0.000000000E+000
   0.14574703947195511E-007  -0.255756731E-006   0.000000000E+000
   0.14590110610987472E-007  -0.255179572E-006   0.000000000E+000
   0.14605517274779434E-007  -0.255541607E-006   0.000000000E+000
   0.14620923938571395E-007  -0.256382265E-006   0.000000000E+000
   0.14636330602363357E-007  -0.256342702E-006   0.000000000E+000
   0.14651737266155318E-007  -0.255416495E-006   0.000000000E+000
   0.14667143929947279E-007  -0.254939209E-006   0.000000000E+000
   0.14682550593739241E-007  -0.255632671E-006   0.000000000E+000
   0.14697957257531202E-007  -0.256566750E-006   0.000000000E+000
   0.14713363921323164E-007  -0.256449880E-006   0.000000000E+000
   0.14728770585115125E-007  -0.255575173E-006   0.000000000E+000
   0.14744177248907087E-007  -0.255389836E-006   0.000000000E+000
   0.14759583912699048E-007  -0.256078636E-006   0.000000000E+000
   0.14774990576491009E-007  -0.256304219E-006   0.000000000E+000
   0.14790397240282971E-007  -0.255719499E-006   0.000000000E+000
   0.14805803904074932E-007  -0.255594671E-006   0.000000000E+000
   0.14821210567866894E-007  -0.256362767E-006   0.000000000E+000
   0.14836617231658855E-007  -0.256752230E-006   0.000000000E+000
   0.14852023895450817E-007  -0.256045894E-006   0.000000000E+000
   0.14867430559242778E-007  -0.255302638E-006   0.000000000E+000
   0.14882837223034739E-007  -0.255640515E-006   0.000000000E+000
   0.14898243886826701E-007  -0.256600657E-006   0.000000000E+000
   0.14913650550618662E-007  -0.256884135E-006   0.000000000E+000
   0.14929057214410624E-007  -0.256189367E-006   0.000000000E+000
   0.14944463878202585E-007  -0.255630738E-006   0.000000000E+000
   0.14959870541994547E-007  -0.256035918E-006   0.000000000E+000
   0.14975277205786508E-007  -0.256608189E-006   0.000000000E+000
   0.14990683869578469E-007  -0.256341593E-006   0.000000000E+000
   0.15006090533370431E-007  -0.255874312E-006   0.000000000E+000
   0.15021497197162392E-007  -0.256283130E-006   0.000000000E+000
   0.15036903860954354E-007  -0.256965279E-006   0.000000000E+000
   0.15052310524746315E-007  -0.256668898E-006   0.000000000E+000
   0.15067717188538277E-007  -0.255786375E-006   0.000000000E+000
   0.15083123852330238E-007  -0.255720124E-006   0.000000000E+000
   0.15098530516122199E-007  -0.256597673E-006   0.000000000E+000
   0.15113937179914161E-007  -0.257181171E-006   0.000000000E+000
   0.15129343843706122E-007  -0.256754561E-006   0.000000000E+000
   0.15144750507498084E-007  -0.256041432E-006   0.000000000E+000
   0.15160157171290045E-007  -0.256082501E-006   0.000000000E+000
   0.15175563835082007E-007  -0.256709228E-006   0.000000000E+000
   0.15190970498873968E-007  -0.256848949E-006   0.000000000E+000
   0.15206377162665929E-007  -0.256363336E-006   0.000000000E+000
   0.15221783826457891E-007  -0.256321016E-006   0.000000000E+000
   0.15237190490249852E-007  -0.256979774E-006   0.000000000E+000
   0.15252597154041814E-007  -0.257160792E-006   0.000000000E+000
   0.15268003817833775E-007  -0.256400284E-006   0.000000000E+000
   0.15283410481625737E-007  -0.255919161E-006   0.000000000E+000
   0.15298817145417698E-007  -0.256552568E-006   0.000000000E+000
   0.15314223809209659E-007  -0.257375547E-006   0.000000000E+000
   0.15329630473001621E-007  -0.257258307E-006   0.000000000E+000
   0.15345037136793582E-007  -0.256518405E-006   0.000000000E+000
   0.15360443800585544E-007  -0.256258971E-006   0.000000000E+000
   0.15375850464377505E-007  -0.256753964E-006   0.000000000E+000
   0.15391257128169467E-007  -0.257168580E-006   0.000000000E+000
   0.15406663791961428E-007  -0.256900705E-006   0.000000000E+000
   0.15422070455753389E-007  -0.256573031E-006   0.000000000E+000
   0.15437477119545351E-007  -0.256943423E-006   0.000000000E+000
   0.15452883783337312E-007  -0.257421931E-006   0.000000000E+000
   0.15468290447129274E-007  -0.257033520E-006   0.000000000E+000
   0.15483697110921235E-007  -0.256314166E-006   0.000000000E+000
   0.15499103774713197E-007  -0.256523066E-006   0.000000000E+000
   0.15514510438505158E-007  -0.257434635E-006   0.000000000E+000
   0.15529917102297119E-007  -0.257698417E-006   0.000000000E+000
   0.15545323766089081E-007  -0.257038863E-006   0.000000000E+000
   0.15560730429881042E-007  -0.256523890E-006   0.000000000E+000
   0.15576137093673004E-007  -0.256821778E-006   0.000000000E+000
   0.15591543757464965E-007  -0.257364263E-006   0.000000000E+000
   0.15606950421256927E-007  -0.257358266E-006   0.000000000E+000
   0.15622357085048888E-007  -0.256973323E-006   0.000000000E+000
   0.15637763748840849E-007  -0.257014250E-006   0.000000000E+000
   0.15653170412632811E-007  -0.257506571E-006   0.000000000E+000
   0.15668577076424772E-007  -0.257526949E-006   0.000000000E+000
   0.15683983740216734E-007  -0.256869043E-006   0.000000000E+000
   0.15699390404008695E-007  -0.256637151E-006   0.000000000E+000
   0.15714797067800657E-007  -0.257375348E-006   0.000000000E+000
   0.15730203731592618E-007  -0.258003325E-006   0.000000000E+000
   0.15745610395384579E-007  -0.257600192E-006   0.000000000E+000
   0.15761017059176541E-007  -0.256881322E-006   0.000000000E+000
   0.15776423722968502E-007  -0.256912386E-006   0.000000000E+000
   0.15791830386760464E-007  -0.257496225E-006   0.000000000E+000
   0.15807237050552425E-007  -0.257724679E-006   0.000000000E+000
   0.15822643714344387E-007  -0.257410505E-006   0.000000000E+000
   0.15838050378136348E-007  -0.257224741E-006   0.000000000E+000
   0.15853457041928309E-007  -0.257556678E-006   0.000000000E+000
   0.15868863705720271E-007  -0.257827708E-006   0.000000000E+000
   0.15884270369512232E-007  -0.257436710E-006   0.000000000E+000
   0.15899677033304194E-007  -0.256956753E-006   0.000000000E+000
   0.15915083697096155E-007  -0.257322313E-006   0.000000000E+000
   0.15930490360888117E-007  -0.258117296E-006   0.000000000E+000
   0.15945897024680078E-007  -0.258121275E-006   0.000000000E+000
   0.15961303688472039E-007  -0.257365372E-006   0.000000000E+000
   0.15976710352264001E-007  -0.257054438E-006   0.000000000E+000
   0.15992117016055962E-007  -0.257564295E-006   0.000000000E+000
   0.16007523679847924E-007  -0.258018645E-006   0.000000000E+000
   0.16022930343639885E-007  -0.257842373E-006   0.000000000E+000
   0.16038337007431847E-007  -0.257522629E-006   0.000000000E+000
   0.16053743671223808E-007  -0.257657803E-006   0.000000000E+000
   0.16069150335015769E-007  -0.258005343E-006   0.000000000E+000
   0.16084556998807731E-007  -0.257898705E-006   0.000000000E+000
   0.16099963662599692E-007  -0.257410306E-006   0.000000000E+000
   0.16115370326391654E-007  -0.257405389E-006   0.000000000E+000
   0.16130776990183615E-007  -0.258100783E-006   0.000000000E+000
   0.16146183653975577E-007  -0.258487120E-006   0.000000000E+000
   0.16161590317767538E-007  -0.257936108E-006   0.000000000E+000
   0.16176996981559499E-007  -0.257325894E-006   0.000000000E+000
   0.16192403645351461E-007  -0.257586521E-006   0.000000000E+000
   0.16207810309143422E-007  -0.258212623E-006   0.000000000E+000
   0.16223216972935384E-007  -0.258264720E-006   0.000000000E+000
   0.16238623636727345E-007  -0.257880430E-006   0.000000000E+000
   0.16254030300519307E-007  -0.257812928E-006   0.000000000E+000
   0.16269436964311268E-007  -0.258138670E-006   0.000000000E+000
   0.16284843628103229E-007  -0.258243290E-006   0.000000000E+000
   0.16300250291895191E-007  -0.257880515E-006   0.000000000E+000
   0.16315656955687152E-007  -0.257647827E-006   0.000000000E+000
   0.16331063619479114E-007  -0.258087113E-006   0.000000000E+000
   0.16346470283271075E-007  -0.258666063E-006   0.000000000E+000
   0.16361876947063037E-007  -0.258470379E-006   0.000000000E+000
   0.16377283610854998E-007  -0.257760149E-006   0.000000000E+000
   0.16392690274646959E-007  -0.257653710E-006   0.000000000E+000
   0.16408096938438921E-007  -0.258280323E-006   0.000000000E+000
   0.16423503602230882E-007  -0.258630564E-006   0.000000000E+000
   0.16438910266022844E-007  -0.258305505E-006   0.000000000E+000
   0.16454316929814805E-007  -0.258024073E-006   0.000000000E+000
   0.16469723593606767E-007  -0.258250338E-006   0.000000000E+000
   0.16485130257398728E-007  -0.258506958E-006   0.000000000E+000
   0.16500536921190689E-007  -0.258309626E-006   0.000000000E+000
   0.16515943584982651E-007  -0.257985704E-006   0.000000000E+000
   0.16531350248774612E-007  -0.258163766E-006   0.000000000E+000
   0.16546756912566574E-007  -0.258734531E-006   0.000000000E+000
   0.16562163576358535E-007  -0.258866152E-006   0.000000000E+000
   0.16577570240150497E-007  -0.258285183E-006   0.000000000E+000
   0.16592976903942458E-007  -0.257863576E-006   0.000000000E+000
   0.16608383567734419E-007  -0.258276117E-006   0.000000000E+000
   0.16623790231526381E-007  -0.258864475E-006   0.000000000E+000
   0.16639196895318342E-007  -0.258766278E-006   0.000000000E+000
   0.16654603559110304E-007  -0.258330203E-006   0.000000000E+000
   0.16670010222902265E-007  -0.258353310E-006   0.000000000E+000
   0.16685416886694227E-007  -0.258696929E-006   0.000000000E+000
   0.16700823550486188E-007  -0.258694655E-006   0.000000000E+000
   0.16716230214278149E-007  -0.258363286E-006   0.000000000E+000
   0.16731636878070111E-007  -0.258331482E-006   0.000000000E+000
   0.16747043541862072E-007  -0.258788276E-006   0.000000000E+000
   0.16762450205654034E-007  -0.259119389E-006   0.000000000E+000
   0.16777856869445995E-007  -0.258783643E-006   0.000000000E+000
   0.16793263533237957E-007  -0.258226095E-006   0.000000000E+000
   0.16808670197029918E-007  -0.258315794E-006   0.000000000E+000
   0.16824076860821879E-007  -0.258950394E-006   0.000000000E+000
   0.16839483524613841E-007  -0.259168900E-006   0.000000000E+000
   0.16854890188405802E-007  -0.258748599E-006   0.000000000E+000
   0.16870296852197764E-007  -0.258506304E-006   0.000000000E+000
   0.16885703515989725E-007  -0.258805017E-006   0.000000000E+000
   0.16901110179781687E-007  -0.259018378E-006   0.000000000E+000
   0.16916516843573648E-007  -0.258768580E-006   0.000000000E+000
   0.16931923507365609E-007  -0.258566502E-006   0.000000000E+000
   0.16947330171157571E-007  -0.258865924E-006   0.000000000E+000
   0.16962736834949532E-007  -0.259287873E-006   0.000000000E+000
   0.16978143498741494E-007  -0.259192461E-006   0.000000000E+000
   0.16993550162533455E-007  -0.258664215E-006   0.000000000E+000
   0.17008956826325417E-007  -0.258477883E-006   0.000000000E+000
   0.17024363490117378E-007  -0.258966651E-006   0.000000000E+000
   0.17039770153909339E-007  -0.259431715E-006   0.000000000E+000
   0.17055176817701301E-007  -0.259214801E-006   0.000000000E+000
   0.17070583481493262E-007  -0.258780091E-006   0.000000000E+000
   0.17085990145285224E-007  -0.258874053E-006   0.000000000E+000
   0.17101396809077185E-007  -0.259235463E-006   0.000000000E+000
   0.17116803472869146E-007  -0.259180240E-006   0.000000000E+000
   0.17132210136661108E-007  -0.258875815E-006   0.000000000E+000
   0.17147616800453069E-007  -0.258971426E-006   0.000000000E+000
   0.17163023464245031E-007  -0.259408694E-006   0.000000000E+000
   0.17178430128036992E-007  -0.259519169E-006   0.000000000E+000
   0.17193836791828954E-007  -0.259101625E-006   0.000000000E+000
   0.17209243455620915E-007  -0.258750759E-006   0.000000000E+000
   0.17224650119412876E-007  -0.259014342E-006   0.000000000E+000
   0.17240056783204838E-007  -0.259562711E-006   0.000000000E+000
   0.17255463446996799E-007  -0.259621629E-006   0.000000000E+000
   0.17270870110788761E-007  -0.259174953E-006   0.000000000E+000
   0.17286276774580722E-007  -0.258999478E-006   0.000000000E+000
   0.17301683438372684E-007  -0.259339117E-006   0.000000000E+000
   0.17317090102164645E-007  -0.259529713E-006   0.000000000E+000
   0.17332496765956606E-007  -0.259264908E-006   0.000000000E+000
   0.17347903429748568E-007  -0.259135334E-006   0.000000000E+000
   0.17363310093540529E-007  -0.259486939E-006   0.000000000E+000
   0.17378716757332491E-007  -0.259775760E-006   0.000000000E+000
   0.17394123421124452E-007  -0.259516440E-006   0.000000000E+000
   0.17409530084916414E-007  -0.259084487E-006   0.000000000E+000
   0.17424936748708375E-007  -0.259133628E-006   0.000000000E+000
   0.17440343412500336E-007  -0.259636550E-006   0.000000000E+000
   0.17455750076292298E-007  -0.259913435E-006   0.000000000E+000
   0.17471156740084259E-007  -0.259609095E-006   0.000000000E+000
   0.17486563403876221E-007  -0.259246235E-006   0.000000000E+000
   0.17501970067668182E-007  -0.259403066E-006   0.000000000E+000
   0.17517376731460144E-007  -0.259753591E-006   0.000000000E+000
   0.17532783395252105E-007  -0.259678586E-006   0.000000000E+000
   0.17548190059044066E-007  -0.259405653E-006   0.000000000E+000
   0.17563596722836028E-007  -0.259554753E-006   0.000000000E+000
   0.17579003386627989E-007  -0.259943988E-006   0.000000000E+000
   0.17594410050419951E-007  -0.259900560E-006   0.000000000E+000
   0.17609816714211912E-007  -0.259459853E-006   0.000000000E+000
   0.17625223378003874E-007  -0.259312571E-006   0.000000000E+000
   0.17640630041795835E-007  -0.259708941E-006   0.000000000E+000
   0.17656036705587796E-007  -0.260113808E-006   0.000000000E+000
   0.17671443369379758E-007  -0.259999780E-006   0.000000000E+000
   0.17686850033171719E-007  -0.259590053E-006   0.000000000E+000
   0.17702256696963681E-007  -0.259523546E-006   0.000000000E+000
   0.17717663360755642E-007  -0.259868784E-006   0.000000000E+000
   0.17733070024547604E-007  -0.260022745E-006   0.000000000E+000
   0.17748476688339565E-007  -0.259774623E-006   0.000000000E+000
   0.17763883352131526E-007  -0.259687823E-006   0.000000000E+000
   0.17779290015923488E-007  -0.260026098E-006   0.000000000E+000
   0.17794696679715449E-007  -0.260211067E-006   0.000000000E+000
   0.17810103343507411E-007  -0.259874099E-006   0.000000000E+000
   0.17825510007299372E-007  -0.259553019E-006   0.000000000E+000
   0.17840916671091334E-007  -0.259788266E-006   0.000000000E+000
   0.17856323334883295E-007  -0.260260265E-006   0.000000000E+000
   0.17871729998675256E-007  -0.260328108E-006   0.000000000E+000
   0.17887136662467218E-007  -0.259964111E-006   0.000000000E+000
   0.17902543326259179E-007  -0.259732815E-006   0.000000000E+000
   0.17917949990051141E-007  -0.259956693E-006   0.000000000E+000
   0.17933356653843102E-007  -0.260252477E-006   0.000000000E+000
   0.17948763317635064E-007  -0.260160903E-006   0.000000000E+000
   0.17964169981427025E-007  -0.259936513E-006   0.000000000E+000
   0.17979576645218986E-007  -0.260090502E-006   0.000000000E+000
   0.17994983309010948E-007  -0.260404363E-006   0.000000000E+000
   0.18010389972802909E-007  -0.260282235E-006   0.000000000E+000
   0.18025796636594871E-007  -0.259879698E-006   0.000000000E+000
   0.18041203300386832E-007  -0.259891408E-006   0.000000000E+000
   0.18056609964178794E-007  -0.260355989E-006   0.000000000E+000
   0.18072016627970755E-007  -0.260604367E-006   0.000000000E+000
   0.18087423291762716E-007  -0.260335554E-006   0.000000000E+000
   0.18102829955554678E-007  -0.260002253E-006   0.000000000E+000
   0.18118236619346639E-007  -0.260077371E-006   0.000000000E+000
   0.18133643283138601E-007  -0.260403851E-006   0.000000000E+000
   0.18149049946930562E-007  -0.260485393E-006   0.000000000E+000
   0.18164456610722524E-007  -0.260267655E-006   0.000000000E+000
   0.18179863274514485E-007  -0.260223374E-006   0.000000000E+000
   0.18195269938306446E-007  -0.260505516E-006   0.000000000E+000
   0.18210676602098408E-007  -0.260606868E-006   0.000000000E+000
   0.18226083265890369E-007  -0.260276948E-006   0.000000000E+000
   0.18241489929682331E-007  -0.260070806E-006   0.000000000E+000
   0.18256896593474292E-007  -0.260408200E-006   0.000000000E+000
   0.18272303257266254E-007  -0.260811532E-006   0.000000000E+000
   0.18287709921058215E-007  -0.260701654E-006   0.000000000E+000
   0.18303116584850176E-007  -0.260311282E-006   0.000000000E+000
   0.18318523248642138E-007  -0.260234714E-006   0.000000000E+000
   0.18333929912434099E-007  -0.260529049E-006   0.000000000E+000
   0.18349336576226061E-007  -0.260736130E-006   0.000000000E+000
   0.18364743240018022E-007  -0.260607521E-006   0.000000000E+000
   0.18380149903809984E-007  -0.260447905E-006   0.000000000E+000
   0.18395556567601945E-007  -0.260597119E-006   0.000000000E+000
   0.18410963231393906E-007  -0.260816819E-006   0.000000000E+000
   0.18426369895185868E-007  -0.260667974E-006   0.000000000E+000
   0.18441776558977829E-007  -0.260358149E-006   0.000000000E+000
   0.18457183222769791E-007  -0.260474337E-006   0.000000000E+000
   0.18472589886561752E-007  -0.260926441E-006   0.000000000E+000
   0.18487996550353714E-007  -0.261033875E-006   0.000000000E+000
   0.18503403214145675E-007  -0.260667491E-006   0.000000000E+000
   0.18518809877937636E-007  -0.260427782E-006   0.000000000E+000
   0.18534216541729598E-007  -0.260641912E-006   0.000000000E+000
   0.18549623205521559E-007  -0.260938265E-006   0.000000000E+000
   0.18565029869313521E-007  -0.260918796E-006   0.000000000E+000
   0.18580436533105482E-007  -0.260724420E-006   0.000000000E+000
   0.18595843196897444E-007  -0.260737465E-006   0.000000000E+000
   0.18611249860689405E-007  -0.260956540E-006   0.000000000E+000
   0.18626656524481366E-007  -0.260982034E-006   0.000000000E+000
   0.18642063188273328E-007  -0.260712739E-006   0.000000000E+000
   0.18657469852065289E-007  -0.260624319E-006   0.000000000E+000
   0.18672876515857251E-007  -0.260979618E-006   0.000000000E+000
   0.18688283179649212E-007  -0.261277421E-006   0.000000000E+000
   0.18703689843441174E-007  -0.261053884E-006   0.000000000E+000
   0.18719096507233135E-007  -0.260685169E-006   0.000000000E+000
   0.18734503171025096E-007  -0.260747100E-006   0.000000000E+000
   0.18749909834817058E-007  -0.261094527E-006   0.000000000E+000
   0.18765316498609019E-007  -0.261203610E-006   0.000000000E+000
   0.18780723162400981E-007  -0.261019238E-006   0.000000000E+000
   0.18796129826192942E-007  -0.260925503E-006   0.000000000E+000
   0.18811536489984904E-007  -0.261085802E-006   0.000000000E+000
   0.18826943153776865E-007  -0.261214439E-006   0.000000000E+000
   0.18842349817568826E-007  -0.261059085E-006   0.000000000E+000
   0.18857756481360788E-007  -0.260869655E-006   0.000000000E+000
   0.18873163145152749E-007  -0.261048541E-006   0.000000000E+000
   0.18888569808944711E-007  -0.261416744E-006   0.000000000E+000
   0.18903976472736672E-007  -0.261406058E-006   0.000000000E+000
   0.18919383136528634E-007  -0.261022336E-006   0.000000000E+000
   0.18934789800320595E-007  -0.260884917E-006   0.000000000E+000
   0.18950196464112556E-007  -0.261195225E-006   0.000000000E+000
   0.18965603127904518E-007  -0.261450225E-006   0.000000000E+000
   0.18981009791696479E-007  -0.261330285E-006   0.000000000E+000
   0.18996416455488441E-007  -0.261146312E-006   0.000000000E+000
   0.19011823119280402E-007  -0.261223846E-006   0.000000000E+000
   0.19027229783072364E-007  -0.261400714E-006   0.000000000E+000
   0.19042636446864325E-007  -0.261359219E-006   0.000000000E+000
   0.19058043110656286E-007  -0.261162427E-006   0.000000000E+000
   0.19073449774448248E-007  -0.261185249E-006   0.000000000E+000
   0.19088856438240209E-007  -0.261502407E-006   0.000000000E+000
   0.19104263102032171E-007  -0.261667651E-006   0.000000000E+000
   0.19119669765824132E-007  -0.261396224E-006   0.000000000E+000
   0.19135076429616094E-007  -0.261105242E-006   0.000000000E+000
   0.19150483093408055E-007  -0.261268866E-006   0.000000000E+000
   0.19165889757200016E-007  -0.261624848E-006   0.000000000E+000
   0.19181296420991978E-007  -0.261645113E-006   0.000000000E+000
   0.19196703084783939E-007  -0.261410605E-006   0.000000000E+000
   0.19212109748575901E-007  -0.261370957E-006   0.000000000E+000
   0.19227516412367862E-007  -0.261557432E-006   0.000000000E+000
   0.19242923076159824E-007  -0.261619647E-006   0.000000000E+000
   0.19258329739951785E-007  -0.261459860E-006   0.000000000E+000
   0.19273736403743746E-007  -0.261381956E-006   0.000000000E+000
   0.19289143067535708E-007  -0.261596881E-006   0.000000000E+000
   0.19304549731327669E-007  -0.261844150E-006   0.000000000E+000
   0.19319956395119631E-007  -0.261736801E-006   0.000000000E+000
   0.19335363058911592E-007  -0.261407365E-006   0.000000000E+000
   0.19350769722703554E-007  -0.261379967E-006   0.000000000E+000
   0.19366176386495515E-007  -0.261723727E-006   0.000000000E+000
   0.19381583050287476E-007  -0.261916256E-006   0.000000000E+000
   0.19396989714079438E-007  -0.261723983E-006   0.000000000E+000
   0.19412396377871399E-007  -0.261551094E-006   0.000000000E+000
   0.19427803041663361E-007  -0.261683141E-006   0.000000000E+000
   0.19443209705455322E-007  -0.261842189E-006   0.000000000E+000
   0.19458616369247284E-007  -0.261753286E-006   0.000000000E+000
   0.19474023033039245E-007  -0.261612882E-006   0.000000000E+000
   0.19489429696831206E-007  -0.261721937E-006   0.000000000E+000
   0.19504836360623168E-007  -0.261979523E-006   0.000000000E+000
   0.19520243024415129E-007  -0.262010872E-006   0.000000000E+000
   0.19535649688207091E-007  -0.261739046E-006   0.000000000E+000
   0.19551056351999052E-007  -0.261568232E-006   0.000000000E+000
   0.19566463015791014E-007  -0.261796231E-006   0.000000000E+000
   0.19581869679582975E-007  -0.262104010E-006   0.000000000E+000
   0.19597276343374936E-007  -0.262048530E-006   0.000000000E+000
   0.19612683007166898E-007  -0.261796373E-006   0.000000000E+000
   0.19628089670958859E-007  -0.261800352E-006   0.000000000E+000
   0.19643496334750821E-007  -0.262010133E-006   0.000000000E+000
   0.19658902998542782E-007  -0.262035485E-006   0.000000000E+000
   0.19674309662334744E-007  -0.261873481E-006   0.000000000E+000
   0.19689716326126705E-007  -0.261872714E-006   0.000000000E+000
   0.19705122989918666E-007  -0.262101622E-006   0.000000000E+000
   0.19720529653710628E-007  -0.262231140E-006   0.000000000E+000
   0.19735936317502589E-007  -0.262053021E-006   0.000000000E+000
   0.19751342981294551E-007  -0.261818457E-006   0.000000000E+000
   0.19766749645086512E-007  -0.261900738E-006   0.000000000E+000
   0.19782156308878474E-007  -0.262221334E-006   0.000000000E+000
   0.19797562972670435E-007  -0.262325813E-006   0.000000000E+000
   0.19812969636462396E-007  -0.262099775E-006   0.000000000E+000
   0.19828376300254358E-007  -0.261958121E-006   0.000000000E+000
   0.19843782964046319E-007  -0.262125440E-006   0.000000000E+000
   0.19859189627838281E-007  -0.262274881E-006   0.000000000E+000
   0.19874596291630242E-007  -0.262163098E-006   0.000000000E+000
   0.19890002955422204E-007  -0.262058194E-006   0.000000000E+000
   0.19905409619214165E-007  -0.262214854E-006   0.000000000E+000
   0.19920816283006126E-007  -0.262413067E-006   0.000000000E+000
   0.19936222946798088E-007  -0.262338290E-006   0.000000000E+000
   0.19951629610590049E-007  -0.262094602E-006   0.000000000E+000
   0.19967036274382011E-007  -0.262055636E-006   0.000000000E+000
   0.19982442938173972E-007  -0.262316433E-006   0.000000000E+000
   0.19997849601965934E-007  -0.262531074E-006   0.000000000E+000
