t              OneCable.fdtd_Probe_Start_Ez_10_25_10.dat
   0.16661129451566933E-007  -0.385195874E-001
   0.16662670151534713E-007  -0.382699519E-001
   0.16664210851502492E-007  -0.380188897E-001
   0.16665751551470272E-007  -0.377670713E-001
   0.16667292251438051E-007  -0.375147015E-001
   0.16668832951405831E-007  -0.372613072E-001
   0.16670373651373610E-007  -0.370062776E-001
   0.16671914351341389E-007  -0.367495045E-001
   0.16673455051309169E-007  -0.364915170E-001
   0.16674995751276948E-007  -0.362329520E-001
   0.16676536451244728E-007  -0.359738804E-001
   0.16678077151212507E-007  -0.357137620E-001
   0.16679617851180287E-007  -0.354520343E-001
   0.16681158551148066E-007  -0.351887234E-001
   0.16682699251115846E-007  -0.349244326E-001
   0.16684239951083625E-007  -0.346597359E-001
   0.16685780651051405E-007  -0.343945697E-001
   0.16687321351019184E-007  -0.341283120E-001
   0.16688862050986963E-007  -0.338604674E-001
   0.16690402750954743E-007  -0.335911885E-001
   0.16691943450922522E-007  -0.333211534E-001
   0.16693484150890302E-007  -0.330508463E-001
   0.16695024850858081E-007  -0.327800736E-001
   0.16696565550825861E-007  -0.325081982E-001
   0.16698106250793640E-007  -0.322348177E-001
   0.16699646950761420E-007  -0.319602117E-001
   0.16701187650729199E-007  -0.316850729E-001
   0.16702728350696978E-007  -0.314097703E-001
   0.16704269050664758E-007  -0.311339870E-001
   0.16705809750632537E-007  -0.308570657E-001
   0.16707350450600317E-007  -0.305787120E-001
   0.16708891150568096E-007  -0.302993301E-001
   0.16710431850535876E-007  -0.300196037E-001
   0.16711972550503655E-007  -0.297397859E-001
   0.16713513250471435E-007  -0.294594578E-001
   0.16715053950439214E-007  -0.291779954E-001
   0.16716594650406993E-007  -0.288952403E-001
   0.16718135350374773E-007  -0.286116879E-001
   0.16719676050342552E-007  -0.283279847E-001
   0.16721216750310332E-007  -0.280442666E-001
   0.16722757450278111E-007  -0.277600251E-001
   0.16724298150245891E-007  -0.274746679E-001
   0.16725838850213670E-007  -0.271881633E-001
   0.16727379550181450E-007  -0.269010868E-001
   0.16728920250149229E-007  -0.266140252E-001
   0.16730460950117008E-007  -0.263269730E-001
   0.16732001650084788E-007  -0.260393508E-001
   0.16733542350052567E-007  -0.257506445E-001
   0.16735083050020347E-007  -0.254609622E-001
   0.16736623749988126E-007  -0.251709409E-001
   0.16738164449955906E-007  -0.248810928E-001
   0.16739705149923685E-007  -0.245912820E-001
   0.16741245849891465E-007  -0.243008751E-001
   0.16742786549859244E-007  -0.240094382E-001
   0.16744327249827023E-007  -0.237172041E-001
   0.16745867949794803E-007  -0.234248471E-001
   0.16747408649762582E-007  -0.231327806E-001
   0.16748949349730362E-007  -0.228407420E-001
   0.16750490049698141E-007  -0.225480814E-001
   0.16752030749665921E-007  -0.222544670E-001
   0.16753571449633700E-007  -0.219602585E-001
   0.16755112149601480E-007  -0.216661375E-001
   0.16756652849569259E-007  -0.213724077E-001
   0.16758193549537038E-007  -0.210786927E-001
   0.16759734249504818E-007  -0.207843482E-001
   0.16761274949472597E-007  -0.204891581E-001
   0.16762815649440377E-007  -0.201935917E-001
   0.16764356349408156E-007  -0.198983084E-001
   0.16765897049375936E-007  -0.196034964E-001
   0.16767437749343715E-007  -0.193086769E-001
   0.16768978449311495E-007  -0.190132409E-001
   0.16770519149279274E-007  -0.187171027E-001
   0.16772059849247054E-007  -0.184208080E-001
   0.16773600549214833E-007  -0.181249753E-001
   0.16775141249182612E-007  -0.178296529E-001
   0.16776681949150392E-007  -0.175342914E-001
   0.16778222649118171E-007  -0.172383375E-001
   0.16779763349085951E-007  -0.169418436E-001
   0.16781304049053730E-007  -0.166454203E-001
   0.16782844749021510E-007  -0.163496174E-001
   0.16784385448989289E-007  -0.160543434E-001
   0.16785926148957069E-007  -0.157589912E-001
   0.16787466848924848E-007  -0.154630896E-001
   0.16789007548892627E-007  -0.151668200E-001
   0.16790548248860407E-007  -0.148708420E-001
   0.16792088948828186E-007  -0.145756090E-001
   0.16793629648795966E-007  -0.142809078E-001
   0.16795170348763745E-007  -0.139860995E-001
   0.16796711048731525E-007  -0.136908069E-001
   0.16798251748699304E-007  -0.133953374E-001
   0.16799792448667084E-007  -0.131003698E-001
   0.16801333148634863E-007  -0.128062516E-001
   0.16802873848602642E-007  -0.125126494E-001
   0.16804414548570422E-007  -0.122189187E-001
   0.16805955248538201E-007  -0.119248079E-001
   0.16807495948505981E-007  -0.116307409E-001
   0.16809036648473760E-007  -0.113373837E-001
   0.16810577348441540E-007  -0.110449605E-001
   0.16812118048409319E-007  -0.107530300E-001
   0.16813658748377099E-007  -0.104609672E-001
   0.16815199448344878E-007  -0.101686418E-001
   0.16816740148312657E-007  -0.987657253E-002
   0.16818280848280437E-007  -0.958539173E-002
   0.16819821548248216E-007  -0.929519255E-002
   0.16821362248215996E-007  -0.900544506E-002
   0.16822902948183775E-007  -0.871557277E-002
   0.16824443648151555E-007  -0.842558034E-002
   0.16825984348119334E-007  -0.813606568E-002
   0.16827525048087114E-007  -0.784760248E-002
   0.16829065748054893E-007  -0.756014930E-002
   0.16830606448022672E-007  -0.727310637E-002
   0.16832147147990452E-007  -0.698596658E-002
   0.16833687847958231E-007  -0.669886637E-002
   0.16835228547926011E-007  -0.641245721E-002
   0.16836769247893790E-007  -0.612722943E-002
   0.16838309947861570E-007  -0.584300747E-002
   0.16839850647829349E-007  -0.555914640E-002
   0.16841391347797129E-007  -0.527523039E-002
   0.16842932047764908E-007  -0.499152858E-002
   0.16844472747732687E-007  -0.470873108E-002
   0.16846013447700467E-007  -0.442723744E-002
   0.16847554147668246E-007  -0.414675334E-002
   0.16849094847636026E-007  -0.386661780E-002
   0.16850635547603805E-007  -0.358651672E-002
   0.16852176247571585E-007  -0.330682890E-002
   0.16853716947539364E-007  -0.302823889E-002
   0.16855257647507144E-007  -0.275102584E-002
   0.16856798347474923E-007  -0.247478276E-002
   0.16858339047442703E-007  -0.219885912E-002
   0.16859879747410482E-007  -0.192306214E-002
   0.16861420447378261E-007  -0.164787658E-002
   0.16862961147346041E-007  -0.137396809E-002
   0.16864501847313820E-007  -0.110149442E-002
   0.16866042547281600E-007  -0.829957775E-003
   0.16867583247249379E-007  -0.558742729E-003
   0.16869123947217159E-007  -0.287785864E-003
   0.16870664647184938E-007  -0.176512822E-004
   0.16872205347152718E-007   0.251054735E-003
   0.16873746047120497E-007   0.518308545E-003
   0.16875286747088276E-007   0.784685079E-003
   0.16876827447056056E-007   0.105073547E-002
   0.16878368147023835E-007   0.131639163E-002
   0.16879908846991615E-007   0.158102333E-002
   0.16881449546959394E-007   0.184409798E-002
   0.16882990246927174E-007   0.210572337E-002
   0.16884530946894953E-007   0.236652256E-002
   0.16886071646862733E-007   0.262695667E-002
   0.16887612346830512E-007   0.288682478E-002
   0.16889153046798291E-007   0.314545585E-002
   0.16890693746766071E-007   0.340240891E-002
   0.16892234446733850E-007   0.365791935E-002
   0.16893775146701630E-007   0.391264632E-002
   0.16895315846669409E-007   0.416695559E-002
   0.16896856546637189E-007   0.442052213E-002
   0.16898397246604968E-007   0.467266887E-002
   0.16899937946572748E-007   0.492306985E-002
   0.16901478646540527E-007   0.517207896E-002
   0.16903019346508306E-007   0.542034255E-002
   0.16904560046476086E-007   0.566809997E-002
   0.16906100746443865E-007   0.591491349E-002
   0.16907641446411645E-007   0.616011536E-002
   0.16909182146379424E-007   0.640350860E-002
   0.16910722846347204E-007   0.664556073E-002
   0.16912263546314983E-007   0.688690925E-002
   0.16913804246282763E-007   0.712767104E-002
   0.16915344946250542E-007   0.736731337E-002
   0.16916885646218321E-007   0.760520948E-002
   0.16918426346186101E-007   0.784128159E-002
   0.16919967046153880E-007   0.807607174E-002
   0.16921507746121660E-007   0.831015594E-002
   0.16923048446089439E-007   0.854352303E-002
   0.16924589146057219E-007   0.877557416E-002
   0.16926129846024998E-007   0.900574215E-002
   0.16927670545992778E-007   0.923408754E-002
   0.16929211245960557E-007   0.946121383E-002
   0.16930751945928336E-007   0.968762208E-002
   0.16932292645896116E-007   0.991316885E-002
   0.16933833345863895E-007   0.101372041E-001
   0.16935374045831675E-007   0.103592519E-001
   0.16936914745799454E-007   0.105794994E-001
   0.16938455445767234E-007   0.107985931E-001
   0.16939996145735013E-007   0.110169379E-001
   0.16941536845702793E-007   0.112342620E-001
   0.16943077545670572E-007   0.114498977E-001
   0.16944618245638352E-007   0.116634658E-001
   0.16946158945606131E-007   0.118752783E-001
   0.16947699645573910E-007   0.120859891E-001
   0.16949240345541690E-007   0.122959018E-001
   0.16950781045509469E-007   0.125046279E-001
   0.16952321745477249E-007   0.127115073E-001
   0.16953862445445028E-007   0.129162762E-001
   0.16955403145412808E-007   0.131193558E-001
   0.16956943845380587E-007   0.133213792E-001
   0.16958484545348367E-007   0.135225309E-001
   0.16960025245316146E-007   0.137223257E-001
   0.16961565945283925E-007   0.139201293E-001
   0.16963106645251705E-007   0.141158169E-001
   0.16964647345219484E-007   0.143098934E-001
   0.16966188045187264E-007   0.145029575E-001
   0.16967728745155043E-007   0.146950437E-001
   0.16969269445122823E-007   0.148855904E-001
   0.16970810145090602E-007   0.150740119E-001
   0.16972350845058382E-007   0.152603248E-001
   0.16973891545026161E-007   0.154451001E-001
   0.16975432244993940E-007   0.156288650E-001
   0.16976972944961720E-007   0.158115271E-001
   0.16978513644929499E-007   0.159924719E-001
   0.16980054344897279E-007   0.161711946E-001
   0.16981595044865058E-007   0.163478423E-001
   0.16983135744832838E-007   0.165230427E-001
   0.16984676444800617E-007   0.166972354E-001
   0.16986217144768397E-007   0.168702062E-001
   0.16987757844736176E-007   0.170412902E-001
   0.16989298544703955E-007   0.172100831E-001
   0.16990839244671735E-007   0.173768420E-001
   0.16992379944639514E-007   0.175422188E-001
   0.16993920644607294E-007   0.177065618E-001
   0.16995461344575073E-007   0.178695284E-001
   0.16997002044542853E-007   0.180304609E-001
   0.16998542744510632E-007   0.181890689E-001
   0.17000083444478412E-007   0.183457322E-001
   0.17001624144446191E-007   0.185010955E-001
   0.17003164844413970E-007   0.186553802E-001
   0.17004705544381750E-007   0.188081507E-001
   0.17006246244349529E-007   0.189587604E-001
   0.17007786944317309E-007   0.191070326E-001
   0.17009327644285088E-007   0.192534477E-001
   0.17010868344252868E-007   0.193986092E-001
   0.17012409044220647E-007   0.195426065E-001
   0.17013949744188427E-007   0.196849145E-001
   0.17015490444156206E-007   0.198249314E-001
   0.17017031144123985E-007   0.199626274E-001
   0.17018571844091765E-007   0.200985502E-001
   0.17020112544059544E-007   0.202332661E-001
   0.17021653244027324E-007   0.203667376E-001
   0.17023193943995103E-007   0.204983726E-001
   0.17024734643962883E-007   0.206276383E-001
   0.17026275343930662E-007   0.207546297E-001
   0.17027816043898442E-007   0.208799541E-001
   0.17029356743866221E-007   0.210040919E-001
   0.17030897443834001E-007   0.211268719E-001
   0.17032438143801780E-007   0.212476496E-001
   0.17033978843769559E-007   0.213659871E-001
   0.17035519543737339E-007   0.214821082E-001
   0.17037060243705118E-007   0.215966552E-001
   0.17038600943672898E-007   0.217100121E-001
   0.17040141643640677E-007   0.218218993E-001
   0.17041682343608457E-007   0.219316687E-001
   0.17043223043576236E-007   0.220389813E-001
   0.17044763743544016E-007   0.221441705E-001
   0.17046304443511795E-007   0.222478919E-001
   0.17047845143479574E-007   0.223504119E-001
   0.17049385843447354E-007   0.224513281E-001
   0.17050926543415133E-007   0.225499962E-001
   0.17052467243382913E-007   0.226461962E-001
   0.17054007943350692E-007   0.227403697E-001
   0.17055548643318472E-007   0.228331424E-001
   0.17057089343286251E-007   0.229246616E-001
   0.17058630043254031E-007   0.230144300E-001
   0.17060170743221810E-007   0.231018346E-001
   0.17061711443189589E-007   0.231867917E-001
   0.17063252143157369E-007   0.232698396E-001
   0.17064792843125148E-007   0.233515613E-001
   0.17066333543092928E-007   0.234319717E-001
   0.17067874243060707E-007   0.235105101E-001
   0.17069414943028487E-007   0.235866103E-001
   0.17070955642996266E-007   0.236603227E-001
   0.17072496342964046E-007   0.237322338E-001
   0.17074037042931825E-007   0.238028485E-001
   0.17075577742899604E-007   0.238720644E-001
   0.17077118442867384E-007   0.239392594E-001
   0.17078659142835163E-007   0.240039695E-001
   0.17080199842802943E-007   0.240663700E-001
   0.17081740542770722E-007   0.241271071E-001
   0.17083281242738502E-007   0.241865832E-001
   0.17084821942706281E-007   0.242445692E-001
   0.17086362642674061E-007   0.243004188E-001
   0.17087903342641840E-007   0.243537650E-001
   0.17089444042609619E-007   0.244049001E-001
   0.17090984742577399E-007   0.244544949E-001
   0.17092525442545178E-007   0.245028380E-001
   0.17094066142512958E-007   0.245495811E-001
   0.17095606842480737E-007   0.245940611E-001
   0.17097147542448517E-007   0.246360358E-001
   0.17098688242416296E-007   0.246759150E-001
   0.17100228942384076E-007   0.247143265E-001
   0.17101769642351855E-007   0.247514788E-001
   0.17103310342319634E-007   0.247869212E-001
   0.17104851042287414E-007   0.248200167E-001
   0.17106391742255193E-007   0.248506423E-001
   0.17107932442222973E-007   0.248792972E-001
   0.17109473142190752E-007   0.249065794E-001
   0.17111013842158532E-007   0.249325596E-001
   0.17112554542126311E-007   0.249566995E-001
   0.17114095242094091E-007   0.249784328E-001
   0.17115635942061870E-007   0.249977559E-001
   0.17117176642029650E-007   0.250152405E-001
   0.17118717341997429E-007   0.250314269E-001
   0.17120258041965208E-007   0.250462499E-001
   0.17121798741932988E-007   0.250591263E-001
   0.17123339441900767E-007   0.250695460E-001
   0.17124880141868547E-007   0.250776559E-001
   0.17126420841836326E-007   0.250840783E-001
   0.17127961541804106E-007   0.250892695E-001
   0.17129502241771885E-007   0.250930451E-001
   0.17131042941739665E-007   0.250947494E-001
   0.17132583641707444E-007   0.250939820E-001
   0.17134124341675223E-007   0.250910018E-001
   0.17135665041643003E-007   0.250864550E-001
   0.17137205741610782E-007   0.250807106E-001
   0.17138746441578562E-007   0.250734575E-001
   0.17140287141546341E-007   0.250640456E-001
   0.17141827841514121E-007   0.250521787E-001
   0.17143368541481900E-007   0.250382163E-001
   0.17144909241449680E-007   0.250228085E-001
   0.17146449941417459E-007   0.250062030E-001
   0.17147990641385238E-007   0.249880049E-001
   0.17149531341353018E-007   0.249675773E-001
   0.17151072041320797E-007   0.249447320E-001
   0.17152612741288577E-007   0.249199290E-001
   0.17154153441256356E-007   0.248938017E-001
   0.17155694141224136E-007   0.248664711E-001
   0.17157234841191915E-007   0.248374213E-001
   0.17158775541159695E-007   0.248060673E-001
   0.17160316241127474E-007   0.247723628E-001
   0.17161856941095253E-007   0.247368570E-001
   0.17163397641063033E-007   0.247001387E-001
   0.17164938341030812E-007   0.246622041E-001
   0.17166479040998592E-007   0.246224832E-001
   0.17168019740966371E-007   0.245804358E-001
   0.17169560440934151E-007   0.245361309E-001
   0.17171101140901930E-007   0.244901720E-001
   0.17172641840869710E-007   0.244430620E-001
   0.17174182540837489E-007   0.243946742E-001
   0.17175723240805268E-007   0.243443903E-001
   0.17177263940773048E-007   0.242917668E-001
   0.17178804640740827E-007   0.242370106E-001
   0.17180345340708607E-007   0.241807643E-001
   0.17181886040676386E-007   0.241234470E-001
   0.17183426740644166E-007   0.240647867E-001
   0.17184967440611945E-007   0.240041427E-001
   0.17186508140579725E-007   0.239411667E-001
   0.17188048840547504E-007   0.238761827E-001
   0.17189589540515283E-007   0.238098577E-001
   0.17191130240483063E-007   0.237424895E-001
   0.17192670940450842E-007   0.236737076E-001
   0.17194211640418622E-007   0.236028656E-001
   0.17195752340386401E-007   0.235297270E-001
   0.17197293040354181E-007   0.234547332E-001
   0.17198833740321960E-007   0.233785324E-001
   0.17200374440289740E-007   0.233013183E-001
   0.17201915140257519E-007   0.232226178E-001
   0.17203455840225299E-007   0.231418014E-001
   0.17204996540193078E-007   0.230587684E-001
   0.17206537240160857E-007   0.229740441E-001
   0.17208077940128637E-007   0.228882283E-001
   0.17209618640096416E-007   0.228013899E-001
   0.17211159340064196E-007   0.227129813E-001
   0.17212700040031975E-007   0.226224400E-001
   0.17214240739999755E-007   0.225297939E-001
   0.17215781439967534E-007   0.224356372E-001
   0.17217322139935314E-007   0.223405082E-001
   0.17218862839903093E-007   0.222443119E-001
   0.17220403539870872E-007   0.221464634E-001
   0.17221944239838652E-007   0.220464580E-001
   0.17223484939806431E-007   0.219444651E-001
   0.17225025639774211E-007   0.218411162E-001
   0.17226566339741990E-007   0.217368770E-001
   0.17228107039709770E-007   0.216315351E-001
   0.17229647739677549E-007   0.215244647E-001
   0.17231188439645329E-007   0.214152671E-001
   0.17232729139613108E-007   0.213042218E-001
   0.17234269839580887E-007   0.211919937E-001
   0.17235810539548667E-007   0.210789368E-001
   0.17237351239516446E-007   0.209647249E-001
   0.17238891939484226E-007   0.208487026E-001
   0.17240432639452005E-007   0.207305923E-001
   0.17241973339419785E-007   0.206107907E-001
   0.17243514039387564E-007   0.204899553E-001
   0.17245054739355344E-007   0.203683265E-001
   0.17246595439323123E-007   0.202454794E-001
   0.17248136139290902E-007   0.201207940E-001
   0.17249676839258682E-007   0.199941117E-001
   0.17251217539226461E-007   0.198659226E-001
   0.17252758239194241E-007   0.197368506E-001
   0.17254298939162020E-007   0.196070056E-001
   0.17255839639129800E-007   0.194758698E-001
   0.17257380339097579E-007   0.193428658E-001
   0.17258921039065359E-007   0.192079637E-001
   0.17260461739033138E-007   0.190717280E-001
   0.17262002439000917E-007   0.189347249E-001
   0.17263543138968697E-007   0.187969413E-001
   0.17265083838936476E-007   0.186577924E-001
   0.17266624538904256E-007   0.185167696E-001
   0.17268165238872035E-007   0.183739737E-001
   0.17269705938839815E-007   0.182300285E-001
   0.17271246638807594E-007   0.180854276E-001
   0.17272787338775374E-007   0.179400221E-001
   0.17274328038743153E-007   0.177931916E-001
   0.17275868738710932E-007   0.176444948E-001
   0.17277409438678712E-007   0.174941663E-001
   0.17278950138646491E-007   0.173428562E-001
   0.17280490838614271E-007   0.171909630E-001
   0.17282031538582050E-007   0.170382131E-001
   0.17283572238549830E-007   0.168839749E-001
   0.17285112938517609E-007   0.167279299E-001
   0.17286653638485389E-007   0.165704302E-001
   0.17288194338453168E-007   0.164121427E-001
   0.17289735038420947E-007   0.162533410E-001
   0.17291275738388727E-007   0.160936471E-001
   0.17292816438356506E-007   0.159324277E-001
   0.17294357138324286E-007   0.157694686E-001
   0.17295897838292065E-007   0.156052262E-001
   0.17297438538259845E-007   0.154403448E-001
   0.17298979238227624E-007   0.152749773E-001
   0.17300519938195404E-007   0.151086571E-001
   0.17302060638163183E-007   0.149407862E-001
   0.17303601338130963E-007   0.147712892E-001
   0.17305142038098742E-007   0.146006979E-001
   0.17306682738066521E-007   0.144296009E-001
   0.17308223438034301E-007   0.142580355E-001
   0.17309764138002080E-007   0.140854446E-001
   0.17311304837969860E-007   0.139112957E-001
   0.17312845537937639E-007   0.137356380E-001
   0.17314386237905419E-007   0.135590769E-001
   0.17315926937873198E-007   0.133821359E-001
   0.17317467637840978E-007   0.132047143E-001
   0.17319008337808757E-007   0.130262095E-001
   0.17320549037776536E-007   0.128461607E-001
   0.17322089737744316E-007   0.126647456E-001
   0.17323630437712095E-007   0.124826133E-001
   0.17325171137679875E-007   0.123001989E-001
   0.17326711837647654E-007   0.121172834E-001
   0.17328252537615434E-007   0.119332327E-001
   0.17329793237583213E-007   0.117476899E-001
   0.17331333937550993E-007   0.115609551E-001
   0.17332874637518772E-007   0.113736819E-001
   0.17334415337486551E-007   0.111862030E-001
   0.17335956037454331E-007   0.109981801E-001
   0.17337496737422110E-007   0.108089820E-001
   0.17339037437389890E-007   0.106183663E-001
   0.17340578137357669E-007   0.104267532E-001
   0.17342118837325449E-007   0.102347881E-001
   0.17343659537293228E-007   0.100426693E-001
   0.17345200237261008E-007   0.984995533E-002
   0.17346740937228787E-007   0.965603255E-002
   0.17348281637196566E-007   0.946077891E-002
   0.17349822337164346E-007   0.926470757E-002
   0.17351363037132125E-007   0.906842854E-002
   0.17352903737099905E-007   0.887202099E-002
   0.17354444437067684E-007   0.867495593E-002
   0.17355985137035464E-007   0.847667269E-002
   0.17357525837003243E-007   0.827718526E-002
   0.17359066536971023E-007   0.807708036E-002
   0.17360607236938802E-007   0.787691120E-002
   0.17362147936906581E-007   0.767662330E-002
   0.17363688636874361E-007   0.747561594E-002
   0.17365229336842140E-007   0.727339881E-002
   0.17366770036809920E-007   0.707010645E-002
   0.17368310736777699E-007   0.686638523E-002
   0.17369851436745479E-007   0.666270638E-002
   0.17371392136713258E-007   0.645889854E-002
   0.17372932836681038E-007   0.625433447E-002
   0.17374473536648817E-007   0.604860811E-002
   0.17376014236616596E-007   0.584199233E-002
   0.17377554936584376E-007   0.563514652E-002
   0.17379095636552155E-007   0.542843714E-002
   0.17380636336519935E-007   0.522156246E-002
   0.17382177036487714E-007   0.501387566E-002
   0.17383717736455494E-007   0.480508758E-002
   0.17385258436423273E-007   0.459558237E-002
   0.17386799136391053E-007   0.438602176E-002
   0.17388339836358832E-007   0.417666370E-002
   0.17389880536326612E-007   0.396709843E-002
   0.17391421236294391E-007   0.375669287E-002
   0.17392961936262170E-007   0.354527496E-002
   0.17394502636229950E-007   0.333332689E-002
   0.17396043336197729E-007   0.312148873E-002
   0.17397584036165509E-007   0.290989643E-002
   0.17399124736133288E-007   0.269804266E-002
   0.17400665436101068E-007   0.248533371E-002
   0.17402206136068847E-007   0.227171881E-002
   0.17403746836036627E-007   0.205775769E-002
   0.17405287536004406E-007   0.184403989E-002
   0.17406828235972185E-007   0.163057598E-002
   0.17408368935939965E-007   0.141679822E-002
   0.17409909635907744E-007   0.120217761E-002
   0.17411450335875524E-007   0.986800645E-003
   0.17412991035843303E-007   0.771288876E-003
   0.17414531735811083E-007   0.556153478E-003
   0.17416072435778862E-007   0.341269362E-003
   0.17417613135746642E-007   0.126017432E-003
   0.17419153835714421E-007  -0.900520827E-004
   0.17420694535682200E-007  -0.306724571E-003
   0.17422235235649980E-007  -0.523341179E-003
   0.17423775935617759E-007  -0.739478972E-003
   0.17425316635585539E-007  -0.955385971E-003
   0.17426857335553318E-007  -0.117170298E-002
   0.17428398035521098E-007  -0.138877390E-002
   0.17429938735488877E-007  -0.160627160E-002
   0.17431479435456657E-007  -0.182352983E-002
   0.17433020135424436E-007  -0.204024371E-002
   0.17434560835392215E-007  -0.225677923E-002
   0.17436101535359995E-007  -0.247377716E-002
   0.17437642235327774E-007  -0.269145751E-002
   0.17439182935295554E-007  -0.290937931E-002
   0.17440723635263333E-007  -0.312688597E-002
   0.17442264335231113E-007  -0.334379333E-002
   0.17443805035198892E-007  -0.356056844E-002
   0.17445345735166672E-007  -0.377782458E-002
   0.17446886435134451E-007  -0.399566442E-002
   0.17448427135102230E-007  -0.421355618E-002
   0.17449967835070010E-007  -0.443088869E-002
   0.17451508535037789E-007  -0.464760559E-002
   0.17453049235005569E-007  -0.486425124E-002
   0.17454589934973348E-007  -0.508138351E-002
   0.17456130634941128E-007  -0.529896747E-002
   0.17457671334908907E-007  -0.551639963E-002
   0.17459212034876687E-007  -0.573312864E-002
   0.17460752734844466E-007  -0.594922807E-002
   0.17462293434812245E-007  -0.616530422E-002
   0.17463834134780025E-007  -0.638184510E-002
   0.17465374834747804E-007  -0.659869332E-002
   0.17466915534715584E-007  -0.681520207E-002
   0.17468456234683363E-007  -0.703090802E-002
   0.17469996934651143E-007  -0.724601140E-002
   0.17471537634618922E-007  -0.746115064E-002
   0.17473078334586702E-007  -0.767671457E-002
   0.17474619034554481E-007  -0.789241958E-002
   0.17476159734522261E-007  -0.810759794E-002
   0.17477700434490040E-007  -0.832189061E-002
   0.17479241134457819E-007  -0.853561889E-002
   0.17480781834425599E-007  -0.874943286E-002
   0.17482322534393378E-007  -0.896361191E-002
   0.17483863234361158E-007  -0.917776022E-002
   0.17485403934328937E-007  -0.939121284E-002
   0.17486944634296717E-007  -0.960372761E-002
   0.17488485334264496E-007  -0.981572829E-002
   0.17490026034232276E-007  -0.100278454E-001
   0.17491566734200055E-007  -0.102402363E-001
   0.17493107434167834E-007  -0.104524083E-001
   0.17494648134135614E-007  -0.106637292E-001
   0.17496188834103393E-007  -0.108740870E-001
   0.17497729534071173E-007  -0.110839959E-001
   0.17499270234038952E-007  -0.112940399E-001
   0.17500810934006732E-007  -0.115042441E-001
   0.17502351633974511E-007  -0.117140319E-001
   0.17503892333942291E-007  -0.119228223E-001
   0.17505433033910070E-007  -0.121306339E-001
   0.17506973733877849E-007  -0.123380506E-001
   0.17508514433845629E-007  -0.125455949E-001
   0.17510055133813408E-007  -0.127531672E-001
   0.17511595833781188E-007  -0.129601369E-001
   0.17513136533748967E-007  -0.131660048E-001
   0.17514677233716747E-007  -0.133709153E-001
   0.17516217933684526E-007  -0.135754980E-001
   0.17517758633652306E-007  -0.137801869E-001
   0.17519299333620085E-007  -0.139847547E-001
   0.17520840033587864E-007  -0.141885411E-001
   0.17522380733555644E-007  -0.143911438E-001
   0.17523921433523423E-007  -0.145928375E-001
   0.17525462133491203E-007  -0.147942668E-001
   0.17527002833458982E-007  -0.149957575E-001
   0.17528543533426762E-007  -0.151969576E-001
   0.17530084233394541E-007  -0.153972013E-001
   0.17531624933362321E-007  -0.155961970E-001
   0.17533165633330100E-007  -0.157943312E-001
   0.17534706333297879E-007  -0.159922428E-001
   0.17536247033265659E-007  -0.161901470E-001
   0.17537787733233438E-007  -0.163875930E-001
   0.17539328433201218E-007  -0.165839288E-001
   0.17540869133168997E-007  -0.167789888E-001
   0.17542409833136777E-007  -0.169732459E-001
   0.17543950533104556E-007  -0.171673093E-001
   0.17545491233072336E-007  -0.173612628E-001
   0.17547031933040115E-007  -0.175545644E-001
   0.17548572633007894E-007  -0.177466162E-001
   0.17550113332975674E-007  -0.179373771E-001
   0.17551654032943453E-007  -0.181274060E-001
   0.17553194732911233E-007  -0.183172524E-001
   0.17554735432879012E-007  -0.185068734E-001
   0.17556276132846792E-007  -0.186956655E-001
   0.17557816832814571E-007  -0.188831016E-001
   0.17559357532782351E-007  -0.190692786E-001
   0.17560898232750130E-007  -0.192548092E-001
   0.17562438932717910E-007  -0.194401629E-001
   0.17563979632685689E-007  -0.196251497E-001
   0.17565520332653468E-007  -0.198091287E-001
   0.17567061032621248E-007  -0.199916549E-001
   0.17568601732589027E-007  -0.201729555E-001
   0.17570142432556807E-007  -0.203536786E-001
   0.17571683132524586E-007  -0.205341950E-001
   0.17573223832492366E-007  -0.207142029E-001
   0.17574764532460145E-007  -0.208930429E-001
   0.17576305232427925E-007  -0.210703779E-001
   0.17577845932395704E-007  -0.212465450E-001
   0.17579386632363483E-007  -0.214221925E-001
   0.17580927332331263E-007  -0.215975773E-001
   0.17582468032299042E-007  -0.217722896E-001
   0.17584008732266822E-007  -0.219456740E-001
   0.17585549432234601E-007  -0.221175123E-001
   0.17587090132202381E-007  -0.222882479E-001
   0.17588630832170160E-007  -0.224585049E-001
   0.17590171532137940E-007  -0.226284191E-001
   0.17591712232105719E-007  -0.227974821E-001
   0.17593252932073498E-007  -0.229650810E-001
   0.17594793632041278E-007  -0.231311303E-001
   0.17596334332009057E-007  -0.232961588E-001
   0.17597875031976837E-007  -0.234607514E-001
   0.17599415731944616E-007  -0.236249082E-001
   0.17600956431912396E-007  -0.237880573E-001
   0.17602497131880175E-007  -0.239496399E-001
   0.17604037831847955E-007  -0.241096970E-001
   0.17605578531815734E-007  -0.242688209E-001
   0.17607119231783513E-007  -0.244275201E-001
   0.17608659931751293E-007  -0.245856605E-001
   0.17610200631719072E-007  -0.247426126E-001
   0.17611741331686852E-007  -0.248979051E-001
   0.17613282031654631E-007  -0.250517167E-001
   0.17614822731622411E-007  -0.252046809E-001
   0.17616363431590190E-007  -0.253572203E-001
   0.17617904131557970E-007  -0.255090743E-001
