t              OneCable.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.11065307168591984E-007  -0.156412739E-005
   0.11066847868559763E-007  -0.156863052E-005
   0.11068388568527543E-007  -0.157304328E-005
   0.11069929268495322E-007  -0.157736713E-005
   0.11071469968463102E-007  -0.158160321E-005
   0.11073010668430881E-007  -0.158575051E-005
   0.11074551368398661E-007  -0.158980652E-005
   0.11076092068366440E-007  -0.159376975E-005
   0.11077632768334220E-007  -0.159764079E-005
   0.11079173468301999E-007  -0.160142031E-005
   0.11080714168269779E-007  -0.160511001E-005
   0.11082254868237558E-007  -0.160870968E-005
   0.11083795568205337E-007  -0.161221806E-005
   0.11085336268173117E-007  -0.161563310E-005
   0.11086876968140896E-007  -0.161895446E-005
   0.11088417668108676E-007  -0.162218248E-005
   0.11089958368076455E-007  -0.162531819E-005
   0.11091499068044235E-007  -0.162836147E-005
   0.11093039768012014E-007  -0.163131267E-005
   0.11094580467979794E-007  -0.163417042E-005
   0.11096121167947573E-007  -0.163693494E-005
   0.11097661867915352E-007  -0.163960601E-005
   0.11099202567883132E-007  -0.164218432E-005
   0.11100743267850911E-007  -0.164467008E-005
   0.11102283967818691E-007  -0.164706341E-005
   0.11103824667786470E-007  -0.164936546E-005
   0.11105365367754250E-007  -0.165157553E-005
   0.11106906067722029E-007  -0.165369318E-005
   0.11108446767689809E-007  -0.165571817E-005
   0.11109987467657588E-007  -0.165765005E-005
   0.11111528167625367E-007  -0.165949029E-005
   0.11113068867593147E-007  -0.166123846E-005
   0.11114609567560926E-007  -0.166289612E-005
   0.11116150267528706E-007  -0.166446171E-005
   0.11117690967496485E-007  -0.166593429E-005
   0.11119231667464265E-007  -0.166731365E-005
   0.11120772367432044E-007  -0.166859991E-005
   0.11122313067399824E-007  -0.166979407E-005
   0.11123853767367603E-007  -0.167089638E-005
   0.11125394467335382E-007  -0.167190626E-005
   0.11126935167303162E-007  -0.167282235E-005
   0.11128475867270941E-007  -0.167364487E-005
   0.11130016567238721E-007  -0.167437395E-005
   0.11131557267206500E-007  -0.167501048E-005
   0.11133097967174280E-007  -0.167555470E-005
   0.11134638667142059E-007  -0.167600570E-005
   0.11136179367109839E-007  -0.167636301E-005
   0.11137720067077618E-007  -0.167662699E-005
   0.11139260767045397E-007  -0.167679832E-005
   0.11140801467013177E-007  -0.167687813E-005
   0.11142342166980956E-007  -0.167686642E-005
   0.11143882866948736E-007  -0.167676308E-005
   0.11145423566916515E-007  -0.167656799E-005
   0.11146964266884295E-007  -0.167628161E-005
   0.11148504966852074E-007  -0.167590406E-005
   0.11150045666819854E-007  -0.167543601E-005
   0.11151586366787633E-007  -0.167487747E-005
   0.11153127066755412E-007  -0.167422854E-005
   0.11154667766723192E-007  -0.167348969E-005
   0.11156208466690971E-007  -0.167266137E-005
   0.11157749166658751E-007  -0.167174323E-005
   0.11159289866626530E-007  -0.167073472E-005
   0.11160830566594310E-007  -0.166963559E-005
   0.11162371266562089E-007  -0.166844620E-005
   0.11163911966529869E-007  -0.166716677E-005
   0.11165452666497648E-007  -0.166579900E-005
   0.11166993366465428E-007  -0.166434211E-005
   0.11168534066433207E-007  -0.166279528E-005
   0.11170074766400986E-007  -0.166115740E-005
   0.11171615466368766E-007  -0.165942845E-005
   0.11173156166336545E-007  -0.165760991E-005
   0.11174696866304325E-007  -0.165570361E-005
   0.11176237566272104E-007  -0.165371011E-005
   0.11177778266239884E-007  -0.165162839E-005
   0.11179318966207663E-007  -0.164945664E-005
   0.11180859666175443E-007  -0.164719518E-005
   0.11182400366143222E-007  -0.164484538E-005
   0.11183941066111001E-007  -0.164240942E-005
   0.11185481766078781E-007  -0.163988841E-005
   0.11187022466046560E-007  -0.163728203E-005
   0.11188563166014340E-007  -0.163458890E-005
   0.11190103865982119E-007  -0.163180823E-005
   0.11191644565949899E-007  -0.162894162E-005
   0.11193185265917678E-007  -0.162599008E-005
   0.11194725965885458E-007  -0.162295612E-005
   0.11196266665853237E-007  -0.161983917E-005
   0.11197807365821016E-007  -0.161663843E-005
   0.11199348065788796E-007  -0.161335288E-005
   0.11200888765756575E-007  -0.160998252E-005
   0.11202429465724355E-007  -0.160652769E-005
   0.11203970165692134E-007  -0.160299055E-005
   0.11205510865659914E-007  -0.159937144E-005
   0.11207051565627693E-007  -0.159567060E-005
   0.11208592265595473E-007  -0.159188721E-005
   0.11210132965563252E-007  -0.158802015E-005
   0.11211673665531031E-007  -0.158406897E-005
   0.11213214365498811E-007  -0.158003479E-005
   0.11214755065466590E-007  -0.157592012E-005
   0.11216295765434370E-007  -0.157172542E-005
   0.11217836465402149E-007  -0.156745068E-005
   0.11219377165369929E-007  -0.156309488E-005
   0.11220917865337708E-007  -0.155865712E-005
   0.11222458565305488E-007  -0.155413761E-005
   0.11223999265273267E-007  -0.154953921E-005
   0.11225539965241046E-007  -0.154486406E-005
   0.11227080665208826E-007  -0.154011286E-005
   0.11228621365176605E-007  -0.153528481E-005
   0.11230162065144385E-007  -0.153037740E-005
   0.11231702765112164E-007  -0.152539087E-005
   0.11233243465079944E-007  -0.152032806E-005
   0.11234784165047723E-007  -0.151519157E-005
   0.11236324865015503E-007  -0.150998335E-005
   0.11237865564983282E-007  -0.150470214E-005
   0.11239406264951061E-007  -0.149934510E-005
   0.11240946964918841E-007  -0.149391099E-005
   0.11242487664886620E-007  -0.148840138E-005
   0.11244028364854400E-007  -0.148281958E-005
   0.11245569064822179E-007  -0.147716821E-005
   0.11247109764789959E-007  -0.147144658E-005
   0.11248650464757738E-007  -0.146565264E-005
   0.11250191164725518E-007  -0.145978402E-005
   0.11251731864693297E-007  -0.145384070E-005
   0.11253272564661077E-007  -0.144782553E-005
   0.11254813264628856E-007  -0.144174157E-005
   0.11256353964596635E-007  -0.143558952E-005
   0.11257894664564415E-007  -0.142936779E-005
   0.11259435364532194E-007  -0.142307465E-005
   0.11260976064499974E-007  -0.141670967E-005
   0.11262516764467753E-007  -0.141027454E-005
   0.11264057464435533E-007  -0.140377256E-005
   0.11265598164403312E-007  -0.139720532E-005
   0.11267138864371092E-007  -0.139057340E-005
   0.11268679564338871E-007  -0.138387520E-005
   0.11270220264306650E-007  -0.137710879E-005
   0.11271760964274430E-007  -0.137027519E-005
   0.11273301664242209E-007  -0.136337678E-005
   0.11274842364209989E-007  -0.135641687E-005
   0.11276383064177768E-007  -0.134939683E-005
   0.11277923764145548E-007  -0.134231573E-005
   0.11279464464113327E-007  -0.133517176E-005
   0.11281005164081107E-007  -0.132796345E-005
   0.11282545864048886E-007  -0.132069238E-005
   0.11284086564016665E-007  -0.131336151E-005
   0.11285627263984445E-007  -0.130597346E-005
   0.11287167963952224E-007  -0.129852822E-005
   0.11288708663920004E-007  -0.129102409E-005
   0.11290249363887783E-007  -0.128345800E-005
   0.11291790063855563E-007  -0.127583098E-005
   0.11293330763823342E-007  -0.126814496E-005
   0.11294871463791122E-007  -0.126040334E-005
   0.11296412163758901E-007  -0.125260738E-005
   0.11297952863726680E-007  -0.124475594E-005
   0.11299493563694460E-007  -0.123684617E-005
   0.11301034263662239E-007  -0.122887741E-005
   0.11302574963630019E-007  -0.122085169E-005
   0.11304115663597798E-007  -0.121277264E-005
   0.11305656363565578E-007  -0.120464279E-005
   0.11307197063533357E-007  -0.119646177E-005
   0.11308737763501137E-007  -0.118822709E-005
   0.11310278463468916E-007  -0.117993761E-005
   0.11311819163436695E-007  -0.117159402E-005
   0.11313359863404475E-007  -0.116320007E-005
   0.11314900563372254E-007  -0.115475927E-005
   0.11316441263340034E-007  -0.114627233E-005
   0.11317981963307813E-007  -0.113773774E-005
   0.11319522663275593E-007  -0.112915336E-005
   0.11321063363243372E-007  -0.112051930E-005
   0.11322604063211152E-007  -0.111183795E-005
   0.11324144763178931E-007  -0.110311248E-005
   0.11325685463146710E-007  -0.109434484E-005
   0.11327226163114490E-007  -0.108553411E-005
   0.11328766863082269E-007  -0.107667722E-005
   0.11330307563050049E-007  -0.106777361E-005
   0.11331848263017828E-007  -0.105882395E-005
   0.11333388962985608E-007  -0.104983133E-005
   0.11334929662953387E-007  -0.104079868E-005
   0.11336470362921167E-007  -0.103172636E-005
   0.11338011062888946E-007  -0.102261231E-005
   0.11339551762856726E-007  -0.101345506E-005
   0.11341092462824505E-007  -0.100425405E-005
   0.11342633162792284E-007  -0.995011305E-006
   0.11344173862760064E-007  -0.985730480E-006
   0.11345714562727843E-007  -0.976413844E-006
   0.11347255262695623E-007  -0.967060487E-006
   0.11348795962663402E-007  -0.957668249E-006
   0.11350336662631182E-007  -0.948236391E-006
   0.11351877362598961E-007  -0.938765652E-006
   0.11353418062566741E-007  -0.929259841E-006
   0.11354958762534520E-007  -0.919721742E-006
   0.11356499462502299E-007  -0.910152437E-006
   0.11358040162470079E-007  -0.900550617E-006
   0.11359580862437858E-007  -0.890914123E-006
   0.11361121562405638E-007  -0.881242954E-006
   0.11362662262373417E-007  -0.871539442E-006
   0.11364202962341197E-007  -0.861807166E-006
   0.11365743662308976E-007  -0.852047947E-006
   0.11367284362276756E-007  -0.842261159E-006
   0.11368825062244535E-007  -0.832444528E-006
   0.11370365762212314E-007  -0.822596860E-006
   0.11371906462180094E-007  -0.812719009E-006
   0.11373447162147873E-007  -0.802813929E-006
   0.11374987862115653E-007  -0.792883554E-006
   0.11376528562083432E-007  -0.782928794E-006
   0.11378069262051212E-007  -0.772948113E-006
   0.11379609962018991E-007  -0.762940317E-006
   0.11381150661986771E-007  -0.752905862E-006
   0.11382691361954550E-007  -0.742845884E-006
   0.11384232061922329E-007  -0.732762715E-006
   0.11385772761890109E-007  -0.722657433E-006
   0.11387313461857888E-007  -0.712530095E-006
   0.11388854161825668E-007  -0.702379850E-006
   0.11390394861793447E-007  -0.692206356E-006
   0.11391935561761227E-007  -0.682010750E-006
   0.11393476261729006E-007  -0.671795135E-006
   0.11395016961696786E-007  -0.661561614E-006
   0.11396557661664565E-007  -0.651311041E-006
   0.11398098361632344E-007  -0.641043187E-006
   0.11399639061600124E-007  -0.630757143E-006
   0.11401179761567903E-007  -0.620453079E-006
   0.11402720461535683E-007  -0.610132361E-006
   0.11404261161503462E-007  -0.599796920E-006
   0.11405801861471242E-007  -0.589448518E-006
   0.11407342561439021E-007  -0.579087555E-006
   0.11408883261406801E-007  -0.568713176E-006
   0.11410423961374580E-007  -0.558324757E-006
   0.11411964661342359E-007  -0.547921957E-006
   0.11413505361310139E-007  -0.537506764E-006
   0.11415046061277918E-007  -0.527081170E-006
   0.11416586761245698E-007  -0.516646139E-006
   0.11418127461213477E-007  -0.506201388E-006
   0.11419668161181257E-007  -0.495745894E-006
