t              LineCurrent.fdtd_Probe_Start_Ez_10_25_10.dat
   0.94121361031646381E-008  -0.121006438E+006
   0.94136768031324175E-008  -0.120989516E+006
   0.94152175031001969E-008  -0.120976000E+006
   0.94167582030679764E-008  -0.120965891E+006
   0.94182989030357558E-008  -0.120959180E+006
   0.94198396030035353E-008  -0.120955875E+006
   0.94213803029713147E-008  -0.120955977E+006
   0.94229210029390942E-008  -0.120959484E+006
   0.94244617029068736E-008  -0.120966391E+006
   0.94260024028746531E-008  -0.120976695E+006
   0.94275431028424325E-008  -0.120990398E+006
   0.94290838028102120E-008  -0.121007500E+006
   0.94306245027779914E-008  -0.121027984E+006
   0.94321652027457709E-008  -0.121051852E+006
   0.94337059027135503E-008  -0.121079102E+006
   0.94352466026813298E-008  -0.121109719E+006
   0.94367873026491092E-008  -0.121143703E+006
   0.94383280026168886E-008  -0.121181039E+006
   0.94398687025846681E-008  -0.121221727E+006
   0.94414094025524475E-008  -0.121265758E+006
   0.94429501025202270E-008  -0.121313117E+006
   0.94444908024880064E-008  -0.121363797E+006
   0.94460315024557859E-008  -0.121417781E+006
   0.94475722024235653E-008  -0.121475062E+006
   0.94491129023913448E-008  -0.121535633E+006
   0.94506536023591242E-008  -0.121599477E+006
   0.94521943023269037E-008  -0.121666578E+006
   0.94537350022946831E-008  -0.121736930E+006
   0.94552757022624626E-008  -0.121810508E+006
   0.94568164022302420E-008  -0.121887305E+006
   0.94583571021980214E-008  -0.121967312E+006
   0.94598978021658009E-008  -0.122050508E+006
   0.94614385021335803E-008  -0.122136867E+006
   0.94629792021013598E-008  -0.122226375E+006
   0.94645199020691392E-008  -0.122319023E+006
   0.94660606020369187E-008  -0.122414781E+006
   0.94676013020046981E-008  -0.122513641E+006
   0.94691420019724776E-008  -0.122615578E+006
   0.94706827019402570E-008  -0.122720578E+006
   0.94722234019080365E-008  -0.122828617E+006
   0.94737641018758159E-008  -0.122939672E+006
   0.94753048018435954E-008  -0.123053719E+006
   0.94768455018113748E-008  -0.123170734E+006
   0.94783862017791543E-008  -0.123290703E+006
   0.94799269017469337E-008  -0.123413602E+006
   0.94814676017147131E-008  -0.123539406E+006
   0.94830083016824926E-008  -0.123668086E+006
   0.94845490016502720E-008  -0.123799617E+006
   0.94860897016180515E-008  -0.123933977E+006
   0.94876304015858309E-008  -0.124071133E+006
   0.94891711015536104E-008  -0.124211070E+006
   0.94907118015213898E-008  -0.124353758E+006
   0.94922525014891693E-008  -0.124499164E+006
   0.94937932014569487E-008  -0.124647266E+006
   0.94953339014247282E-008  -0.124798031E+006
   0.94968746013925076E-008  -0.124951438E+006
   0.94984153013602871E-008  -0.125107453E+006
   0.94999560013280665E-008  -0.125266039E+006
   0.95014967012958459E-008  -0.125427172E+006
   0.95030374012636254E-008  -0.125590820E+006
   0.95045781012314048E-008  -0.125756953E+006
   0.95061188011991843E-008  -0.125925547E+006
   0.95076595011669637E-008  -0.126096562E+006
   0.95092002011347432E-008  -0.126269969E+006
   0.95107409011025226E-008  -0.126445734E+006
   0.95122816010703021E-008  -0.126623820E+006
   0.95138223010380815E-008  -0.126804195E+006
   0.95153630010058610E-008  -0.126986828E+006
   0.95169037009736404E-008  -0.127171680E+006
   0.95184444009414199E-008  -0.127358719E+006
   0.95199851009091993E-008  -0.127547906E+006
   0.95215258008769788E-008  -0.127739211E+006
   0.95230665008447582E-008  -0.127932594E+006
   0.95246072008125376E-008  -0.128128016E+006
   0.95261479007803171E-008  -0.128325438E+006
   0.95276886007480965E-008  -0.128524836E+006
   0.95292293007158760E-008  -0.128726164E+006
   0.95307700006836554E-008  -0.128929391E+006
   0.95323107006514349E-008  -0.129134469E+006
   0.95338514006192143E-008  -0.129341367E+006
   0.95353921005869938E-008  -0.129550039E+006
   0.95369328005547732E-008  -0.129760453E+006
   0.95384735005225527E-008  -0.129972570E+006
   0.95400142004903321E-008  -0.130186344E+006
   0.95415549004581116E-008  -0.130401734E+006
   0.95430956004258910E-008  -0.130618703E+006
   0.95446363003936704E-008  -0.130837211E+006
   0.95461770003614499E-008  -0.131057219E+006
   0.95477177003292293E-008  -0.131278688E+006
   0.95492584002970088E-008  -0.131501578E+006
   0.95507991002647882E-008  -0.131725844E+006
   0.95523398002325677E-008  -0.131951438E+006
   0.95538805002003471E-008  -0.132178312E+006
   0.95554212001681266E-008  -0.132406438E+006
   0.95569619001359060E-008  -0.132635766E+006
   0.95585026001036855E-008  -0.132866266E+006
   0.95600433000714649E-008  -0.133097875E+006
   0.95615840000392444E-008  -0.133330578E+006
   0.95631247000070238E-008  -0.133564312E+006
   0.95646653999748033E-008  -0.133799047E+006
   0.95662060999425827E-008  -0.134034719E+006
   0.95677467999103621E-008  -0.134271297E+006
   0.95692874998781416E-008  -0.134508734E+006
   0.95708281998459210E-008  -0.134746984E+006
   0.95723688998137005E-008  -0.134986000E+006
   0.95739095997814799E-008  -0.135225750E+006
   0.95754502997492594E-008  -0.135466188E+006
   0.95769909997170388E-008  -0.135707266E+006
   0.95785316996848183E-008  -0.135948938E+006
   0.95800723996525977E-008  -0.136191156E+006
   0.95816130996203772E-008  -0.136433875E+006
   0.95831537995881566E-008  -0.136677062E+006
   0.95846944995559361E-008  -0.136920656E+006
   0.95862351995237155E-008  -0.137164625E+006
   0.95877758994914949E-008  -0.137408922E+006
   0.95893165994592744E-008  -0.137653500E+006
   0.95908572994270538E-008  -0.137898312E+006
   0.95923979993948333E-008  -0.138143312E+006
   0.95939386993626127E-008  -0.138388469E+006
   0.95954793993303922E-008  -0.138633719E+006
   0.95970200992981716E-008  -0.138879031E+006
   0.95985607992659511E-008  -0.139124344E+006
   0.96001014992337305E-008  -0.139369625E+006
   0.96016421992015100E-008  -0.139614828E+006
   0.96031828991692894E-008  -0.139859906E+006
   0.96047235991370689E-008  -0.140104828E+006
   0.96062642991048483E-008  -0.140349531E+006
   0.96078049990726277E-008  -0.140593969E+006
   0.96093456990404072E-008  -0.140838109E+006
   0.96108863990081866E-008  -0.141081906E+006
   0.96124270989759661E-008  -0.141325312E+006
   0.96139677989437455E-008  -0.141568281E+006
   0.96155084989115250E-008  -0.141810766E+006
   0.96170491988793044E-008  -0.142052719E+006
   0.96185898988470839E-008  -0.142294109E+006
   0.96201305988148633E-008  -0.142534891E+006
   0.96216712987826428E-008  -0.142775000E+006
   0.96232119987504222E-008  -0.143014406E+006
   0.96247526987182017E-008  -0.143253078E+006
   0.96262933986859811E-008  -0.143490953E+006
   0.96278340986537606E-008  -0.143728000E+006
   0.96293747986215400E-008  -0.143964188E+006
   0.96309154985893194E-008  -0.144199453E+006
   0.96324561985570989E-008  -0.144433766E+006
   0.96339968985248783E-008  -0.144667062E+006
   0.96355375984926578E-008  -0.144899312E+006
   0.96370782984604372E-008  -0.145130484E+006
   0.96386189984282167E-008  -0.145360516E+006
   0.96401596983959961E-008  -0.145589391E+006
   0.96417003983637756E-008  -0.145817047E+006
   0.96432410983315550E-008  -0.146043453E+006
   0.96447817982993345E-008  -0.146268562E+006
   0.96463224982671139E-008  -0.146492344E+006
   0.96478631982348934E-008  -0.146714750E+006
   0.96494038982026728E-008  -0.146935750E+006
   0.96509445981704522E-008  -0.147155281E+006
   0.96524852981382317E-008  -0.147373328E+006
   0.96540259981060111E-008  -0.147589828E+006
   0.96555666980737906E-008  -0.147804766E+006
   0.96571073980415700E-008  -0.148018094E+006
   0.96586480980093495E-008  -0.148229781E+006
   0.96601887979771289E-008  -0.148439781E+006
   0.96617294979449084E-008  -0.148648047E+006
   0.96632701979126878E-008  -0.148854547E+006
   0.96648108978804673E-008  -0.149059234E+006
   0.96663515978482467E-008  -0.149262094E+006
   0.96678922978160262E-008  -0.149463078E+006
   0.96694329977838056E-008  -0.149662156E+006
   0.96709736977515851E-008  -0.149859297E+006
   0.96725143977193645E-008  -0.150054469E+006
   0.96740550976871439E-008  -0.150247625E+006
   0.96755957976549234E-008  -0.150438719E+006
   0.96771364976227028E-008  -0.150627734E+006
   0.96786771975904823E-008  -0.150814625E+006
   0.96802178975582617E-008  -0.150999375E+006
   0.96817585975260412E-008  -0.151181938E+006
   0.96832992974938206E-008  -0.151362281E+006
   0.96848399974616001E-008  -0.151540375E+006
   0.96863806974293795E-008  -0.151716188E+006
   0.96879213973971590E-008  -0.151889703E+006
   0.96894620973649384E-008  -0.152060875E+006
   0.96910027973327179E-008  -0.152229672E+006
   0.96925434973004973E-008  -0.152396078E+006
   0.96940841972682767E-008  -0.152560047E+006
   0.96956248972360562E-008  -0.152721562E+006
   0.96971655972038356E-008  -0.152880594E+006
   0.96987062971716151E-008  -0.153037094E+006
   0.97002469971393945E-008  -0.153191062E+006
   0.97017876971071740E-008  -0.153342453E+006
   0.97033283970749534E-008  -0.153491250E+006
   0.97048690970427329E-008  -0.153637422E+006
   0.97064097970105123E-008  -0.153780938E+006
   0.97079504969782918E-008  -0.153921781E+006
   0.97094911969460712E-008  -0.154059922E+006
   0.97110318969138507E-008  -0.154195344E+006
   0.97125725968816301E-008  -0.154328031E+006
   0.97141132968494096E-008  -0.154457938E+006
   0.97156539968171890E-008  -0.154585062E+006
   0.97171946967849684E-008  -0.154709375E+006
   0.97187353967527479E-008  -0.154830844E+006
   0.97202760967205273E-008  -0.154949453E+006
   0.97218167966883068E-008  -0.155065188E+006
   0.97233574966560862E-008  -0.155178031E+006
   0.97248981966238657E-008  -0.155287953E+006
   0.97264388965916451E-008  -0.155394938E+006
   0.97279795965594246E-008  -0.155498969E+006
   0.97295202965272040E-008  -0.155600016E+006
   0.97310609964949835E-008  -0.155698078E+006
   0.97326016964627629E-008  -0.155793141E+006
   0.97341423964305424E-008  -0.155885188E+006
   0.97356830963983218E-008  -0.155974203E+006
   0.97372237963661012E-008  -0.156060156E+006
   0.97387644963338807E-008  -0.156143047E+006
   0.97403051963016601E-008  -0.156222859E+006
   0.97418458962694396E-008  -0.156299562E+006
   0.97433865962372190E-008  -0.156373156E+006
   0.97449272962049985E-008  -0.156443641E+006
   0.97464679961727779E-008  -0.156511000E+006
   0.97480086961405574E-008  -0.156575219E+006
   0.97495493961083368E-008  -0.156636281E+006
   0.97510900960761163E-008  -0.156694188E+006
   0.97526307960438957E-008  -0.156748922E+006
   0.97541714960116752E-008  -0.156800469E+006
   0.97557121959794546E-008  -0.156848828E+006
   0.97572528959472341E-008  -0.156894000E+006
   0.97587935959150135E-008  -0.156935969E+006
   0.97603342958827929E-008  -0.156974719E+006
   0.97618749958505724E-008  -0.157010266E+006
   0.97634156958183518E-008  -0.157042594E+006
   0.97649563957861313E-008  -0.157071688E+006
   0.97664970957539107E-008  -0.157097547E+006
   0.97680377957216902E-008  -0.157120188E+006
   0.97695784956894696E-008  -0.157139594E+006
   0.97711191956572491E-008  -0.157155750E+006
   0.97726598956250285E-008  -0.157168672E+006
   0.97742005955928080E-008  -0.157178359E+006
   0.97757412955605874E-008  -0.157184797E+006
   0.97772819955283669E-008  -0.157188000E+006
   0.97788226954961463E-008  -0.157187969E+006
   0.97803633954639257E-008  -0.157184703E+006
   0.97819040954317052E-008  -0.157178203E+006
   0.97834447953994846E-008  -0.157168469E+006
   0.97849854953672641E-008  -0.157155500E+006
   0.97865261953350435E-008  -0.157139297E+006
   0.97880668953028230E-008  -0.157119875E+006
   0.97896075952706024E-008  -0.157097234E+006
   0.97911482952383819E-008  -0.157071391E+006
   0.97926889952061613E-008  -0.157042328E+006
   0.97942296951739408E-008  -0.157010078E+006
   0.97957703951417202E-008  -0.156974641E+006
   0.97973110951094997E-008  -0.156936016E+006
   0.97988517950772791E-008  -0.156894219E+006
   0.98003924950450585E-008  -0.156849250E+006
   0.98019331950128380E-008  -0.156801125E+006
   0.98034738949806174E-008  -0.156749844E+006
   0.98050145949483969E-008  -0.156695422E+006
   0.98065552949161763E-008  -0.156637875E+006
   0.98080959948839558E-008  -0.156577219E+006
   0.98096366948517352E-008  -0.156513453E+006
   0.98111773948195147E-008  -0.156446609E+006
   0.98127180947872941E-008  -0.156376688E+006
   0.98142587947550736E-008  -0.156303703E+006
   0.98157994947228530E-008  -0.156227672E+006
   0.98173401946906325E-008  -0.156148609E+006
   0.98188808946584119E-008  -0.156066531E+006
   0.98204215946261914E-008  -0.155981453E+006
   0.98219622945939708E-008  -0.155893391E+006
   0.98235029945617502E-008  -0.155802359E+006
   0.98250436945295297E-008  -0.155708391E+006
   0.98265843944973091E-008  -0.155611484E+006
   0.98281250944650886E-008  -0.155511672E+006
   0.98296657944328680E-008  -0.155408969E+006
   0.98312064944006475E-008  -0.155303391E+006
   0.98327471943684269E-008  -0.155194953E+006
   0.98342878943362064E-008  -0.155083688E+006
   0.98358285943039858E-008  -0.154969625E+006
   0.98373692942717653E-008  -0.154852766E+006
   0.98389099942395447E-008  -0.154733141E+006
   0.98404506942073242E-008  -0.154610781E+006
   0.98419913941751036E-008  -0.154485703E+006
   0.98435320941428830E-008  -0.154357938E+006
   0.98450727941106625E-008  -0.154227500E+006
   0.98466134940784419E-008  -0.154094422E+006
   0.98481541940462214E-008  -0.153958734E+006
   0.98496948940140008E-008  -0.153820438E+006
   0.98512355939817803E-008  -0.153679578E+006
   0.98527762939495597E-008  -0.153536172E+006
   0.98543169939173392E-008  -0.153390250E+006
   0.98558576938851186E-008  -0.153241844E+006
   0.98573983938528981E-008  -0.153090984E+006
   0.98589390938206775E-008  -0.152937703E+006
   0.98604797937884570E-008  -0.152782016E+006
   0.98620204937562364E-008  -0.152623969E+006
   0.98635611937240159E-008  -0.152463578E+006
   0.98651018936917953E-008  -0.152300875E+006
   0.98666425936595747E-008  -0.152135891E+006
   0.98681832936273542E-008  -0.151968656E+006
   0.98697239935951336E-008  -0.151799219E+006
   0.98712646935629131E-008  -0.151627594E+006
   0.98728053935306925E-008  -0.151453812E+006
   0.98743460934984720E-008  -0.151277906E+006
   0.98758867934662514E-008  -0.151099906E+006
   0.98774274934340309E-008  -0.150919859E+006
   0.98789681934018103E-008  -0.150737797E+006
   0.98805088933695898E-008  -0.150553750E+006
   0.98820495933373692E-008  -0.150367750E+006
   0.98835902933051487E-008  -0.150179844E+006
   0.98851309932729281E-008  -0.149990047E+006
   0.98866716932407075E-008  -0.149798406E+006
   0.98882123932084870E-008  -0.149604969E+006
   0.98897530931762664E-008  -0.149409750E+006
   0.98912937931440459E-008  -0.149212797E+006
   0.98928344931118253E-008  -0.149014141E+006
   0.98943751930796048E-008  -0.148813812E+006
   0.98959158930473842E-008  -0.148611859E+006
   0.98974565930151637E-008  -0.148408328E+006
   0.98989972929829431E-008  -0.148203250E+006
   0.99005379929507226E-008  -0.147996656E+006
   0.99020786929185020E-008  -0.147788578E+006
   0.99036193928862815E-008  -0.147579078E+006
   0.99051600928540609E-008  -0.147368188E+006
   0.99067007928218404E-008  -0.147155938E+006
   0.99082414927896198E-008  -0.146942375E+006
   0.99097821927573992E-008  -0.146727531E+006
   0.99113228927251787E-008  -0.146511453E+006
   0.99128635926929581E-008  -0.146294172E+006
   0.99144042926607376E-008  -0.146075719E+006
   0.99159449926285170E-008  -0.145856156E+006
   0.99174856925962965E-008  -0.145635516E+006
   0.99190263925640759E-008  -0.145413844E+006
   0.99205670925318554E-008  -0.145191188E+006
   0.99221077924996348E-008  -0.144967578E+006
   0.99236484924674143E-008  -0.144743062E+006
   0.99251891924351937E-008  -0.144517672E+006
   0.99267298924029732E-008  -0.144291453E+006
   0.99282705923707526E-008  -0.144064453E+006
   0.99298112923385320E-008  -0.143836703E+006
   0.99313519923063115E-008  -0.143608250E+006
   0.99328926922740909E-008  -0.143379141E+006
   0.99344333922418704E-008  -0.143149406E+006
   0.99359740922096498E-008  -0.142919094E+006
   0.99375147921774293E-008  -0.142688250E+006
   0.99390554921452087E-008  -0.142456922E+006
   0.99405961921129882E-008  -0.142225141E+006
   0.99421368920807676E-008  -0.141992969E+006
   0.99436775920485471E-008  -0.141760438E+006
   0.99452182920163265E-008  -0.141527578E+006
   0.99467589919841060E-008  -0.141294453E+006
   0.99482996919518854E-008  -0.141061094E+006
   0.99498403919196649E-008  -0.140827531E+006
   0.99513810918874443E-008  -0.140593828E+006
   0.99529217918552237E-008  -0.140360016E+006
   0.99544624918230032E-008  -0.140126141E+006
   0.99560031917907826E-008  -0.139892250E+006
   0.99575438917585621E-008  -0.139658391E+006
   0.99590845917263415E-008  -0.139424594E+006
   0.99606252916941210E-008  -0.139190906E+006
   0.99621659916619004E-008  -0.138957375E+006
   0.99637066916296799E-008  -0.138724047E+006
   0.99652473915974593E-008  -0.138490953E+006
   0.99667880915652388E-008  -0.138258141E+006
   0.99683287915330182E-008  -0.138025656E+006
   0.99698694915007977E-008  -0.137793531E+006
   0.99714101914685771E-008  -0.137561828E+006
   0.99729508914363565E-008  -0.137330562E+006
   0.99744915914041360E-008  -0.137099797E+006
   0.99760322913719154E-008  -0.136869562E+006
   0.99775729913396949E-008  -0.136639922E+006
   0.99791136913074743E-008  -0.136410891E+006
   0.99806543912752538E-008  -0.136182531E+006
   0.99821950912430332E-008  -0.135954875E+006
   0.99837357912108127E-008  -0.135727969E+006
   0.99852764911785921E-008  -0.135501844E+006
   0.99868171911463716E-008  -0.135276547E+006
   0.99883578911141510E-008  -0.135052125E+006
   0.99898985910819305E-008  -0.134828609E+006
   0.99914392910497099E-008  -0.134606047E+006
   0.99929799910174893E-008  -0.134384484E+006
   0.99945206909852688E-008  -0.134163953E+006
   0.99960613909530482E-008  -0.133944484E+006
   0.99976020909208277E-008  -0.133726125E+006
   0.99991427908886071E-008  -0.133508922E+006
   0.10000683490856387E-007  -0.133292906E+006
   0.10002224190824166E-007  -0.133078125E+006
   0.10003764890791945E-007  -0.132864625E+006
   0.10005305590759725E-007  -0.132652438E+006
   0.10006846290727504E-007  -0.132441594E+006
   0.10008386990695284E-007  -0.132232141E+006
   0.10009927690663063E-007  -0.132024109E+006
   0.10011468390630843E-007  -0.131817531E+006
   0.10013009090598622E-007  -0.131612453E+006
   0.10014549790566402E-007  -0.131408906E+006
   0.10016090490534181E-007  -0.131206938E+006
   0.10017631190501960E-007  -0.131006586E+006
   0.10019171890469740E-007  -0.130807883E+006
   0.10020712590437519E-007  -0.130610859E+006
   0.10022253290405299E-007  -0.130415555E+006
   0.10023793990373078E-007  -0.130222000E+006
   0.10025334690340858E-007  -0.130030234E+006
   0.10026875390308637E-007  -0.129840289E+006
   0.10028416090276417E-007  -0.129652203E+006
   0.10029956790244196E-007  -0.129466008E+006
   0.10031497490211976E-007  -0.129281734E+006
   0.10033038190179755E-007  -0.129099422E+006
   0.10034578890147534E-007  -0.128919102E+006
   0.10036119590115314E-007  -0.128740805E+006
   0.10037660290083093E-007  -0.128564562E+006
   0.10039200990050873E-007  -0.128390406E+006
   0.10040741690018652E-007  -0.128218367E+006
   0.10042282389986432E-007  -0.128048477E+006
   0.10043823089954211E-007  -0.127880766E+006
   0.10045363789921991E-007  -0.127715258E+006
   0.10046904489889770E-007  -0.127551984E+006
   0.10048445189857549E-007  -0.127390984E+006
   0.10049985889825329E-007  -0.127232281E+006
   0.10051526589793108E-007  -0.127075906E+006
   0.10053067289760888E-007  -0.126921891E+006
   0.10054607989728667E-007  -0.126770250E+006
   0.10056148689696447E-007  -0.126621016E+006
   0.10057689389664226E-007  -0.126474219E+006
   0.10059230089632006E-007  -0.126329883E+006
   0.10060770789599785E-007  -0.126188039E+006
   0.10062311489567564E-007  -0.126048703E+006
   0.10063852189535344E-007  -0.125911906E+006
   0.10065392889503123E-007  -0.125777664E+006
   0.10066933589470903E-007  -0.125646008E+006
   0.10068474289438682E-007  -0.125516953E+006
   0.10070014989406462E-007  -0.125390523E+006
   0.10071555689374241E-007  -0.125266750E+006
   0.10073096389342021E-007  -0.125145648E+006
   0.10074637089309800E-007  -0.125027250E+006
   0.10076177789277579E-007  -0.124911570E+006
   0.10077718489245359E-007  -0.124798625E+006
   0.10079259189213138E-007  -0.124688438E+006
   0.10080799889180918E-007  -0.124581016E+006
   0.10082340589148697E-007  -0.124476391E+006
   0.10083881289116477E-007  -0.124374578E+006
   0.10085421989084256E-007  -0.124275594E+006
   0.10086962689052036E-007  -0.124179461E+006
   0.10088503389019815E-007  -0.124086188E+006
   0.10090044088987594E-007  -0.123995797E+006
   0.10091584788955374E-007  -0.123908297E+006
   0.10093125488923153E-007  -0.123823711E+006
   0.10094666188890933E-007  -0.123742047E+006
   0.10096206888858712E-007  -0.123663320E+006
   0.10097747588826492E-007  -0.123587547E+006
   0.10099288288794271E-007  -0.123514742E+006
   0.10100828988762051E-007  -0.123444914E+006
   0.10102369688729830E-007  -0.123378078E+006
   0.10103910388697609E-007  -0.123314234E+006
   0.10105451088665389E-007  -0.123253398E+006
   0.10106991788633168E-007  -0.123195586E+006
   0.10108532488600948E-007  -0.123140805E+006
   0.10110073188568727E-007  -0.123089062E+006
   0.10111613888536507E-007  -0.123040367E+006
   0.10113154588504286E-007  -0.122994727E+006
   0.10114695288472066E-007  -0.122952148E+006
   0.10116235988439845E-007  -0.122912633E+006
   0.10117776688407625E-007  -0.122876195E+006
   0.10119317388375404E-007  -0.122842844E+006
   0.10120858088343183E-007  -0.122812578E+006
   0.10122398788310963E-007  -0.122785406E+006
   0.10123939488278742E-007  -0.122761328E+006
   0.10125480188246522E-007  -0.122740344E+006
   0.10127020888214301E-007  -0.122722453E+006
   0.10128561588182081E-007  -0.122707656E+006
   0.10130102288149860E-007  -0.122695961E+006
   0.10131642988117640E-007  -0.122687375E+006
   0.10133183688085419E-007  -0.122681898E+006
   0.10134724388053198E-007  -0.122679531E+006
   0.10136265088020978E-007  -0.122680266E+006
   0.10137805787988757E-007  -0.122684102E+006
   0.10139346487956537E-007  -0.122691031E+006
   0.10140887187924316E-007  -0.122701055E+006
   0.10142427887892096E-007  -0.122714180E+006
   0.10143968587859875E-007  -0.122730391E+006
   0.10145509287827655E-007  -0.122749695E+006
   0.10147049987795434E-007  -0.122772078E+006
   0.10148590687763213E-007  -0.122797539E+006
   0.10150131387730993E-007  -0.122826070E+006
   0.10151672087698772E-007  -0.122857664E+006
   0.10153212787666552E-007  -0.122892312E+006
   0.10154753487634331E-007  -0.122930008E+006
   0.10156294187602111E-007  -0.122970750E+006
   0.10157834887569890E-007  -0.123014523E+006
   0.10159375587537670E-007  -0.123061328E+006
   0.10160916287505449E-007  -0.123111141E+006
   0.10162456987473228E-007  -0.123163953E+006
   0.10163997687441008E-007  -0.123219758E+006
   0.10165538387408787E-007  -0.123278539E+006
   0.10167079087376567E-007  -0.123340289E+006
   0.10168619787344346E-007  -0.123405000E+006
   0.10170160487312126E-007  -0.123472648E+006
   0.10171701187279905E-007  -0.123543227E+006
   0.10173241887247685E-007  -0.123616719E+006
   0.10174782587215464E-007  -0.123693117E+006
   0.10176323287183243E-007  -0.123772406E+006
   0.10177863987151023E-007  -0.123854562E+006
   0.10179404687118802E-007  -0.123939570E+006
   0.10180945387086582E-007  -0.124027422E+006
   0.10182486087054361E-007  -0.124118086E+006
   0.10184026787022141E-007  -0.124211555E+006
   0.10185567486989920E-007  -0.124307805E+006
   0.10187108186957700E-007  -0.124406812E+006
   0.10188648886925479E-007  -0.124508570E+006
   0.10190189586893258E-007  -0.124613047E+006
   0.10191730286861038E-007  -0.124720234E+006
   0.10193270986828817E-007  -0.124830109E+006
   0.10194811686796597E-007  -0.124942648E+006
   0.10196352386764376E-007  -0.125057828E+006
   0.10197893086732156E-007  -0.125175625E+006
   0.10199433786699935E-007  -0.125296016E+006
   0.10200974486667715E-007  -0.125418977E+006
   0.10202515186635494E-007  -0.125544484E+006
   0.10204055886603274E-007  -0.125672516E+006
   0.10205596586571053E-007  -0.125803055E+006
   0.10207137286538832E-007  -0.125936070E+006
   0.10208677986506612E-007  -0.126071531E+006
   0.10210218686474391E-007  -0.126209422E+006
   0.10211759386442171E-007  -0.126349711E+006
   0.10213300086409950E-007  -0.126492367E+006
   0.10214840786377730E-007  -0.126637367E+006
   0.10216381486345509E-007  -0.126784688E+006
   0.10217922186313289E-007  -0.126934297E+006
   0.10219462886281068E-007  -0.127086164E+006
   0.10221003586248847E-007  -0.127240266E+006
   0.10222544286216627E-007  -0.127396562E+006
   0.10224084986184406E-007  -0.127555031E+006
   0.10225625686152186E-007  -0.127715641E+006
   0.10227166386119965E-007  -0.127878359E+006
   0.10228707086087745E-007  -0.128043164E+006
   0.10230247786055524E-007  -0.128210023E+006
   0.10231788486023304E-007  -0.128378898E+006
   0.10233329185991083E-007  -0.128549758E+006
   0.10234869885958862E-007  -0.128722578E+006
   0.10236410585926642E-007  -0.128897320E+006
   0.10237951285894421E-007  -0.129073953E+006
   0.10239491985862201E-007  -0.129252438E+006
   0.10241032685829980E-007  -0.129432742E+006
   0.10242573385797760E-007  -0.129614836E+006
   0.10244114085765539E-007  -0.129798680E+006
   0.10245654785733319E-007  -0.129984242E+006
   0.10247195485701098E-007  -0.130171492E+006
   0.10248736185668877E-007  -0.130360398E+006
   0.10250276885636657E-007  -0.130550914E+006
   0.10251817585604436E-007  -0.130743016E+006
   0.10253358285572216E-007  -0.130936656E+006
   0.10254898985539995E-007  -0.131131812E+006
   0.10256439685507775E-007  -0.131328438E+006
   0.10257980385475554E-007  -0.131526484E+006
   0.10259521085443334E-007  -0.131725938E+006
   0.10261061785411113E-007  -0.131926750E+006
   0.10262602485378892E-007  -0.132128875E+006
   0.10264143185346672E-007  -0.132332281E+006
   0.10265683885314451E-007  -0.132536938E+006
   0.10267224585282231E-007  -0.132742812E+006
   0.10268765285250010E-007  -0.132949859E+006
   0.10270305985217790E-007  -0.133158031E+006
   0.10271846685185569E-007  -0.133367297E+006
   0.10273387385153349E-007  -0.133577625E+006
   0.10274928085121128E-007  -0.133788969E+006
   0.10276468785088907E-007  -0.134001281E+006
   0.10278009485056687E-007  -0.134214531E+006
   0.10279550185024466E-007  -0.134428688E+006
   0.10281090884992246E-007  -0.134643703E+006
   0.10282631584960025E-007  -0.134859531E+006
   0.10284172284927805E-007  -0.135076125E+006
   0.10285712984895584E-007  -0.135293469E+006
   0.10287253684863364E-007  -0.135511500E+006
   0.10288794384831143E-007  -0.135730188E+006
   0.10290335084798923E-007  -0.135949500E+006
   0.10291875784766702E-007  -0.136169391E+006
   0.10293416484734481E-007  -0.136389828E+006
   0.10294957184702261E-007  -0.136610750E+006
   0.10296497884670040E-007  -0.136832141E+006
   0.10298038584637820E-007  -0.137053938E+006
   0.10299579284605599E-007  -0.137276109E+006
   0.10301119984573379E-007  -0.137498609E+006
   0.10302660684541158E-007  -0.137721406E+006
   0.10304201384508938E-007  -0.137944453E+006
   0.10305742084476717E-007  -0.138167703E+006
   0.10307282784444496E-007  -0.138391125E+006
   0.10308823484412276E-007  -0.138614672E+006
   0.10310364184380055E-007  -0.138838312E+006
   0.10311904884347835E-007  -0.139062000E+006
   0.10313445584315614E-007  -0.139285688E+006
   0.10314986284283394E-007  -0.139509344E+006
   0.10316526984251173E-007  -0.139732922E+006
   0.10318067684218953E-007  -0.139956375E+006
   0.10319608384186732E-007  -0.140179672E+006
   0.10321149084154511E-007  -0.140402781E+006
   0.10322689784122291E-007  -0.140625641E+006
   0.10324230484090070E-007  -0.140848219E+006
   0.10325771184057850E-007  -0.141070484E+006
   0.10327311884025629E-007  -0.141292375E+006
   0.10328852583993409E-007  -0.141513859E+006
   0.10330393283961188E-007  -0.141734906E+006
   0.10331933983928968E-007  -0.141955469E+006
   0.10333474683896747E-007  -0.142175516E+006
   0.10335015383864526E-007  -0.142395000E+006
   0.10336556083832306E-007  -0.142613875E+006
   0.10338096783800085E-007  -0.142832109E+006
   0.10339637483767865E-007  -0.143049656E+006
   0.10341178183735644E-007  -0.143266484E+006
   0.10342718883703424E-007  -0.143482547E+006
   0.10344259583671203E-007  -0.143697812E+006
   0.10345800283638983E-007  -0.143912234E+006
