t              LineCurrent.fdtd_Point probe_Ex_50_25_30.dat
   0.11130016567238721E-007   0.924772263E+002
   0.11131557267206500E-007   0.922029572E+002
   0.11133097967174280E-007   0.919272766E+002
   0.11134638667142059E-007   0.916503754E+002
   0.11136179367109839E-007   0.913723907E+002
   0.11137720067077618E-007   0.910933304E+002
   0.11139260767045397E-007   0.908130951E+002
   0.11140801467013177E-007   0.905316162E+002
   0.11142342166980956E-007   0.902489471E+002
   0.11143882866948736E-007   0.899652939E+002
   0.11145423566916515E-007   0.896808777E+002
   0.11146964266884295E-007   0.893957596E+002
   0.11148504966852074E-007   0.891098404E+002
   0.11150045666819854E-007   0.888229980E+002
   0.11151586366787633E-007   0.885352402E+002
   0.11153127066755412E-007   0.882467575E+002
   0.11154667766723192E-007   0.879578094E+002
   0.11156208466690971E-007   0.876685181E+002
   0.11157749166658751E-007   0.873788300E+002
   0.11159289866626530E-007   0.870885773E+002
   0.11160830566594310E-007   0.867977219E+002
   0.11162371266562089E-007   0.865064087E+002
   0.11163911966529869E-007   0.862148972E+002
   0.11165452666497648E-007   0.859233704E+002
   0.11166993366465428E-007   0.856317902E+002
   0.11168534066433207E-007   0.853399963E+002
   0.11170074766400986E-007   0.850478821E+002
   0.11171615466368766E-007   0.847555695E+002
   0.11173156166336545E-007   0.844633331E+002
   0.11174696866304325E-007   0.841714020E+002
   0.11176237566272104E-007   0.838798141E+002
   0.11177778266239884E-007   0.835884247E+002
   0.11179318966207663E-007   0.832970963E+002
   0.11180859666175443E-007   0.830058594E+002
   0.11182400366143222E-007   0.827149429E+002
   0.11183941066111001E-007   0.824245987E+002
   0.11185481766078781E-007   0.821349258E+002
   0.11187022466046560E-007   0.818458328E+002
   0.11188563166014340E-007   0.815571747E+002
   0.11190103865982119E-007   0.812689362E+002
   0.11191644565949899E-007   0.809812775E+002
   0.11193185265917678E-007   0.806944580E+002
   0.11194725965885458E-007   0.804085999E+002
   0.11196266665853237E-007   0.801236801E+002
   0.11197807365821016E-007   0.798395767E+002
   0.11199348065788796E-007   0.795562286E+002
   0.11200888765756575E-007   0.792737350E+002
   0.11202429465724355E-007   0.789923172E+002
   0.11203970165692134E-007   0.787121353E+002
   0.11205510865659914E-007   0.784332199E+002
   0.11207051565627693E-007   0.781555023E+002
   0.11208592265595473E-007   0.778789139E+002
   0.11210132965563252E-007   0.776035004E+002
   0.11211673665531031E-007   0.773293991E+002
   0.11213214365498811E-007   0.770567627E+002
   0.11214755065466590E-007   0.767856750E+002
   0.11216295765434370E-007   0.765161285E+002
   0.11217836465402149E-007   0.762480698E+002
   0.11219377165369929E-007   0.759815063E+002
   0.11220917865337708E-007   0.757165146E+002
   0.11222458565305488E-007   0.754532242E+002
   0.11223999265273267E-007   0.751917496E+002
   0.11225539965241046E-007   0.749321213E+002
   0.11227080665208826E-007   0.746743088E+002
   0.11228621365176605E-007   0.744183044E+002
   0.11230162065144385E-007   0.741641464E+002
   0.11231702765112164E-007   0.739119492E+002
   0.11233243465079944E-007   0.736618423E+002
   0.11234784165047723E-007   0.734138870E+002
   0.11236324865015503E-007   0.731680756E+002
   0.11237865564983282E-007   0.729243546E+002
   0.11239406264951061E-007   0.726827011E+002
   0.11240946964918841E-007   0.724431915E+002
   0.11242487664886620E-007   0.722059708E+002
   0.11244028364854400E-007   0.719711761E+002
   0.11245569064822179E-007   0.717388535E+002
   0.11247109764789959E-007   0.715089645E+002
   0.11248650464757738E-007   0.712814255E+002
   0.11250191164725518E-007   0.710562363E+002
   0.11251731864693297E-007   0.708335037E+002
   0.11253272564661077E-007   0.706134033E+002
   0.11254813264628856E-007   0.703960419E+002
   0.11256353964596635E-007   0.701814194E+002
   0.11257894664564415E-007   0.699694595E+002
   0.11259435364532194E-007   0.697601242E+002
   0.11260976064499974E-007   0.695534592E+002
   0.11262516764467753E-007   0.693496017E+002
   0.11264057464435533E-007   0.691486588E+002
   0.11265598164403312E-007   0.689506531E+002
   0.11267138864371092E-007   0.687555237E+002
   0.11268679564338871E-007   0.685632248E+002
   0.11270220264306650E-007   0.683738022E+002
   0.11271760964274430E-007   0.681874008E+002
   0.11273301664242209E-007   0.680041504E+002
   0.11274842364209989E-007   0.678240738E+002
   0.11276383064177768E-007   0.676470947E+002
   0.11277923764145548E-007   0.674731293E+002
   0.11279464464113327E-007   0.673022003E+002
   0.11281005164081107E-007   0.671344604E+002
   0.11282545864048886E-007   0.669700775E+002
   0.11284086564016665E-007   0.668091125E+002
   0.11285627263984445E-007   0.666514893E+002
   0.11287167963952224E-007   0.664970627E+002
   0.11288708663920004E-007   0.663457794E+002
   0.11290249363887783E-007   0.661977463E+002
   0.11291790063855563E-007   0.660531464E+002
   0.11293330763823342E-007   0.659121246E+002
   0.11294871463791122E-007   0.657746658E+002
   0.11296412163758901E-007   0.656406326E+002
   0.11297952863726680E-007   0.655099335E+002
   0.11299493563694460E-007   0.653825912E+002
   0.11301034263662239E-007   0.652587738E+002
   0.11302574963630019E-007   0.651386642E+002
   0.11304115663597798E-007   0.650223160E+002
   0.11305656363565578E-007   0.649096375E+002
   0.11307197063533357E-007   0.648004684E+002
   0.11308737763501137E-007   0.646947479E+002
   0.11310278463468916E-007   0.645925751E+002
   0.11311819163436695E-007   0.644941025E+002
   0.11313359863404475E-007   0.643994522E+002
   0.11314900563372254E-007   0.643085938E+002
   0.11316441263340034E-007   0.642214050E+002
   0.11317981963307813E-007   0.641377945E+002
   0.11319522663275593E-007   0.640577927E+002
   0.11321063363243372E-007   0.639815445E+002
   0.11322604063211152E-007   0.639091949E+002
   0.11324144763178931E-007   0.638407745E+002
   0.11325685463146710E-007   0.637761841E+002
   0.11327226163114490E-007   0.637152939E+002
   0.11328766863082269E-007   0.636580696E+002
   0.11330307563050049E-007   0.636046104E+002
   0.11331848263017828E-007   0.635550613E+002
   0.11333388962985608E-007   0.635094948E+002
   0.11334929662953387E-007   0.634678459E+002
   0.11336470362921167E-007   0.634299660E+002
   0.11338011062888946E-007   0.633957558E+002
   0.11339551762856726E-007   0.633652534E+002
   0.11341092462824505E-007   0.633386078E+002
   0.11342633162792284E-007   0.633159599E+002
   0.11344173862760064E-007   0.632973289E+002
   0.11345714562727843E-007   0.632826080E+002
   0.11347255262695623E-007   0.632716637E+002
   0.11348795962663402E-007   0.632644577E+002
   0.11350336662631182E-007   0.632610664E+002
   0.11351877362598961E-007   0.632616234E+002
   0.11353418062566741E-007   0.632661819E+002
   0.11354958762534520E-007   0.632746620E+002
   0.11356499462502299E-007   0.632869148E+002
   0.11358040162470079E-007   0.633028564E+002
   0.11359580862437858E-007   0.633225288E+002
   0.11361121562405638E-007   0.633460732E+002
   0.11362662262373417E-007   0.633735847E+002
   0.11364202962341197E-007   0.634050369E+002
   0.11365743662308976E-007   0.634402924E+002
   0.11367284362276756E-007   0.634792366E+002
   0.11368825062244535E-007   0.635218697E+002
   0.11370365762212314E-007   0.635683136E+002
   0.11371906462180094E-007   0.636186981E+002
   0.11373447162147873E-007   0.636730194E+002
   0.11374987862115653E-007   0.637311287E+002
   0.11376528562083432E-007   0.637928543E+002
   0.11378069262051212E-007   0.638581276E+002
   0.11379609962018991E-007   0.639270287E+002
   0.11381150661986771E-007   0.639997063E+002
   0.11382691361954550E-007   0.640762253E+002
   0.11384232061922329E-007   0.641565094E+002
   0.11385772761890109E-007   0.642403870E+002
   0.11387313461857888E-007   0.643277435E+002
   0.11388854161825668E-007   0.644186172E+002
   0.11390394861793447E-007   0.645131378E+002
   0.11391935561761227E-007   0.646113892E+002
   0.11393476261729006E-007   0.647133408E+002
   0.11395016961696786E-007   0.648188248E+002
   0.11396557661664565E-007   0.649277039E+002
   0.11398098361632344E-007   0.650399551E+002
   0.11399639061600124E-007   0.651556625E+002
   0.11401179761567903E-007   0.652749252E+002
   0.11402720461535683E-007   0.653977509E+002
   0.11404261161503462E-007   0.655240173E+002
   0.11405801861471242E-007   0.656535645E+002
   0.11407342561439021E-007   0.657863312E+002
   0.11408883261406801E-007   0.659223404E+002
   0.11410423961374580E-007   0.660616989E+002
   0.11411964661342359E-007   0.662044449E+002
   0.11413505361310139E-007   0.663505173E+002
   0.11415046061277918E-007   0.664998016E+002
   0.11416586761245698E-007   0.666522064E+002
   0.11418127461213477E-007   0.668077087E+002
   0.11419668161181257E-007   0.669663391E+002
   0.11421208861149036E-007   0.671281204E+002
   0.11422749561116816E-007   0.672930069E+002
   0.11424290261084595E-007   0.674609146E+002
   0.11425830961052375E-007   0.676317520E+002
   0.11427371661020154E-007   0.678054810E+002
   0.11428912360987933E-007   0.679821167E+002
   0.11430453060955713E-007   0.681616898E+002
   0.11431993760923492E-007   0.683441925E+002
   0.11433534460891272E-007   0.685295639E+002
   0.11435075160859051E-007   0.687177048E+002
   0.11436615860826831E-007   0.689085541E+002
   0.11438156560794610E-007   0.691020813E+002
   0.11439697260762390E-007   0.692982864E+002
   0.11441237960730169E-007   0.694971848E+002
   0.11442778660697948E-007   0.696987381E+002
   0.11444319360665728E-007   0.699028778E+002
   0.11445860060633507E-007   0.701094971E+002
   0.11447400760601287E-007   0.703185349E+002
   0.11448941460569066E-007   0.705299530E+002
   0.11450482160536846E-007   0.707437744E+002
   0.11452022860504625E-007   0.709600143E+002
   0.11453563560472405E-007   0.711786423E+002
   0.11455104260440184E-007   0.713995667E+002
   0.11456644960407963E-007   0.716226807E+002
   0.11458185660375743E-007   0.718479233E+002
   0.11459726360343522E-007   0.720753021E+002
   0.11461267060311302E-007   0.723048401E+002
   0.11462807760279081E-007   0.725365295E+002
   0.11464348460246861E-007   0.727702789E+002
   0.11465889160214640E-007   0.730059509E+002
   0.11467429860182420E-007   0.732434540E+002
   0.11468970560150199E-007   0.734827805E+002
   0.11470511260117978E-007   0.737239761E+002
   0.11472051960085758E-007   0.739670639E+002
   0.11473592660053537E-007   0.742119675E+002
   0.11475133360021317E-007   0.744585190E+002
   0.11476674059989096E-007   0.747065811E+002
   0.11478214759956876E-007   0.749561462E+002
   0.11479755459924655E-007   0.752073059E+002
   0.11481296159892435E-007   0.754601288E+002
   0.11482836859860214E-007   0.757145538E+002
   0.11484377559827993E-007   0.759703979E+002
   0.11485918259795773E-007   0.762274628E+002
   0.11487458959763552E-007   0.764856949E+002
   0.11488999659731332E-007   0.767451706E+002
   0.11490540359699111E-007   0.770059967E+002
   0.11492081059666891E-007   0.772681503E+002
   0.11493621759634670E-007   0.775314331E+002
   0.11495162459602450E-007   0.777956314E+002
   0.11496703159570229E-007   0.780606613E+002
   0.11498243859538008E-007   0.783266220E+002
   0.11499784559505788E-007   0.785936508E+002
   0.11501325259473567E-007   0.788617706E+002
   0.11502865959441347E-007   0.791307907E+002
   0.11504406659409126E-007   0.794004517E+002
   0.11505947359376906E-007   0.796706161E+002
   0.11507488059344685E-007   0.799413452E+002
   0.11509028759312465E-007   0.802127914E+002
   0.11510569459280244E-007   0.804850235E+002
   0.11512110159248023E-007   0.807578888E+002
   0.11513650859215803E-007   0.810311203E+002
   0.11515191559183582E-007   0.813045349E+002
   0.11516732259151362E-007   0.815781479E+002
   0.11518272959119141E-007   0.818521271E+002
   0.11519813659086921E-007   0.821265793E+002
   0.11521354359054700E-007   0.824013824E+002
   0.11522895059022480E-007   0.826762848E+002
   0.11524435758990259E-007   0.829510727E+002
   0.11525976458958039E-007   0.832257462E+002
   0.11527517158925818E-007   0.835004654E+002
   0.11529057858893597E-007   0.837753525E+002
   0.11530598558861377E-007   0.840503235E+002
   0.11532139258829156E-007   0.843251343E+002
   0.11533679958796936E-007   0.845995407E+002
   0.11535220658764715E-007   0.848734818E+002
   0.11536761358732495E-007   0.851470871E+002
   0.11538302058700274E-007   0.854204788E+002
   0.11539842758668054E-007   0.856936340E+002
   0.11541383458635833E-007   0.859663391E+002
   0.11542924158603612E-007   0.862383804E+002
   0.11544464858571392E-007   0.865096893E+002
   0.11546005558539171E-007   0.867803650E+002
   0.11547546258506951E-007   0.870505219E+002
   0.11549086958474730E-007   0.873201294E+002
   0.11550627658442510E-007   0.875890045E+002
   0.11552168358410289E-007   0.878569412E+002
   0.11553709058378069E-007   0.881238403E+002
   0.11555249758345848E-007   0.883897629E+002
   0.11556790458313627E-007   0.886548157E+002
   0.11558331158281407E-007   0.889189987E+002
   0.11559871858249186E-007   0.891821823E+002
   0.11561412558216966E-007   0.894441833E+002
   0.11562953258184745E-007   0.897048874E+002
   0.11564493958152525E-007   0.899643021E+002
   0.11566034658120304E-007   0.902224808E+002
   0.11567575358088084E-007   0.904794312E+002
   0.11569116058055863E-007   0.907350922E+002
   0.11570656758023642E-007   0.909893417E+002
   0.11572197457991422E-007   0.912420883E+002
   0.11573738157959201E-007   0.914933090E+002
   0.11575278857926981E-007   0.917429886E+002
   0.11576819557894760E-007   0.919910965E+002
   0.11578360257862540E-007   0.922375793E+002
   0.11579900957830319E-007   0.924823837E+002
   0.11581441657798099E-007   0.927254562E+002
   0.11582982357765878E-007   0.929667511E+002
   0.11584523057733657E-007   0.932062225E+002
   0.11586063757701437E-007   0.934437943E+002
   0.11587604457669216E-007   0.936794128E+002
   0.11589145157636996E-007   0.939130707E+002
   0.11590685857604775E-007   0.941447906E+002
   0.11592226557572555E-007   0.943745651E+002
   0.11593767257540334E-007   0.946023026E+002
   0.11595307957508114E-007   0.948278656E+002
   0.11596848657475893E-007   0.950511703E+002
   0.11598389357443672E-007   0.952722168E+002
   0.11599930057411452E-007   0.954910812E+002
   0.11601470757379231E-007   0.957077713E+002
   0.11603011457347011E-007   0.959221878E+002
   0.11604552157314790E-007   0.961341476E+002
   0.11606092857282570E-007   0.963435440E+002
   0.11607633557250349E-007   0.965504227E+002
   0.11609174257218129E-007   0.967549133E+002
   0.11610714957185908E-007   0.969570770E+002
   0.11612255657153688E-007   0.971568069E+002
   0.11613796357121467E-007   0.973538666E+002
   0.11615337057089246E-007   0.975480881E+002
   0.11616877757057026E-007   0.977394943E+002
   0.11618418457024805E-007   0.979282532E+002
   0.11619959156992585E-007   0.981144943E+002
   0.11621499856960364E-007   0.982981339E+002
   0.11623040556928144E-007   0.984789276E+002
   0.11624581256895923E-007   0.986566620E+002
   0.11626121956863703E-007   0.988313370E+002
   0.11627662656831482E-007   0.990031433E+002
   0.11629203356799261E-007   0.991722336E+002
   0.11630744056767041E-007   0.993385696E+002
   0.11632284756734820E-007   0.995019150E+002
   0.11633825456702600E-007   0.996620331E+002
   0.11635366156670379E-007   0.998188782E+002
   0.11636906856638159E-007   0.999726257E+002
   0.11638447556605938E-007   0.100123459E+003
   0.11639988256573718E-007   0.100271378E+003
   0.11641528956541497E-007   0.100416161E+003
   0.11643069656509276E-007   0.100557556E+003
   0.11644610356477056E-007   0.100695511E+003
   0.11646151056444835E-007   0.100830185E+003
   0.11647691756412615E-007   0.100961761E+003
   0.11649232456380394E-007   0.101090256E+003
   0.11650773156348174E-007   0.101215477E+003
   0.11652313856315953E-007   0.101337181E+003
   0.11653854556283733E-007   0.101455307E+003
   0.11655395256251512E-007   0.101570007E+003
   0.11656935956219291E-007   0.101681480E+003
   0.11658476656187071E-007   0.101789749E+003
   0.11660017356154850E-007   0.101894638E+003
   0.11661558056122630E-007   0.101995918E+003
   0.11663098756090409E-007   0.102093506E+003
   0.11664639456058189E-007   0.102187531E+003
   0.11666180156025968E-007   0.102278168E+003
   0.11667720855993748E-007   0.102365463E+003
   0.11669261555961527E-007   0.102449280E+003
   0.11670802255929306E-007   0.102529404E+003
   0.11672342955897086E-007   0.102605759E+003
   0.11673883655864865E-007   0.102678459E+003
   0.11675424355832645E-007   0.102747665E+003
   0.11676965055800424E-007   0.102813423E+003
   0.11678505755768204E-007   0.102875610E+003
   0.11680046455735983E-007   0.102934074E+003
   0.11681587155703763E-007   0.102988731E+003
   0.11683127855671542E-007   0.103039673E+003
   0.11684668555639321E-007   0.103087036E+003
   0.11686209255607101E-007   0.103130859E+003
   0.11687749955574880E-007   0.103171043E+003
   0.11689290655542660E-007   0.103207451E+003
   0.11690831355510439E-007   0.103240036E+003
   0.11692372055478219E-007   0.103268875E+003
   0.11693912755445998E-007   0.103294075E+003
   0.11695453455413778E-007   0.103315651E+003
   0.11696994155381557E-007   0.103333519E+003
   0.11698534855349337E-007   0.103347572E+003
   0.11700075555317116E-007   0.103357811E+003
   0.11701616255284895E-007   0.103364326E+003
   0.11703156955252675E-007   0.103367210E+003
   0.11704697655220454E-007   0.103366463E+003
   0.11706238355188234E-007   0.103361969E+003
   0.11707779055156013E-007   0.103353645E+003
   0.11709319755123793E-007   0.103341507E+003
   0.11710860455091572E-007   0.103325661E+003
   0.11712401155059352E-007   0.103306183E+003
   0.11713941855027131E-007   0.103283058E+003
   0.11715482554994910E-007   0.103256210E+003
   0.11717023254962690E-007   0.103225563E+003
   0.11718563954930469E-007   0.103191139E+003
   0.11720104654898249E-007   0.103153030E+003
   0.11721645354866028E-007   0.103111305E+003
   0.11723186054833808E-007   0.103065948E+003
   0.11724726754801587E-007   0.103016876E+003
   0.11726267454769367E-007   0.102964050E+003
   0.11727808154737146E-007   0.102907532E+003
   0.11729348854704925E-007   0.102847427E+003
   0.11730889554672705E-007   0.102783791E+003
   0.11732430254640484E-007   0.102716568E+003
   0.11733970954608264E-007   0.102645676E+003
   0.11735511654576043E-007   0.102571060E+003
   0.11737052354543823E-007   0.102492790E+003
   0.11738593054511602E-007   0.102410988E+003
   0.11740133754479382E-007   0.102325737E+003
   0.11741674454447161E-007   0.102237000E+003
   0.11743215154414940E-007   0.102144691E+003
   0.11744755854382720E-007   0.102048782E+003
   0.11746296554350499E-007   0.101949333E+003
   0.11747837254318279E-007   0.101846458E+003
   0.11749377954286058E-007   0.101740219E+003
   0.11750918654253838E-007   0.101630585E+003
   0.11752459354221617E-007   0.101517494E+003
   0.11754000054189397E-007   0.101400932E+003
   0.11755540754157176E-007   0.101280960E+003
   0.11757081454124955E-007   0.101157677E+003
   0.11758622154092735E-007   0.101031128E+003
   0.11760162854060514E-007   0.100901291E+003
   0.11761703554028294E-007   0.100768105E+003
   0.11763244253996073E-007   0.100631569E+003
   0.11764784953963853E-007   0.100491791E+003
   0.11766325653931632E-007   0.100348862E+003
   0.11767866353899412E-007   0.100202827E+003
   0.11769407053867191E-007   0.100053642E+003
   0.11770947753834970E-007   0.999012604E+002
   0.11772488453802750E-007   0.997457047E+002
   0.11774029153770529E-007   0.995870743E+002
   0.11775569853738309E-007   0.994254684E+002
   0.11777110553706088E-007   0.992608871E+002
   0.11778651253673868E-007   0.990932922E+002
   0.11780191953641647E-007   0.989226379E+002
   0.11781732653609427E-007   0.987489853E+002
   0.11783273353577206E-007   0.985724564E+002
   0.11784814053544986E-007   0.983931503E+002
   0.11786354753512765E-007   0.982110825E+002
   0.11787895453480544E-007   0.980261841E+002
   0.11789436153448324E-007   0.978384094E+002
   0.11790976853416103E-007   0.976478271E+002
   0.11792517553383883E-007   0.974545746E+002
   0.11794058253351662E-007   0.972587814E+002
   0.11795598953319442E-007   0.970604477E+002
   0.11797139653287221E-007   0.968594971E+002
   0.11798680353255001E-007   0.966558609E+002
   0.11800221053222780E-007   0.964495697E+002
   0.11801761753190559E-007   0.962407761E+002
   0.11803302453158339E-007   0.960296326E+002
   0.11804843153126118E-007   0.958161850E+002
   0.11806383853093898E-007   0.956003952E+002
   0.11807924553061677E-007   0.953821869E+002
   0.11809465253029457E-007   0.951615829E+002
   0.11811005952997236E-007   0.949386978E+002
   0.11812546652965016E-007   0.947136688E+002
   0.11814087352932795E-007   0.944865723E+002
   0.11815628052900574E-007   0.942573700E+002
   0.11817168752868354E-007   0.940260086E+002
   0.11818709452836133E-007   0.937924957E+002
   0.11820250152803913E-007   0.935569305E+002
   0.11821790852771692E-007   0.933194275E+002
   0.11823331552739472E-007   0.930800476E+002
   0.11824872252707251E-007   0.928387985E+002
   0.11826412952675031E-007   0.925956726E+002
   0.11827953652642810E-007   0.923506927E+002
   0.11829494352610589E-007   0.921039276E+002
   0.11831035052578369E-007   0.918554611E+002
   0.11832575752546148E-007   0.916053696E+002
   0.11834116452513928E-007   0.913536835E+002
   0.11835657152481707E-007   0.911004105E+002
   0.11837197852449487E-007   0.908455734E+002
   0.11838738552417266E-007   0.905892258E+002
   0.11840279252385046E-007   0.903314285E+002
   0.11841819952352825E-007   0.900722733E+002
   0.11843360652320604E-007   0.898117981E+002
   0.11844901352288384E-007   0.895500412E+002
   0.11846442052256163E-007   0.892869949E+002
   0.11847982752223943E-007   0.890226822E+002
   0.11849523452191722E-007   0.887571411E+002
   0.11851064152159502E-007   0.884904556E+002
   0.11852604852127281E-007   0.882227402E+002
   0.11854145552095061E-007   0.879540787E+002
   0.11855686252062840E-007   0.876844864E+002
   0.11857226952030619E-007   0.874139481E+002
   0.11858767651998399E-007   0.871424408E+002
   0.11860308351966178E-007   0.868700256E+002
   0.11861849051933958E-007   0.865968475E+002
   0.11863389751901737E-007   0.863230362E+002
   0.11864930451869517E-007   0.860486603E+002
   0.11866471151837296E-007   0.857736588E+002
   0.11868011851805076E-007   0.854979401E+002
   0.11869552551772855E-007   0.852214966E+002
   0.11871093251740635E-007   0.849444885E+002
   0.11872633951708414E-007   0.846671219E+002
   0.11874174651676193E-007   0.843895340E+002
   0.11875715351643973E-007   0.841117020E+002
   0.11877256051611752E-007   0.838335114E+002
   0.11878796751579532E-007   0.835548935E+002
   0.11880337451547311E-007   0.832759552E+002
   0.11881878151515091E-007   0.829969330E+002
   0.11883418851482870E-007   0.827180023E+002
   0.11884959551450650E-007   0.824391708E+002
   0.11886500251418429E-007   0.821602859E+002
   0.11888040951386208E-007   0.818812485E+002
   0.11889581651353988E-007   0.816021347E+002
   0.11891122351321767E-007   0.813231735E+002
   0.11892663051289547E-007   0.810445938E+002
   0.11894203751257326E-007   0.807664337E+002
   0.11895744451225106E-007   0.804885483E+002
   0.11897285151192885E-007   0.802108154E+002
   0.11898825851160665E-007   0.799332581E+002
   0.11900366551128444E-007   0.796561050E+002
   0.11901907251096223E-007   0.793796082E+002
   0.11903447951064003E-007   0.791038666E+002
   0.11904988651031782E-007   0.788287888E+002
   0.11906529350999562E-007   0.785542297E+002
   0.11908070050967341E-007   0.782801590E+002
   0.11909610750935121E-007   0.780067368E+002
   0.11911151450902900E-007   0.777341614E+002
   0.11912692150870680E-007   0.774625397E+002
   0.11914232850838459E-007   0.771918259E+002
   0.11915773550806238E-007   0.769219360E+002
   0.11917314250774018E-007   0.766528778E+002
   0.11918854950741797E-007   0.763847961E+002
   0.11920395650709577E-007   0.761178589E+002
   0.11921936350677356E-007   0.758521271E+002
   0.11923477050645136E-007   0.755875702E+002
   0.11925017750612915E-007   0.753241272E+002
   0.11926558450580695E-007   0.750618362E+002
   0.11928099150548474E-007   0.748008194E+002
   0.11929639850516253E-007   0.745412064E+002
   0.11931180550484033E-007   0.742830505E+002
   0.11932721250451812E-007   0.740263138E+002
   0.11934261950419592E-007   0.737709732E+002
   0.11935802650387371E-007   0.735170822E+002
   0.11937343350355151E-007   0.732647476E+002
   0.11938884050322930E-007   0.730140533E+002
   0.11940424750290710E-007   0.727650146E+002
   0.11941965450258489E-007   0.725176086E+002
   0.11943506150226268E-007   0.722718735E+002
   0.11945046850194048E-007   0.720279236E+002
   0.11946587550161827E-007   0.717858658E+002
   0.11948128250129607E-007   0.715457382E+002
   0.11949668950097386E-007   0.713074799E+002
   0.11951209650065166E-007   0.710710449E+002
   0.11952750350032945E-007   0.708364792E+002
   0.11954291050000725E-007   0.706039429E+002
   0.11955831749968504E-007   0.703735962E+002
   0.11957372449936284E-007   0.701454544E+002
   0.11958913149904063E-007   0.699194183E+002
   0.11960453849871842E-007   0.696953964E+002
   0.11961994549839622E-007   0.694734344E+002
   0.11963535249807401E-007   0.692537231E+002
   0.11965075949775181E-007   0.690364532E+002
   0.11966616649742960E-007   0.688216553E+002
   0.11968157349710740E-007   0.686092072E+002
   0.11969698049678519E-007   0.683989944E+002
   0.11971238749646299E-007   0.681910400E+002
   0.11972779449614078E-007   0.679855347E+002
   0.11974320149581857E-007   0.677826767E+002
   0.11975860849549637E-007   0.675825043E+002
   0.11977401549517416E-007   0.673848877E+002
   0.11978942249485196E-007   0.671897049E+002
   0.11980482949452975E-007   0.669969940E+002
   0.11982023649420755E-007   0.668069611E+002
   0.11983564349388534E-007   0.666197968E+002
   0.11985105049356314E-007   0.664355087E+002
   0.11986645749324093E-007   0.662539444E+002
   0.11988186449291872E-007   0.660749741E+002
   0.11989727149259652E-007   0.658986435E+002
   0.11991267849227431E-007   0.657251892E+002
   0.11992808549195211E-007   0.655548019E+002
   0.11994349249162990E-007   0.653874893E+002
   0.11995889949130770E-007   0.652230759E+002
   0.11997430649098549E-007   0.650614014E+002
   0.11998971349066329E-007   0.649025116E+002
   0.12000512049034108E-007   0.647466507E+002
   0.12002052749001887E-007   0.645940323E+002
   0.12003593448969667E-007   0.644446716E+002
   0.12005134148937446E-007   0.642983704E+002
   0.12006674848905226E-007   0.641549683E+002
   0.12008215548873005E-007   0.640144958E+002
   0.12009756248840785E-007   0.638771744E+002
   0.12011296948808564E-007   0.637432175E+002
   0.12012837648776344E-007   0.636126251E+002
   0.12014378348744123E-007   0.634852104E+002
   0.12015919048711902E-007   0.633608208E+002
   0.12017459748679682E-007   0.632395134E+002
   0.12019000448647461E-007   0.631215286E+002
   0.12020541148615241E-007   0.630070572E+002
   0.12022081848583020E-007   0.628960571E+002
   0.12023622548550800E-007   0.627882996E+002
   0.12025163248518579E-007   0.626836166E+002
   0.12026703948486359E-007   0.625820885E+002
   0.12028244648454138E-007   0.624839821E+002
   0.12029785348421917E-007   0.623895149E+002
   0.12031326048389697E-007   0.622986488E+002
   0.12032866748357476E-007   0.622111359E+002
   0.12034407448325256E-007   0.621267815E+002
   0.12035948148293035E-007   0.620456429E+002
   0.12037488848260815E-007   0.619679756E+002
   0.12039029548228594E-007   0.618940086E+002
   0.12040570248196374E-007   0.618237152E+002
   0.12042110948164153E-007   0.617568665E+002
   0.12043651648131933E-007   0.616932716E+002
   0.12045192348099712E-007   0.616329689E+002
   0.12046733048067491E-007   0.615761871E+002
   0.12048273748035271E-007   0.615231209E+002
   0.12049814448003050E-007   0.614737282E+002
   0.12051355147970830E-007   0.614277954E+002
   0.12052895847938609E-007   0.613851471E+002
   0.12054436547906389E-007   0.613458405E+002
   0.12055977247874168E-007   0.613101082E+002
   0.12057517947841948E-007   0.612781219E+002
   0.12059058647809727E-007   0.612498360E+002
   0.12060599347777506E-007   0.612250252E+002
   0.12062140047745286E-007   0.612035370E+002
   0.12063680747713065E-007   0.611854248E+002
   0.12065221447680845E-007   0.611708984E+002
   0.12066762147648624E-007   0.611601067E+002
   0.12068302847616404E-007   0.611529846E+002
   0.12069843547584183E-007   0.611493301E+002
   0.12071384247551963E-007   0.611490059E+002
   0.12072924947519742E-007   0.611520729E+002
   0.12074465647487521E-007   0.611587067E+002
   0.12076006347455301E-007   0.611690102E+002
   0.12077547047423080E-007   0.611828918E+002
   0.12079087747390860E-007   0.612001686E+002
   0.12080628447358639E-007   0.612207642E+002
   0.12082169147326419E-007   0.612447853E+002
   0.12083709847294198E-007   0.612724113E+002
   0.12085250547261978E-007   0.613036842E+002
   0.12086791247229757E-007   0.613384590E+002
   0.12088331947197536E-007   0.613765297E+002
   0.12089872647165316E-007   0.614178276E+002
   0.12091413347133095E-007   0.614624939E+002
   0.12092954047100875E-007   0.615107231E+002
   0.12094494747068654E-007   0.615625534E+002
   0.12096035447036434E-007   0.616178055E+002
   0.12097576147004213E-007   0.616762543E+002
   0.12099116846971993E-007   0.617378502E+002
   0.12100657546939772E-007   0.618027458E+002
   0.12102198246907551E-007   0.618711281E+002
   0.12103738946875331E-007   0.619430084E+002
   0.12105279646843110E-007   0.620181923E+002
