t              LineCurrent.fdtd_Point probe_Ez_50_25_30.dat
   0.88882981141196263E-008  -0.205307190E+003
   0.88898388140874057E-008  -0.205507309E+003
   0.88913795140551852E-008  -0.205701813E+003
   0.88929202140229646E-008  -0.205890762E+003
   0.88944609139907441E-008  -0.206074158E+003
   0.88960016139585235E-008  -0.206251892E+003
   0.88975423139263030E-008  -0.206423843E+003
   0.88990830138940824E-008  -0.206589966E+003
   0.89006237138618619E-008  -0.206750305E+003
   0.89021644138296413E-008  -0.206904922E+003
   0.89037051137974207E-008  -0.207053802E+003
   0.89052458137652002E-008  -0.207196854E+003
   0.89067865137329796E-008  -0.207334000E+003
   0.89083272137007591E-008  -0.207465225E+003
   0.89098679136685385E-008  -0.207590591E+003
   0.89114086136363180E-008  -0.207710190E+003
   0.89129493136040974E-008  -0.207824005E+003
   0.89144900135718769E-008  -0.207931976E+003
   0.89160307135396563E-008  -0.208034012E+003
   0.89175714135074358E-008  -0.208130112E+003
   0.89191121134752152E-008  -0.208220322E+003
   0.89206528134429947E-008  -0.208304688E+003
   0.89221935134107741E-008  -0.208383194E+003
   0.89237342133785535E-008  -0.208455780E+003
   0.89252749133463330E-008  -0.208522400E+003
   0.89268156133141124E-008  -0.208583008E+003
   0.89283563132818919E-008  -0.208637650E+003
   0.89298970132496713E-008  -0.208686386E+003
   0.89314377132174508E-008  -0.208729218E+003
   0.89329784131852302E-008  -0.208766144E+003
   0.89345191131530097E-008  -0.208797134E+003
   0.89360598131207891E-008  -0.208822205E+003
   0.89376005130885686E-008  -0.208841400E+003
   0.89391412130563480E-008  -0.208854736E+003
   0.89406819130241275E-008  -0.208862244E+003
   0.89422226129919069E-008  -0.208863907E+003
   0.89437633129596864E-008  -0.208859695E+003
   0.89453040129274658E-008  -0.208849579E+003
   0.89468447128952452E-008  -0.208833588E+003
   0.89483854128630247E-008  -0.208811737E+003
   0.89499261128308041E-008  -0.208784058E+003
   0.89514668127985836E-008  -0.208750595E+003
   0.89530075127663630E-008  -0.208711334E+003
   0.89545482127341425E-008  -0.208666275E+003
   0.89560889127019219E-008  -0.208615417E+003
   0.89576296126697014E-008  -0.208558792E+003
   0.89591703126374808E-008  -0.208496475E+003
   0.89607110126052603E-008  -0.208428528E+003
   0.89622517125730397E-008  -0.208354996E+003
   0.89637924125408192E-008  -0.208275848E+003
   0.89653331125085986E-008  -0.208191055E+003
   0.89668738124763780E-008  -0.208100616E+003
   0.89684145124441575E-008  -0.208004608E+003
   0.89699552124119369E-008  -0.207903091E+003
   0.89714959123797164E-008  -0.207796143E+003
   0.89730366123474958E-008  -0.207683716E+003
   0.89745773123152753E-008  -0.207565781E+003
   0.89761180122830547E-008  -0.207442322E+003
   0.89776587122508342E-008  -0.207313431E+003
   0.89791994122186136E-008  -0.207179230E+003
   0.89807401121863931E-008  -0.207039810E+003
   0.89822808121541725E-008  -0.206895157E+003
   0.89838215121219520E-008  -0.206745209E+003
   0.89853622120897314E-008  -0.206589966E+003
   0.89869029120575109E-008  -0.206429489E+003
   0.89884436120252903E-008  -0.206263931E+003
   0.89899843119930697E-008  -0.206093384E+003
   0.89915250119608492E-008  -0.205917831E+003
   0.89930657119286286E-008  -0.205737213E+003
   0.89946064118964081E-008  -0.205551514E+003
   0.89961471118641875E-008  -0.205360855E+003
   0.89976878118319670E-008  -0.205165405E+003
   0.89992285117997464E-008  -0.204965240E+003
   0.90007692117675259E-008  -0.204760361E+003
   0.90023099117353053E-008  -0.204550674E+003
   0.90038506117030848E-008  -0.204336182E+003
   0.90053913116708642E-008  -0.204117020E+003
   0.90069320116386437E-008  -0.203893356E+003
   0.90084727116064231E-008  -0.203665268E+003
   0.90100134115742025E-008  -0.203432724E+003
   0.90115541115419820E-008  -0.203195633E+003
   0.90130948115097614E-008  -0.202954025E+003
   0.90146355114775409E-008  -0.202708054E+003
   0.90161762114453203E-008  -0.202457916E+003
   0.90177169114130998E-008  -0.202203720E+003
   0.90192576113808792E-008  -0.201945419E+003
   0.90207983113486587E-008  -0.201682922E+003
   0.90223390113164381E-008  -0.201416260E+003
   0.90238797112842176E-008  -0.201145599E+003
   0.90254204112519970E-008  -0.200871109E+003
   0.90269611112197765E-008  -0.200592865E+003
   0.90285018111875559E-008  -0.200310776E+003
   0.90300425111553353E-008  -0.200024765E+003
   0.90315832111231148E-008  -0.199734894E+003
   0.90331239110908942E-008  -0.199441376E+003
   0.90346646110586737E-008  -0.199144455E+003
   0.90362053110264531E-008  -0.198844208E+003
   0.90377460109942326E-008  -0.198540543E+003
   0.90392867109620120E-008  -0.198233368E+003
   0.90408274109297915E-008  -0.197922760E+003
   0.90423681108975709E-008  -0.197608978E+003
   0.90439088108653504E-008  -0.197292236E+003
   0.90454495108331298E-008  -0.196972580E+003
   0.90469902108009093E-008  -0.196649902E+003
   0.90485309107686887E-008  -0.196324081E+003
   0.90500716107364682E-008  -0.195995209E+003
   0.90516123107042476E-008  -0.195663528E+003
   0.90531530106720270E-008  -0.195329254E+003
   0.90546937106398065E-008  -0.194992416E+003
   0.90562344106075859E-008  -0.194652908E+003
   0.90577751105753654E-008  -0.194310638E+003
   0.90593158105431448E-008  -0.193965759E+003
   0.90608565105109243E-008  -0.193618561E+003
   0.90623972104787037E-008  -0.193269318E+003
   0.90639379104464832E-008  -0.192918030E+003
   0.90654786104142626E-008  -0.192564560E+003
   0.90670193103820421E-008  -0.192208786E+003
   0.90685600103498215E-008  -0.191850845E+003
   0.90701007103176010E-008  -0.191491043E+003
   0.90716414102853804E-008  -0.191129593E+003
   0.90731821102531598E-008  -0.190766479E+003
   0.90747228102209393E-008  -0.190401505E+003
   0.90762635101887187E-008  -0.190034576E+003
   0.90778042101564982E-008  -0.189665878E+003
   0.90793449101242776E-008  -0.189295761E+003
   0.90808856100920571E-008  -0.188924500E+003
   0.90824263100598365E-008  -0.188552094E+003
   0.90839670100276160E-008  -0.188178360E+003
   0.90855077099953954E-008  -0.187803223E+003
   0.90870484099631749E-008  -0.187426880E+003
   0.90885891099309543E-008  -0.187049698E+003
   0.90901298098987338E-008  -0.186671890E+003
   0.90916705098665132E-008  -0.186293411E+003
   0.90932112098342927E-008  -0.185914032E+003
   0.90947519098020721E-008  -0.185533676E+003
   0.90962926097698515E-008  -0.185152512E+003
   0.90978333097376310E-008  -0.184770905E+003
   0.90993740097054104E-008  -0.184389099E+003
   0.91009147096731899E-008  -0.184007019E+003
   0.91024554096409693E-008  -0.183624481E+003
   0.91039961096087488E-008  -0.183241425E+003
   0.91055368095765282E-008  -0.182858109E+003
   0.91070775095443077E-008  -0.182474899E+003
   0.91086182095120871E-008  -0.182092041E+003
   0.91101589094798666E-008  -0.181709457E+003
   0.91116996094476460E-008  -0.181326935E+003
   0.91132403094154255E-008  -0.180944412E+003
   0.91147810093832049E-008  -0.180562119E+003
   0.91163217093509843E-008  -0.180180420E+003
   0.91178624093187638E-008  -0.179799500E+003
   0.91194031092865432E-008  -0.179419235E+003
   0.91209438092543227E-008  -0.179039413E+003
   0.91224845092221021E-008  -0.178660019E+003
   0.91240252091898816E-008  -0.178281326E+003
   0.91255659091576610E-008  -0.177903732E+003
   0.91271066091254405E-008  -0.177527405E+003
   0.91286473090932199E-008  -0.177152237E+003
   0.91301880090609994E-008  -0.176778015E+003
   0.91317287090287788E-008  -0.176404755E+003
   0.91332694089965583E-008  -0.176032761E+003
   0.91348101089643377E-008  -0.175662399E+003
   0.91363508089321172E-008  -0.175293808E+003
   0.91378915088998966E-008  -0.174926804E+003
   0.91394322088676760E-008  -0.174561157E+003
   0.91409729088354555E-008  -0.174196899E+003
   0.91425136088032349E-008  -0.173834335E+003
   0.91440543087710144E-008  -0.173473846E+003
   0.91455950087387938E-008  -0.173115540E+003
   0.91471357087065733E-008  -0.172759247E+003
   0.91486764086743527E-008  -0.172404739E+003
   0.91502171086421322E-008  -0.172052094E+003
   0.91517578086099116E-008  -0.171701660E+003
   0.91532985085776911E-008  -0.171353806E+003
   0.91548392085454705E-008  -0.171008606E+003
   0.91563799085132500E-008  -0.170665848E+003
   0.91579206084810294E-008  -0.170325333E+003
   0.91594613084488088E-008  -0.169987122E+003
   0.91610020084165883E-008  -0.169651581E+003
   0.91625427083843677E-008  -0.169319046E+003
   0.91640834083521472E-008  -0.168989563E+003
   0.91656241083199266E-008  -0.168662903E+003
   0.91671648082877061E-008  -0.168338837E+003
   0.91687055082554855E-008  -0.168017502E+003
   0.91702462082232650E-008  -0.167699280E+003
   0.91717869081910444E-008  -0.167384537E+003
   0.91733276081588239E-008  -0.167073288E+003
   0.91748683081266033E-008  -0.166765289E+003
   0.91764090080943828E-008  -0.166460327E+003
   0.91779497080621622E-008  -0.166158524E+003
   0.91794904080299417E-008  -0.165860260E+003
   0.91810311079977211E-008  -0.165565872E+003
   0.91825718079655005E-008  -0.165275360E+003
   0.91841125079332800E-008  -0.164988449E+003
   0.91856532079010594E-008  -0.164704910E+003
   0.91871939078688389E-008  -0.164424881E+003
   0.91887346078366183E-008  -0.164148758E+003
   0.91902753078043978E-008  -0.163876862E+003
   0.91918160077721772E-008  -0.163609192E+003
   0.91933567077399567E-008  -0.163345474E+003
   0.91948974077077361E-008  -0.163085526E+003
   0.91964381076755156E-008  -0.162829483E+003
   0.91979788076432950E-008  -0.162577744E+003
   0.91995195076110745E-008  -0.162330582E+003
   0.92010602075788539E-008  -0.162087982E+003
   0.92026009075466333E-008  -0.161849640E+003
   0.92041416075144128E-008  -0.161615372E+003
   0.92056823074821922E-008  -0.161385330E+003
   0.92072230074499717E-008  -0.161159882E+003
   0.92087637074177511E-008  -0.160939316E+003
   0.92103044073855306E-008  -0.160723572E+003
   0.92118451073533100E-008  -0.160512405E+003
   0.92133858073210895E-008  -0.160305634E+003
   0.92149265072888689E-008  -0.160103439E+003
   0.92164672072566484E-008  -0.159906174E+003
   0.92180079072244278E-008  -0.159714081E+003
   0.92195486071922073E-008  -0.159527100E+003
   0.92210893071599867E-008  -0.159344955E+003
   0.92226300071277661E-008  -0.159167526E+003
   0.92241707070955456E-008  -0.158994965E+003
   0.92257114070633250E-008  -0.158827591E+003
   0.92272521070311045E-008  -0.158665619E+003
   0.92287928069988839E-008  -0.158508942E+003
   0.92303335069666634E-008  -0.158357315E+003
   0.92318742069344428E-008  -0.158210617E+003
   0.92334149069022223E-008  -0.158069031E+003
   0.92349556068700017E-008  -0.157932877E+003
   0.92364963068377812E-008  -0.157802338E+003
   0.92380370068055606E-008  -0.157677292E+003
   0.92395777067733401E-008  -0.157557480E+003
   0.92411184067411195E-008  -0.157442810E+003
   0.92426591067088990E-008  -0.157333481E+003
   0.92441998066766784E-008  -0.157229797E+003
   0.92457405066444578E-008  -0.157131897E+003
   0.92472812066122373E-008  -0.157039627E+003
   0.92488219065800167E-008  -0.156952728E+003
   0.92503626065477962E-008  -0.156871140E+003
   0.92519033065155756E-008  -0.156795044E+003
   0.92534440064833551E-008  -0.156724731E+003
   0.92549847064511345E-008  -0.156660339E+003
   0.92565254064189140E-008  -0.156601715E+003
   0.92580661063866934E-008  -0.156548615E+003
   0.92596068063544729E-008  -0.156500992E+003
   0.92611475063222523E-008  -0.156459030E+003
   0.92626882062900318E-008  -0.156423004E+003
   0.92642289062578112E-008  -0.156393005E+003
   0.92657696062255906E-008  -0.156368851E+003
   0.92673103061933701E-008  -0.156350296E+003
   0.92688510061611495E-008  -0.156337265E+003
   0.92703917061289290E-008  -0.156329956E+003
   0.92719324060967084E-008  -0.156328629E+003
   0.92734731060644879E-008  -0.156333344E+003
   0.92750138060322673E-008  -0.156343964E+003
   0.92765545060000468E-008  -0.156360245E+003
   0.92780952059678262E-008  -0.156382156E+003
   0.92796359059356057E-008  -0.156409882E+003
   0.92811766059033851E-008  -0.156443649E+003
   0.92827173058711646E-008  -0.156483521E+003
   0.92842580058389440E-008  -0.156529297E+003
   0.92857987058067235E-008  -0.156580765E+003
   0.92873394057745029E-008  -0.156637878E+003
   0.92888801057422823E-008  -0.156700790E+003
   0.92904208057100618E-008  -0.156769699E+003
   0.92919615056778412E-008  -0.156844620E+003
   0.92935022056456207E-008  -0.156925369E+003
   0.92950429056134001E-008  -0.157011749E+003
   0.92965836055811796E-008  -0.157103729E+003
   0.92981243055489590E-008  -0.157201477E+003
   0.92996650055167385E-008  -0.157305206E+003
   0.93012057054845179E-008  -0.157414932E+003
   0.93027464054522974E-008  -0.157530472E+003
   0.93042871054200768E-008  -0.157651627E+003
   0.93058278053878563E-008  -0.157778366E+003
   0.93073685053556357E-008  -0.157910828E+003
   0.93089092053234151E-008  -0.158049179E+003
   0.93104499052911946E-008  -0.158193405E+003
   0.93119906052589740E-008  -0.158343307E+003
   0.93135313052267535E-008  -0.158498688E+003
   0.93150720051945329E-008  -0.158659500E+003
   0.93166127051623124E-008  -0.158825897E+003
   0.93181534051300918E-008  -0.158998062E+003
   0.93196941050978713E-008  -0.159175980E+003
   0.93212348050656507E-008  -0.159359467E+003
   0.93227755050334302E-008  -0.159548325E+003
   0.93243162050012096E-008  -0.159742523E+003
   0.93258569049689891E-008  -0.159942184E+003
   0.93273976049367685E-008  -0.160147461E+003
   0.93289383049045480E-008  -0.160358337E+003
   0.93304790048723274E-008  -0.160574631E+003
   0.93320197048401068E-008  -0.160796143E+003
   0.93335604048078863E-008  -0.161022797E+003
   0.93351011047756657E-008  -0.161254684E+003
   0.93366418047434452E-008  -0.161491943E+003
   0.93381825047112246E-008  -0.161734558E+003
   0.93397232046790041E-008  -0.161982361E+003
   0.93412639046467835E-008  -0.162235168E+003
   0.93428046046145630E-008  -0.162492889E+003
   0.93443453045823424E-008  -0.162755630E+003
   0.93458860045501219E-008  -0.163023514E+003
   0.93474267045179013E-008  -0.163296539E+003
   0.93489674044856808E-008  -0.163574539E+003
   0.93505081044534602E-008  -0.163857346E+003
   0.93520488044212396E-008  -0.164144852E+003
   0.93535895043890191E-008  -0.164437134E+003
   0.93551302043567985E-008  -0.164734299E+003
   0.93566709043245780E-008  -0.165036316E+003
   0.93582116042923574E-008  -0.165343048E+003
   0.93597523042601369E-008  -0.165654266E+003
   0.93612930042279163E-008  -0.165969879E+003
   0.93628337041956958E-008  -0.166289917E+003
   0.93643744041634752E-008  -0.166614487E+003
   0.93659151041312547E-008  -0.166943619E+003
   0.93674558040990341E-008  -0.167277176E+003
   0.93689965040668136E-008  -0.167614990E+003
   0.93705372040345930E-008  -0.167956924E+003
   0.93720779040023725E-008  -0.168303009E+003
   0.93736186039701519E-008  -0.168653336E+003
   0.93751593039379313E-008  -0.169007904E+003
   0.93767000039057108E-008  -0.169366592E+003
   0.93782407038734902E-008  -0.169729218E+003
   0.93797814038412697E-008  -0.170095612E+003
   0.93813221038090491E-008  -0.170465790E+003
   0.93828628037768286E-008  -0.170839813E+003
   0.93844035037446080E-008  -0.171217712E+003
   0.93859442037123875E-008  -0.171599365E+003
   0.93874849036801669E-008  -0.171984589E+003
   0.93890256036479464E-008  -0.172373230E+003
   0.93905663036157258E-008  -0.172765274E+003
   0.93921070035835053E-008  -0.173160812E+003
   0.93936477035512847E-008  -0.173559860E+003
   0.93951884035190641E-008  -0.173962326E+003
   0.93967291034868436E-008  -0.174368011E+003
   0.93982698034546230E-008  -0.174776764E+003
   0.93998105034224025E-008  -0.175188538E+003
   0.94013512033901819E-008  -0.175603394E+003
   0.94028919033579614E-008  -0.176021362E+003
   0.94044326033257408E-008  -0.176442322E+003
   0.94059733032935203E-008  -0.176866074E+003
   0.94075140032612997E-008  -0.177292450E+003
   0.94090547032290792E-008  -0.177721405E+003
   0.94105954031968586E-008  -0.178153015E+003
   0.94121361031646381E-008  -0.178587296E+003
   0.94136768031324175E-008  -0.179024170E+003
   0.94152175031001969E-008  -0.179463440E+003
   0.94167582030679764E-008  -0.179904953E+003
   0.94182989030357558E-008  -0.180348694E+003
   0.94198396030035353E-008  -0.180794724E+003
   0.94213803029713147E-008  -0.181243073E+003
   0.94229210029390942E-008  -0.181693604E+003
   0.94244617029068736E-008  -0.182146088E+003
   0.94260024028746531E-008  -0.182600357E+003
   0.94275431028424325E-008  -0.183056381E+003
   0.94290838028102120E-008  -0.183514236E+003
   0.94306245027779914E-008  -0.183973953E+003
   0.94321652027457709E-008  -0.184435379E+003
   0.94337059027135503E-008  -0.184898300E+003
   0.94352466026813298E-008  -0.185362534E+003
   0.94367873026491092E-008  -0.185828079E+003
   0.94383280026168886E-008  -0.186295059E+003
   0.94398687025846681E-008  -0.186763489E+003
   0.94414094025524475E-008  -0.187233231E+003
   0.94429501025202270E-008  -0.187704025E+003
   0.94444908024880064E-008  -0.188175690E+003
   0.94460315024557859E-008  -0.188648224E+003
   0.94475722024235653E-008  -0.189121719E+003
   0.94491129023913448E-008  -0.189596222E+003
   0.94506536023591242E-008  -0.190071548E+003
   0.94521943023269037E-008  -0.190547409E+003
   0.94537350022946831E-008  -0.191023605E+003
   0.94552757022624626E-008  -0.191500153E+003
   0.94568164022302420E-008  -0.191977219E+003
   0.94583571021980214E-008  -0.192454834E+003
   0.94598978021658009E-008  -0.192932861E+003
   0.94614385021335803E-008  -0.193410995E+003
   0.94629792021013598E-008  -0.193889053E+003
   0.94645199020691392E-008  -0.194367050E+003
   0.94660606020369187E-008  -0.194845139E+003
   0.94676013020046981E-008  -0.195323380E+003
   0.94691420019724776E-008  -0.195801575E+003
   0.94706827019402570E-008  -0.196279419E+003
   0.94722234019080365E-008  -0.196756699E+003
   0.94737641018758159E-008  -0.197233429E+003
   0.94753048018435954E-008  -0.197709793E+003
   0.94768455018113748E-008  -0.198185837E+003
   0.94783862017791543E-008  -0.198661392E+003
   0.94799269017469337E-008  -0.199136139E+003
   0.94814676017147131E-008  -0.199609863E+003
   0.94830083016824926E-008  -0.200082626E+003
   0.94845490016502720E-008  -0.200554581E+003
   0.94860897016180515E-008  -0.201025803E+003
   0.94876304015858309E-008  -0.201496109E+003
   0.94891711015536104E-008  -0.201965149E+003
   0.94907118015213898E-008  -0.202432724E+003
   0.94922525014891693E-008  -0.202898880E+003
   0.94937932014569487E-008  -0.203363770E+003
   0.94953339014247282E-008  -0.203827454E+003
   0.94968746013925076E-008  -0.204289749E+003
   0.94984153013602871E-008  -0.204750320E+003
   0.94999560013280665E-008  -0.205209000E+003
   0.95014967012958459E-008  -0.205665817E+003
   0.95030374012636254E-008  -0.206120956E+003
   0.95045781012314048E-008  -0.206574463E+003
   0.95061188011991843E-008  -0.207026154E+003
   0.95076595011669637E-008  -0.207475723E+003
   0.95092002011347432E-008  -0.207922989E+003
   0.95107409011025226E-008  -0.208368011E+003
   0.95122816010703021E-008  -0.208810959E+003
   0.95138223010380815E-008  -0.209251846E+003
   0.95153630010058610E-008  -0.209690491E+003
   0.95169037009736404E-008  -0.210126587E+003
   0.95184444009414199E-008  -0.210559982E+003
   0.95199851009091993E-008  -0.210990768E+003
   0.95215258008769788E-008  -0.211419083E+003
   0.95230665008447582E-008  -0.211844940E+003
   0.95246072008125376E-008  -0.212268143E+003
   0.95261479007803171E-008  -0.212688400E+003
   0.95276886007480965E-008  -0.213105591E+003
   0.95292293007158760E-008  -0.213519806E+003
   0.95307700006836554E-008  -0.213931198E+003
   0.95323107006514349E-008  -0.214339737E+003
   0.95338514006192143E-008  -0.214745209E+003
   0.95353921005869938E-008  -0.215147339E+003
   0.95369328005547732E-008  -0.215546051E+003
   0.95384735005225527E-008  -0.215941437E+003
   0.95400142004903321E-008  -0.216333618E+003
   0.95415549004581116E-008  -0.216722565E+003
   0.95430956004258910E-008  -0.217108032E+003
   0.95446363003936704E-008  -0.217489807E+003
   0.95461770003614499E-008  -0.217867828E+003
   0.95477177003292293E-008  -0.218242233E+003
   0.95492584002970088E-008  -0.218613144E+003
   0.95507991002647882E-008  -0.218980499E+003
   0.95523398002325677E-008  -0.219344055E+003
   0.95538805002003471E-008  -0.219703583E+003
   0.95554212001681266E-008  -0.220059036E+003
   0.95569619001359060E-008  -0.220410568E+003
   0.95585026001036855E-008  -0.220758301E+003
   0.95600433000714649E-008  -0.221102127E+003
   0.95615840000392444E-008  -0.221441803E+003
   0.95631247000070238E-008  -0.221777100E+003
   0.95646653999748033E-008  -0.222108047E+003
   0.95662060999425827E-008  -0.222434830E+003
   0.95677467999103621E-008  -0.222757568E+003
   0.95692874998781416E-008  -0.223076141E+003
   0.95708281998459210E-008  -0.223390289E+003
   0.95723688998137005E-008  -0.223699814E+003
   0.95739095997814799E-008  -0.224004745E+003
   0.95754502997492594E-008  -0.224305283E+003
   0.95769909997170388E-008  -0.224601501E+003
   0.95785316996848183E-008  -0.224893280E+003
   0.95800723996525977E-008  -0.225180328E+003
   0.95816130996203772E-008  -0.225462463E+003
   0.95831537995881566E-008  -0.225739746E+003
   0.95846944995559361E-008  -0.226012375E+003
   0.95862351995237155E-008  -0.226280426E+003
   0.95877758994914949E-008  -0.226543777E+003
   0.95893165994592744E-008  -0.226802185E+003
   0.95908572994270538E-008  -0.227055511E+003
   0.95923979993948333E-008  -0.227303848E+003
   0.95939386993626127E-008  -0.227547394E+003
   0.95954793993303922E-008  -0.227786224E+003
   0.95970200992981716E-008  -0.228020187E+003
   0.95985607992659511E-008  -0.228249039E+003
   0.96001014992337305E-008  -0.228472626E+003
   0.96016421992015100E-008  -0.228691055E+003
   0.96031828991692894E-008  -0.228904510E+003
   0.96047235991370689E-008  -0.229113037E+003
   0.96062642991048483E-008  -0.229316467E+003
   0.96078049990726277E-008  -0.229514557E+003
   0.96093456990404072E-008  -0.229707230E+003
   0.96108863990081866E-008  -0.229894592E+003
   0.96124270989759661E-008  -0.230076843E+003
   0.96139677989437455E-008  -0.230254059E+003
   0.96155084989115250E-008  -0.230426102E+003
   0.96170491988793044E-008  -0.230592758E+003
   0.96185898988470839E-008  -0.230753952E+003
   0.96201305988148633E-008  -0.230909805E+003
   0.96216712987826428E-008  -0.231060486E+003
   0.96232119987504222E-008  -0.231205994E+003
   0.96247526987182017E-008  -0.231346146E+003
   0.96262933986859811E-008  -0.231480759E+003
   0.96278340986537606E-008  -0.231609787E+003
   0.96293747986215400E-008  -0.231733368E+003
   0.96309154985893194E-008  -0.231851685E+003
   0.96324561985570989E-008  -0.231964722E+003
   0.96339968985248783E-008  -0.232072327E+003
   0.96355375984926578E-008  -0.232174362E+003
   0.96370782984604372E-008  -0.232270859E+003
   0.96386189984282167E-008  -0.232361984E+003
   0.96401596983959961E-008  -0.232447876E+003
   0.96417003983637756E-008  -0.232528519E+003
   0.96432410983315550E-008  -0.232603714E+003
   0.96447817982993345E-008  -0.232673325E+003
   0.96463224982671139E-008  -0.232737381E+003
   0.96478631982348934E-008  -0.232796036E+003
   0.96494038982026728E-008  -0.232849411E+003
   0.96509445981704522E-008  -0.232897446E+003
   0.96524852981382317E-008  -0.232939987E+003
   0.96540259981060111E-008  -0.232976929E+003
   0.96555666980737906E-008  -0.233008362E+003
   0.96571073980415700E-008  -0.233034470E+003
   0.96586480980093495E-008  -0.233055359E+003
   0.96601887979771289E-008  -0.233070984E+003
   0.96617294979449084E-008  -0.233081192E+003
   0.96632701979126878E-008  -0.233085922E+003
   0.96648108978804673E-008  -0.233085266E+003
   0.96663515978482467E-008  -0.233079407E+003
   0.96678922978160262E-008  -0.233068405E+003
   0.96694329977838056E-008  -0.233052139E+003
   0.96709736977515851E-008  -0.233030472E+003
   0.96725143977193645E-008  -0.233003357E+003
   0.96740550976871439E-008  -0.232970947E+003
   0.96755957976549234E-008  -0.232933426E+003
   0.96771364976227028E-008  -0.232890854E+003
   0.96786771975904823E-008  -0.232843140E+003
   0.96802178975582617E-008  -0.232790131E+003
   0.96817585975260412E-008  -0.232731842E+003
   0.96832992974938206E-008  -0.232668457E+003
   0.96848399974616001E-008  -0.232600159E+003
   0.96863806974293795E-008  -0.232526993E+003
   0.96879213973971590E-008  -0.232448822E+003
   0.96894620973649384E-008  -0.232365494E+003
   0.96910027973327179E-008  -0.232277039E+003
   0.96925434973004973E-008  -0.232183655E+003
   0.96940841972682767E-008  -0.232085526E+003
   0.96956248972360562E-008  -0.231982681E+003
   0.96971655972038356E-008  -0.231874954E+003
   0.96987062971716151E-008  -0.231762238E+003
   0.97002469971393945E-008  -0.231644577E+003
   0.97017876971071740E-008  -0.231522186E+003
   0.97033283970749534E-008  -0.231395279E+003
   0.97048690970427329E-008  -0.231263855E+003
   0.97064097970105123E-008  -0.231127762E+003
   0.97079504969782918E-008  -0.230986908E+003
   0.97094911969460712E-008  -0.230841370E+003
   0.97110318969138507E-008  -0.230691360E+003
   0.97125725968816301E-008  -0.230537064E+003
   0.97141132968494096E-008  -0.230378464E+003
   0.97156539968171890E-008  -0.230215408E+003
   0.97171946967849684E-008  -0.230047821E+003
   0.97187353967527479E-008  -0.229875793E+003
   0.97202760967205273E-008  -0.229699570E+003
   0.97218167966883068E-008  -0.229519333E+003
   0.97233574966560862E-008  -0.229335083E+003
   0.97248981966238657E-008  -0.229146667E+003
   0.97264388965916451E-008  -0.228954025E+003
   0.97279795965594246E-008  -0.228757278E+003
   0.97295202965272040E-008  -0.228556641E+003
   0.97310609964949835E-008  -0.228352264E+003
   0.97326016964627629E-008  -0.228144104E+003
   0.97341423964305424E-008  -0.227932022E+003
   0.97356830963983218E-008  -0.227716003E+003
   0.97372237963661012E-008  -0.227496201E+003
   0.97387644963338807E-008  -0.227272858E+003
   0.97403051963016601E-008  -0.227046097E+003
   0.97418458962694396E-008  -0.226815872E+003
   0.97433865962372190E-008  -0.226582062E+003
   0.97449272962049985E-008  -0.226344666E+003
   0.97464679961727779E-008  -0.226103851E+003
   0.97480086961405574E-008  -0.225859863E+003
   0.97495493961083368E-008  -0.225612793E+003
   0.97510900960761163E-008  -0.225362579E+003
   0.97526307960438957E-008  -0.225109085E+003
   0.97541714960116752E-008  -0.224852310E+003
   0.97557121959794546E-008  -0.224592453E+003
   0.97572528959472341E-008  -0.224329742E+003
   0.97587935959150135E-008  -0.224064255E+003
   0.97603342958827929E-008  -0.223795944E+003
   0.97618749958505724E-008  -0.223524719E+003
   0.97634156958183518E-008  -0.223250641E+003
   0.97649563957861313E-008  -0.222973938E+003
   0.97664970957539107E-008  -0.222694839E+003
   0.97680377957216902E-008  -0.222413406E+003
   0.97695784956894696E-008  -0.222129532E+003
   0.97711191956572491E-008  -0.221843155E+003
   0.97726598956250285E-008  -0.221554337E+003
   0.97742005955928080E-008  -0.221263290E+003
   0.97757412955605874E-008  -0.220970215E+003
   0.97772819955283669E-008  -0.220675140E+003
   0.97788226954961463E-008  -0.220377960E+003
   0.97803633954639257E-008  -0.220078583E+003
   0.97819040954317052E-008  -0.219777130E+003
   0.97834447953994846E-008  -0.219473877E+003
   0.97849854953672641E-008  -0.219169022E+003
   0.97865261953350435E-008  -0.218862610E+003
   0.97880668953028230E-008  -0.218554550E+003
   0.97896075952706024E-008  -0.218244781E+003
   0.97911482952383819E-008  -0.217933426E+003
   0.97926889952061613E-008  -0.217620743E+003
   0.97942296951739408E-008  -0.217306915E+003
   0.97957703951417202E-008  -0.216991928E+003
   0.97973110951094997E-008  -0.216675659E+003
   0.97988517950772791E-008  -0.216358047E+003
   0.98003924950450585E-008  -0.216039230E+003
   0.98019331950128380E-008  -0.215719437E+003
   0.98034738949806174E-008  -0.215398849E+003
   0.98050145949483969E-008  -0.215077484E+003
   0.98065552949161763E-008  -0.214755249E+003
   0.98080959948839558E-008  -0.214432144E+003
   0.98096366948517352E-008  -0.214108337E+003
   0.98111773948195147E-008  -0.213784073E+003
   0.98127180947872941E-008  -0.213459518E+003
   0.98142587947550736E-008  -0.213134674E+003
   0.98157994947228530E-008  -0.212809448E+003
   0.98173401946906325E-008  -0.212483841E+003
   0.98188808946584119E-008  -0.212157990E+003
   0.98204215946261914E-008  -0.211832108E+003
   0.98219622945939708E-008  -0.211506317E+003
