t              AirBox.fdtd_Point probe B_Ey_50_50_13.dat       incid
   0.27269797982232280E-007  -0.253350478E-007   0.000000000E+000
   0.27300611313285650E-007  -0.616958999E-007   0.000000000E+000
   0.27331424644339020E-007  -0.728426812E-007   0.000000000E+000
   0.27362237975392389E-007   0.889632190E-008   0.000000000E+000
   0.27393051306445759E-007   0.954273887E-007   0.000000000E+000
   0.27423864637499129E-007   0.810582392E-007   0.000000000E+000
   0.27454677968552499E-007   0.503334263E-009   0.000000000E+000
   0.27485491299605869E-007  -0.784255363E-007   0.000000000E+000
   0.27516304630659238E-007  -0.107470562E-006   0.000000000E+000
   0.27547117961712608E-007  -0.267850240E-007   0.000000000E+000
   0.27577931292765978E-007   0.104771750E-006   0.000000000E+000
   0.27608744623819348E-007   0.113783649E-006   0.000000000E+000
   0.27639557954872718E-007  -0.417680468E-008   0.000000000E+000
   0.27670371285926088E-007  -0.787356527E-007   0.000000000E+000
   0.27701184616979457E-007  -0.671075640E-007   0.000000000E+000
   0.27731997948032827E-007  -0.361154697E-007   0.000000000E+000
   0.27762811279086197E-007   0.305513019E-007   0.000000000E+000
   0.27793624610139567E-007   0.103030132E-006   0.000000000E+000
   0.27824437941192937E-007   0.541719665E-007   0.000000000E+000
   0.27855251272246306E-007  -0.640865210E-007   0.000000000E+000
   0.27886064603299676E-007  -0.698075624E-007   0.000000000E+000
   0.27916877934353046E-007  -0.395088762E-008   0.000000000E+000
   0.27947691265406416E-007  -0.621735730E-008   0.000000000E+000
   0.27978504596459786E-007  -0.928869426E-009   0.000000000E+000
   0.28009317927513155E-007   0.800188644E-007   0.000000000E+000
   0.28040131258566525E-007   0.788977417E-007   0.000000000E+000
   0.28070944589619895E-007  -0.577593937E-007   0.000000000E+000
   0.28101757920673265E-007  -0.129578382E-006   0.000000000E+000
   0.28132571251726635E-007  -0.401398950E-007   0.000000000E+000
   0.28163384582780004E-007   0.805918035E-007   0.000000000E+000
   0.28194197913833374E-007   0.113232417E-006   0.000000000E+000
   0.28225011244886744E-007   0.307157180E-007   0.000000000E+000
   0.28255824575940114E-007  -0.998110821E-007   0.000000000E+000
   0.28286637906993484E-007  -0.104388917E-006   0.000000000E+000
   0.28317451238046853E-007   0.437176624E-007   0.000000000E+000
   0.28348264569100223E-007   0.978329737E-007   0.000000000E+000
   0.28379077900153593E-007  -0.264703814E-007   0.000000000E+000
   0.28409891231206963E-007  -0.627042311E-007   0.000000000E+000
   0.28440704562260333E-007   0.672119143E-007   0.000000000E+000
   0.28471517893313703E-007   0.748334017E-007   0.000000000E+000
   0.28502331224367072E-007  -0.995070266E-007   0.000000000E+000
   0.28533144555420442E-007  -0.137799333E-006   0.000000000E+000
   0.28563957886473812E-007   0.556927944E-007   0.000000000E+000
   0.28594771217527182E-007   0.182796683E-006   0.000000000E+000
   0.28625584548580552E-007   0.554061046E-007   0.000000000E+000
   0.28656397879633921E-007  -0.148150676E-006   0.000000000E+000
   0.28687211210687291E-007  -0.155426463E-006   0.000000000E+000
   0.28718024541740661E-007   0.522162651E-007   0.000000000E+000
   0.28748837872794031E-007   0.184857726E-006   0.000000000E+000
   0.28779651203847401E-007   0.318897833E-007   0.000000000E+000
   0.28810464534900770E-007  -0.159631483E-006   0.000000000E+000
   0.28841277865954140E-007  -0.569346525E-007   0.000000000E+000
   0.28872091197007510E-007   0.143797280E-006   0.000000000E+000
   0.28902904528060880E-007   0.529544266E-007   0.000000000E+000
   0.28933717859114250E-007  -0.164265003E-006   0.000000000E+000
   0.28964531190167619E-007  -0.816097980E-007   0.000000000E+000
   0.28995344521220989E-007   0.179030266E-006   0.000000000E+000
   0.29026157852274359E-007   0.159006532E-006   0.000000000E+000
   0.29056971183327729E-007  -0.126074980E-006   0.000000000E+000
   0.29087784514381099E-007  -0.228869993E-006   0.000000000E+000
   0.29118597845434468E-007   0.417927026E-008   0.000000000E+000
   0.29149411176487838E-007   0.227698180E-006   0.000000000E+000
   0.29180224507541208E-007   0.120737269E-006   0.000000000E+000
   0.29211037838594578E-007  -0.154684784E-006   0.000000000E+000
   0.29241851169647948E-007  -0.182234501E-006   0.000000000E+000
   0.29272664500701318E-007   0.732717211E-007   0.000000000E+000
   0.29303477831754687E-007   0.184634771E-006   0.000000000E+000
   0.29334291162808057E-007  -0.325565708E-007   0.000000000E+000
   0.29365104493861427E-007  -0.183635436E-006   0.000000000E+000
   0.29395917824914797E-007   0.152020618E-007   0.000000000E+000
   0.29426731155968167E-007   0.213122362E-006   0.000000000E+000
   0.29457544487021536E-007   0.368805360E-007   0.000000000E+000
   0.29488357818074906E-007  -0.236930745E-006   0.000000000E+000
   0.29519171149128276E-007  -0.139575988E-006   0.000000000E+000
   0.29549984480181646E-007   0.196940832E-006   0.000000000E+000
   0.29580797811235016E-007   0.241909902E-006   0.000000000E+000
   0.29611611142288385E-007  -0.841218935E-007   0.000000000E+000
   0.29642424473341755E-007  -0.276310601E-006   0.000000000E+000
   0.29673237804395125E-007  -0.407952143E-007   0.000000000E+000
   0.29704051135448495E-007   0.236525665E-006   0.000000000E+000
   0.29734864466501865E-007   0.116472634E-006   0.000000000E+000
   0.29765677797555234E-007  -0.174878878E-006   0.000000000E+000
   0.29796491128608604E-007  -0.140364833E-006   0.000000000E+000
   0.29827304459661974E-007   0.139821523E-006   0.000000000E+000
   0.29858117790715344E-007   0.162759676E-006   0.000000000E+000
   0.29888931121768714E-007  -0.117554293E-006   0.000000000E+000
   0.29919744452822084E-007  -0.212761719E-006   0.000000000E+000
   0.29950557783875453E-007   0.599718959E-007   0.000000000E+000
   0.29981371114928823E-007   0.260753637E-006   0.000000000E+000
   0.30012184445982193E-007   0.504417983E-007   0.000000000E+000
   0.30042997777035563E-007  -0.249519218E-006   0.000000000E+000
   0.30073811108088933E-007  -0.167013553E-006   0.000000000E+000
   0.30104624439142302E-007   0.166471210E-006   0.000000000E+000
   0.30135437770195672E-007   0.228649014E-006   0.000000000E+000
   0.30166251101249042E-007  -0.577661012E-007   0.000000000E+000
   0.30197064432302412E-007  -0.220338748E-006   0.000000000E+000
   0.30227877763355782E-007  -0.184951148E-007   0.000000000E+000
   0.30258691094409151E-007   0.186088144E-006   0.000000000E+000
   0.30289504425462521E-007   0.556798199E-007   0.000000000E+000
   0.30320317756515891E-007  -0.169699263E-006   0.000000000E+000
   0.30351131087569261E-007  -0.931238873E-007   0.000000000E+000
   0.30381944418622631E-007   0.166107284E-006   0.000000000E+000
   0.30412757749676000E-007   0.161723719E-006   0.000000000E+000
   0.30443571080729370E-007  -0.129748102E-006   0.000000000E+000
   0.30474384411782740E-007  -0.236320318E-006   0.000000000E+000
   0.30505197742836110E-007   0.384337966E-007   0.000000000E+000
   0.30536011073889480E-007   0.261976879E-006   0.000000000E+000
   0.30566824404942849E-007   0.739060084E-007   0.000000000E+000
   0.30597637735996219E-007  -0.213592912E-006   0.000000000E+000
   0.30628451067049589E-007  -0.145808755E-006   0.000000000E+000
   0.30659264398102959E-007   0.128788074E-006   0.000000000E+000
   0.30690077729156329E-007   0.156079409E-006   0.000000000E+000
   0.30720891060209699E-007  -0.637862883E-007   0.000000000E+000
   0.30751704391263068E-007  -0.140722591E-006   0.000000000E+000
   0.30782517722316438E-007   0.336665948E-007   0.000000000E+000
   0.30813331053369808E-007   0.147641003E-006   0.000000000E+000
   0.30844144384423178E-007   0.118546950E-008   0.000000000E+000
   0.30874957715476548E-007  -0.173489852E-006   0.000000000E+000
   0.30905771046529917E-007  -0.759151106E-007   0.000000000E+000
   0.30936584377583287E-007   0.169059959E-006   0.000000000E+000
   0.30967397708636657E-007   0.170137852E-006   0.000000000E+000
   0.30998211039690027E-007  -0.100015072E-006   0.000000000E+000
   0.31029024370743397E-007  -0.221176748E-006   0.000000000E+000
   0.31059837701796766E-007  -0.242773979E-008   0.000000000E+000
   0.31090651032850136E-007   0.197437856E-006   0.000000000E+000
   0.31121464363903506E-007   0.741458024E-007   0.000000000E+000
   0.31152277694956876E-007  -0.134102947E-006   0.000000000E+000
   0.31183091026010246E-007  -0.887659226E-007   0.000000000E+000
   0.31213904357063615E-007   0.926853758E-007   0.000000000E+000
   0.31244717688116985E-007   0.866077556E-007   0.000000000E+000
   0.31275531019170355E-007  -0.850750723E-007   0.000000000E+000
   0.31306344350223725E-007  -0.116207133E-006   0.000000000E+000
   0.31337157681277095E-007   0.656718413E-007   0.000000000E+000
   0.31367971012330464E-007   0.169722000E-006   0.000000000E+000
   0.31398784343383834E-007   0.583074211E-008   0.000000000E+000
   0.31429597674437204E-007  -0.186829951E-006   0.000000000E+000
   0.31460411005490574E-007  -0.102492962E-006   0.000000000E+000
   0.31491224336543944E-007   0.132319173E-006   0.000000000E+000
   0.31522037667597314E-007   0.157705188E-006   0.000000000E+000
   0.31552850998650683E-007  -0.411004493E-007   0.000000000E+000
   0.31583664329704053E-007  -0.141206158E-006   0.000000000E+000
   0.31614477660757423E-007  -0.194997511E-007   0.000000000E+000
   0.31645290991810793E-007   0.954398089E-007   0.000000000E+000
   0.31676104322864163E-007   0.311098063E-007   0.000000000E+000
   0.31706917653917532E-007  -0.777196263E-007   0.000000000E+000
   0.31737730984970902E-007  -0.374204738E-007   0.000000000E+000
   0.31768544316024272E-007   0.913924225E-007   0.000000000E+000
   0.31799357647077642E-007   0.832505265E-007   0.000000000E+000
   0.31830170978131012E-007  -0.838437728E-007   0.000000000E+000
   0.31860984309184381E-007  -0.149270406E-006   0.000000000E+000
   0.31891797640237751E-007   0.214190692E-007   0.000000000E+000
   0.31922610971291121E-007   0.175006875E-006   0.000000000E+000
   0.31953424302344491E-007   0.644975273E-007   0.000000000E+000
   0.31984237633397861E-007  -0.131006118E-006   0.000000000E+000
   0.32015050964451230E-007  -0.109640581E-006   0.000000000E+000
   0.32045864295504600E-007   0.573532901E-007   0.000000000E+000
   0.32076677626557970E-007   0.944021963E-007   0.000000000E+000
   0.32107490957611340E-007  -0.125445752E-007   0.000000000E+000
   0.32138304288664710E-007  -0.604140666E-007   0.000000000E+000
   0.32169117619718079E-007   0.787675702E-008   0.000000000E+000
   0.32199930950771449E-007   0.575182959E-007   0.000000000E+000
   0.32230744281824819E-007   0.101463726E-008   0.000000000E+000
   0.32261557612878189E-007  -0.798841597E-007   0.000000000E+000
   0.32292370943931559E-007  -0.488525025E-007   0.000000000E+000
   0.32323184274984929E-007   0.794866253E-007   0.000000000E+000
   0.32353997606038298E-007   0.114816800E-006   0.000000000E+000
   0.32384810937091668E-007  -0.276038179E-007   0.000000000E+000
   0.32415624268145038E-007  -0.142987687E-006   0.000000000E+000
   0.32446437599198408E-007  -0.438573764E-007   0.000000000E+000
   0.32477250930251778E-007   0.111228950E-006   0.000000000E+000
   0.32508064261305147E-007   0.805260640E-007   0.000000000E+000
   0.32538877592358517E-007  -0.543830936E-007   0.000000000E+000
   0.32569690923411887E-007  -0.655235013E-007   0.000000000E+000
   0.32600504254465257E-007   0.244945326E-007   0.000000000E+000
   0.32631317585518627E-007   0.381718905E-007   0.000000000E+000
   0.32662130916571996E-007  -0.281028676E-007   0.000000000E+000
   0.32692944247625366E-007  -0.406173726E-007   0.000000000E+000
   0.32723757578678736E-007   0.261731188E-007   0.000000000E+000
   0.32754570909732106E-007   0.688795154E-007   0.000000000E+000
   0.32785384240785476E-007   0.157049058E-007   0.000000000E+000
   0.32816197571838845E-007  -0.763291297E-007   0.000000000E+000
   0.32847010902892215E-007  -0.777854439E-007   0.000000000E+000
   0.32877824233945585E-007   0.358238168E-007   0.000000000E+000
   0.32908637564998955E-007   0.109183311E-006   0.000000000E+000
   0.32939450896052325E-007   0.266797642E-007   0.000000000E+000
   0.32970264227105694E-007  -0.848072190E-007   0.000000000E+000
   0.33001077558159064E-007  -0.574898493E-007   0.000000000E+000
   0.33031890889212434E-007   0.383534839E-007   0.000000000E+000
   0.33062704220265804E-007   0.408753706E-007   0.000000000E+000
   0.33093517551319174E-007  -0.193083949E-007   0.000000000E+000
   0.33124330882372544E-007  -0.140805714E-007   0.000000000E+000
   0.33155144213425913E-007   0.361561376E-007   0.000000000E+000
   0.33185957544479283E-007   0.229511663E-007   0.000000000E+000
   0.33216770875532653E-007  -0.448973800E-007   0.000000000E+000
   0.33247584206586023E-007  -0.606913702E-007   0.000000000E+000
   0.33278397537639393E-007   0.969128422E-008   0.000000000E+000
   0.33309210868692762E-007   0.780257992E-007   0.000000000E+000
   0.33340024199746132E-007   0.508082785E-007   0.000000000E+000
   0.33370837530799502E-007  -0.424726956E-007   0.000000000E+000
   0.33401650861852872E-007  -0.794723718E-007   0.000000000E+000
   0.33432464192906242E-007  -0.151774699E-007   0.000000000E+000
   0.33463277523959611E-007   0.534201163E-007   0.000000000E+000
   0.33494090855012981E-007   0.394404083E-007   0.000000000E+000
   0.33524904186066351E-007  -0.106451665E-007   0.000000000E+000
   0.33555717517119721E-007  -0.158263731E-007   0.000000000E+000
   0.33586530848173091E-007   0.622596730E-008   0.000000000E+000
   0.33617344179226460E-007  -0.796927058E-008   0.000000000E+000
   0.33648157510279830E-007  -0.395258510E-007   0.000000000E+000
   0.33678970841333200E-007  -0.127798216E-007   0.000000000E+000
   0.33709784172386570E-007   0.587237565E-007   0.000000000E+000
   0.33740597503439940E-007   0.632245118E-007   0.000000000E+000
   0.33771410834493309E-007  -0.261339963E-007   0.000000000E+000
   0.33802224165546679E-007  -0.827378841E-007   0.000000000E+000
   0.33833037496600049E-007  -0.271030132E-007   0.000000000E+000
   0.33863850827653419E-007   0.458163854E-007   0.000000000E+000
   0.33894664158706789E-007   0.421185504E-007   0.000000000E+000
   0.33925477489760159E-007   0.701455249E-008   0.000000000E+000
   0.33956290820813528E-007  -0.500316055E-008   0.000000000E+000
   0.33987104151866898E-007  -0.173577153E-007   0.000000000E+000
   0.34017917482920268E-007  -0.312451895E-007   0.000000000E+000
   0.34048730813973638E-007  -0.130833087E-007   0.000000000E+000
   0.34079544145027008E-007   0.179869133E-007   0.000000000E+000
   0.34110357476080377E-007   0.294181994E-007   0.000000000E+000
   0.34141170807133747E-007   0.296357676E-007   0.000000000E+000
   0.34171984138187117E-007   0.596501337E-008   0.000000000E+000
   0.34202797469240487E-007  -0.501495947E-007   0.000000000E+000
   0.34233610800293857E-007  -0.590893556E-007   0.000000000E+000
   0.34264424131347226E-007   0.198865671E-007   0.000000000E+000
   0.34295237462400596E-007   0.706377676E-007   0.000000000E+000
   0.34326050793453966E-007   0.195149710E-007   0.000000000E+000
   0.34356864124507336E-007  -0.296757037E-007   0.000000000E+000
   0.34387677455560706E-007  -0.139318530E-007   0.000000000E+000
   0.34418490786614075E-007  -0.102202087E-007   0.000000000E+000
   0.34449304117667445E-007  -0.287812352E-007   0.000000000E+000
   0.34480117448720815E-007   0.412467394E-008   0.000000000E+000
   0.34510930779774185E-007   0.523499111E-007   0.000000000E+000
   0.34541744110827555E-007   0.306102095E-007   0.000000000E+000
   0.34572557441880925E-007  -0.223266383E-007   0.000000000E+000
   0.34603370772934294E-007  -0.372469557E-007   0.000000000E+000
   0.34634184103987664E-007  -0.272416898E-007   0.000000000E+000
   0.34664997435041034E-007  -0.118934373E-008   0.000000000E+000
   0.34695810766094404E-007   0.423042366E-007   0.000000000E+000
   0.34726624097147774E-007   0.428319993E-007   0.000000000E+000
   0.34757437428201143E-007  -0.145966652E-007   0.000000000E+000
   0.34788250759254513E-007  -0.386092296E-007   0.000000000E+000
   0.34819064090307883E-007  -0.801504996E-008   0.000000000E+000
   0.34849877421361253E-007  -0.193023197E-008   0.000000000E+000
   0.34880690752414623E-007  -0.101286250E-007   0.000000000E+000
   0.34911504083467992E-007   0.280425301E-007   0.000000000E+000
   0.34942317414521362E-007   0.491150836E-007   0.000000000E+000
   0.34973130745574732E-007  -0.104140589E-007   0.000000000E+000
   0.35003944076628102E-007  -0.575070978E-007   0.000000000E+000
   0.35034757407681472E-007  -0.207744861E-007   0.000000000E+000
   0.35065570738734841E-007   0.222509158E-007   0.000000000E+000
   0.35096384069788211E-007   0.213314344E-007   0.000000000E+000
   0.35127197400841581E-007   0.189874942E-007   0.000000000E+000
   0.35158010731894951E-007   0.123155903E-007   0.000000000E+000
   0.35188824062948321E-007  -0.235892994E-007   0.000000000E+000
   0.35219637394001690E-007  -0.370625202E-007   0.000000000E+000
   0.35250450725055060E-007  -0.562007330E-009   0.000000000E+000
   0.35281264056108430E-007   0.230644677E-007   0.000000000E+000
   0.35312077387161800E-007   0.127156401E-007   0.000000000E+000
   0.35342890718215170E-007   0.125905935E-007   0.000000000E+000
   0.35373704049268540E-007   0.997523397E-008   0.000000000E+000
   0.35404517380321909E-007  -0.258525716E-007   0.000000000E+000
   0.35435330711375279E-007  -0.406284499E-007   0.000000000E+000
   0.35466144042428649E-007   0.539206013E-008   0.000000000E+000
   0.35496957373482019E-007   0.428545519E-007   0.000000000E+000
   0.35527770704535389E-007   0.192930791E-007   0.000000000E+000
   0.35558584035588758E-007  -0.138647778E-007   0.000000000E+000
   0.35589397366642128E-007  -0.139914675E-007   0.000000000E+000
   0.35620210697695498E-007  -0.945697032E-008   0.000000000E+000
   0.35651024028748868E-007  -0.133554536E-007   0.000000000E+000
   0.35681837359802238E-007   0.172648207E-008   0.000000000E+000
   0.35712650690855607E-007   0.287855162E-007   0.000000000E+000
   0.35743464021908977E-007   0.243558436E-007   0.000000000E+000
   0.35774277352962347E-007  -0.126666375E-007   0.000000000E+000
   0.35805090684015717E-007  -0.327360254E-007   0.000000000E+000
   0.35835904015069087E-007  -0.128962032E-007   0.000000000E+000
   0.35866717346122456E-007   0.139290623E-007   0.000000000E+000
   0.35897530677175826E-007   0.178141555E-007   0.000000000E+000
   0.35928344008229196E-007   0.896948915E-008   0.000000000E+000
   0.35959157339282566E-007   0.163013736E-008   0.000000000E+000
   0.35989970670335936E-007  -0.814062240E-008   0.000000000E+000
   0.36020784001389305E-007  -0.163512404E-007   0.000000000E+000
   0.36051597332442675E-007  -0.101442588E-007   0.000000000E+000
   0.36082410663496045E-007   0.624301677E-008   0.000000000E+000
   0.36113223994549415E-007   0.189513898E-007   0.000000000E+000
   0.36144037325602785E-007   0.188591045E-007   0.000000000E+000
   0.36174850656656155E-007  -0.215499263E-008   0.000000000E+000
   0.36205663987709524E-007  -0.295906482E-007   0.000000000E+000
   0.36236477318762894E-007  -0.224659438E-007   0.000000000E+000
   0.36267290649816264E-007   0.172906844E-007   0.000000000E+000
   0.36298103980869634E-007   0.298735259E-007   0.000000000E+000
   0.36328917311923004E-007   0.605359318E-009   0.000000000E+000
   0.36359730642976373E-007  -0.152930824E-007   0.000000000E+000
   0.36390543974029743E-007  -0.161895297E-008   0.000000000E+000
   0.36421357305083113E-007   0.995389993E-009   0.000000000E+000
   0.36452170636136483E-007  -0.101982085E-007   0.000000000E+000
   0.36482983967189853E-007  -0.362420094E-008   0.000000000E+000
   0.36513797298243222E-007   0.140212997E-007   0.000000000E+000
   0.36544610629296592E-007   0.171594312E-007   0.000000000E+000
   0.36575423960349962E-007   0.336298900E-008   0.000000000E+000
   0.36606237291403332E-007  -0.196085743E-007   0.000000000E+000
   0.36637050622456702E-007  -0.280540497E-007   0.000000000E+000
   0.36667863953510071E-007   0.493471575E-008   0.000000000E+000
   0.36698677284563441E-007   0.397026767E-007   0.000000000E+000
   0.36729490615616811E-007   0.126510145E-007   0.000000000E+000
   0.36760303946670181E-007  -0.328206511E-007   0.000000000E+000
   0.36791117277723551E-007  -0.142709613E-007   0.000000000E+000
   0.36821930608776920E-007   0.238213271E-007   0.000000000E+000
   0.36852743939830290E-007   0.244354403E-008   0.000000000E+000
   0.36883557270883660E-007  -0.251082533E-007   0.000000000E+000
   0.36914370601937030E-007   0.668507383E-008   0.000000000E+000
   0.36945183932990400E-007   0.323794964E-007   0.000000000E+000
   0.36975997264043770E-007  -0.155107571E-008   0.000000000E+000
   0.37006810595097139E-007  -0.289442088E-007   0.000000000E+000
   0.37037623926150509E-007  -0.869795258E-008   0.000000000E+000
   0.37068437257203879E-007   0.110560077E-007   0.000000000E+000
   0.37099250588257249E-007   0.107091331E-007   0.000000000E+000
   0.37130063919310619E-007   0.101185060E-007   0.000000000E+000
   0.37160877250363988E-007  -0.166373404E-008   0.000000000E+000
   0.37191690581417358E-007  -0.197850962E-007   0.000000000E+000
   0.37222503912470728E-007  -0.550820634E-008   0.000000000E+000
   0.37253317243524098E-007   0.195473007E-007   0.000000000E+000
   0.37284130574577468E-007   0.278320123E-008   0.000000000E+000
   0.37314943905630837E-007  -0.195522478E-007   0.000000000E+000
   0.37345757236684207E-007   0.606139494E-008   0.000000000E+000
   0.37376570567737577E-007   0.267130247E-007   0.000000000E+000
   0.37407383898790947E-007  -0.881933815E-008   0.000000000E+000
   0.37438197229844317E-007  -0.338344073E-007   0.000000000E+000
   0.37469010560897686E-007   0.358837227E-008   0.000000000E+000
   0.37499823891951056E-007   0.338434205E-007   0.000000000E+000
   0.37530637223004426E-007   0.372934039E-008   0.000000000E+000
   0.37561450554057796E-007  -0.264227360E-007   0.000000000E+000
   0.37592263885111166E-007  -0.596140026E-008   0.000000000E+000
   0.37623077216164535E-007   0.198771826E-007   0.000000000E+000
   0.37653890547217905E-007   0.614398399E-008   0.000000000E+000
   0.37684703878271275E-007  -0.165648899E-007   0.000000000E+000
   0.37715517209324645E-007  -0.784759546E-008   0.000000000E+000
   0.37746330540378015E-007   0.148208779E-007   0.000000000E+000
   0.37777143871431385E-007   0.126052679E-007   0.000000000E+000
   0.37807957202484754E-007  -0.101561266E-007   0.000000000E+000
   0.37838770533538124E-007  -0.156664335E-007   0.000000000E+000
   0.37869583864591494E-007   0.482389950E-008   0.000000000E+000
   0.37900397195644864E-007   0.170242966E-007   0.000000000E+000
   0.37931210526698234E-007   0.782520715E-009   0.000000000E+000
   0.37962023857751603E-007  -0.168431011E-007   0.000000000E+000
   0.37992837188804973E-007  -0.672984068E-008   0.000000000E+000
   0.38023650519858343E-007   0.156962301E-007   0.000000000E+000
   0.38054463850911713E-007   0.152569637E-007   0.000000000E+000
   0.38085277181965083E-007  -0.940629974E-008   0.000000000E+000
   0.38116090513018452E-007  -0.218900986E-007   0.000000000E+000
   0.38146903844071822E-007  -0.379218434E-009   0.000000000E+000
   0.38177717175125192E-007   0.238833469E-007   0.000000000E+000
   0.38208530506178562E-007   0.925156218E-008   0.000000000E+000
   0.38239343837231932E-007  -0.223621370E-007   0.000000000E+000
   0.38270157168285301E-007  -0.127089503E-007   0.000000000E+000
   0.38300970499338671E-007   0.250044447E-007   0.000000000E+000
   0.38331783830392041E-007   0.167579444E-007   0.000000000E+000
   0.38362597161445411E-007  -0.312354089E-007   0.000000000E+000
   0.38393410492498781E-007  -0.268633951E-007   0.000000000E+000
   0.38424223823552150E-007   0.336561143E-007   0.000000000E+000
   0.38455037154605520E-007   0.412662189E-007   0.000000000E+000
   0.38485850485658890E-007  -0.239772504E-007   0.000000000E+000
   0.38516663816712260E-007  -0.468934758E-007   0.000000000E+000
   0.38547477147765630E-007   0.906026898E-008   0.000000000E+000
   0.38578290478819000E-007   0.388989250E-007   0.000000000E+000
   0.38609103809872369E-007  -0.501849229E-009   0.000000000E+000
   0.38639917140925739E-007  -0.251429562E-007   0.000000000E+000
   0.38670730471979109E-007   0.201406891E-008   0.000000000E+000
   0.38701543803032479E-007   0.195792218E-007   0.000000000E+000
   0.38732357134085849E-007   0.174331660E-010   0.000000000E+000
   0.38763170465139218E-007  -0.196424530E-007   0.000000000E+000
   0.38793983796192588E-007  -0.153018078E-007   0.000000000E+000
   0.38824797127245958E-007   0.114744019E-007   0.000000000E+000
   0.38855610458299328E-007   0.372214544E-007   0.000000000E+000
   0.38886423789352698E-007   0.134283127E-007   0.000000000E+000
   0.38917237120406067E-007  -0.460646348E-007   0.000000000E+000
   0.38948050451459437E-007  -0.407695389E-007   0.000000000E+000
   0.38978863782512807E-007   0.372879647E-007   0.000000000E+000
   0.39009677113566177E-007   0.524646708E-007   0.000000000E+000
   0.39040490444619547E-007  -0.248711629E-007   0.000000000E+000
   0.39071303775672916E-007  -0.464740388E-007   0.000000000E+000
   0.39102117106726286E-007   0.254972470E-007   0.000000000E+000
   0.39132930437779656E-007   0.421590940E-007   0.000000000E+000
   0.39163743768833026E-007  -0.321236726E-007   0.000000000E+000
   0.39194557099886396E-007  -0.506134370E-007   0.000000000E+000
   0.39225370430939765E-007   0.255515573E-007   0.000000000E+000
   0.39256183761993135E-007   0.615313454E-007   0.000000000E+000
   0.39286997093046505E-007   0.233974617E-008   0.000000000E+000
   0.39317810424099875E-007  -0.526889856E-007   0.000000000E+000
   0.39348623755153245E-007  -0.319535864E-007   0.000000000E+000
   0.39379437086206615E-007   0.235135822E-007   0.000000000E+000
   0.39410250417259984E-007   0.425071391E-007   0.000000000E+000
   0.39441063748313354E-007   0.561096769E-008   0.000000000E+000
   0.39471877079366724E-007  -0.342488420E-007   0.000000000E+000
   0.39502690410420094E-007  -0.151996922E-007   0.000000000E+000
   0.39533503741473464E-007   0.299877279E-007   0.000000000E+000
   0.39564317072526833E-007   0.145711283E-007   0.000000000E+000
   0.39595130403580203E-007  -0.400398648E-007   0.000000000E+000
   0.39625943734633573E-007  -0.247480951E-007   0.000000000E+000
   0.39656757065686943E-007   0.509318241E-007   0.000000000E+000
   0.39687570396740313E-007   0.524785939E-007   0.000000000E+000
   0.39718383727793682E-007  -0.394540969E-007   0.000000000E+000
   0.39749197058847052E-007  -0.757517213E-007   0.000000000E+000
   0.39780010389900422E-007   0.790014099E-008   0.000000000E+000
   0.39810823720953792E-007   0.745486588E-007   0.000000000E+000
   0.39841637052007162E-007   0.203501216E-007   0.000000000E+000
   0.39872450383060531E-007  -0.523344355E-007   0.000000000E+000
   0.39903263714113901E-007  -0.251739039E-007   0.000000000E+000
   0.39934077045167271E-007   0.349830813E-007   0.000000000E+000
   0.39964890376220641E-007   0.175431030E-007   0.000000000E+000
