t              SphericalCavity.fdtd_Point probe_Ex_50_25_50.dat
   0.95194690664934800E-007   0.541202098E-005
   0.95213178660791264E-007   0.563347976E-005
   0.95231666656647729E-007   0.553939935E-005
   0.95250154652504193E-007   0.511171902E-005
   0.95268642648360657E-007   0.432541310E-005
   0.95287130644217122E-007   0.318429147E-005
   0.95305618640073586E-007   0.178143955E-005
   0.95324106635930050E-007   0.254349402E-006
   0.95342594631786515E-007  -0.127290696E-005
   0.95361082627642979E-007  -0.263438005E-005
   0.95379570623499443E-007  -0.361013213E-005
   0.95398058619355908E-007  -0.407404332E-005
   0.95416546615212372E-007  -0.407859443E-005
   0.95435034611068836E-007  -0.374359661E-005
   0.95453522606925301E-007  -0.317626655E-005
   0.95472010602781765E-007  -0.253433313E-005
   0.95490498598638229E-007  -0.201715557E-005
   0.95508986594494694E-007  -0.172277896E-005
   0.95527474590351158E-007  -0.160464049E-005
   0.95545962586207622E-007  -0.159306740E-005
   0.95564450582064087E-007  -0.167243240E-005
   0.95582938577920551E-007  -0.183068835E-005
   0.95601426573777015E-007  -0.201160083E-005
   0.95619914569633480E-007  -0.212641817E-005
   0.95638402565489944E-007  -0.206881327E-005
   0.95656890561346408E-007  -0.175127775E-005
   0.95675378557202873E-007  -0.119392280E-005
   0.95693866553059337E-007  -0.541425834E-006
   0.95712354548915801E-007   0.919345098E-007
   0.95730842544772266E-007   0.757155931E-006
   0.95749330540628730E-007   0.155015323E-005
   0.95767818536485194E-007   0.240671329E-005
   0.95786306532341658E-007   0.315604871E-005
   0.95804794528198123E-007   0.373174589E-005
   0.95823282524054587E-007   0.415716841E-005
   0.95841770519911051E-007   0.435899528E-005
   0.95860258515767516E-007   0.419265007E-005
   0.95878746511623980E-007   0.364283051E-005
   0.95897234507480444E-007   0.283267173E-005
   0.95915722503336909E-007   0.187137107E-005
   0.95934210499193373E-007   0.848654054E-006
   0.95952698495049837E-007  -0.940149789E-007
   0.95971186490906302E-007  -0.869383427E-006
   0.95989674486762766E-007  -0.157259967E-005
   0.96008162482619230E-007  -0.235432185E-005
   0.96026650478475695E-007  -0.321314837E-005
   0.96045138474332159E-007  -0.402890510E-005
   0.96063626470188623E-007  -0.473817772E-005
   0.96082114466045088E-007  -0.535295976E-005
   0.96100602461901552E-007  -0.583496239E-005
   0.96119090457758016E-007  -0.606911090E-005
   0.96137578453614481E-007  -0.598940369E-005
   0.96156066449470945E-007  -0.565200708E-005
   0.96174554445327409E-007  -0.512181987E-005
   0.96193042441183874E-007  -0.434211870E-005
   0.96211530437040338E-007  -0.322025198E-005
   0.96230018432896802E-007  -0.182184203E-005
   0.96248506428753267E-007  -0.354631311E-006
   0.96266994424609731E-007   0.104544699E-005
   0.96285482420466195E-007   0.238070675E-005
   0.96303970416322660E-007   0.363342679E-005
   0.96322458412179124E-007   0.468808139E-005
   0.96340946408035588E-007   0.545035664E-005
   0.96359434403892053E-007   0.592374863E-005
   0.96377922399748517E-007   0.614133478E-005
   0.96396410395604981E-007   0.613261727E-005
   0.96414898391461445E-007   0.596915515E-005
   0.96433386387317910E-007   0.572180988E-005
   0.96451874383174374E-007   0.534685387E-005
   0.96470362379030838E-007   0.471691556E-005
   0.96488850374887303E-007   0.379054950E-005
   0.96507338370743767E-007   0.267035534E-005
   0.96525826366600231E-007   0.148642266E-005
   0.96544314362456696E-007   0.309082452E-006
   0.96562802358313160E-007  -0.812914095E-006
   0.96581290354169624E-007  -0.181856001E-005
   0.96599778350026089E-007  -0.267263067E-005
   0.96618266345882553E-007  -0.337524011E-005
   0.96636754341739017E-007  -0.389996512E-005
   0.96655242337595482E-007  -0.415964496E-005
   0.96673730333451946E-007  -0.405809942E-005
   0.96692218329308410E-007  -0.356590908E-005
   0.96710706325164875E-007  -0.276001333E-005
   0.96729194321021339E-007  -0.181858695E-005
   0.96747682316877803E-007  -0.951967650E-006
   0.96766170312734268E-007  -0.275549382E-006
   0.96784658308590732E-007   0.252473455E-006
   0.96803146304447196E-007   0.703460955E-006
   0.96821634300303661E-007   0.979625270E-006
   0.96840122296160125E-007   0.840836435E-006
   0.96858610292016589E-007   0.196707447E-006
   0.96877098287873054E-007  -0.703855505E-006
   0.96895586283729518E-007  -0.145697766E-005
   0.96914074279585982E-007  -0.181473956E-005
   0.96932562275442447E-007  -0.175038292E-005
   0.96951050271298911E-007  -0.133814638E-005
   0.96969538267155375E-007  -0.709584810E-006
   0.96988026263011839E-007  -0.481098255E-007
   0.97006514258868304E-007   0.521419906E-006
   0.97025002254724768E-007   0.100057605E-005
   0.97043490250581232E-007   0.139235976E-005
   0.97061978246437697E-007   0.159891260E-005
   0.97080466242294161E-007   0.154259919E-005
   0.97098954238150625E-007   0.129637704E-005
   0.97117442234007090E-007   0.996543008E-006
   0.97135930229863554E-007   0.712238887E-006
   0.97154418225720018E-007   0.480875656E-006
   0.97172906221576483E-007   0.375211329E-006
   0.97191394217432947E-007   0.442353354E-006
   0.97209882213289411E-007   0.634826847E-006
   0.97228370209145876E-007   0.855541600E-006
   0.97246858205002340E-007   0.102435183E-005
   0.97265346200858804E-007   0.109713847E-005
   0.97283834196715269E-007   0.109376413E-005
   0.97302322192571733E-007   0.109698396E-005
   0.97320810188428197E-007   0.113685633E-005
   0.97339298184284662E-007   0.110242627E-005
   0.97357786180141126E-007   0.875741364E-006
   0.97376274175997590E-007   0.531043838E-006
   0.97394762171854055E-007   0.289005328E-006
   0.97413250167710519E-007   0.293259717E-006
   0.97431738163566983E-007   0.531039518E-006
   0.97450226159423448E-007   0.927526230E-006
   0.97468714155279912E-007   0.138879454E-005
   0.97487202151136376E-007   0.177093034E-005
   0.97505690146992841E-007   0.192093398E-005
   0.97524178142849305E-007   0.175079128E-005
   0.97542666138705769E-007   0.121543201E-005
   0.97561154134562234E-007   0.270275791E-006
   0.97579642130418698E-007  -0.105516062E-005
   0.97598130126275162E-007  -0.255833265E-005
   0.97616618122131626E-007  -0.392524180E-005
   0.97635106117988091E-007  -0.493055813E-005
   0.97653594113844555E-007  -0.556240684E-005
   0.97672082109701019E-007  -0.593398590E-005
   0.97690570105557484E-007  -0.609541439E-005
   0.97709058101413948E-007  -0.597978215E-005
   0.97727546097270412E-007  -0.551501580E-005
   0.97746034093126877E-007  -0.469445558E-005
   0.97764522088983341E-007  -0.353683845E-005
   0.97783010084839805E-007  -0.211280212E-005
   0.97801498080696270E-007  -0.640255962E-006
   0.97819986076552734E-007   0.598919883E-006
   0.97838474072409198E-007   0.148261961E-005
   0.97856962068265663E-007   0.205859442E-005
   0.97875450064122127E-007   0.235225207E-005
   0.97893938059978591E-007   0.236366236E-005
   0.97912426055835056E-007   0.224256610E-005
   0.97930914051691520E-007   0.223333404E-005
   0.97949402047547984E-007   0.242402189E-005
   0.97967890043404449E-007   0.273353703E-005
   0.97986378039260913E-007   0.311220606E-005
   0.98004866035117377E-007   0.355049087E-005
   0.98023354030973842E-007   0.393416485E-005
   0.98041842026830306E-007   0.409996119E-005
   0.98060330022686770E-007   0.400796262E-005
   0.98078818018543235E-007   0.370511179E-005
   0.98097306014399699E-007   0.318838147E-005
   0.98115794010256163E-007   0.245462729E-005
   0.98134282006112628E-007   0.160579089E-005
   0.98152770001969092E-007   0.754236396E-006
   0.98171257997825556E-007  -0.124143355E-006
   0.98189745993682020E-007  -0.112995326E-005
   0.98208233989538485E-007  -0.227042528E-005
   0.98226721985394949E-007  -0.341861596E-005
   0.98245209981251413E-007  -0.440976964E-005
   0.98263697977107878E-007  -0.513602163E-005
   0.98282185972964342E-007  -0.556219311E-005
   0.98300673968820806E-007  -0.567237976E-005
   0.98319161964677271E-007  -0.543024817E-005
   0.98337649960533735E-007  -0.483413896E-005
   0.98356137956390199E-007  -0.399432884E-005
   0.98374625952246664E-007  -0.308483641E-005
   0.98393113948103128E-007  -0.220941865E-005
   0.98411601943959592E-007  -0.136175424E-005
   0.98430089939816057E-007  -0.500616522E-006
   0.98448577935672521E-007   0.399901296E-006
   0.98467065931528985E-007   0.136401684E-005
   0.98485553927385450E-007   0.240158988E-005
   0.98504041923241914E-007   0.344745695E-005
   0.98522529919098378E-007   0.434454660E-005
   0.98541017914954843E-007   0.492893787E-005
   0.98559505910811307E-007   0.514191834E-005
   0.98577993906667771E-007   0.504321133E-005
   0.98596481902524236E-007   0.472414422E-005
   0.98614969898380700E-007   0.425253847E-005
   0.98633457894237164E-007   0.370221619E-005
   0.98651945890093629E-007   0.317324839E-005
   0.98670433885950093E-007   0.276518972E-005
   0.98688921881806557E-007   0.256756039E-005
   0.98707409877663022E-007   0.264484925E-005
   0.98725897873519486E-007   0.296270832E-005
   0.98744385869375950E-007   0.337153051E-005
   0.98762873865232415E-007   0.373628927E-005
   0.98781361861088879E-007   0.403076729E-005
   0.98799849856945343E-007   0.425850749E-005
   0.98818337852801807E-007   0.438235429E-005
   0.98836825848658272E-007   0.438025518E-005
   0.98855313844514736E-007   0.423908432E-005
   0.98873801840371200E-007   0.384065243E-005
   0.98892289836227665E-007   0.299669364E-005
   0.98910777832084129E-007   0.165485983E-005
   0.98929265827940593E-007  -0.452912445E-007
   0.98947753823797058E-007  -0.192996140E-005
   0.98966241819653522E-007  -0.386774263E-005
   0.98984729815509986E-007  -0.569268923E-005
   0.99003217811366451E-007  -0.721472179E-005
   0.99021705807222915E-007  -0.835735045E-005
   0.99040193803079379E-007  -0.918792466E-005
   0.99058681798935844E-007  -0.977707623E-005
   0.99077169794792308E-007  -0.100939196E-004
   0.99095657790648772E-007  -0.100614707E-004
   0.99114145786505237E-007  -0.966674361E-005
   0.99132633782361701E-007  -0.899872157E-005
   0.99151121778218165E-007  -0.820692094E-005
   0.99169609774074630E-007  -0.741368285E-005
   0.99188097769931094E-007  -0.661135755E-005
   0.99206585765787558E-007  -0.564113088E-005
   0.99225073761644023E-007  -0.433565128E-005
   0.99243561757500487E-007  -0.269327347E-005
   0.99262049753356951E-007  -0.857075747E-006
   0.99280537749213416E-007   0.104583364E-005
   0.99299025745069880E-007   0.293344874E-005
   0.99317513740926344E-007   0.466176834E-005
   0.99336001736782809E-007   0.603166563E-005
   0.99354489732639273E-007   0.691752803E-005
   0.99372977728495737E-007   0.730110742E-005
   0.99391465724352202E-007   0.722565028E-005
   0.99409953720208666E-007   0.681745223E-005
   0.99428441716065130E-007   0.626852579E-005
   0.99446929711921594E-007   0.568560699E-005
   0.99465417707778059E-007   0.505816752E-005
   0.99483905703634523E-007   0.446275089E-005
   0.99502393699490987E-007   0.412456848E-005
   0.99520881695347452E-007   0.413730641E-005
   0.99539369691203916E-007   0.428496151E-005
   0.99557857687060380E-007   0.428976000E-005
   0.99576345682916845E-007   0.409407357E-005
   0.99594833678773309E-007   0.376890512E-005
   0.99613321674629773E-007   0.329602472E-005
   0.99631809670486238E-007   0.259429316E-005
   0.99650297666342702E-007   0.166231507E-005
   0.99668785662199166E-007   0.573159014E-006
   0.99687273658055631E-007  -0.593513960E-006
   0.99705761653912095E-007  -0.171623242E-005
   0.99724249649768559E-007  -0.259905028E-005
   0.99742737645625024E-007  -0.307383993E-005
   0.99761225641481488E-007  -0.311543567E-005
   0.99779713637337952E-007  -0.281916891E-005
   0.99798201633194417E-007  -0.232304274E-005
   0.99816689629050881E-007  -0.180569373E-005
   0.99835177624907345E-007  -0.149163225E-005
   0.99853665620763810E-007  -0.154353404E-005
   0.99872153616620274E-007  -0.193296023E-005
   0.99890641612476738E-007  -0.248202582E-005
   0.99909129608333203E-007  -0.304511968E-005
   0.99927617604189667E-007  -0.359051273E-005
   0.99946105600046131E-007  -0.409858694E-005
   0.99964593595902596E-007  -0.447075900E-005
   0.99983081591759060E-007  -0.458565864E-005
   0.10000156958761552E-006  -0.437680274E-005
   0.10002005758347199E-006  -0.381808013E-005
   0.10003854557932845E-006  -0.292058326E-005
   0.10005703357518492E-006  -0.180529344E-005
   0.10007552157104138E-006  -0.707366439E-006
   0.10009400956689785E-006   0.158409307E-006
   0.10011249756275431E-006   0.712378949E-006
   0.10013098555861077E-006   0.999888584E-006
   0.10014947355446724E-006   0.113506258E-005
   0.10016796155032370E-006   0.124170333E-005
   0.10018644954618017E-006   0.137775692E-005
   0.10020493754203663E-006   0.153576525E-005
   0.10022342553789310E-006   0.175883383E-005
   0.10024191353374956E-006   0.217765569E-005
   0.10026040152960602E-006   0.285496594E-005
   0.10027888952546249E-006   0.366555309E-005
   0.10029737752131895E-006   0.441179418E-005
   0.10031586551717542E-006   0.500334454E-005
   0.10033435351303188E-006   0.545844659E-005
   0.10035284150888835E-006   0.577692936E-005
   0.10037132950474481E-006   0.588781359E-005
   0.10038981750060127E-006   0.573293528E-005
   0.10040830549645774E-006   0.535960908E-005
   0.10042679349231420E-006   0.487149009E-005
   0.10044528148817067E-006   0.428136946E-005
   0.10046376948402713E-006   0.348999788E-005
   0.10048225747988360E-006   0.244369721E-005
   0.10050074547574006E-006   0.122293318E-005
   0.10051923347159653E-006  -0.739418056E-007
   0.10053772146745299E-006  -0.144888190E-005
   0.10055620946330945E-006  -0.296555800E-005
   0.10057469745916592E-006  -0.466436541E-005
   0.10059318545502238E-006  -0.651898745E-005
   0.10061167345087885E-006  -0.839817312E-005
   0.10063016144673531E-006  -0.100804200E-004
   0.10064864944259178E-006  -0.113632068E-004
   0.10066713743844824E-006  -0.121264884E-004
   0.10068562543430470E-006  -0.122761166E-004
   0.10070411343016117E-006  -0.117186919E-004
   0.10072260142601763E-006  -0.104282499E-004
   0.10074108942187410E-006  -0.847282899E-005
   0.10075957741773056E-006  -0.598796669E-005
   0.10077806541358703E-006  -0.318933667E-005
   0.10079655340944349E-006  -0.355836619E-006
   0.10081504140529995E-006   0.227874580E-005
   0.10083352940115642E-006   0.456725229E-005
   0.10085201739701288E-006   0.636264258E-005
   0.10087050539286935E-006   0.750866957E-005
   0.10088899338872581E-006   0.796540189E-005
   0.10090748138458228E-006   0.785021984E-005
   0.10092596938043874E-006   0.733517209E-005
   0.10094445737629520E-006   0.658716908E-005
   0.10096294537215167E-006   0.579064090E-005
   0.10098143336800813E-006   0.511912640E-005
   0.10099992136386460E-006   0.465213225E-005
   0.10101840935972106E-006   0.434473441E-005
   0.10103689735557753E-006   0.407156767E-005
   0.10105538535143399E-006   0.370648740E-005
   0.10107387334729045E-006   0.319455808E-005
   0.10109236134314692E-006   0.255376676E-005
   0.10111084933900338E-006   0.182035501E-005
   0.10112933733485985E-006   0.103686830E-005
   0.10114782533071631E-006   0.270376290E-006
   0.10116631332657278E-006  -0.436630671E-006
   0.10118480132242924E-006  -0.111450322E-005
   0.10120328931828571E-006  -0.178813048E-005
   0.10122177731414217E-006  -0.238825555E-005
   0.10124026530999863E-006  -0.282324459E-005
   0.10125875330585510E-006  -0.309502821E-005
   0.10127724130171156E-006  -0.327316502E-005
   0.10129572929756803E-006  -0.340825886E-005
   0.10131421729342449E-006  -0.352509710E-005
   0.10133270528928096E-006  -0.363219419E-005
   0.10135119328513742E-006  -0.368901851E-005
   0.10136968128099388E-006  -0.363208869E-005
   0.10138816927685035E-006  -0.347283003E-005
   0.10140665727270681E-006  -0.330503030E-005
   0.10142514526856328E-006  -0.317988020E-005
   0.10144363326441974E-006  -0.302361946E-005
   0.10146212126027621E-006  -0.270430223E-005
   0.10148060925613267E-006  -0.214483771E-005
   0.10149909725198913E-006  -0.136840481E-005
   0.10151758524784560E-006  -0.488235401E-006
   0.10153607324370206E-006   0.328528643E-006
   0.10155456123955853E-006   0.939895699E-006
   0.10157304923541499E-006   0.130443482E-005
   0.10159153723127146E-006   0.144358626E-005
   0.10161002522712792E-006   0.132907792E-005
   0.10162851322298438E-006   0.892399157E-006
   0.10164700121884085E-006   0.177774439E-006
   0.10166548921469731E-006  -0.605810783E-006
   0.10168397721055378E-006  -0.122998040E-005
   0.10170246520641024E-006  -0.156091016E-005
   0.10172095320226671E-006  -0.151727647E-005
   0.10173944119812317E-006  -0.105039226E-005
   0.10175792919397963E-006  -0.211784652E-006
   0.10177641718983610E-006   0.869090115E-006
   0.10179490518569256E-006   0.209145651E-005
   0.10181339318154903E-006   0.337570646E-005
   0.10183188117740549E-006   0.460497085E-005
   0.10185036917326196E-006   0.570903103E-005
   0.10186885716911842E-006   0.672933629E-005
   0.10188734516497489E-006   0.765587902E-005
   0.10190583316083135E-006   0.830611498E-005
   0.10192432115668781E-006   0.851273489E-005
   0.10194280915254428E-006   0.828970497E-005
   0.10196129714840074E-006   0.766653648E-005
   0.10197978514425721E-006   0.655004169E-005
   0.10199827314011367E-006   0.493180187E-005
   0.10201676113597014E-006   0.304816467E-005
   0.10203524913182660E-006   0.116332319E-005
   0.10205373712768306E-006  -0.619996968E-006
   0.10207222512353953E-006  -0.219830554E-005
   0.10209071311939599E-006  -0.336257153E-005
   0.10210920111525246E-006  -0.404737693E-005
   0.10212768911110892E-006  -0.447989760E-005
   0.10214617710696539E-006  -0.489480180E-005
   0.10216466510282185E-006  -0.527030852E-005
   0.10218315309867831E-006  -0.549112519E-005
   0.10220164109453478E-006  -0.557531393E-005
   0.10222012909039124E-006  -0.556681653E-005
   0.10223861708624771E-006  -0.538148788E-005
   0.10225710508210417E-006  -0.496008442E-005
   0.10227559307796064E-006  -0.445028036E-005
   0.10229408107381710E-006  -0.404988396E-005
   0.10231256906967356E-006  -0.375877471E-005
   0.10233105706553003E-006  -0.345306421E-005
   0.10234954506138649E-006  -0.312014254E-005
   0.10236803305724296E-006  -0.283129543E-005
   0.10238652105309942E-006  -0.252057134E-005
   0.10240500904895589E-006  -0.198407724E-005
   0.10242349704481235E-006  -0.112986231E-005
   0.10244198504066881E-006  -0.913720442E-007
   0.10246047303652528E-006   0.950531216E-006
   0.10247896103238174E-006   0.194668837E-005
   0.10249744902823821E-006   0.292214850E-005
   0.10251593702409467E-006   0.383053157E-005
   0.10253442501995114E-006   0.455394547E-005
   0.10255291301580760E-006   0.500830583E-005
   0.10257140101166407E-006   0.517756189E-005
   0.10258988900752053E-006   0.507717823E-005
   0.10260837700337699E-006   0.476118066E-005
   0.10262686499923346E-006   0.433339392E-005
   0.10264535299508992E-006   0.384921077E-005
   0.10266384099094639E-006   0.321345874E-005
   0.10268232898680285E-006   0.228535464E-005
   0.10270081698265932E-006   0.109826635E-005
   0.10271930497851578E-006  -0.122900360E-006
   0.10273779297437224E-006  -0.116762635E-005
   0.10275628097022871E-006  -0.195677057E-005
   0.10277476896608517E-006  -0.246208492E-005
   0.10279325696194164E-006  -0.265690915E-005
   0.10281174495779810E-006  -0.259558487E-005
   0.10283023295365457E-006  -0.243410864E-005
   0.10284872094951103E-006  -0.231398826E-005
   0.10286720894536749E-006  -0.227759074E-005
   0.10288569694122396E-006  -0.230550154E-005
   0.10290418493708042E-006  -0.237294762E-005
   0.10292267293293689E-006  -0.245286788E-005
   0.10294116092879335E-006  -0.249331197E-005
   0.10295964892464982E-006  -0.239576821E-005
   0.10297813692050628E-006  -0.203795094E-005
   0.10299662491636274E-006  -0.138409814E-005
   0.10301511291221921E-006  -0.575809111E-006
   0.10303360090807567E-006   0.160762340E-006
   0.10305208890393214E-006   0.707553227E-006
   0.10307057689978860E-006   0.109416305E-005
   0.10308906489564507E-006   0.136841891E-005
   0.10310755289150153E-006   0.151817017E-005
   0.10312604088735799E-006   0.151444465E-005
   0.10314452888321446E-006   0.135528364E-005
   0.10316301687907092E-006   0.108030486E-005
   0.10318150487492739E-006   0.797719167E-006
   0.10319999287078385E-006   0.650737320E-006
   0.10321848086664032E-006   0.692949527E-006
   0.10323696886249678E-006   0.850236802E-006
   0.10325545685835325E-006   0.105376989E-005
   0.10327394485420971E-006   0.132126104E-005
   0.10329243285006617E-006   0.164689038E-005
   0.10331092084592264E-006   0.192497373E-005
   0.10332940884177910E-006   0.207573498E-005
   0.10334789683763557E-006   0.215549630E-005
   0.10336638483349203E-006   0.225627628E-005
   0.10338487282934850E-006   0.236800838E-005
   0.10340336082520496E-006   0.239300402E-005
   0.10342184882106142E-006   0.221938922E-005
   0.10344033681691789E-006   0.175302716E-005
   0.10345882481277435E-006   0.967600045E-006
   0.10347731280863082E-006  -0.510472091E-007
   0.10349580080448728E-006  -0.117076684E-005
   0.10351428880034375E-006  -0.229587204E-005
   0.10353277679620021E-006  -0.331643469E-005
   0.10355126479205667E-006  -0.405228229E-005
   0.10356975278791314E-006  -0.436966093E-005
   0.10358824078376960E-006  -0.431591889E-005
   0.10360672877962607E-006  -0.405453284E-005
   0.10362521677548253E-006  -0.372493969E-005
   0.10364370477133900E-006  -0.343092506E-005
   0.10366219276719546E-006  -0.326404006E-005
   0.10368068076305192E-006  -0.321972539E-005
   0.10369916875890839E-006  -0.313738656E-005
   0.10371765675476485E-006  -0.281689790E-005
   0.10373614475062132E-006  -0.217877141E-005
   0.10375463274647778E-006  -0.127134422E-005
   0.10377312074233425E-006  -0.179142603E-006
   0.10379160873819071E-006   0.995940695E-006
   0.10381009673404717E-006   0.208950405E-005
   0.10382858472990364E-006   0.291122478E-005
   0.10384707272576010E-006   0.337241318E-005
   0.10386556072161657E-006   0.354681538E-005
   0.10388404871747303E-006   0.359446290E-005
   0.10390253671332950E-006   0.365268488E-005
   0.10392102470918596E-006   0.376444109E-005
   0.10393951270504243E-006   0.382100825E-005
   0.10395800070089889E-006   0.359501951E-005
   0.10397648869675535E-006   0.295800737E-005
   0.10399497669261182E-006   0.207399239E-005
   0.10401346468846828E-006   0.125431052E-005
   0.10403195268432475E-006   0.629745728E-006
   0.10405044068018121E-006   0.120375546E-006
   0.10406892867603768E-006  -0.285582388E-006
   0.10408741667189414E-006  -0.438928112E-006
   0.10410590466775060E-006  -0.268436963E-006
   0.10412439266360707E-006   0.800156670E-007
   0.10414288065946353E-006   0.422164078E-006
   0.10416136865532000E-006   0.685726661E-006
   0.10417985665117646E-006   0.803838702E-006
   0.10419834464703293E-006   0.642943462E-006
   0.10421683264288939E-006   0.176385527E-006
   0.10423532063874585E-006  -0.398461168E-006
   0.10425380863460232E-006  -0.852349331E-006
   0.10427229663045878E-006  -0.113588828E-005
   0.10429078462631525E-006  -0.130314504E-005
   0.10430927262217171E-006  -0.137213738E-005
   0.10432776061802818E-006  -0.140370764E-005
   0.10434624861388464E-006  -0.157817556E-005
   0.10436473660974110E-006  -0.201877037E-005
   0.10438322460559757E-006  -0.262883191E-005
   0.10440171260145403E-006  -0.322658707E-005
   0.10442020059731050E-006  -0.372505883E-005
   0.10443868859316696E-006  -0.407213474E-005
   0.10445717658902343E-006  -0.415334489E-005
   0.10447566458487989E-006  -0.387152068E-005
   0.10449415258073635E-006  -0.321823563E-005
   0.10451264057659282E-006  -0.221929440E-005
   0.10453112857244928E-006  -0.951794846E-006
   0.10454961656830575E-006   0.358307489E-006
   0.10456810456416221E-006   0.142686929E-005
   0.10458659256001868E-006   0.214775446E-005
   0.10460508055587514E-006   0.261230184E-005
   0.10462356855173160E-006   0.289114246E-005
   0.10464205654758807E-006   0.293324661E-005
   0.10466054454344453E-006   0.268611439E-005
   0.10467903253930100E-006   0.219670233E-005
   0.10469752053515746E-006   0.158378998E-005
   0.10471600853101393E-006   0.993387630E-006
   0.10473449652687039E-006   0.572499289E-006
   0.10475298452272686E-006   0.409807171E-006
   0.10477147251858332E-006   0.491862693E-006
   0.10478996051443978E-006   0.747719128E-006
   0.10480844851029625E-006   0.111584473E-005
   0.10482693650615271E-006   0.153003373E-005
   0.10484542450200918E-006   0.185977819E-005
   0.10486391249786564E-006   0.191918684E-005
   0.10488240049372211E-006   0.156433998E-005
   0.10490088848957857E-006   0.782629570E-006
   0.10491937648543503E-006  -0.315485352E-006
   0.10493786448129150E-006  -0.158526541E-005
   0.10495635247714796E-006  -0.290995240E-005
   0.10497484047300443E-006  -0.416375406E-005
   0.10499332846886089E-006  -0.515316697E-005
   0.10501181646471736E-006  -0.568005362E-005
   0.10503030446057382E-006  -0.569315762E-005
   0.10504879245643028E-006  -0.531048136E-005
   0.10506728045228675E-006  -0.465865469E-005
   0.10508576844814321E-006  -0.377698962E-005
   0.10510425644399968E-006  -0.272812576E-005
   0.10512274443985614E-006  -0.167946394E-005
   0.10514123243571261E-006  -0.761412821E-006
   0.10515972043156907E-006   0.721921083E-007
   0.10517820842742553E-006   0.933783667E-006
   0.10519669642328200E-006   0.182769486E-005
   0.10521518441913846E-006   0.268841518E-005
   0.10523367241499493E-006   0.350947903E-005
   0.10525216041085139E-006   0.430732234E-005
   0.10527064840670786E-006   0.500443275E-005
   0.10528913640256432E-006   0.546991487E-005
   0.10530762439842078E-006   0.567058760E-005
   0.10532611239427725E-006   0.569854092E-005
   0.10534460039013371E-006   0.564309767E-005
   0.10536308838599018E-006   0.549309425E-005
   0.10538157638184664E-006   0.517979288E-005
   0.10540006437770311E-006   0.467502150E-005
   0.10541855237355957E-006   0.402046453E-005
   0.10543704036941604E-006   0.328635406E-005
   0.10545552836527250E-006   0.254477436E-005
   0.10547401636112896E-006   0.188171214E-005
   0.10549250435698543E-006   0.138679673E-005
   0.10551099235284189E-006   0.110850658E-005
   0.10552948034869836E-006   0.104958497E-005
   0.10554796834455482E-006   0.120899460E-005
   0.10556645634041129E-006   0.156251917E-005
   0.10558494433626775E-006   0.197082522E-005
   0.10560343233212421E-006   0.218708783E-005
   0.10562192032798068E-006   0.203505147E-005
   0.10564040832383714E-006   0.153951305E-005
   0.10565889631969361E-006   0.822221978E-006
   0.10567738431555007E-006  -0.683840540E-007
   0.10569587231140654E-006  -0.114074305E-005
   0.10571436030726300E-006  -0.234048866E-005
   0.10573284830311946E-006  -0.356604232E-005
   0.10575133629897593E-006  -0.477917411E-005
   0.10576982429483239E-006  -0.599857731E-005
   0.10578831229068886E-006  -0.718723732E-005
   0.10580680028654532E-006  -0.821024878E-005
   0.10582528828240179E-006  -0.889923012E-005
   0.10584377627825825E-006  -0.913769236E-005
   0.10586226427411471E-006  -0.891309628E-005
   0.10588075226997118E-006  -0.829367218E-005
   0.10589924026582764E-006  -0.734218793E-005
   0.10591772826168411E-006  -0.610459665E-005
   0.10593621625754057E-006  -0.470681698E-005
   0.10595470425339704E-006  -0.334530182E-005
   0.10597319224925350E-006  -0.210871053E-005
   0.10599168024510996E-006  -0.928147188E-006
   0.10601016824096643E-006   0.230376941E-006
   0.10602865623682289E-006   0.127039368E-005
   0.10604714423267936E-006   0.212467057E-005
   0.10606563222853582E-006   0.284339581E-005
   0.10608412022439229E-006   0.345375884E-005
   0.10610260822024875E-006   0.389104434E-005
   0.10612109621610522E-006   0.413045473E-005
   0.10613958421196168E-006   0.425143116E-005
   0.10615807220781814E-006   0.433275363E-005
   0.10617656020367461E-006   0.438948291E-005
   0.10619504819953107E-006   0.441795964E-005
   0.10621353619538754E-006   0.441526799E-005
   0.10623202419124400E-006   0.435838456E-005
   0.10625051218710047E-006   0.420986726E-005
   0.10626900018295693E-006   0.393129540E-005
   0.10628748817881339E-006   0.350216374E-005
   0.10630597617466986E-006   0.296308508E-005
   0.10632446417052632E-006   0.239363681E-005
   0.10634295216638279E-006   0.180794905E-005
   0.10636144016223925E-006   0.116597539E-005
   0.10637992815809572E-006   0.536487391E-006
   0.10639841615395218E-006   0.113702669E-006
   0.10641690414980864E-006  -0.221800178E-008
   0.10643539214566511E-006   0.900630326E-007
   0.10645388014152157E-006   0.264775053E-006
   0.10647236813737804E-006   0.491771516E-006
   0.10649085613323450E-006   0.718987508E-006
   0.10650934412909097E-006   0.786392320E-006
   0.10652783212494743E-006   0.555337522E-006
   0.10654632012080389E-006   0.311314921E-007
   0.10656480811666036E-006  -0.694628739E-006
   0.10658329611251682E-006  -0.152789721E-005
   0.10660178410837329E-006  -0.235529569E-005
   0.10662027210422975E-006  -0.304117816E-005
   0.10663876010008622E-006  -0.350991240E-005
   0.10665724809594268E-006  -0.378977302E-005
   0.10667573609179914E-006  -0.395332563E-005
