t              TwoCables.fdtd_Probe_Start_Ez_10_25_10.dat
   0.18220317818959733E-007  -0.644708216E+000
   0.18221858518927513E-007  -0.641131878E+000
   0.18223399218895292E-007  -0.637517989E+000
   0.18224939918863071E-007  -0.633863568E+000
   0.18226480618830851E-007  -0.630168557E+000
   0.18228021318798630E-007  -0.626435757E+000
   0.18229562018766410E-007  -0.622669637E+000
   0.18231102718734189E-007  -0.618869603E+000
   0.18232643418701969E-007  -0.615038097E+000
   0.18234184118669748E-007  -0.611171484E+000
   0.18235724818637528E-007  -0.607270658E+000
   0.18237265518605307E-007  -0.603339195E+000
   0.18238806218573086E-007  -0.599374771E+000
   0.18240346918540866E-007  -0.595378458E+000
   0.18241887618508645E-007  -0.591346741E+000
   0.18243428318476425E-007  -0.587276101E+000
   0.18244969018444204E-007  -0.583167732E+000
   0.18246509718411984E-007  -0.579024911E+000
   0.18248050418379763E-007  -0.574851096E+000
   0.18249591118347543E-007  -0.570650816E+000
   0.18251131818315322E-007  -0.566418111E+000
   0.18252672518283101E-007  -0.562150776E+000
   0.18254213218250881E-007  -0.557850778E+000
   0.18255753918218660E-007  -0.553520381E+000
   0.18257294618186440E-007  -0.549160063E+000
   0.18258835318154219E-007  -0.544773996E+000
   0.18260376018121999E-007  -0.540356517E+000
   0.18261916718089778E-007  -0.535909414E+000
   0.18263457418057558E-007  -0.531432331E+000
   0.18264998118025337E-007  -0.526922762E+000
   0.18266538817993117E-007  -0.522376657E+000
   0.18268079517960896E-007  -0.517798126E+000
   0.18269620217928675E-007  -0.513191223E+000
   0.18271160917896455E-007  -0.508553863E+000
   0.18272701617864234E-007  -0.503891289E+000
   0.18274242317832014E-007  -0.499204040E+000
   0.18275783017799793E-007  -0.494492084E+000
   0.18277323717767573E-007  -0.489753872E+000
   0.18278864417735352E-007  -0.484988719E+000
   0.18280405117703132E-007  -0.480194658E+000
   0.18281945817670911E-007  -0.475371599E+000
   0.18283486517638690E-007  -0.470522374E+000
   0.18285027217606470E-007  -0.465644777E+000
   0.18286567917574249E-007  -0.460740358E+000
   0.18288108617542029E-007  -0.455811113E+000
   0.18289649317509808E-007  -0.450852185E+000
   0.18291190017477588E-007  -0.445863217E+000
   0.18292730717445367E-007  -0.440854639E+000
   0.18294271417413147E-007  -0.435821891E+000
   0.18295812117380926E-007  -0.430764109E+000
   0.18297352817348705E-007  -0.425684720E+000
   0.18298893517316485E-007  -0.420583934E+000
   0.18300434217284264E-007  -0.415462196E+000
   0.18301974917252044E-007  -0.410317451E+000
   0.18303515617219823E-007  -0.405150622E+000
   0.18305056317187603E-007  -0.399958014E+000
   0.18306597017155382E-007  -0.394738585E+000
   0.18308137717123162E-007  -0.389494002E+000
   0.18309678417090941E-007  -0.384224594E+000
   0.18311219117058720E-007  -0.378936142E+000
   0.18312759817026500E-007  -0.373631328E+000
   0.18314300516994279E-007  -0.368302286E+000
   0.18315841216962059E-007  -0.362953126E+000
   0.18317381916929838E-007  -0.357586294E+000
   0.18318922616897618E-007  -0.352196783E+000
   0.18320463316865397E-007  -0.346793175E+000
   0.18322004016833177E-007  -0.341371566E+000
   0.18323544716800956E-007  -0.335935473E+000
   0.18325085416768735E-007  -0.330476820E+000
   0.18326626116736515E-007  -0.324996054E+000
   0.18328166816704294E-007  -0.319493741E+000
   0.18329707516672074E-007  -0.313970089E+000
   0.18331248216639853E-007  -0.308430433E+000
   0.18332788916607633E-007  -0.302877396E+000
   0.18334329616575412E-007  -0.297305912E+000
   0.18335870316543192E-007  -0.291719317E+000
   0.18337411016510971E-007  -0.286113352E+000
   0.18338951716478750E-007  -0.280495316E+000
   0.18340492416446530E-007  -0.274864167E+000
   0.18342033116414309E-007  -0.269222617E+000
   0.18343573816382089E-007  -0.263565630E+000
   0.18345114516349868E-007  -0.257892221E+000
   0.18346655216317648E-007  -0.252201140E+000
   0.18348195916285427E-007  -0.246498168E+000
   0.18349736616253207E-007  -0.240780771E+000
   0.18351277316220986E-007  -0.235050619E+000
   0.18352818016188766E-007  -0.229302317E+000
   0.18354358716156545E-007  -0.223535195E+000
   0.18355899416124324E-007  -0.217752248E+000
   0.18357440116092104E-007  -0.211959258E+000
   0.18358980816059883E-007  -0.206164613E+000
   0.18360521516027663E-007  -0.200368270E+000
   0.18362062215995442E-007  -0.194563016E+000
   0.18363602915963222E-007  -0.188750431E+000
   0.18365143615931001E-007  -0.182920560E+000
   0.18366684315898781E-007  -0.177075088E+000
   0.18368225015866560E-007  -0.171215087E+000
   0.18369765715834339E-007  -0.165345162E+000
   0.18371306415802119E-007  -0.159466058E+000
   0.18372847115769898E-007  -0.153574899E+000
   0.18374387815737678E-007  -0.147684157E+000
   0.18375928515705457E-007  -0.141789585E+000
   0.18377469215673237E-007  -0.135883048E+000
   0.18379009915641016E-007  -0.129972219E+000
   0.18380550615608796E-007  -0.124053165E+000
   0.18382091315576575E-007  -0.118130021E+000
   0.18383632015544354E-007  -0.112198822E+000
   0.18385172715512134E-007  -0.106263034E+000
   0.18386713415479913E-007  -0.100321673E+000
   0.18388254115447693E-007  -0.943738371E-001
   0.18389794815415472E-007  -0.884190351E-001
   0.18391335515383252E-007  -0.824607238E-001
   0.18392876215351031E-007  -0.764982030E-001
   0.18394416915318811E-007  -0.705344304E-001
   0.18395957615286590E-007  -0.645605326E-001
   0.18397498315254369E-007  -0.585796088E-001
   0.18399039015222149E-007  -0.526019968E-001
   0.18400579715189928E-007  -0.466216728E-001
   0.18402120415157708E-007  -0.406518765E-001
   0.18403661115125487E-007  -0.346820764E-001
   0.18405201815093267E-007  -0.287103821E-001
   0.18406742515061046E-007  -0.227276292E-001
   0.18408283215028826E-007  -0.167480428E-001
   0.18409823914996605E-007  -0.107614174E-001
   0.18411364614964384E-007  -0.477688806E-002
   0.18412905314932164E-007   0.120844122E-002
   0.18414446014899943E-007   0.719312718E-002
   0.18415986714867723E-007   0.131794438E-001
   0.18417527414835502E-007   0.191582311E-001
   0.18419068114803282E-007   0.251328740E-001
   0.18420608814771061E-007   0.311068725E-001
   0.18422149514738841E-007   0.370758213E-001
   0.18423690214706620E-007   0.430429876E-001
   0.18425230914674399E-007   0.490074456E-001
   0.18426771614642179E-007   0.549648516E-001
   0.18428312314609958E-007   0.609193183E-001
   0.18429853014577738E-007   0.668751523E-001
   0.18431393714545517E-007   0.728249177E-001
   0.18432934414513297E-007   0.787728950E-001
   0.18434475114481076E-007   0.847188160E-001
   0.18436015814448856E-007   0.906623676E-001
   0.18437556514416635E-007   0.965959653E-001
   0.18439097214384415E-007   0.102516577E+000
   0.18440637914352194E-007   0.108425349E+000
   0.18442178614319973E-007   0.114323355E+000
   0.18443719314287753E-007   0.120211840E+000
   0.18445260014255532E-007   0.126096323E+000
   0.18446800714223312E-007   0.131970912E+000
   0.18448341414191091E-007   0.137849018E+000
   0.18449882114158871E-007   0.143719569E+000
   0.18451422814126650E-007   0.149590835E+000
   0.18452963514094430E-007   0.155447781E+000
   0.18454504214062209E-007   0.161292672E+000
   0.18456044914029988E-007   0.167117089E+000
   0.18457585613997768E-007   0.172928557E+000
   0.18459126313965547E-007   0.178737193E+000
   0.18460667013933327E-007   0.184536397E+000
   0.18462207713901106E-007   0.190323755E+000
   0.18463748413868886E-007   0.196093917E+000
   0.18465289113836665E-007   0.201846585E+000
   0.18466829813804445E-007   0.207589343E+000
   0.18468370513772224E-007   0.213317439E+000
   0.18469911213740003E-007   0.219037369E+000
   0.18471451913707783E-007   0.224747732E+000
   0.18472992613675562E-007   0.230444178E+000
   0.18474533313643342E-007   0.236127019E+000
   0.18476074013611121E-007   0.241800264E+000
   0.18477614713578901E-007   0.247459352E+000
   0.18479155413546680E-007   0.253103375E+000
   0.18480696113514460E-007   0.258731604E+000
   0.18482236813482239E-007   0.264340252E+000
   0.18483777513450018E-007   0.269922405E+000
   0.18485318213417798E-007   0.275487095E+000
   0.18486858913385577E-007   0.281030893E+000
   0.18488399613353357E-007   0.286565781E+000
   0.18489940313321136E-007   0.292080522E+000
   0.18491481013288916E-007   0.297584474E+000
   0.18493021713256695E-007   0.303071350E+000
   0.18494562413224475E-007   0.308542401E+000
   0.18496103113192254E-007   0.314001739E+000
   0.18497643813160033E-007   0.319445044E+000
   0.18499184513127813E-007   0.324864984E+000
   0.18500725213095592E-007   0.330256015E+000
   0.18502265913063372E-007   0.335621446E+000
   0.18503806613031151E-007   0.340960532E+000
   0.18505347312998931E-007   0.346283257E+000
   0.18506888012966710E-007   0.351586819E+000
   0.18508428712934490E-007   0.356872380E+000
   0.18509969412902269E-007   0.362141639E+000
   0.18511510112870048E-007   0.367389083E+000
   0.18513050812837828E-007   0.372617543E+000
   0.18514591512805607E-007   0.377823621E+000
   0.18516132212773387E-007   0.383007824E+000
   0.18517672912741166E-007   0.388166964E+000
   0.18519213612708946E-007   0.393298537E+000
   0.18520754312676725E-007   0.398404211E+000
   0.18522295012644505E-007   0.403485477E+000
   0.18523835712612284E-007   0.408545285E+000
   0.18525376412580064E-007   0.413576633E+000
   0.18526917112547843E-007   0.418586671E+000
   0.18528457812515622E-007   0.423571080E+000
   0.18529998512483402E-007   0.428529948E+000
   0.18531539212451181E-007   0.433467031E+000
   0.18533079912418961E-007   0.438379765E+000
   0.18534620612386740E-007   0.443265617E+000
   0.18536161312354520E-007   0.448124468E+000
   0.18537702012322299E-007   0.452956796E+000
   0.18539242712290079E-007   0.457765460E+000
   0.18540783412257858E-007   0.462541729E+000
   0.18542324112225637E-007   0.467290699E+000
   0.18543864812193417E-007   0.472011238E+000
   0.18545405512161196E-007   0.476701856E+000
   0.18546946212128976E-007   0.481357366E+000
   0.18548486912096755E-007   0.485986233E+000
   0.18550027612064535E-007   0.490588903E+000
   0.18551568312032314E-007   0.495168090E+000
   0.18553109012000094E-007   0.499719381E+000
   0.18554649711967873E-007   0.504246712E+000
   0.18556190411935652E-007   0.508742273E+000
   0.18557731111903432E-007   0.513204098E+000
   0.18559271811871211E-007   0.517633677E+000
   0.18560812511838991E-007   0.522031963E+000
   0.18562353211806770E-007   0.526396394E+000
   0.18563893911774550E-007   0.530727148E+000
   0.18565434611742329E-007   0.535028756E+000
   0.18566975311710109E-007   0.539299607E+000
   0.18568516011677888E-007   0.543538213E+000
   0.18570056711645667E-007   0.547746718E+000
   0.18571597411613447E-007   0.551923454E+000
   0.18573138111581226E-007   0.556069136E+000
   0.18574678811549006E-007   0.560178876E+000
   0.18576219511516785E-007   0.564255476E+000
   0.18577760211484565E-007   0.568299413E+000
   0.18579300911452344E-007   0.572312534E+000
   0.18580841611420124E-007   0.576289654E+000
   0.18582382311387903E-007   0.580236018E+000
   0.18583923011355682E-007   0.584145725E+000
   0.18585463711323462E-007   0.588022768E+000
   0.18587004411291241E-007   0.591864705E+000
   0.18588545111259021E-007   0.595668614E+000
   0.18590085811226800E-007   0.599437296E+000
   0.18591626511194580E-007   0.603167832E+000
   0.18593167211162359E-007   0.606862068E+000
   0.18594707911130139E-007   0.610522449E+000
   0.18596248611097918E-007   0.614149690E+000
   0.18597789311065697E-007   0.617740452E+000
   0.18599330011033477E-007   0.621296823E+000
   0.18600870711001256E-007   0.624818146E+000
   0.18602411410969036E-007   0.628301620E+000
   0.18603952110936815E-007   0.631750643E+000
   0.18605492810904595E-007   0.635159612E+000
   0.18607033510872374E-007   0.638531685E+000
   0.18608574210840154E-007   0.641862392E+000
   0.18610114910807933E-007   0.645153046E+000
   0.18611655610775713E-007   0.648406327E+000
   0.18613196310743492E-007   0.651624322E+000
   0.18614737010711271E-007   0.654803514E+000
   0.18616277710679051E-007   0.657946765E+000
   0.18617818410646830E-007   0.661053181E+000
   0.18619359110614610E-007   0.664119899E+000
   0.18620899810582389E-007   0.667147756E+000
   0.18622440510550169E-007   0.670137227E+000
   0.18623981210517948E-007   0.673087358E+000
   0.18625521910485728E-007   0.675995946E+000
   0.18627062610453507E-007   0.678863287E+000
   0.18628603310421286E-007   0.681691408E+000
   0.18630144010389066E-007   0.684477985E+000
   0.18631684710356845E-007   0.687224209E+000
   0.18633225410324625E-007   0.689929366E+000
   0.18634766110292404E-007   0.692595124E+000
   0.18636306810260184E-007   0.695223272E+000
   0.18637847510227963E-007   0.697813690E+000
   0.18639388210195743E-007   0.700363874E+000
   0.18640928910163522E-007   0.702873349E+000
   0.18642469610131301E-007   0.705338001E+000
   0.18644010310099081E-007   0.707758069E+000
   0.18645551010066860E-007   0.710134506E+000
   0.18647091710034640E-007   0.712472022E+000
   0.18648632410002419E-007   0.714770257E+000
   0.18650173109970199E-007   0.717027485E+000
   0.18651713809937978E-007   0.719243884E+000
   0.18653254509905758E-007   0.721417427E+000
   0.18654795209873537E-007   0.723550081E+000
   0.18656335909841316E-007   0.725641072E+000
   0.18657876609809096E-007   0.727690101E+000
   0.18659417309776875E-007   0.729693472E+000
   0.18660958009744655E-007   0.731652677E+000
   0.18662498709712434E-007   0.733566701E+000
   0.18664039409680214E-007   0.735439837E+000
   0.18665580109647993E-007   0.737272084E+000
   0.18667120809615773E-007   0.739063621E+000
   0.18668661509583552E-007   0.740812540E+000
   0.18670202209551331E-007   0.742516816E+000
   0.18671742909519111E-007   0.744177938E+000
   0.18673283609486890E-007   0.745795906E+000
   0.18674824309454670E-007   0.747371733E+000
   0.18676365009422449E-007   0.748902798E+000
   0.18677905709390229E-007   0.750387549E+000
   0.18679446409358008E-007   0.751825571E+000
   0.18680987109325788E-007   0.753219306E+000
   0.18682527809293567E-007   0.754574001E+000
   0.18684068509261346E-007   0.755886912E+000
   0.18685609209229126E-007   0.757156849E+000
   0.18687149909196905E-007   0.758381844E+000
   0.18688690609164685E-007   0.759560943E+000
   0.18690231309132464E-007   0.760694802E+000
   0.18691772009100244E-007   0.761786461E+000
   0.18693312709068023E-007   0.762834907E+000
   0.18694853409035803E-007   0.763838768E+000
   0.18696394109003582E-007   0.764796257E+000
   0.18697934808971362E-007   0.765704811E+000
   0.18699475508939141E-007   0.766567767E+000
   0.18701016208906920E-007   0.767389357E+000
   0.18702556908874700E-007   0.768169582E+000
   0.18704097608842479E-007   0.768906832E+000
   0.18705638308810259E-007   0.769599319E+000
   0.18707179008778038E-007   0.770245910E+000
   0.18708719708745818E-007   0.770846903E+000
   0.18710260408713597E-007   0.771403372E+000
   0.18711801108681377E-007   0.771916568E+000
   0.18713341808649156E-007   0.772385418E+000
   0.18714882508616935E-007   0.772808552E+000
   0.18716423208584715E-007   0.773184240E+000
   0.18717963908552494E-007   0.773512661E+000
   0.18719504608520274E-007   0.773796499E+000
   0.18721045308488053E-007   0.774036705E+000
   0.18722586008455833E-007   0.774232388E+000
   0.18724126708423612E-007   0.774383426E+000
   0.18725667408391392E-007   0.774489522E+000
   0.18727208108359171E-007   0.774552345E+000
   0.18728748808326950E-007   0.774571836E+000
   0.18730289508294730E-007   0.774548113E+000
   0.18731830208262509E-007   0.774479210E+000
   0.18733370908230289E-007   0.774364591E+000
   0.18734911608198068E-007   0.774203300E+000
   0.18736452308165848E-007   0.773995817E+000
   0.18737993008133627E-007   0.773742557E+000
   0.18739533708101407E-007   0.773442984E+000
   0.18741074408069186E-007   0.773097098E+000
   0.18742615108036965E-007   0.772706270E+000
   0.18744155808004745E-007   0.772272527E+000
   0.18745696507972524E-007   0.771797121E+000
   0.18747237207940304E-007   0.771279573E+000
   0.18748777907908083E-007   0.770717919E+000
   0.18750318607875863E-007   0.770110190E+000
   0.18751859307843642E-007   0.769456267E+000
   0.18753400007811422E-007   0.768757820E+000
   0.18754940707779201E-007   0.768016040E+000
   0.18756481407746980E-007   0.767230570E+000
   0.18758022107714760E-007   0.766399384E+000
   0.18759562807682539E-007   0.765520573E+000
   0.18761103507650319E-007   0.764594257E+000
   0.18762644207618098E-007   0.763622999E+000
   0.18764184907585878E-007   0.762609065E+000
   0.18765725607553657E-007   0.761553466E+000
   0.18767266307521437E-007   0.760456324E+000
   0.18768807007489216E-007   0.759316206E+000
   0.18770347707456995E-007   0.758133471E+000
   0.18771888407424775E-007   0.756908059E+000
   0.18773429107392554E-007   0.755639672E+000
   0.18774969807360334E-007   0.754326224E+000
   0.18776510507328113E-007   0.752967060E+000
   0.18778051207295893E-007   0.751560271E+000
   0.18779591907263672E-007   0.750107229E+000
   0.18781132607231452E-007   0.748610914E+000
   0.18782673307199231E-007   0.747072399E+000
   0.18784214007167011E-007   0.745491624E+000
   0.18785754707134790E-007   0.743868411E+000
   0.18787295407102569E-007   0.742202938E+000
   0.18788836107070349E-007   0.740496278E+000
   0.18790376807038128E-007   0.738748968E+000
   0.18791917507005908E-007   0.736961186E+000
   0.18793458206973687E-007   0.735130727E+000
   0.18794998906941467E-007   0.733255684E+000
   0.18796539606909246E-007   0.731335044E+000
   0.18798080306877026E-007   0.729370713E+000
   0.18799621006844805E-007   0.727365315E+000
   0.18801161706812584E-007   0.725317955E+000
   0.18802702406780364E-007   0.723227859E+000
   0.18804243106748143E-007   0.721092701E+000
   0.18805783806715923E-007   0.718912780E+000
   0.18807324506683702E-007   0.716693580E+000
   0.18808865206651482E-007   0.714438081E+000
   0.18810405906619261E-007   0.712146282E+000
   0.18811946606587041E-007   0.709814727E+000
   0.18813487306554820E-007   0.707440972E+000
   0.18815028006522599E-007   0.705023229E+000
   0.18816568706490379E-007   0.702562392E+000
   0.18818109406458158E-007   0.700060546E+000
   0.18819650106425938E-007   0.697518826E+000
   0.18821190806393717E-007   0.694934368E+000
   0.18822731506361497E-007   0.692305267E+000
   0.18824272206329276E-007   0.689636290E+000
   0.18825812906297056E-007   0.686928093E+000
   0.18827353606264835E-007   0.684184551E+000
   0.18828894306232614E-007   0.681404650E+000
   0.18830435006200394E-007   0.678587258E+000
   0.18831975706168173E-007   0.675729632E+000
   0.18833516406135953E-007   0.672832668E+000
   0.18835057106103732E-007   0.669896305E+000
   0.18836597806071512E-007   0.666920364E+000
   0.18838138506039291E-007   0.663906455E+000
   0.18839679206007071E-007   0.660850108E+000
   0.18841219905974850E-007   0.657752156E+000
   0.18842760605942629E-007   0.654617012E+000
   0.18844301305910409E-007   0.651443660E+000
   0.18845842005878188E-007   0.648237526E+000
   0.18847382705845968E-007   0.644994140E+000
   0.18848923405813747E-007   0.641715586E+000
   0.18850464105781527E-007   0.638398647E+000
   0.18852004805749306E-007   0.635044098E+000
   0.18853545505717086E-007   0.631650209E+000
   0.18855086205684865E-007   0.628222287E+000
   0.18856626905652644E-007   0.624759197E+000
   0.18858167605620424E-007   0.621260345E+000
   0.18859708305588203E-007   0.617719948E+000
   0.18861249005555983E-007   0.614142299E+000
   0.18862789705523762E-007   0.610529184E+000
   0.18864330405491542E-007   0.606883466E+000
   0.18865871105459321E-007   0.603205860E+000
   0.18867411805427101E-007   0.599491656E+000
   0.18868952505394880E-007   0.595739067E+000
   0.18870493205362660E-007   0.591953874E+000
   0.18872033905330439E-007   0.588137209E+000
   0.18873574605298218E-007   0.584287345E+000
   0.18875115305265998E-007   0.580402613E+000
   0.18876656005233777E-007   0.576481819E+000
   0.18878196705201557E-007   0.572526336E+000
   0.18879737405169336E-007   0.568543375E+000
   0.18881278105137116E-007   0.564525843E+000
   0.18882818805104895E-007   0.560478091E+000
   0.18884359505072675E-007   0.556394160E+000
   0.18885900205040454E-007   0.552274585E+000
   0.18887440905008233E-007   0.548118353E+000
   0.18888981604976013E-007   0.543926537E+000
   0.18890522304943792E-007   0.539707661E+000
   0.18892063004911572E-007   0.535463572E+000
   0.18893603704879351E-007   0.531191945E+000
   0.18895144404847131E-007   0.526894212E+000
   0.18896685104814910E-007   0.522564113E+000
   0.18898225804782690E-007   0.518203259E+000
   0.18899766504750469E-007   0.513813376E+000
   0.18901307204718248E-007   0.509390295E+000
   0.18902847904686028E-007   0.504930317E+000
   0.18904388604653807E-007   0.500437617E+000
   0.18905929304621587E-007   0.495912105E+000
   0.18907470004589366E-007   0.491360843E+000
   0.18909010704557146E-007   0.486782730E+000
   0.18910551404524925E-007   0.482180774E+000
   0.18912092104492705E-007   0.477552414E+000
   0.18913632804460484E-007   0.472900748E+000
   0.18915173504428263E-007   0.468220651E+000
   0.18916714204396043E-007   0.463512450E+000
   0.18918254904363822E-007   0.458782047E+000
   0.18919795604331602E-007   0.454022050E+000
   0.18921336304299381E-007   0.449231923E+000
   0.18922877004267161E-007   0.444413126E+000
   0.18924417704234940E-007   0.439566463E+000
   0.18925958404202720E-007   0.434695691E+000
   0.18927499104170499E-007   0.429800034E+000
   0.18929039804138278E-007   0.424873590E+000
   0.18930580504106058E-007   0.419923276E+000
   0.18932121204073837E-007   0.414948106E+000
   0.18933661904041617E-007   0.409952223E+000
   0.18935202604009396E-007   0.404938430E+000
   0.18936743303977176E-007   0.399906665E+000
   0.18938284003944955E-007   0.394853443E+000
   0.18939824703912735E-007   0.389772773E+000
   0.18941365403880514E-007   0.384665489E+000
   0.18942906103848293E-007   0.379534036E+000
   0.18944446803816073E-007   0.374383450E+000
   0.18945987503783852E-007   0.369206160E+000
   0.18947528203751632E-007   0.364000797E+000
   0.18949068903719411E-007   0.358774483E+000
   0.18950609603687191E-007   0.353528470E+000
   0.18952150303654970E-007   0.348263919E+000
   0.18953691003622750E-007   0.342983097E+000
   0.18955231703590529E-007   0.337683588E+000
   0.18956772403558309E-007   0.332367003E+000
   0.18958313103526088E-007   0.327029526E+000
   0.18959853803493867E-007   0.321675897E+000
   0.18961394503461647E-007   0.316302955E+000
   0.18962935203429426E-007   0.310911119E+000
   0.18964475903397206E-007   0.305500031E+000
   0.18966016603364985E-007   0.300067067E+000
   0.18967557303332765E-007   0.294611692E+000
   0.18969098003300544E-007   0.289137363E+000
   0.18970638703268324E-007   0.283645570E+000
   0.18972179403236103E-007   0.278141648E+000
   0.18973720103203882E-007   0.272619188E+000
   0.18975260803171662E-007   0.267079949E+000
   0.18976801503139441E-007   0.261529118E+000
   0.18978342203107221E-007   0.255968899E+000
   0.18979882903075000E-007   0.250399053E+000
   0.18981423603042780E-007   0.244817257E+000
   0.18982964303010559E-007   0.239216194E+000
   0.18984505002978339E-007   0.233599141E+000
   0.18986045702946118E-007   0.227965355E+000
   0.18987586402913897E-007   0.222309843E+000
   0.18989127102881677E-007   0.216638714E+000
   0.18990667802849456E-007   0.210957348E+000
   0.18992208502817236E-007   0.205259532E+000
   0.18993749202785015E-007   0.199555144E+000
   0.18995289902752795E-007   0.193838254E+000
   0.18996830602720574E-007   0.188114345E+000
   0.18998371302688354E-007   0.182384193E+000
   0.18999912002656133E-007   0.176640809E+000
   0.19001452702623912E-007   0.170893222E+000
   0.19002993402591692E-007   0.165138543E+000
   0.19004534102559471E-007   0.159369960E+000
   0.19006074802527251E-007   0.153592050E+000
   0.19007615502495030E-007   0.147801146E+000
   0.19009156202462810E-007   0.141994074E+000
   0.19010696902430589E-007   0.136172459E+000
   0.19012237602398369E-007   0.130338252E+000
   0.19013778302366148E-007   0.124496587E+000
   0.19015319002333927E-007   0.118654892E+000
   0.19016859702301707E-007   0.112815201E+000
   0.19018400402269486E-007   0.106967881E+000
   0.19019941102237266E-007   0.101120248E+000
   0.19021481802205045E-007   0.952650532E-001
   0.19023022502172825E-007   0.893997177E-001
   0.19024563202140604E-007   0.835325345E-001
   0.19026103902108384E-007   0.776621327E-001
   0.19027644602076163E-007   0.717862844E-001
   0.19029185302043942E-007   0.658954233E-001
   0.19030726002011722E-007   0.600006729E-001
   0.19032266701979501E-007   0.540941842E-001
   0.19033807401947281E-007   0.481840074E-001
   0.19035348101915060E-007   0.422731340E-001
   0.19036888801882840E-007   0.363673158E-001
   0.19038429501850619E-007   0.304639190E-001
   0.19039970201818399E-007   0.245644767E-001
   0.19041510901786178E-007   0.186668709E-001
   0.19043051601753958E-007   0.127654253E-001
   0.19044592301721737E-007   0.685462775E-002
   0.19046133001689516E-007   0.936635770E-003
   0.19047673701657296E-007  -0.498676300E-002
   0.19049214401625075E-007  -0.109138815E-001
   0.19050755101592855E-007  -0.168352854E-001
   0.19052295801560634E-007  -0.227496792E-001
   0.19053836501528414E-007  -0.286597777E-001
   0.19055377201496193E-007  -0.345609188E-001
   0.19056917901463973E-007  -0.404645838E-001
   0.19058458601431752E-007  -0.463703535E-001
   0.19059999301399531E-007  -0.522701181E-001
   0.19061540001367311E-007  -0.581673048E-001
   0.19063080701335090E-007  -0.640645325E-001
   0.19064621401302870E-007  -0.699603334E-001
   0.19066162101270649E-007  -0.758576840E-001
   0.19067702801238429E-007  -0.817527026E-001
   0.19069243501206208E-007  -0.876387358E-001
   0.19070784201173988E-007  -0.935173482E-001
   0.19072324901141767E-007  -0.993855596E-001
   0.19073865601109546E-007  -0.105251148E+000
   0.19075406301077326E-007  -0.111113235E+000
   0.19076947001045105E-007  -0.116975166E+000
   0.19078487701012885E-007  -0.122825809E+000
   0.19080028400980664E-007  -0.128667161E+000
   0.19081569100948444E-007  -0.134497389E+000
   0.19083109800916223E-007  -0.140321746E+000
   0.19084650500884003E-007  -0.146140575E+000
   0.19086191200851782E-007  -0.151950270E+000
   0.19087731900819561E-007  -0.157759637E+000
   0.19089272600787341E-007  -0.163551241E+000
   0.19090813300755120E-007  -0.169332400E+000
   0.19092354000722900E-007  -0.175098211E+000
   0.19093894700690679E-007  -0.180862263E+000
   0.19095435400658459E-007  -0.186617449E+000
   0.19096976100626238E-007  -0.192368537E+000
   0.19098516800594018E-007  -0.198105395E+000
   0.19100057500561797E-007  -0.203830883E+000
   0.19101598200529576E-007  -0.209544390E+000
   0.19103138900497356E-007  -0.215248972E+000
   0.19104679600465135E-007  -0.220935687E+000
   0.19106220300432915E-007  -0.226611257E+000
   0.19107761000400694E-007  -0.232266828E+000
   0.19109301700368474E-007  -0.237906173E+000
   0.19110842400336253E-007  -0.243533120E+000
   0.19112383100304033E-007  -0.249143690E+000
   0.19113923800271812E-007  -0.254745156E+000
   0.19115464500239591E-007  -0.260340005E+000
   0.19117005200207371E-007  -0.265926719E+000
   0.19118545900175150E-007  -0.271496743E+000
   0.19120086600142930E-007  -0.277050495E+000
   0.19121627300110709E-007  -0.282585204E+000
   0.19123168000078489E-007  -0.288105786E+000
   0.19124708700046268E-007  -0.293604821E+000
   0.19126249400014048E-007  -0.299086332E+000
   0.19127790099981827E-007  -0.304546654E+000
   0.19129330799949607E-007  -0.309979171E+000
   0.19130871499917386E-007  -0.315393567E+000
   0.19132412199885165E-007  -0.320798814E+000
   0.19133952899852945E-007  -0.326195121E+000
   0.19135493599820724E-007  -0.331578493E+000
   0.19137034299788504E-007  -0.336945713E+000
   0.19138574999756283E-007  -0.342290670E+000
   0.19140115699724063E-007  -0.347608358E+000
   0.19141656399691842E-007  -0.352905214E+000
   0.19143197099659622E-007  -0.358182579E+000
   0.19144737799627401E-007  -0.363440812E+000
   0.19146278499595180E-007  -0.368680656E+000
   0.19147819199562960E-007  -0.373894632E+000
   0.19149359899530739E-007  -0.379077345E+000
   0.19150900599498519E-007  -0.384239227E+000
   0.19152441299466298E-007  -0.389379203E+000
   0.19153981999434078E-007  -0.394506067E+000
   0.19155522699401857E-007  -0.399612159E+000
   0.19157063399369637E-007  -0.404695123E+000
   0.19158604099337416E-007  -0.409756720E+000
   0.19160144799305195E-007  -0.414795816E+000
   0.19161685499272975E-007  -0.419812888E+000
   0.19163226199240754E-007  -0.424810618E+000
   0.19164766899208534E-007  -0.429782480E+000
   0.19166307599176313E-007  -0.434722573E+000
   0.19167848299144093E-007  -0.439630568E+000
   0.19169388999111872E-007  -0.444509715E+000
   0.19170929699079652E-007  -0.449363798E+000
   0.19172470399047431E-007  -0.454192072E+000
   0.19174011099015210E-007  -0.458998322E+000
   0.19175551798982990E-007  -0.463785142E+000
   0.19177092498950769E-007  -0.468547136E+000
   0.19178633198918549E-007  -0.473285437E+000
   0.19180173898886328E-007  -0.477998078E+000
   0.19181714598854108E-007  -0.482685685E+000
